,x_(nm),baseline_dark,baseline_light,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1055,1071,1032.0825135730788,4109.536466287867,1057,0.125,,1047.002953350344
1,186.775442325,1053,1079,1040.0399151307024,3063.6378142677922,1053,0.0,,1049.8553035405412
2,187.3207793,1050,1080,1047.46673994868,2149.9654817837563,1058,0.26666666666666666,,1052.799560178852
3,187.86601092499998,1046,1082,1054.3794520743302,1363.857957500053,1065,0.5277777777777778,,1055.8284929775805
4,188.41113719999998,1050,1081,1060.7945155549717,700.6537300809755,1058,0.25806451612903225,,1058.93487164903
5,188.956158125,1051,1078,1066.728394437923,155.69128819081743,1049,-0.07407407407407407,,1062.1114659055036
6,189.50107369999998,1059,1080,1072.197552770503,-275.690879506129,1042,-0.8095238095238095,,1065.3510454593056
7,190.045883925,1075,1103,1077.2184546000303,-598.1542843455691,1061,-0.5,,1068.646380022739
8,190.59058879999998,1083,1117,1081.8075639738233,-816.3604376632102,1082,-0.029411764705882353,,1071.990239308108
9,191.135188325,1083,1112,1085.9813449392009,-934.9708507947598,1079,-0.13793103448275862,,1075.3753930277155
10,191.67968249999998,1095,1114,1089.7562615434817,-958.6470350759228,1085,-0.5263157894736842,,1078.7946108938654
11,192.22407132499998,1089,1098,1093.1487778339845,-892.0505018424055,1079,-1.1111111111111112,,1082.240662618861
12,192.7683548,1082,1087,1096.1753578580276,-739.8427624299184,1077,-1.0,,1085.7063179150064
13,193.312532925,1087,1095,1098.85246566293,-506.6853281741651,1079,-1.0,,1089.1843464946046
14,193.8566057,1092,1105,1101.19656529601,-197.23971041085133,1082,-0.7692307692307693,,1092.6675180699594
15,194.400573125,1094,1123,1103.2241208045866,183.83257952431268,1098,0.13793103448275862,,1096.1486023533746
16,194.9444352,1101,1134,1104.9515962359783,631.870030295624,1107,0.18181818181818182,,1099.6203690571533
17,195.488191925,1128,1132,1106.3954556375038,1142.2111305673748,1122,-1.5,,1103.0755878935993
18,196.0318433,1136,1136,1107.5721630564817,1710.1943690038556,1124,-inf,,1106.5070285750162
19,196.575389325,1117,1137,1108.4981825402306,2331.158234269364,1111,-0.3,,1109.9074608137075
20,197.11883,1107,1127,1109.1899781360694,3000.4412150281896,1102,-0.25,,1113.2696543219768
21,197.662165325,1116,1124,1109.6640138913165,3713.381799944632,1113,-0.375,,1116.5863788121276
22,198.2053953,1114,1120,1109.9367538532906,4465.318477682973,1124,1.6666666666666667,,1119.8504039964635
23,198.74851992499998,1109,1110,1110.0246620693104,5251.589736907519,1105,-4.0,,1123.054499587288
24,199.2915392,1112,1113,1109.9442025866947,6067.5340662825565,1096,-16.0,,1126.191435296905
25,199.83445312499998,1128,1141,1109.7118394527408,6908.489954472223,1121,-0.5384615384615384,-inf,1129.2539808375961
26,200.3772617,1122,2226,1110.1211805476696,7646.489863869931,1132,0.009057971014492754,-inf,1132.0816779541788
27,200.919964925,1106,6632,1109.283970191829,8398.581190966792,1133,0.004885993485342019,-inf,1134.5799451855996
28,201.4625628,1095,11718,1107.8563500871833,9166.954902715628,1146,0.0048009036995199095,-inf,1137.1768782984675
