time(s),temp(C),target_temp,ramp_time,hold_time,stage
0.005999088287353516,23.4,216.8784942626953,0.75,450,RAMP
0.14500689506530762,23.4,216.8784942626953,0.75,450,RAMP
0.3020029067993164,23.4,216.8784942626953,0.75,450,RAMP
0.4950063228607178,23.4,216.8784942626953,0.75,450,RAMP
0.6859989166259766,23.4,216.8784942626953,0.75,450,RAMP
0.8369934558868408,23.4,216.9,0.75,450,RAMP
0.9880006313323975,23.4,216.9,0.75,450,RAMP
1.197972059249878,23.4,216.9,0.75,450,RAMP
1.3599720001220703,23.4,216.9,0.75,450,RAMP
1.5030021667480469,23.4,216.9,0.75,450,RAMP
1.6459801197052002,23.4,216.9,0.75,450,RAMP
1.7909986972808838,23.4,216.9,0.75,450,RAMP
1.9360003471374512,23.4,216.9,0.75,450,RAMP
2.0789794921875,23.4,216.9,0.75,450,RAMP
2.2069692611694336,23.4,216.9,0.75,450,RAMP
2.3350000381469727,23.4,216.9,0.75,450,RAMP
2.508969306945801,23.5,216.9,0.75,450,RAMP
2.6860010623931885,23.5,216.9,0.75,450,RAMP
2.8139729499816895,23.5,216.9,0.75,450,RAMP
2.946010112762451,23.5,216.9,0.75,450,RAMP
3.083974599838257,23.5,216.9,0.75,450,RAMP
3.2289931774139404,23.5,216.9,0.75,450,RAMP
3.373002052307129,23.6,216.9,0.75,450,RAMP
3.5179712772369385,23.6,216.9,0.75,450,RAMP
3.643967866897583,23.6,216.9,0.75,450,RAMP
3.766000986099243,23.7,216.9,0.75,450,RAMP
3.9310028553009033,23.7,216.9,0.75,450,RAMP
4.140969276428223,23.8,216.9,0.75,450,RAMP
4.283971071243286,23.8,216.9,0.75,450,RAMP
4.427997827529907,23.8,216.9,0.75,450,RAMP
4.5530006885528564,23.9,216.9,0.75,450,RAMP
4.683973073959351,23.9,216.9,0.75,450,RAMP
4.827001571655273,23.9,216.9,0.75,450,RAMP
4.9539713859558105,24.0,216.9,0.75,450,RAMP
5.083973407745361,24.0,216.9,0.75,450,RAMP
5.225966453552246,24.0,216.9,0.75,450,RAMP
5.401003122329712,24.1,216.9,0.75,450,RAMP
5.5639729499816895,24.1,216.9,0.75,450,RAMP
5.737972021102905,24.2,216.9,0.75,450,RAMP
5.886998891830444,24.2,216.9,0.75,450,RAMP
6.025998830795288,24.2,216.9,0.75,450,RAMP
6.160973310470581,24.2,216.9,0.75,450,RAMP
6.2910003662109375,24.2,216.9,0.75,450,RAMP
6.477996826171875,24.3,216.9,0.75,450,RAMP
6.61397123336792,24.3,216.9,0.75,450,RAMP
6.7669689655303955,24.3,216.9,0.75,450,RAMP
6.921968221664429,24.4,216.9,0.75,450,RAMP
7.112022161483765,24.4,216.9,0.75,450,RAMP
7.265001535415649,24.4,216.9,0.75,450,RAMP
7.403998851776123,24.5,216.9,0.75,450,RAMP
7.544969797134399,24.5,216.9,0.75,450,RAMP
7.684970378875732,24.5,216.9,0.75,450,RAMP
7.831971883773804,24.5,216.9,0.75,450,RAMP
7.9749674797058105,24.5,216.9,0.75,450,RAMP
8.118998765945435,24.6,216.9,0.75,450,RAMP
8.276992559432983,24.6,216.9,0.75,450,RAMP
8.402968645095825,24.6,216.9,0.75,450,RAMP
8.5630042552948,24.7,216.9,0.75,450,RAMP
8.757999658584595,24.7,216.9,0.75,450,RAMP
8.917970418930054,24.8,216.9,0.75,450,RAMP
9.061976432800293,24.8,216.9,0.75,450,RAMP
9.221999406814575,24.8,216.9,0.75,450,RAMP
9.365004062652588,24.8,216.9,0.75,450,RAMP
9.50899863243103,24.8,216.9,0.75,450,RAMP
9.653969287872314,24.8,216.9,0.75,450,RAMP
9.798970937728882,24.9,216.9,0.75,450,RAMP
9.939969778060913,24.9,216.9,0.75,450,RAMP
10.100002527236938,25.0,216.9,0.75,450,RAMP
10.286970138549805,25.0,216.9,0.75,450,RAMP
10.420968770980835,25.0,216.9,0.75,450,RAMP
10.571001291275024,25.0,216.9,0.75,450,RAMP
10.723000764846802,25.0,216.9,0.75,450,RAMP
10.862975597381592,25.0,216.9,0.75,450,RAMP
11.014002799987793,25.0,216.9,0.75,450,RAMP
11.155998945236206,25.0,216.9,0.75,450,RAMP
11.293970346450806,25.1,216.9,0.75,450,RAMP
11.456000089645386,25.1,216.9,0.75,450,RAMP
11.651970386505127,25.2,216.9,0.75,450,RAMP
11.857969284057617,25.2,216.9,0.75,450,RAMP
11.995973348617554,25.2,216.9,0.75,450,RAMP
12.142969131469727,25.3,216.9,0.75,450,RAMP
12.274972915649414,25.3,216.9,0.75,450,RAMP
12.413005828857422,25.3,216.9,0.75,450,RAMP
12.545973062515259,25.4,216.9,0.75,450,RAMP
12.684000968933105,25.4,216.9,0.75,450,RAMP
12.827000379562378,25.4,216.9,0.75,450,RAMP
12.976999282836914,25.5,216.9,0.75,450,RAMP
13.13301706314087,25.5,216.9,0.75,450,RAMP
13.281970024108887,25.6,216.9,0.75,450,RAMP
13.423992395401001,25.6,216.9,0.75,450,RAMP
13.568004131317139,25.6,216.9,0.75,450,RAMP
13.714003562927246,25.7,216.9,0.75,450,RAMP
13.85700511932373,25.7,216.9,0.75,450,RAMP
13.999001026153564,25.7,216.9,0.75,450,RAMP
14.123998641967773,25.8,216.9,0.75,450,RAMP
14.316001176834106,25.8,216.9,0.75,450,RAMP
14.495008707046509,25.9,216.9,0.75,450,RAMP
14.638999223709106,25.9,216.9,0.75,450,RAMP
14.781997442245483,25.9,216.9,0.75,450,RAMP
14.907999277114868,26.0,216.9,0.75,450,RAMP
15.036000967025757,26.0,216.9,0.75,450,RAMP
15.182969331741333,26.0,216.9,0.75,450,RAMP
15.32599949836731,26.1,216.9,0.75,450,RAMP
15.463998317718506,26.1,216.9,0.75,450,RAMP
15.640999555587769,26.1,216.9,0.75,450,RAMP
15.817969799041748,26.1,216.9,0.75,450,RAMP
15.964001655578613,26.1,216.9,0.75,450,RAMP
16.09396982192993,26.2,216.9,0.75,450,RAMP
16.236997842788696,26.2,216.9,0.75,450,RAMP
16.380008697509766,26.2,216.9,0.75,450,RAMP
16.506969690322876,26.3,216.9,0.75,450,RAMP
16.63596820831299,26.3,216.9,0.75,450,RAMP
16.780972957611084,26.3,216.9,0.75,450,RAMP
16.966001272201538,26.5,216.9,0.75,450,RAMP
17.14400553703308,26.5,216.9,0.75,450,RAMP
17.305994749069214,26.6,216.9,0.75,450,RAMP
17.45097279548645,26.6,216.9,0.75,450,RAMP
17.594000816345215,26.6,216.9,0.75,450,RAMP
17.734005212783813,26.7,216.9,0.75,450,RAMP
17.883997440338135,26.7,216.9,0.75,450,RAMP
18.021968841552734,26.7,216.9,0.75,450,RAMP
18.15899968147278,26.9,216.9,0.75,450,RAMP
18.32200050354004,26.9,216.9,0.75,450,RAMP
18.480015754699707,27.0,216.9,0.75,450,RAMP
18.624999046325684,27.0,216.9,0.75,450,RAMP
18.760003566741943,27.0,216.9,0.75,450,RAMP
18.901002645492554,27.2,216.9,0.75,450,RAMP
19.051969528198242,27.2,216.9,0.75,450,RAMP
19.19400143623352,27.2,216.9,0.75,450,RAMP
19.336995363235474,27.3,216.9,0.75,450,RAMP
19.480011224746704,27.3,216.9,0.75,450,RAMP
19.61201524734497,27.3,216.9,0.75,450,RAMP
19.785969495773315,27.4,216.9,0.75,450,RAMP
19.959998607635498,27.4,216.9,0.75,450,RAMP
20.10400366783142,27.6,216.9,0.75,450,RAMP
20.25397253036499,27.6,216.9,0.75,450,RAMP
20.406970739364624,27.6,216.9,0.75,450,RAMP
20.547004222869873,27.6,216.9,0.75,450,RAMP
20.674998998641968,27.6,216.9,0.75,450,RAMP
20.828999757766724,28.7,216.9,0.75,450,RAMP
21.008968591690063,28.7,216.9,0.75,450,RAMP
21.170000314712524,28.7,216.9,0.75,450,RAMP
21.331972122192383,28.8,216.9,0.75,450,RAMP
21.4780056476593,28.8,216.9,0.75,450,RAMP
21.606000900268555,28.8,216.9,0.75,450,RAMP
21.733974933624268,29.0,216.9,0.75,450,RAMP
21.892000913619995,29.0,216.9,0.75,450,RAMP
22.036970853805542,29.0,216.9,0.75,450,RAMP
22.187004327774048,29.2,216.9,0.75,450,RAMP
22.376999139785767,29.2,216.9,0.75,450,RAMP
22.5539710521698,29.4,216.9,0.75,450,RAMP
22.726001024246216,29.4,216.9,0.75,450,RAMP
22.862022638320923,29.4,216.9,0.75,450,RAMP
22.99500560760498,29.4,216.9,0.75,450,RAMP
23.140991687774658,29.4,216.9,0.75,450,RAMP
23.30097484588623,29.5,216.9,0.75,450,RAMP
23.445000171661377,29.5,216.9,0.75,450,RAMP
23.59800148010254,29.5,216.9,0.75,450,RAMP
23.76100206375122,29.6,216.9,0.75,450,RAMP
23.92200231552124,29.6,216.9,0.75,450,RAMP
24.09800362586975,29.7,216.9,0.75,450,RAMP
24.220997095108032,29.7,216.9,0.75,450,RAMP
24.358969688415527,29.7,216.9,0.75,450,RAMP
24.518999099731445,29.8,216.9,0.75,450,RAMP
24.66399645805359,29.8,216.9,0.75,450,RAMP
24.801971197128296,29.8,216.9,0.75,450,RAMP
24.92997694015503,30.0,216.9,0.75,450,RAMP
25.06905436515808,30.0,216.9,0.75,450,RAMP
25.244088411331177,30.0,216.9,0.75,450,RAMP
25.42605495452881,30.0,216.9,0.75,450,RAMP
25.566086530685425,30.0,216.9,0.75,450,RAMP
25.694056272506714,31.1,216.9,0.75,450,RAMP
25.82505774497986,31.1,216.9,0.75,450,RAMP
25.9740891456604,31.1,216.9,0.75,450,RAMP
26.11305832862854,31.3,216.9,0.75,450,RAMP
26.2560875415802,31.3,216.9,0.75,450,RAMP
26.395060777664185,31.3,216.9,0.75,450,RAMP
26.577054977416992,31.6,216.9,0.75,450,RAMP
26.764087677001953,31.6,216.9,0.75,450,RAMP
26.926087856292725,31.8,216.9,0.75,450,RAMP
27.069058895111084,31.8,216.9,0.75,450,RAMP
27.199058771133423,31.8,216.9,0.75,450,RAMP
27.356088399887085,32.0,216.9,0.75,450,RAMP
27.502090215682983,32.0,216.9,0.75,450,RAMP
27.626086473464966,32.0,216.9,0.75,450,RAMP
27.751056671142578,32.0,216.9,0.75,450,RAMP
27.887089490890503,32.0,216.9,0.75,450,RAMP
28.05805516242981,32.1,216.9,0.75,450,RAMP
28.238054513931274,32.1,216.9,0.75,450,RAMP
28.39308738708496,32.1,216.9,0.75,450,RAMP
28.52508807182312,32.2,216.9,0.75,450,RAMP
28.667057991027832,32.2,216.9,0.75,450,RAMP
28.81305742263794,32.2,216.9,0.75,450,RAMP
28.958054780960083,32.4,216.9,0.75,450,RAMP
29.100087881088257,32.4,216.9,0.75,450,RAMP
29.24405598640442,32.4,216.9,0.75,450,RAMP
29.362056493759155,32.5,216.9,0.75,450,RAMP
29.506055116653442,32.5,216.9,0.75,450,RAMP
29.692057132720947,33.6,216.9,0.75,450,RAMP
29.836057424545288,33.6,216.9,0.75,450,RAMP
29.99609112739563,33.6,216.9,0.75,450,RAMP
30.140055656433105,33.6,216.9,0.75,450,RAMP
30.29108715057373,33.6,216.9,0.75,450,RAMP
30.427054405212402,33.6,216.9,0.75,450,RAMP
30.569087982177734,34.1,216.9,0.75,450,RAMP
30.726089477539062,34.1,216.9,0.75,450,RAMP
30.863085508346558,34.4,216.9,0.75,450,RAMP
31.044054746627808,34.4,216.9,0.75,450,RAMP
31.194085359573364,34.4,216.9,0.75,450,RAMP
31.31908869743347,34.7,216.9,0.75,450,RAMP
31.464064359664917,34.7,216.9,0.75,450,RAMP
31.599059581756592,34.7,216.9,0.75,450,RAMP
31.733059406280518,34.9,216.9,0.75,450,RAMP
31.881059885025024,34.9,216.9,0.75,450,RAMP
32.026087284088135,34.9,216.9,0.75,450,RAMP
32.178056955337524,34.9,216.9,0.75,450,RAMP
32.340089559555054,34.9,216.9,0.75,450,RAMP
32.50209093093872,35.0,216.9,0.75,450,RAMP
32.633086919784546,35.0,216.9,0.75,450,RAMP
32.776057958602905,35.0,216.9,0.75,450,RAMP
32.92708730697632,35.1,216.9,0.75,450,RAMP
33.079060792922974,35.1,216.9,0.75,450,RAMP
33.22208905220032,35.1,216.9,0.75,450,RAMP
33.36706066131592,35.3,216.9,0.75,450,RAMP
