,x_(nm),baseline_dark,baseline_light,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1278,1287,1267.5389896000315,4395.870131635964,1266,-1.3333333333333333,,1262.5812693082378
1,186.775442325,1271,1278,1273.1238231657753,3320.7759248192233,1264,-1.0,,1265.178214772442
2,187.3207793,1270,1282,1278.4182670584753,2381.7570621991845,1269,-0.08333333333333333,,1267.8068851278606
3,187.86601092499998,1281,1279,1283.4287447022018,1574.0057274256342,1274,3.5,,1270.4634411545612
4,188.41113719999998,1294,1278,1288.1616795210255,892.7141041483574,1266,1.75,,1273.144043632611
5,188.956158125,1289,1281,1292.6234949390168,333.07437601714173,1264,3.125,,1275.844853342078
6,189.50107369999998,1284,1278,1296.820614380246,-109.72127331822776,1267,2.8333333333333335,,1278.5620310630295
7,190.045883925,1299,1301,1300.7594612687838,-440.4806602079634,1285,-7.0,,1281.2917375755328
8,190.59058879999998,1314,1311,1304.4464590287005,-664.0116010022793,1296,6.0,,1284.030133659656
9,191.135188325,1327,1311,1307.8880310840668,-785.1219120513897,1299,1.75,,1286.7733800954663
10,191.67968249999998,1325,1319,1311.0906008589532,-808.6194097055086,1297,4.666666666666667,,1289.5176376630313
11,192.22407132499998,1311,1320,1314.0605917774299,-739.3119103148483,1292,-2.111111111111111,,1292.2590671424186
12,192.7683548,1309,1319,1316.8044272635675,-582.0072302296239,1292,-1.7,,1294.9938293136959
13,193.312532925,1304,1315,1319.3285307414367,-341.5131858000477,1287,-1.5454545454545454,,1297.7180849569304
14,193.8566057,1304,1326,1321.6393256351078,-22.637593376334735,1286,-0.8181818181818182,,1300.42799485219
15,194.400573125,1315,1334,1323.7432353686513,369.8117306913023,1301,-0.7368421052631579,,1303.119719779542
16,194.9444352,1324,1342,1325.6466833661377,831.0269700526478,1316,-0.4444444444444444,,1305.7894205190541
17,195.488191925,1333,1349,1327.3560930516373,1356.2003083574914,1335,0.125,,1308.4332578507938
18,196.0318433,1346,1346,1328.877887849221,1940.5239292556157,1337,-inf,,1311.0473925548285
19,196.575389325,1342,1339,1330.2184911829588,2579.190016396813,1325,5.666666666666667,,1313.627985411226
20,197.11883,1327,1337,1331.3843264769216,3267.390753430862,1312,-1.5,,1316.1711972000537
21,197.662165325,1321,1348,1332.3818171551795,4000.3183240075523,1303,-0.6666666666666666,,1318.6731887013793
22,198.2053953,1326,1343,1333.2173866418034,4773.16491177667,1307,-1.1176470588235294,,1321.13012069527
23,198.74851992499998,1334,1324,1333.8974583608635,5581.122700388002,1305,2.9,,1323.5381539617938
24,199.2915392,1336,1332,1334.4284557364304,6419.383873491335,1302,8.5,,1325.893449281018
25,199.83445312499998,1356,1356,1334.8168021925494,7283.1406147363205,1323,-inf,-inf,1328.1921674329856
26,200.3772617,1356,2441,1334.9787764162013,8041.574894108432,1324,-0.029493087557603687,-inf,1330.6617590432145
27,200.919964925,1328,6957,1334.72767220093,8813.542866202915,1315,-0.0023094688221709007,-inf,1332.4692065505192
28,201.4625628,1319,12221,1334.0438968039791,9601.499286506874,1326,0.000642084021280499,-inf,1333.8456590182989
29,202.005055325,1315,14379,1333.835987225053,10404.987111825663,1336,0.0016074709124311085,-inf,1335.8832589639376
30,202.5474425,1323,15375,1333.6944211646664,11219.629051620435,1345,0.0015656134358098491,-inf,1337.6593807333998
31,203.089724325,1336,16095,1332.8063829305052,12042.058732926904,1358,0.0014906158953858662,-inf,1338.8512537090053
32,203.63190079999998,1337,16738,1331.7288273799832,12872.676074203022,1372,0.0022725797026167133,-inf,1339.7869713923048
33,204.173971925,1338,17214,1331.1572176039972,13711.32879566895,1361,0.0014487276392038298,-inf,1341.2776733334588
34,204.71593769999998,1342,17575,1330.996421209968,14548.051937755956,1353,0.0006776319842296556,-inf,1343.4228634849906
35,205.257798125,1346,17826,1331.1458470180269,15375.13957280996,1356,0.0006067961165048543,-inf,1345.71763799857
36,205.7995532,1343,18208,1331.47049763299,16187.401028335551,1360,0.0010080047435517344,-inf,1347.7563704726917
37,206.34120292499998,1342,18783,1331.5498425785154,16987.26430949706,1356,0.0008027062668424976,-inf,1349.6675122879083
38,206.88274729999998,1337,19381,1331.0523907676024,17772.907064712337,1352,0.0008313012635779207,,1351.2372194160425
39,207.424186325,1328,19676,1330.152551586647,18532.800833540612,1344,0.0008720296490080662,,1352.3653083874797
40,207.96552,1327,19867,1329.5645201476564,19264.94717887118,1329,0.00010787486515641856,,1353.3344809621703
41,208.506748325,1319,20198,1329.3090670230104,19971.602301297495,1336,0.0009004714232745378,,1354.4536909103006
42,209.0478713,1317,20596,1329.0519151056396,20650.352782622085,1358,0.0021266663208672648,,1355.536977054947
43,209.588888925,1319,21050,1328.9496477836165,21294.354209607962,1361,0.002128630074502053,,1356.9596140342671
44,210.12980119999997,1316,21428,1329.4860812249171,21901.558948107122,1351,0.0017402545743834526,-inf,1359.0049378241602
45,210.670608125,1312,21840,1330.2693152732536,22457.365693446758,1349,0.0018024162120031178,inf,1360.7444336224796
46,211.2113097,1308,22197,1330.4712451017888,22958.728464970452,1350,0.0020106276030446646,inf,1361.7759179143095
47,211.751905925,1311,22395,1329.9794559332913,23402.76635937349,1358,0.002229178523999241,inf,1362.2800969444122
48,212.29239679999998,1323,22665,1329.2633581734326,23780.36433441255,1363,0.0018742385905725798,inf,1362.7804027271027
49,212.83278232499998,1330,23007,1328.7117715010277,24097.090760832172,1365,0.0016146145684365917,inf,1362.8273347074419
50,213.37306249999997,1331,23393,1328.1017237083258,24353.660105551186,1356,0.0011331701568307497,inf,1362.415796507256
51,213.91323732499998,1332,23887,1327.6509547214855,24542.549955830917,1351,0.0008423852804256263,0.002326019455497065,1362.2049197037047
52,214.45330679999998,1332,24504,1327.4155926521298,24700.157919771205,1367,0.0015104436388745036,0.0015385003234446484,1361.7790210423532
