,x_(nm),baseline_dark,baseline_light,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1257,1291,1249.3574217947125,4416.375828060644,1259,0.058823529411764705,-1.1467867685714583,1257.8411799488372
1,186.775442325,1263,1285,1255.688852209162,3336.394253931232,1256,-0.3181818181818182,-0.6811962200189088,1260.6841597338814
2,187.3207793,1262,1279,1261.6055590176718,2393.064645939025,1266,0.23529411764705882,-0.25988910198882886,1263.5813498048785
3,187.86601092499998,1261,1281,1267.1208107948867,1581.552114708179,1273,0.6,0.11881133092635365,1266.526617194208
4,188.41113719999998,1266,1291,1272.2478761154514,897.0217708628502,1271,0.2,0.4565818241342112,1269.5138289342501
5,188.956158125,1271,1295,1277.000023554011,334.6387250271946,1264,-0.2916666666666667,0.7550991230423156,1272.5368520573843
6,189.50107369999998,1275,1290,1281.3905216852102,-110.43191217463118,1266,-0.6,1.0160399730582397,1275.5895535959903
7,190.045883925,1282,1309,1285.4326390836936,-443.0250301184724,1285,0.1111111111111111,1.2410811195895557,1278.6658005824484
8,190.59058879999998,1293,1322,1289.1396443241063,-667.9755181801702,1292,-0.034482758620689655,1.4318993080438351,1281.7594600491377
9,191.135188325,1300,1325,1292.5248059810929,-790.1182657355712,1288,-0.48,1.5901712838286512,1284.8643990284386
10,191.67968249999998,1299,1327,1295.6013926292983,-814.2881621605184,1295,-0.14285714285714285,1.7175737923515755,1287.9744845527305
11,192.22407132499998,1295,1321,1298.3826728433676,-745.3200968308556,1296,0.038461538461538464,1.8157835790201802,1291.0835836543936
12,192.7683548,1289,1311,1300.8819151979453,-588.0489591224268,1283,-0.2727272727272727,1.8864773892420381,1294.1855633658072
13,193.312532925,1288,1301,1303.1123882676764,-347.30963841107314,1279,-0.6923076923076923,1.9313319684247208,1297.2742907193515
14,193.8566057,1309,1304,1305.0873606272055,-27.937024072643908,1280,5.8,1.9520240619758014,1300.343632747406
15,194.400573125,1322,1321,1306.8201008511778,365.23399451702153,1297,25.0,1.9502304153028514,1303.3874564823507
16,194.9444352,1316,1340,1308.3238775142377,827.3685279820756,1315,-0.041666666666666664,1.927627773813443,1306.3996289565653
17,195.488191925,1318,1348,1309.6119591910303,1353.6316869466782,1334,0.5333333333333333,1.8858928829151493,1309.3740172024297
18,196.0318433,1317,1349,1310.6976144562002,1939.1885820349844,1335,0.5625,1.826702488015542,1312.3044882523236
19,196.575389325,1307,1338,1311.5941118843925,2579.204323871149,1323,0.5161290322580645,1.751733334522194,1315.1849091386268
20,197.11883,1306,1334,1312.314720050252,3268.8440230793267,1314,0.2857142857142857,1.6626621678426756,1318.0091468937192
21,197.662165325,1313,1343,1312.8727075284232,4003.2727902836755,1318,0.16666666666666666,1.561165733384562,1320.7710685499803
22,198.2053953,1317,1344,1313.2813428935515,4777.655736108356,1324,0.25925925925925924,1.4489207765554217,1323.4645411397903
23,198.74851992499998,1304,1336,1313.553894720281,5587.157971177516,1310,0.1875,1.3276040427628308,1326.0834316955288
24,199.2915392,1306,1338,1313.703631583257,6426.94460611532,1311,0.15625,1.1988922774143587,1328.6216072495756
25,199.83445312499998,1328,1357,1313.7438220570996,7292.180751545761,1330,0.06896551724137931,1.0644622259175673,1331.0729348342857
26,200.3772617,1332,2444,1313.877007406711,8049.505764569826,1330,-0.0017985611510791368,0.9931431040884735,1333.3418423973108
27,200.919964925,1313,6943,1313.9504632041244,8820.593784683515,1328,0.0026642984014209592,0.9027202554032833,1335.0836485537354
28,201.4625628,1308,12217,1313.562141837842,9607.514349135698,1335,0.0024750206251718766,0.8211055880678424,1336.5392647624833
29,202.005055325,1308,14423,1313.3124193073206,10410.969285827341,1342,0.0025924513915364087,0.7454288465940376,1338.237944234272
30,202.5474425,1302,15389,1313.3441527554166,11225.88962377382,1347,0.0031944345850784413,0.6531494823786809,1339.9636911368063
31,203.089724325,1305,16058,1313.291943192346,12048.1910349043,1346,0.0027790957771300752,0.5390403060883762,1341.3755237943978
32,203.63190079999998,1312,16740,1312.8814695689346,12878.858479240505,1355,0.002787140264454239,0.40613584964518407,1342.4197377063776
33,204.173971925,1302,17248,1312.8708464517629,13716.77546490268,1357,0.0034491408503699987,0.2855484082206655,1343.943282973541
34,204.71593769999998,1309,17585,1313.0392760877685,14552.376905478894,1358,0.00301056770705333,0.15365631662650447,1345.6321773992356
35,205.257798125,1315,17838,1313.081247593352,15378.607035266643,1359,0.0026629546692489257,-0.00010088359029215258,1347.1910802056414
36,205.7995532,1323,18232,1313.015991302156,16190.177376610713,1352,0.0017150629842095926,-0.15305591910415148,1348.6965050170752
37,206.34120292499998,1330,18821,1313.1237174114676,16987.938390450192,1350,0.0011434452003887714,-0.30836443654914825,1349.8378672223348
38,206.88274729999998,1316,19424,1313.14097714555,17771.318784117077,1355,0.0021537442014579193,-0.480920409698927,1350.363111282223
39,207.424186325,1301,19683,1312.616797662436,18530.967632335596,1347,0.0025024480470025026,-0.6760820346244314,1350.3002559514114
40,207.96552,1303,19901,1312.8312985571336,19264.350947925974,1343,0.0021507688998817077,-0.6723952742457828,1350.3561122561973
41,208.506748325,1311,20248,1313.4763641305326,19972.219234863373,1347,0.0019010402914928447,-0.01915258371439566,1350.9238714353407
42,209.0478713,1318,20608,1313.8465423905159,20650.279236222395,1360,0.002177293934681182,-0.033807796235425014,1351.673877097983
43,209.588888925,1308,21052,1314.0872273437424,21293.790278375087,1355,0.0023804700162074555,-0.03068489009877589,1353.0106684182847
44,210.12980119999997,1303,21424,1314.2414550725698,21900.59260685364,1336,0.0016400775309378262,-0.024033349993497512,1354.6282135495446
45,210.670608125,1308,21826,1314.4145507259254,22456.45090488982,1345,0.0018032946680963057,-0.016018337428412934,1356.1338648666754
46,211.2113097,1305,22153,1315.0820630138594,22959.749054338277,1351,0.0022064466615502685,-0.012767249225116978,1357.4546195836565
47,211.751905925,1309,22296,1316.2268228045684,23405.429839860026,1351,0.0020012388621527613,-0.011935759408898516,1358.7053387392432
48,212.29239679999998,1322,22581,1317.2675032276807,23784.072821581005,1359,0.0017404393433369397,-0.007308120023250646,1359.6284853563807
49,212.83278232499998,1318,22988,1317.8092369022827,24101.753448548767,1351,0.0015228426395939086,-0.003616248704374178,1359.8133140048212
50,213.37306249999997,1324,23395,1318.2902217490519,24358.78126344831,1348,0.001087399755335055,7.464137264410418e-05,1359.4834537588358
51,213.91323732499998,1322,23904,1318.8861582368543,24547.68277877142,1349,0.0011956425471614561,0.0018055169548382049,1358.8186595392613
52,214.45330679999998,1325,24520,1319.5607828036623,24704.945978390886,1357,0.001379607674067687,0.0016375808129555846,1358.2519196357525
53,214.993270925,1336,24993,1319.0898774603927,24946.146934244916,1372,0.0015217483197362304,0.0015964140831756556,1357.100002265031
54,215.5331297,1326,25349,1317.847403112163,25314.80124125073,1368,0.0017483245223327644,0.0015488235746631352,1355.3603026115848
55,216.07288312499998,1315,25778,1317.3170853246706,25732.55022763773,1361,0.0018803907942607204,0.0015133584294869209,1354.7569140863634
56,216.61253119999998,1316,26240,1317.2799383904253,26163.8464970889,1358,0.001685122773230621,0.0015016257118933662,1355.0555391967848
57,217.152073925,1327,26543,1317.8742213866424,26608.04251511875,1365,0.001506979695431472,0.0014759694221935856,1355.6588371197274
58,217.69151129999997,1316,26767,1319.0265464676183,27070.611973090603,1362,0.001807394601390908,0.001450519041601097,1356.7591791433292
59,218.230843325,1317,27179,1319.820947246798,27552.77027792196,1359,0.0016240043306782151,0.0014474390505901265,1357.805159799743
60,218.77006999999998,1327,27716,1320.4396702076806,28050.116831637773,1354,0.0010231535867217402,0.0014423245550579315,1358.735101587779
61,219.30919132499997,1330,28343,1320.9360347912495,28553.442388275518,1357,0.00099951875023137,0.0014355120047881513,1359.5781104894527
62,219.84820729999998,1319,28835,1322.0137488957594,29062.838954449147,1366,0.0017080971071376653,0.0013913814151214825,1360.129946318124
63,220.38711792499998,1312,29215,1323.2952728260861,29588.449296699247,1369,0.0020427910977314266,0.0013335665029179863,1360.7665858796088
64,220.9259232,1325,29789,1323.766880337015,30139.52780357368,1379,0.0018971332209106238,0.0013209627718241198,1361.746811932294
65,221.464623125,1319,30354,1324.0554032933674,30705.01569684419,1369,0.001722059583261581,0.0013029838325349253,1362.094769983439
66,222.0032177,1318,30784,1324.2879566920853,31274.52755441739,1361,0.001459309034141044,0.0012726435576183488,1362.0610432852127
67,222.54170692499997,1323,31224,1324.445242247817,31845.963872340777,1368,0.0015049663890839772,0.0012512037244644491,1362.3696572968547
68,223.0800908,1332,31674,1324.5488459534502,32418.27604249185,1366,0.0011205589611759277,0.0012552623431508392,1363.355319486259
69,223.61836932499997,1338,32038,1324.2882058483517,32989.91594373535,1357,0.0006188925081433225,0.0012656072398770442,1364.0386645223866
70,224.1565425,1330,32740,1324.0636934018637,33556.6652698809,1345,0.0004775549188156638,0.0012415161221449747,1363.8440734784217
71,224.69461032499999,1311,33394,1323.685021178257,34116.83628168183,1334,0.0007168905650967802,0.0012279463176610769,1363.7602210695336
72,225.23257279999999,1298,34122,1323.0611565380616,34663.371401390075,1330,0.0009748964172556666,0.0012314508053700524,1363.7935400575066
73,225.77042992499997,1302,35075,1322.6233663276378,35186.87483295138,1338,0.0010659402481272022,0.0012318705166342867,1363.9060680875862
74,226.30818169999998,1302,35709,1322.4646764365868,35684.673763844476,1340,0.0011044264248554073,0.0012210856091156525,1363.972207750999
75,226.84582812499997,1301,36187,1321.744048562796,36159.275748034364,1349,0.0013759101072063293,0.001210796489022226,1363.503205055581
76,227.3833692,1318,36774,1320.95343042875,36604.50547011187,1375,0.0016076263537906138,0.0011989681849334803,1362.9527735622291
77,227.92080492499997,1323,37121,1320.4077782055967,37014.342000950615,1371,0.001340857031119057,0.0011770200533727203,1362.3080024462354
78,228.45813529999998,1348,37297,1320.37473102446,37386.096446124895,1389,0.0011405046037441932,0.001128215498457227,1361.4330562413386
79,228.99536032499998,1377,37538,1320.9506444086815,37708.504405535066,1421,0.0012167805093885678,0.001077411185353169,1361.0842827696856
80,229.53248,1361,37968,1321.099368049081,37971.37973679966,1396,0.0009561012921026033,0.0010447264911025561,1360.706290063169
81,230.069494325,1342,38595,1320.8420122765835,38179.47751930888,1373,0.0008321477464902155,0.0010286267583168396,1360.2903803030385
82,230.60640329999998,1323,39033,1320.6482819542657,38326.87247729207,1361,0.001007690267833466,0.001013111770697023,1359.9068608575246
83,231.143206925,1308,39326,1320.8578450247771,38398.194341886956,1351,0.0011310431900678627,0.0010012825881365974,1359.9235316767956
84,231.67990519999998,1305,39381,1320.77526104779,38389.3521484058,1353,0.0012606366214938543,0.0009884470471837755,1359.5972049196778
85,232.216498125,1313,39327,1320.7372986930368,38310.91644204778,1357,0.0011574683011522072,0.0009744899032507428,1359.2330970123635
86,232.75298569999998,1321,39393,1320.7551473419303,38166.40302158526,1361,0.0010506408909434755,0.0009643629776417996,1358.8533375614136
87,233.289367925,1308,39513,1320.8049559446165,37953.49627398056,1364,0.0014657767307943985,0.0009584583981839597,1358.5029332487452
88,233.8256448,1307,39420,1320.7324967722684,37664.99932048219,1358,0.0013381260987064781,0.0009905072579054243,1358.8558064735066
89,234.36181632499998,1320,38929,1320.4547554870753,37295.817006046986,1349,0.0007710920258448776,0.0010442412232693529,1359.4462615234513
90,234.89788249999998,1308,38293,1320.506126979068,36862.26394708756,1360,0.00140597539543058,0.0010835723103899955,1360.0096038415104
91,235.433843325,1306,37757,1320.1275453577405,36370.938458401535,1367,0.0016734794655839345,0.0011247319923469725,1360.1093116491618
92,235.9696988,1312,37236,1319.458062470246,35813.70162404516,1357,0.0012526444716623984,0.001176137405731133,1359.9913474823632
93,236.505448925,1319,36588,1318.4888898955555,35189.82692699653,1344,0.000708837789560237,0.0012622448242494665,1360.2386237513613
94,237.04109369999998,1320,35902,1317.710027407164,34508.707920903544,1346,0.0007518362153721589,0.0013463206379648242,1360.476432082241
95,237.576633125,1310,35108,1317.4094316971818,33770.943962490004,1352,0.0012426770814841115,0.0014038602034766963,1360.391968107972
96,238.11206719999998,1316,34206,1317.0670003850344,32987.4903395314,1352,0.0010945576162967468,0.001441963786568031,1359.6694828874688
97,238.64739592499998,1318,33264,1316.1947495979273,32171.395048584855,1350,0.0010016903524697927,0.0014928371100524716,1358.7001517587908
98,239.1826193,1312,32223,1315.177671068402,31338.689075629653,1343,0.001002879233929669,0.0015546903429605897,1357.886180887423
99,239.71773732499997,1313,31176,1314.1681351785742,30508.366440915404,1349,0.0012055051401399725,0.0016196711235676009,1357.1905365919692
100,240.25275,1328,29945,1312.954291150397,29677.06097533296,1357,0.001013383653073348,0.001685708936705536,1356.3465084146608
101,240.787657325,1339,28708,1311.6601282021988,28849.430949737834,1354,0.0005480653293872629,0.001755954011638686,1355.6301614985355
102,241.3224593,1332,27596,1311.04387415341,28047.309474732752,1355,0.0008757234236978374,0.001822713044173426,1355.5980203401855
103,241.85715592499997,1319,26553,1310.8271535028853,27266.023488640218,1370,0.0020210826662439567,0.0018714800986312954,1355.4245622777155
104,242.3917472,1310,25649,1311.2649210627396,26504.942354299706,1370,0.002465179341797116,0.0019113592418026316,1355.6403769054532
105,242.92623312499998,1315,24886,1312.560805454232,25780.813993521442,1371,0.002375800772135251,0.0019542470292335176,1356.8987066524462
106,243.46061369999998,1317,23949,1313.9136786789934,25118.053931005885,1368,0.0022534464475079535,0.001988009940110306,1358.0042356565007
107,243.994888925,1314,23180,1314.916736505898,24525.82470724092,1365,0.0023323881825665417,0.002015735281426471,1358.6673763844901
108,244.52905879999997,1310,22754,1315.2792135721959,24001.591972637652,1359,0.002285021451221787,0.002046504267281975,1358.9363518992243
109,245.063123325,1307,22391,1315.2208204036078,23555.158191578066,1369,0.002940618478467084,0.0020740608730087542,1358.7998369158724
110,245.59708249999997,1303,21867,1315.205395365668,23197.84371106889,1369,0.0032094923166699086,0.0020932465228711934,1358.5088450474268
111,246.130936325,1309,21384,1315.3265532627893,22943.05932184151,1365,0.0027895392278953924,0.0021060040339586934,1358.2981494484327
112,246.66468479999997,1311,21163,1315.911708079433,22803.337063126706,1367,0.0028208744710860366,0.0021098828928747134,1358.4095676005988
113,247.19832792499997,1303,21197,1316.206958254975,22785.840653241994,1352,0.0024630541871921183,0.002118415887648766,1358.590749507324
114,247.7318657,1299,21465,1316.2089288545353,22885.701329588002,1346,0.00233065555886145,0.002121090457113653,1358.4585381322079
115,248.265298125,1297,21563,1316.7760311671584,23097.273573579936,1358,0.003009967433139248,0.002101867475244657,1358.2585109515246
116,248.79862519999998,1303,21618,1317.2140931844183,23412.41874108089,1367,0.003150381491508737,0.0021001237110676403,1358.7946725859892
117,249.33184692499998,1310,22023,1317.3750254818658,23820.318512310132,1369,0.0028484526625790567,0.0021080565392019896,1359.5617794287268
118,249.8649633,1326,22723,1317.6837300957868,24333.81238533102,1366,0.0018694209468617096,0.0021070029886599362,1360.396566173613
119,250.397974325,1333,23402,1318.005526738972,24959.942150444604,1367,0.0015406225927771988,0.002091343026710689,1361.060341117553
120,250.93087999999997,1329,24269,1317.9191827674213,25700.418197467177,1371,0.0018308631211857017,0.0020773343024047966,1361.7682846723335
121,251.46368032499998,1328,25469,1317.2933022265258,26546.929035764744,1382,0.002236858456567665,0.002084827807168346,1363.1559265215258
122,251.99637529999998,1330,26595,1316.7480577136262,27474.870687897277,1379,0.0019394419156936473,0.0020885697989801192,1364.7549887879418
123,252.52896492499997,1321,27653,1316.457858615119,28476.634147998273,1366,0.0017089472884703023,0.0020843253794272016,1366.499988674689
124,253.06144919999997,1322,28714,1316.3668712767876,29546.693356587355,1365,0.0015698014018691588,0.002076661472838789,1368.551020408137
125,253.593828125,1327,30004,1316.4945298874013,30686.485152551,1368,0.0014297171949646057,0.0020794787465145985,1371.5954608258137
126,254.1261017,1327,31395,1317.1525062855076,31885.382658723258,1370,0.0014300917919382733,0.0020754896725931997,1375.3452399827593
127,254.65826992499998,1320,32545,1318.0705338739017,33121.84805997807,1374,0.0017293835068054443,0.0020581328051869152,1379.3699064531208
128,255.19033279999996,1311,33991,1318.7621237173862,34384.28967813474,1379,0.00208078335373317,0.0020588945827511697,1384.23065075084
129,255.722290325,1316,35668,1319.236154839269,35668.03053296722,1391,0.0021832789939450394,0.0021045765577901955,1390.600421300569
130,256.2541425,1325,37211,1319.7691453939813,36969.68998165234,1402,0.002145683553474893,0.0021695613128166883,1397.8570296042676
131,256.78588932499997,1318,38457,1320.7470837391306,38274.13273233748,1398,0.002154069845714747,0.0022345708999315108,1405.6951686334642
132,257.3175308,1318,39958,1321.5724478470381,39559.34030215784,1401,0.002148033126293996,0.0023207660110164965,1414.5552107635237
133,257.849066925,1325,41774,1321.743436997415,40813.05103173266,1411,0.002126134144231007,0.002443838083341969,1424.4844050827603
134,258.3804977,1326,43511,1321.7344673718292,42037.581825182104,1423,0.002299395519734503,0.002583892426779851,1435.0732292916894
135,258.91182312499996,1321,44938,1321.7190876350287,43234.3148202669,1440,0.002728294013801958,0.0027632220594947204,1447.0752225418191
136,259.4430432,1324,46003,1321.4579492173975,44386.897891231114,1454,0.002909644351932675,0.0029644609759369414,1459.5684839973444
137,259.974157925,1317,46906,1321.495549163036,45489.77861333125,1462,0.0031805918094277128,0.0031755072672762143,1473.1561303766507
138,260.5051673,1313,47752,1321.3988085800104,46545.641147023955,1480,0.003596115334094188,0.0034241014484459554,1488.5311332079716
139,261.03607132499997,1320,48661,1320.6070126163418,47538.6224376534,1505,0.003907817747829577,0.0036938842448528985,1504.4217309565047
140,261.56687,1313,49396,1319.6477609911638,48465.247842532306,1520,0.004305055840941705,0.003982662872370433,1521.0170785294958
141,262.097563325,1303,50224,1318.5524700445962,49320.83170626647,1529,0.004619692974387277,0.0043255370362632745,1539.440689483311
142,262.62815129999996,1306,51520,1317.7448186821646,50090.27049310194,1555,0.004958776436850281,0.004706258932532503,1559.5393100636184
143,263.158633925,1303,52400,1316.7379782101266,50783.553466668716,1572,0.005264496937197879,0.005119804688295113,1581.1042832226926
144,263.6890112,1307,52810,1316.0583252168542,51403.85351876501,1594,0.0055724909228588625,0.005536958556865926,1603.864187184277
145,264.219283125,1322,52920,1315.7807198350788,51934.104192619445,1626,0.005891701228729796,0.0059718777268161416,1627.7920677704733
146,264.7494497,1332,52941,1315.2541167410106,52384.02015900598,1644,0.00604545718769982,0.006438231013404891,1652.5993340732202
147,265.27951092499995,1338,53435,1315.0032843325757,52772.80312124749,1675,0.006468702612434497,0.0069459487256432655,1679.4389906905835
148,265.8094668,1335,53914,1315.2983533035601,53093.83308795115,1710,0.007132124992867875,0.007469462601467166,1707.7305941244097
149,266.33931732499997,1324,54204,1315.2911277718383,53332.358037553604,1737,0.007810136157337368,0.008005702113426947,1736.0953135971038
150,266.8690625,1317,54083,1315.559672925749,53479.56821218951,1755,0.00830079975741955,0.008562439301621452,1765.0818365081548
151,267.398702325,1314,53689,1316.0312351355383,53553.46440462874,1788,0.009050119331742244,0.009150733996879759,1795.3959772587937
