time(s),temp(C),target_temp,ramp_time,hold_time,stage
0.007976770401000977,21.8,213.93008422851562,0.75,450,RAMP
0.14396119117736816,21.8,213.93008422851562,0.75,450,RAMP
0.26596498489379883,21.8,213.93008422851562,0.75,450,RAMP
0.449049711227417,21.8,213.93008422851562,0.75,450,RAMP
0.6110460758209229,21.8,213.93008422851562,0.75,450,RAMP
0.7580788135528564,21.8,213.93008422851562,0.75,450,RAMP
0.8970785140991211,21.8,213.93008422851562,0.75,450,RAMP
1.028045892715454,21.8,213.9,0.75,450,RAMP
1.183089017868042,21.8,213.9,0.75,450,RAMP
1.3951606750488281,21.8,213.9,0.75,450,RAMP
1.5191349983215332,21.8,213.9,0.75,450,RAMP
1.6531314849853516,21.8,213.9,0.75,450,RAMP
1.7901344299316406,21.8,213.9,0.75,450,RAMP
1.9391345977783203,21.8,213.9,0.75,450,RAMP
2.074134588241577,21.8,213.9,0.75,450,RAMP
2.226132869720459,21.8,213.9,0.75,450,RAMP
2.4131999015808105,21.8,213.9,0.75,450,RAMP
2.5741729736328125,21.8,213.9,0.75,450,RAMP
2.7602012157440186,21.8,213.9,0.75,450,RAMP
2.9142000675201416,21.8,213.9,0.75,450,RAMP
3.057175874710083,21.8,213.9,0.75,450,RAMP
3.1861705780029297,21.8,213.9,0.75,450,RAMP
3.3281681537628174,21.9,213.9,0.75,450,RAMP
3.4651739597320557,21.9,213.9,0.75,450,RAMP
3.6691715717315674,21.9,213.9,0.75,450,RAMP
3.807178020477295,21.9,213.9,0.75,450,RAMP
3.973175287246704,21.9,213.9,0.75,450,RAMP
4.139204025268555,21.9,213.9,0.75,450,RAMP
4.319254636764526,21.9,213.9,0.75,450,RAMP
4.4702818393707275,21.9,213.9,0.75,450,RAMP
4.607287645339966,21.9,213.9,0.75,450,RAMP
4.750281095504761,21.9,213.9,0.75,450,RAMP
4.88926362991333,21.9,213.9,0.75,450,RAMP
5.039255142211914,22.0,213.9,0.75,450,RAMP
5.174250841140747,22.0,213.9,0.75,450,RAMP
5.3564088344573975,22.0,213.9,0.75,450,RAMP
5.495390176773071,22.0,213.9,0.75,450,RAMP
