sample,position,xrf_avg,xrf_std
22,67,364993.66793307994,337006.80741489644
22,68,249407.89619853802,121437.2171832262
22,69,243800.12886311617,96838.25666216352
22,70,231082.6723544179,59921.80363244039
22,71,218756.24875024988,70824.61918016542
22,72,228052.16734430884,98776.77739719673
22,73,219369.45944144498,100151.79003076383
22,74,193756.80419471647,78648.52436986951
22,75,373249.7944855473,392010.12151516246
22,76,293532.40463018505,402994.26258266106
22,77,398338.1101557465,386379.61389023927
22,78,271474.59397009487,202192.62902220205
22,79,193756.80419471653,69321.60345272266
22,80,191117.33208913764,67545.96437771853
22,81,191570.57477393403,88596.44015796768
22,82,201772.97873758574,109814.36303503106
22,83,195080.98380323927,96887.21584243937
22,84,268310.7822879867,255194.77820939396
22,85,316967.7175675976,367713.9851301257
22,86,348419.2050478793,343002.2780146062
22,87,231375.94703281557,225552.4553831922
22,88,161061.12110911144,62894.16131182356
22,89,170063.76502477276,90091.886094768
22,90,201604.1236197204,117671.27929088425
22,91,284458.6638227909,288009.7682187253
22,92,298651.38083494414,392144.53615344455
22,93,320629.20749183494,381737.4049050627
22,94,306418.7162567486,351240.71989810513
22,95,303548.1792530382,330964.7729163336
22,96,327872.2033371103,363707.6753154741
14,0,105845.49756715322,126766.44455306337
14,1,146610.6778644271,208105.29116163866
14,2,168597.3916327845,226583.64466658182
14,3,155657.75733742138,203585.93706243677
14,4,117087.6935723966,142075.61910184784
14,5,169894.90990690747,245279.84672816665
14,6,239889.79981781417,288432.29125242523
14,7,235037.43695705297,250496.39137814313
14,8,214046.07967295428,218192.74931351433
14,9,212490.8351663,206327.379859936
14,10,212073.14092737006,208192.51384133968
14,11,178177.69779377454,199506.58182311177
14,12,184407.56293185803,267801.554385736
14,13,283836.56602012925,316026.7216630865
14,14,292919.1939389899,268190.0396757783
14,15,237943.52240662972,203545.8433475321
14,16,182194.67217667573,117574.14165289588
14,17,199977.78222133344,146870.92350638032
14,18,237285.87615810163,186054.18845010325
14,19,262738.56339843135,204338.37873990965
14,20,207016.37450287712,207492.42644040144
14,21,134026.52802772776,214533.2167047872
14,22,270728.0766069008,334204.5214406645
14,23,303423.7596925059,279534.8113350768
14,24,194752.16067897525,77377.12204595534
14,25,149196.82730120636,41256.9311395878
14,26,125885.93392432616,24641.75023819419
14,27,126508.03172698787,26163.450883897007
14,28,146112.99962229768,35439.739140323036
14,29,228283.2322424403,133530.76648962623
14,30,280023.99520095973,217430.68663319392
14,31,183332.22244439996,213082.3065530486
14,32,202315.09253704807,313211.0794579156
14,33,291657.22411073337,324334.8713155036
14,34,251896.28740918476,187440.92965344506
14,35,173218.68959541418,47565.76333978484
14,36,145997.46717323194,31783.218167405834
14,37,130293.94121175757,27981.14348853265
14,38,131627.00793174692,31434.448188000475
14,39,152493.9456553133,42125.23083632992
14,40,190095.31427047914,58743.941243535526
14,41,292297.09613632824,230195.99341101947
14,42,233722.1444599968,255193.78473804056
14,43,239640.96069674953,363700.6583351515
14,44,312826.323624164,344036.4364469962
14,45,227670.0215512452,107450.25911574088
14,46,182790.1086449376,60086.65117045362
14,47,169726.0547890421,46762.673292752406
14,48,162989.62429736266,47074.85411197983
14,49,160234.61974271806,37853.931208968745
14,50,175520.45146526245,42112.438301030306
14,51,193632.38463418419,55367.52894927884
14,52,304579.0841831633,249903.79132325
14,53,254722.38885556214,273799.42223929963
14,54,214134.9507876202,348644.63931251265
14,55,312124.24181830295,368009.45733414986
14,56,294198.93799017963,257654.70188976955
14,57,224799.48454753484,82550.19176639109
14,58,218054.16694438882,71479.53751387662
14,59,205621.09800262158,62007.17715387486
14,60,200715.41247306086,63372.271376928795
14,61,202563.93165811274,57665.49084861538
14,62,214934.79081961376,75359.92796322293
14,63,328085.4940123086,241043.29874606937
14,64,266933.2800106645,269473.3042140265
14,65,143580.17285431802,252095.33756474592
14,66,331560.35459574754,438141.5387321078
14,67,380546.11299962224,395144.59210806
14,68,234193.16136772634,75897.95907483627
14,69,238476.74909462544,76135.91246187408
14,70,243080.27283432192,77994.00921671982
14,71,245808.61605456678,77770.11871841761
14,72,234175.38714479317,71413.3462486942
14,73,244857.69512764103,81785.76289601391
14,74,317696.4607078583,214468.17875394612
14,75,236877.06903063826,245702.60156059865
14,76,272692.1282410184,419632.3933798155
14,77,396676.2203114932,449688.77107222634
14,78,297353.86256082106,280657.2024469878
14,79,228478.74869470537,70704.77418124802
14,80,249087.96018574052,84721.9415794718
14,81,255388.9222155568,81628.69016754531
14,82,258588.28234353117,77617.56908635334
14,83,306320.958030616,171906.01065102714
14,84,291506.14321580116,247179.4128076578
14,85,308249.4612188673,404938.9690380734
14,86,383407.762891866,381325.897580509
14,87,287293.6523806349,228312.31442839035
14,88,234859.694727721,84785.74301805117
14,89,248625.83038947755,85490.05089317473
14,90,310515.6746428491,212118.69835482372
14,91,350720.96691772743,303478.4812167009
14,92,274105.1789642071,355111.57385545544
14,93,331036.0150192184,347540.6352416968
14,94,325597.1028016618,312639.34881784226
14,95,312577.48450309923,298789.50057125767
14,96,296003.0216178986,309673.0569818751
13,0,250563.22068919544,327761.4980384224
13,1,269617.18767357635,286485.65029839764
13,2,276629.1186207202,259654.6607401172
13,3,257983.95876380277,256206.82054099173
13,4,215752.40507454058,245354.3484269274
13,5,314212.7130129529,416383.78431522776
13,6,329383.0122864315,354552.91929928213
13,7,313092.9369681619,263490.1684399387
13,8,347734.8974649513,222415.6945264773
13,9,336563.7983514407,219468.9646734858
13,10,272150.01444155606,222111.82490812376
13,11,247603.8125708191,245266.0272749572
13,12,322362.194227821,440621.92411015433
13,13,384420.89359905786,418368.2895954718
13,14,241987.15812393065,221537.47791263048
13,15,197987.06925281603,54697.49332683439
13,16,253682.59681397042,82178.7790278625
13,17,275695.9719167276,71070.1509399647
13,18,246404.05252282866,67980.57879814178
13,19,272834.3220244839,184597.90585929615
13,20,271545.6908618276,298743.19645998237
13,21,216196.76064787037,346678.802358378
13,22,335399.5867493167,390066.985289328
13,23,295860.827834433,272007.8997817395
13,24,187482.50349930007,28242.47120719473
13,25,199293.47463840558,48806.26525919558
13,26,255788.8422315536,74918.6532794049
13,27,305538.8922215556,84720.55906384403
13,28,295789.73094270023,92727.1968940979
13,29,248536.95927481158,85424.78768111793
13,30,309840.2541713879,301831.5779211935
13,31,255753.29378568727,325519.00307027355
13,32,273225.35492901417,398212.6641967785
13,33,344162.27865537995,373885.19694607606
13,34,257459.61918727358,108030.52580289826
13,35,249878.91310626752,94758.98427179032
13,36,262072.03003843664,75213.4541425023
13,37,288795.5742184895,60696.42353801121
13,38,336172.76544691046,109406.5131437448
13,39,321304.62796329614,123876.44669767942
13,40,243515.74129618506,77209.80766737294
13,41,322850.9853584838,286299.9636559878
13,42,268426.31473705254,313855.1811600562
13,43,272772.1122442178,409240.0749530105
13,44,336750.4276922393,386692.7713381242
13,45,253620.38703370426,125592.77935896839
13,46,264356.0176853517,97893.634142125
13,47,287542.4915016995,92491.39308441518
13,48,301113.11071119097,81776.94072399927
13,49,310497.9004199159,111622.93584863105
13,50,280477.23788575607,118063.3609249622
13,51,221742.31820302596,71425.44117725975
13,52,308071.71898953535,266637.47141378274
13,53,257184.11873180917,292407.7863214666
13,54,209167.05547779333,353531.19912345696
13,55,304463.55173409753,388454.3047644928
13,56,264667.0665866825,261527.91249388573
13,57,196120.77584483093,69220.25929805504
13,58,223439.7564931457,95964.05099494659
13,59,242582.59459219256,99167.67424090666
13,60,233455.5311159989,82468.69008682042
13,61,203488.19125063863,61991.83310984786
13,62,186300.51767424284,49315.46638757907
13,63,261787.6424715056,236530.76402465027
13,64,218551.84518651819,254924.22262610588
13,65,127947.74378457636,228138.66269955793
13,66,303183.8076829078,433670.9429413223
13,67,334430.89159945777,401552.00485980033
13,68,184878.57983958753,158968.2957266514
13,69,163647.27054589073,33007.93797033739
13,70,168899.55342264872,35964.64790923723
13,71,166882.17911973156,41890.94005388668
13,72,158617.16545579766,37560.63408611884
13,73,199977.78222133344,177801.71769941825
13,74,242058.2550156635,258847.27942439032
13,75,179679.61963162918,236962.3288121778
13,76,207736.23053167138,356032.7538558549
13,77,345024.32846763975,460224.82676541456
13,78,340314.1593903441,427126.5342057845
13,79,236015.0192183785,291930.55682151753
13,80,155000.1110888933,47499.13247553895
13,81,148779.13306227635,53125.04128189909
13,82,212073.14092737,250260.27086125346
13,83,288377.87997955957,340562.3703763496
13,84,233775.46712879644,304888.36521589477
13,85,215672.42107134126,367677.5264045421
13,86,328112.15534670843,453282.2089369518
13,87,358017.28543180256,463167.15076692216
13,88,358834.89968672924,458221.9747689448
13,89,316114.55486680433,399379.3190423318
13,90,297620.475904819,385461.77416837437
13,91,260525.67264324907,366767.4347994809
13,92,141740.54078073267,254634.76153644084
13,93,271199.09351463034,433368.1327322659
13,94,331115.9990224177,471910.3332058931
13,95,290377.48005954357,411546.1819250049
13,96,226025.90592992512,351433.0932432255
47,0,88177.9199715612,13995.200111531934
47,1,87244.77326756869,13759.923609295915
47,2,86409.38478970868,13010.731187095902
47,3,85111.86651558575,12696.587900412702
47,4,85751.73854118062,12644.470262044688
47,5,87937.96796196312,13300.565152638526
47,6,156386.50047768222,276076.38562592963
47,7,278921.993379102,406384.6455943314
47,8,336608.23390877375,408535.3933170523
47,9,311040.01421937824,373731.9454771024
47,10,286093.89233264455,366450.0205307521
47,11,247532.71567908637,353771.3745458335
47,12,89191.05067875309,13668.839696284018
47,13,183136.70599213487,328747.18785859563
47,14,318682.93008065043,427152.61688761273
47,15,424483.99209047074,407141.9238283095
47,16,433166.6999933346,367637.1472410957
47,17,361189.98422537703,349478.4956663153
47,18,317669.79937345855,351591.48893562093
47,19,364798.15148081497,374199.2442851116
47,20,358479.41522806545,383551.32521969033
47,21,90710.74673954096,14265.75453982691
47,22,132613.47730453906,253515.25891209522
47,23,315279.1663889443,457497.2661862899
47,24,430651.647448288,434481.56666722376
47,25,359021.5290275277,235944.3650248223
47,26,288137.9279699614,102136.21490916835
47,27,201381.9458330555,73532.40280288177
47,28,156866.40449687833,47153.579690706625
47,29,302819.4361127774,253143.41863966399
47,30,408442.7558932657,305286.17764128145
47,31,318647.38163478405,352905.2772453841
47,32,90479.68184140947,15429.095403415062
47,33,233775.46712879644,414638.18823495635
47,34,378733.1422604367,463605.07703951886
47,35,352054.0336377168,320858.7509140576
47,36,263236.2416405606,87821.23310960131
47,37,268835.1218645159,83652.62460379
47,38,217618.69848252562,72180.31071162502
47,39,186407.16301184197,61820.225548101385
47,40,267626.47470505885,132948.14414500573
47,41,313928.3254460218,147531.3434355353
47,42,357288.54229154164,343342.4284682503
47,43,90755.18229687393,14996.47328866257
47,44,307805.1056455375,472494.4368932025
47,45,384749.7167233219,446021.346254819
47,46,255957.69734941894,134092.39850814134
47,47,243711.25774845018,76563.04348636536
47,48,247479.39301028673,79868.88954208679
47,49,225048.32366859954,75939.62437237965
47,50,257486.28052167335,113433.40230728331
47,51,335683.9743162477,127503.52975330026
47,52,318967.31764758145,118632.61726392191
47,53,391024.01741873834,360373.9122261734
47,54,89359.90579661843,13548.983642164292
47,55,303850.3410429025,478947.69362896326
47,56,374680.6194316691,457797.17792587157
47,57,246057.45517563145,158341.3574901161
47,58,218738.4745273167,78644.78856717923
47,59,210713.4128729809,78656.00749249375
47,60,217298.7624697282,84588.90415934453
47,61,261129.9962229775,120144.91743758509
47,62,284120.95358706027,137440.6801210331
47,63,269466.10677864414,122755.32712676412
47,64,398435.86838187906,377330.58221026434
47,65,88933.32444622183,14083.971692628365
47,66,207682.90786287183,389523.98269350216
47,67,351600.79095292045,466860.04304700263
47,68,308729.3652380634,343370.19118119386
47,69,170721.41127330082,44528.995940319415
47,70,173991.86829300795,51102.023833880274
47,71,194885.46735097416,74098.11868457301
47,72,198680.26394721045,76217.83062087157
47,73,183296.67399853354,62591.42195369119
47,74,216196.76064787037,149202.49201257405
47,75,401333.06671998923,416038.41214630404
47,76,110022.4399564531,170265.38980695695
47,77,279775.15607989504,422476.78268342454
47,78,377311.20442578144,458035.82469460624
47,79,252545.04654624622,286280.7585213628
47,80,176649.11462152004,47967.1877779706
47,81,176338.06572018922,46479.15625932409
47,82,174862.80521673436,42193.54380859237
47,83,183296.67399853354,97044.69359151684
47,84,305547.7793330222,339870.35747456795
47,85,160714.52376191423,283951.1170217598
47,86,326610.2335088537,470288.97910333145
47,87,447199.448999089,496439.6228130987
47,88,401670.7769557199,416896.6738104545
47,89,325330.48945766396,339684.6906900334
47,90,319882.69012864085,344279.18102314626
47,91,347974.8494745494,392213.9852917367
47,92,188406.76309182605,353612.6484585132
47,93,339558.7549156835,479489.4815490791
47,94,381328.1788086826,451077.928460925
47,95,325677.0868048612,381030.0961467376
47,96,299051.30085094087,374727.9135444281
40,0,369303.91699437884,459665.6498001406
40,1,377622.25332711235,442790.16350973304
40,2,369223.9329911795,430236.6070717172
40,3,363696.14965895703,402400.51451932517
40,4,359421.4490435245,423125.38446656935
40,5,484765.26916838845,520506.32987931336
40,6,525530.4494656624,424712.6621665865
40,7,513568.39743162465,372252.6915303157
40,8,509178.1643671265,359207.3341674418
40,9,504530.20507009694,327609.67213719664
40,10,482436.8459641404,362148.4237550622
40,11,426057.0108200581,400216.2217555106
40,12,503286.0094647736,542397.2762131495
40,13,485200.73763025156,416555.4988964352
40,14,403465.97347197216,213282.48667878192
40,15,371916.7277655578,55676.0858272925
40,16,384136.5060321267,60556.95882288102
40,17,398826.90128640924,61499.29037769495
40,18,353973.64971450134,96685.74844691674
40,19,386242.75144971,246344.3904919791
40,20,423204.248039281,357073.9476002822
40,21,435832.8334333132,516971.70684478036
40,22,499135.7284098735,431507.7696418632
40,23,347477.1712324201,128575.88771552611
40,24,359972.4499544534,75928.52314330848
40,25,370601.4352685017,68191.06398924344
40,26,373827.4567308759,70066.6338318668
40,27,392534.82636805956,68783.63857181717
40,28,349938.9011086671,102863.61205126237
40,29,307111.91095114296,91977.79373431267
40,30,353458.1972494389,224479.82736729074
40,31,349921.12688573386,372799.5146538064
40,32,520900.2643915661,558632.9020114499
40,33,380839.3876780199,265069.3762731911
40,34,335008.5538447864,89555.88746066508
40,35,371187.984625297,81359.49650844127
40,36,392001.59968006384,107561.1084317755
40,37,403865.89348796895,119393.65878542117
40,38,395432.0247061698,93660.01507614352
40,39,354880.13508409413,72683.08560357649
40,40,329969.5616432268,91810.26373235523
40,41,292172.6765757958,97386.79627447916
40,42,343984.5364260481,371759.63349033066
40,43,605896.5984580861,607796.7974721112
40,44,347308.3161145548,215921.34871234893
40,45,323197.582705681,93321.56231128685
40,46,361518.80734964105,83790.91535109894
40,47,383327.77888866654,103000.69637655426
40,48,398062.60970028205,117187.01811955299
40,49,384616.4100513229,94751.4117044697
40,50,352054.0336377166,54957.78808867302
40,51,334235.3751471927,86575.15189599415
40,52,274034.08207247424,101541.8504232643
40,53,339843.1424826145,383938.0166380495
40,54,567006.5986802639,623383.0984721644
40,55,464102.7350085538,468899.0483541891
40,56,283801.0175742628,90341.10271876657
40,57,333479.97067253204,89596.70644912207
40,58,356408.71825634857,65958.794215003
40,59,343549.0679641848,65240.342780379506
40,60,335328.4898575839,59399.671338959844
40,61,313572.84098735795,63095.26443265503
40,62,276842.4092959185,88430.2308035974
40,63,254740.16307849533,146174.87170490573
40,64,321589.0155302272,375377.818123157
40,65,462645.2487280321,627793.4506977092
40,66,556466.4844808816,588361.0176358431
40,67,321597.9026416938,265296.540937634
40,68,275287.16478926426,89144.56098869882
40,69,286831.52258437185,95115.5534339165
40,70,286529.3607945076,78492.68912447097
40,71,297202.7816658889,59235.638665669976
40,72,270994.68995089864,69639.19563625281
40,73,219787.15368037496,69782.36887433185
40,74,284796.3740585216,278801.49637517484
40,75,294190.05087871314,364671.12862883846
40,76,452949.4101179764,538030.685217718
40,77,480632.7623364215,455500.8832774591
40,78,335986.136106112,324582.9361188532
40,79,224301.8063054055,119460.64819996823
40,80,229003.08827123456,62453.872164075365
40,81,245142.08269457208,64674.78609029593
40,82,213246.23964096062,65431.656169502174
40,83,232371.3035170743,228025.38512742711
40,84,307680.68608500523,365666.6226580151
40,85,365340.2652802772,471704.6490366118
40,86,378057.7217889754,445145.0916667532
40,87,359208.1583683263,371359.893625057
40,88,310409.02930525,274440.35019849346
40,89,257113.02184007634,225615.89019827373
40,90,265458.0195072096,276708.6750512301
40,91,283418.87178119924,344445.5461023332
40,92,234930.79161945384,378190.3993352416
40,93,317589.8153702593,395424.2229657068
40,94,306685.3296007465,344759.78208734264
40,95,265911.262192006,312632.5945428095
40,96,247141.68277455616,311074.088162426
49,0,90177.5200515452,14888.540467708635
49,1,86364.94923237571,14392.66535907123
49,2,121309.07151902947,204759.13497854138
49,3,162731.89806483142,290790.7489064468
49,4,134364.2382634584,237573.8608303034
49,5,93990.09087071472,73669.15502228022
49,6,207896.1985380701,381008.21087259677
49,7,375213.8461196649,526091.6279094125
49,8,448443.6446044123,515504.6741983305
49,9,476562.4652847208,490980.6825644274
49,10,465809.0604101401,503356.22241458646
49,11,322797.66268968425,453869.48245930107
49,12,164767.0465906818,297804.9570551517
49,13,336528.24990557437,461551.9980628686
49,14,549401.230864938,516058.89119253354
49,15,666666.6666666666,492940.85582224804
49,16,664356.0176853518,420211.8862900573
49,17,666515.5857717345,377033.01436572854
49,18,654331.355951032,399362.627460503
49,19,574089.6265191406,454017.09661010467
49,20,365402.4750605434,452655.7069094006
49,21,134097.6249194605,254196.95326276615
49,22,384971.8945099869,525019.592776668
49,23,596191.8727365638,528372.6198782836
49,24,580834.9441222865,406518.69332217734
49,25,567344.3089159945,310722.79608044086
49,26,490524.11739874235,163203.75073830955
49,27,456202.09291475033,106746.94885980741
49,28,474856.13988313434,113771.2987428818
49,29,549730.053989202,270774.45216576394
49,30,543953.431535915,427835.1064627794
49,31,333799.90668532957,437007.98082434677
49,32,248217.02326201418,453142.4976802112
49,33,532782.3324224044,558926.1750035275
49,34,565326.9346130772,435896.4974591685
49,35,377515.6079895131,172867.3818139401
49,36,421026.90572996496,143517.34368798838
49,37,427843.3202248438,108181.27728556287
49,38,413872.7809993556,100513.3092646318
49,39,426048.1237085915,110577.06079534166
49,40,440605.2122908751,116874.67827501426
49,41,495874.1585016329,281315.2654757641
49,42,461552.1340176409,414998.6980049143
49,43,352027.3723033171,523257.68247477914
49,44,506476.48248128145,497792.821100698
49,45,433486.6360061321,280217.27584424487
49,46,399582.3057610699,155854.34736445977
49,47,439574.3073607499,124538.79890184708
49,48,396471.81674776145,94891.96611611315
49,49,388064.60930036206,108214.54838590034
49,50,386438.267901975,119009.11977629518
49,51,388109.04485769506,125437.47283497696
49,52,381532.5823724143,136191.63101806937
49,53,453224.9105734408,351002.68582092883
49,54,407260.7700682085,531988.4921218401
49,55,529378.5687306982,481948.42241200287
49,56,389015.5302272878,203515.0555525923
49,57,406612.0109311471,168601.00457426312
49,58,442000.48879113054,132637.76425541085
49,59,410851.1631007131,122909.04075116252
49,60,389842.03159368114,125469.88263829773
49,61,362096.46959496976,113870.38408706537
49,62,332209.1137328089,102318.12289760199
49,63,306534.2487058143,108208.32328766173
49,64,388144.5933035614,321702.3996622525
49,65,375276.05589993106,518681.8423834655
49,66,511995.37870203727,499193.536858488
49,67,416912.17312093126,286668.6213505718
49,68,397502.7216778867,200721.39175536556
49,69,431451.4874802816,182049.47861588484
49,70,396916.17232109123,174651.1882155612
49,71,355155.63553955866,150316.9343661027
49,72,330778.288786687,116062.4944508661
49,73,319313.91499477875,127125.66415142575
49,74,271910.062431958,129542.25834447586
49,75,348223.68859561416,322937.2814065612
49,76,456477.59337021486,502813.1131253317
49,77,479486.32495723077,421433.1242657892
49,78,314390.4552422848,243272.3475924582
49,79,314061.6321180208,218286.29198311828
49,80,310782.287986847,206248.59551549295
49,81,297558.26612455276,187659.6607170677
49,82,297238.33011175535,159719.3774390115
49,83,288280.121753427,146951.09720644332
49,84,246875.06943055827,160258.56928514878
49,85,466946.6106778644,480930.3857922597
49,86,402452.84276478033,403268.3928473066
49,87,283303.3393321335,287063.5593926026
49,88,252162.90075318265,219219.70888905638
49,89,228558.7326979048,183533.87662887338
49,90,213557.2885422915,154276.54352017047
49,91,244751.0497900419,179948.70096679122
49,92,353627.0523673043,425925.70386397705
49,93,296873.95854162495,367549.24364850536
49,94,332591.2595258726,362654.7106221666
49,95,316772.2011153324,328603.10233091586
49,96,262934.07985069643,267884.3343488943
71,0,90790.7307427403,14967.315258209796
71,1,87369.19282810102,14718.070843628208
71,2,85271.83452198446,13339.699370018887
71,3,83974.3162478615,12483.225373334495
71,4,84925.23717478722,13659.909521096064
71,5,89750.93870114863,13687.807792764084
71,6,87253.66037903527,14000.447505606102
71,7,135244.06229865135,211343.76528811152
71,8,237827.98995756402,351469.33257412515
71,9,292919.19393898995,405685.39069581166
71,10,250421.02690572993,347386.5602730203
71,11,197196.11633228904,265679.59961674793
71,12,90088.64893687927,13544.48269434076
71,13,90533.00451020905,69349.31801079394
71,14,180603.87922415516,290085.210730315
71,15,290866.2711902064,364401.53407065966
71,16,349165.72241107334,361140.3748524194
71,17,370725.8548290341,373157.1166605866
71,18,342731.4537092581,319043.61310687265
71,19,311502.1440156412,273892.3155009681
71,20,313235.13075162744,360791.72518933046
71,21,89573.19647181673,13678.456950290167
