Unnamed: 0,Current,Voltage,sample,position
5,0.001,0.34136500000000003,25,9
0,0.0,0.29730999999999996,25,90
1,0.0002,10.0023,25,90
2,0.0004,10.0021,25,90
3,0.0006,10.002,25,90
4,0.0008,10.002,25,90
5,0.001,10.002,25,90
0,0.0,4.516290000000001,25,91
1,0.0002,10.0021,25,91
2,0.0004,10.0019,25,91
3,0.0006,10.0019,25,91
4,0.0008,10.0018,25,91
5,0.001,10.0018,25,91
0,0.0,4.31313,25,92
1,0.0002,10.0021,25,92
2,0.0004,10.0019,25,92
3,0.0006,10.0018,25,92
4,0.0008,10.0018,25,92
5,0.001,10.0018,25,92
0,0.0,0.07419110000000001,25,93
1,0.0002,10.0022,25,93
2,0.0004,10.0021,25,93
3,0.0006,10.0019,25,93
4,0.0008,10.002,25,93
5,0.001,10.002,25,93
0,0.0,0.17374,25,94
1,0.0002,10.0023,25,94
2,0.0004,10.0021,25,94
3,0.0006,10.002,25,94
4,0.0008,10.002,25,94
5,0.001,10.002,25,94
0,0.0,4.38583,25,95
1,0.0002,10.0021,25,95
2,0.0004,10.0018,25,95
3,0.0006,10.0018,25,95
4,0.0008,10.0018,25,95
5,0.001,10.0018,25,95
0,0.0,4.3293099999999995,25,96
1,0.0002,10.002,25,96
2,0.0004,10.0018,25,96
3,0.0006,10.0019,25,96
4,0.0008,10.0018,25,96
5,0.001,10.0018,25,96
0,0.0,5.19411,22,0
1,0.0002,10.0018,22,0
2,0.0004,10.0016,22,0
3,0.0006,10.0016,22,0
4,0.0008,10.0016,22,0
5,0.001,10.0016,22,0
0,0.0,0.030853700000000005,22,1
1,0.0002,10.0022,22,1
2,0.0004,10.0021,22,1
3,0.0006,10.0019,22,1
4,0.0008,10.002,22,1
5,0.001,10.002,22,1
0,0.0,5.34968,22,10
1,0.0002,10.0019,22,10
2,0.0004,10.0017,22,10
3,0.0006,10.0016,22,10
4,0.0008,10.0016,22,10
5,0.001,10.0016,22,10
0,0.0,5.34655,22,11
1,0.0002,10.0019,22,11
2,0.0004,10.0016,22,11
3,0.0006,10.0016,22,11
4,0.0008,10.0016,22,11
5,0.001,10.0016,22,11
0,0.0,0.000989437,22,12
1,0.0002,10.0022,22,12
2,0.0004,10.002,22,12
3,0.0006,10.0018,22,12
4,0.0008,10.0018,22,12
5,0.001,10.0018,22,12
0,0.0,0.000126362,22,13
1,0.0002,0.00217199,22,13
2,0.0004,0.00421762,22,13
3,0.0006,0.00618219,22,13
4,0.0008,0.00818491,22,13
5,0.001,0.010132799999999999,22,13
0,0.0,0.000162125,22,14
1,0.0002,0.00163317,22,14
2,0.0004,0.00313759,22,14
3,0.0006,0.00459194,22,14
4,0.0008,0.00604153,22,14
5,0.001,0.00747919,22,14
0,0.0,0.00015735600000000002,22,15
1,0.0002,0.00178576,22,15
2,0.0004,0.00339746,22,15
3,0.0006,0.00496626,22,15
4,0.0008,0.00657082,22,15
5,0.001,0.00815868,22,15
0,0.0,0.00014782,22,16
1,0.0002,0.00191212,22,16
2,0.0004,0.00365496,22,16
3,0.0006,0.0053668,22,16
4,0.0008,0.00703812,22,16
5,0.001,0.00872612,22,16
0,0.0,0.000133514,22,17
1,0.0002,0.00190258,22,17
2,0.0004,0.00364065,22,17
3,0.0006,0.00537395,22,17
4,0.0008,0.00711203,22,17
5,0.001,0.00876188,22,17
0,0.0,0.00025034,22,18
1,0.0002,0.00326395,22,18
2,0.0004,0.0062871,22,18
3,0.0006,0.00925541,22,18
4,0.0008,0.012266599999999999,22,18
5,0.001,0.0152135,22,18
0,0.0,0.000982285,22,19
1,0.0002,10.0022,22,19
2,0.0004,10.0021,22,19
3,0.0006,10.0019,22,19
4,0.0008,10.0019,22,19
5,0.001,10.0019,22,19
0,0.0,0.00628471,22,2
1,0.0002,10.0022,22,2
2,0.0004,10.0022,22,2
3,0.0006,10.002,22,2
4,0.0008,10.002,22,2
5,0.001,10.0019,22,2
0,0.0,4.8742,22,20
1,0.0002,10.0019,22,20
2,0.0004,10.0016,22,20
3,0.0006,10.0016,22,20
4,0.0008,10.0016,22,20
5,0.001,10.0016,22,20
0,0.0,5.20796,22,21
1,0.0002,10.0018,22,21
2,0.0004,10.0017,22,21
3,0.0006,10.0016,22,21
4,0.0008,10.0017,22,21
5,0.001,10.0017,22,21
0,0.0,0.000166893,22,22
1,0.0002,0.00268221,22,22
2,0.0004,0.00506878,22,22
3,0.0006,0.00743628,22,22
4,0.0008,0.00980377,22,22
5,0.001,0.0121307,22,22
0,0.0,0.000178814,22,23
1,0.0002,0.0029850000000000002,22,23
2,0.0004,0.00581026,22,23
3,0.0006,0.00854731,22,23
4,0.0008,0.011313,22,23
5,0.001,0.014069100000000001,22,23
0,0.0,0.000145435,22,24
1,0.0002,0.00165701,22,24
2,0.0004,0.00314236,22,24
3,0.0006,0.00461578,22,24
4,0.0008,0.00603676,22,24
5,0.001,0.00752926,22,24
0,0.0,0.000116825,22,25
1,0.0002,0.00191689,22,25
2,0.0004,0.00374794,22,25
3,0.0006,0.00546455,22,25
4,0.0008,0.00725031,22,25
5,0.001,0.00898838,22,25
0,0.0,9.77516e-05,22,26
1,0.0002,0.00104427,22,26
2,0.0004,0.00194073,22,26
3,0.0006,0.00280857,22,26
4,0.0008,0.00367403,22,26
5,0.001,0.00458717,22,26
0,0.0,0.00018119799999999998,22,27
1,0.0002,0.00188351,22,27
2,0.0004,0.00358105,22,27
3,0.0006,0.00523329,22,27
4,0.0008,0.00694513,22,27
5,0.001,0.00863314,22,27
0,0.0,0.00015735600000000002,22,28
1,0.0002,0.00185251,22,28
2,0.0004,0.0034833,22,28
3,0.0006,0.00509024,22,28
4,0.0008,0.00667572,22,28
5,0.001,0.00828505,22,28
0,0.0,0.000169277,22,29
1,0.0002,0.00242949,22,29
2,0.0004,0.00463724,22,29
3,0.0006,0.00683308,22,29
4,0.0008,0.00905514,22,29
5,0.001,0.01127,22,29
0,0.0,5.18458,22,3
1,0.0002,10.0017,22,3
2,0.0004,10.0016,22,3
3,0.0006,10.0016,22,3
4,0.0008,10.0016,22,3
5,0.001,10.0016,22,3
0,0.0,4.40824,22,30
1,0.0002,10.0024,22,30
2,0.0004,10.0022,22,30
3,0.0006,10.0022,22,30
4,0.0008,10.0021,22,30
5,0.001,10.0021,22,30
0,0.0,4.24863,22,31
1,0.0002,10.0021,22,31
2,0.0004,10.0019,22,31
3,0.0006,10.0018,22,31
4,0.0008,10.0018,22,31
5,0.001,10.0018,22,31
0,0.0,0.00101805,22,32
1,0.0002,10.0022,22,32
2,0.0004,10.0021,22,32
3,0.0006,10.0019,22,32
4,0.0008,10.0019,22,32
5,0.001,10.0019,22,32
0,0.0,0.00016450900000000002,22,33
1,0.0002,0.00256062,22,33
2,0.0004,0.00491858,22,33
3,0.0006,0.00726938,22,33
4,0.0008,0.00963211,22,33
5,0.001,0.0119591,22,33
0,0.0,0.000197887,22,34
1,0.0002,0.00379801,22,34
2,0.0004,0.00737667,22,34
3,0.0006,0.0109529,22,34
4,0.0008,0.0145507,22,34
5,0.001,0.0181007,22,34
0,0.0,0.000128746,22,35
1,0.0002,0.00175238,22,35
2,0.0004,0.00327587,22,35
3,0.0006,0.00484943,22,35
4,0.0008,0.006392,22,35
5,0.001,0.00794411,22,35
0,0.0,0.000166893,22,36
1,0.0002,0.00211239,22,36
2,0.0004,0.00404596,22,36
3,0.0006,0.00593901,22,36
4,0.0008,0.00785112,22,36
5,0.001,0.00974178,22,36
0,0.0,0.000152588,22,37
1,0.0002,0.00332355,22,37
2,0.0004,0.00643253,22,37
3,0.0006,0.00950813,22,37
4,0.0008,0.0125742,22,37
5,0.001,0.0156856,22,37
0,0.0,0.000138283,22,38
1,0.0002,0.00109434,22,38
2,0.0004,0.00205755,22,38
3,0.0006,0.00297546,22,38
4,0.0008,0.00387907,22,38
5,0.001,0.00482321,22,38
0,0.0,0.000133514,22,39
1,0.0002,0.00190735,22,39
2,0.0004,0.00365496,22,39
3,0.0006,0.00541687,22,39
4,0.0008,0.00714779,22,39
5,0.001,0.0088954,22,39
0,0.0,4.38391,22,4
1,0.0002,10.0021,22,4
2,0.0004,10.0018,22,4
3,0.0006,10.0018,22,4
4,0.0008,10.0018,22,4
5,0.001,10.0018,22,4
0,0.0,0.000162125,22,40
1,0.0002,0.00254154,22,40
2,0.0004,0.00492096,22,40
3,0.0006,0.00725985,22,40
4,0.0008,0.00962973,22,40
5,0.001,0.011985299999999999,22,40
0,0.0,0.000114441,22,41
1,0.0002,0.00121355,22,41
2,0.0004,0.00225067,22,41
3,0.0006,0.00326395,22,41
4,0.0008,0.00429153,22,41
5,0.001,0.00531673,22,41
0,0.0,4.33686,22,42
1,0.0002,10.0017,22,42
2,0.0004,10.0023,22,42
3,0.0006,10.0021,22,42
4,0.0008,10.0021,22,42
5,0.001,10.0021,22,42
0,0.0,-0.00663757,22,43
1,0.0002,0.00458002,22,43
2,0.0004,0.0149083,22,43
3,0.0006,0.0244856,22,43
4,0.0008,0.0342846,22,43
5,0.001,0.04390719999999999,22,43
0,0.0,0.000219345,22,44
1,0.0002,0.00473738,22,44
2,0.0004,0.00918865,22,44
3,0.0006,0.0136638,22,44
4,0.0008,0.018124599999999998,22,44
5,0.001,0.0225735,22,44
0,0.0,0.10870899999999999,22,45
1,0.0002,10.0022,22,45
2,0.0004,10.002,22,45
3,0.0006,10.0019,22,45
4,0.0008,10.0019,22,45
5,0.001,10.0019,22,45
0,0.0,0.000135899,22,46
1,0.0002,0.00150442,22,46
2,0.0004,0.00279665,22,46
3,0.0006,0.00410557,22,46
4,0.0008,0.00541925,22,46
5,0.001,0.00672579,22,46
0,0.0,0.00018835099999999999,22,47
1,0.0002,0.00301361,22,47
2,0.0004,0.00577688,22,47
3,0.0006,0.00850201,22,47
4,0.0008,0.0112557,22,47
5,0.001,0.0139785,22,47
0,0.0,0.000107288,22,48
1,0.0002,0.00240803,22,48
2,0.0004,0.00464678,22,48
3,0.0006,0.00689745,22,48
4,0.0008,0.00915289,22,48
5,0.001,0.0113773,22,48
0,0.0,6.67572e-05,22,49
1,0.0002,0.000510216,22,49
