sample,position,xrf_avg,xrf_std,cond,cond_nan,cond_nan_pass,xrf_avg_rel,xrf_avg_rel_pass,condxrf,condxrf_pass
0,53,223128.7075918149,216964.89401093984,0.0,,False,,False,,False
0,54,86578.23990757401,13591.43005567626,0.0,,False,,False,,False
0,55,233188.9177720011,368114.3274205111,0.0,,False,,False,,False
0,56,276575.7959519207,372198.6880849072,0.0,,False,,False,,False
0,57,180115.08809349235,165331.64658291027,0.0,,False,,False,,False
0,58,151543.02472838757,17235.14533419375,0.0,,False,,False,,False
0,59,155897.7093470194,18700.847767007584,0.0,,False,,False,,False
0,60,160776.7335421804,20351.958714830194,0.0,,False,,False,,False
0,61,164207.15856828622,22635.362993879502,0.0,,False,,False,,False
0,62,168188.58450532105,22819.29197408292,0.0,,False,,False,,False
0,63,164411.56213201798,24508.455715748798,0.0,,False,,False,,False
0,64,236743.7623586393,261184.13278892392,0.0,,False,,False,,False
0,65,87742.45150969803,13959.544730901896,0.0,,False,,False,,False
0,66,179181.94138949984,314486.4475685185,0.0,,False,,False,,False
0,67,329089.73760803393,450826.11454310815,0.0,,False,,False,,False
0,68,294723.2775667088,371039.613065497,0.0,,False,,False,,False
0,69,157684.01875180515,22330.140458559894,0.0,,False,,False,,False
0,70,160954.47577151225,18224.655410237025,0.0,,False,,False,,False
0,71,162643.02695016545,19818.505654578134,0.0,,False,,False,,False
0,72,163291.78608722697,20300.434823774747,0.0,,False,,False,,False
0,73,160661.20109311462,21167.219033527,0.0,,False,,False,,False
0,74,172134.4619964895,131679.42341269506,0.0,,False,,False,,False
0,75,230593.8812237552,283433.213941577,0.0,,False,,False,,False
0,76,99846.6973272012,120468.37727420885,0.0,,False,,False,,False
0,77,284103.17936412717,437310.715163539,0.0,,False,,False,,False
0,78,391175.09831367055,465487.28853618546,0.0,,False,,False,,False
0,79,250829.83403319327,281056.98652204697,0.0,,False,,False,,False
0,80,164189.38434535306,18952.16892103949,0.0,,False,,False,,False
0,81,162092.02603923652,19673.07007623795,0.0,,False,,False,,False
0,82,155044.54664622626,23117.82493622813,0.0,,False,,False,,False
0,83,167175.45379812914,121043.76448201774,0.0,,False,,False,,False
0,84,224079.6285187406,263827.2452928235,0.0,,False,,False,,False
0,85,157746.2285320713,277854.2217853848,0.0,,False,,False,,False
0,86,283463.3073385323,396910.7389719466,0.0,,False,,False,,False
0,87,330973.8052389521,385594.33970211697,0.0,,False,,False,,False
0,88,280503.8992201559,296204.9462191027,0.0,,False,,False,,False
0,89,253771.46792863644,247144.53801705808,0.0,,False,,False,,False
0,90,241409.495878602,251356.2419606945,0.0,,False,,False,,False
0,91,240574.10740074204,271441.7225849575,0.0,,False,,False,,False
0,92,137163.678375436,222593.89042913294,0.0,,False,,False,,False
0,93,219529.4274478437,322298.75182592147,0.0,,False,,False,,False
0,94,245408.69603857,312142.7593108559,0.0,,False,,False,,False
0,95,219644.95989690945,262308.9024332611,0.0,,False,,False,,False
0,96,212401.9640516341,263460.7614832125,0.0,,False,,False,,False
1,0,369561.64322691015,327395.20301353035,0.0,,False,,False,,False
1,1,448008.1761425493,318641.05227796576,0.0,,False,,False,,False
1,2,542593.7034815259,380547.08161467203,0.0,,False,,False,,False
1,3,603888.1112666354,431343.4988933165,0.0,,False,,False,,False
1,4,475460.4634628629,410138.225149087,0.0,,False,,False,,False
1,5,430020.66253415984,288003.6692919625,0.0,,False,,False,,False
1,6,537545.8241684996,259680.1050435384,0.0,,False,,False,,False
1,7,517025.48379213037,224644.06376955827,0.0,,False,,False,,False
1,8,636574.907240774,306258.704796057,0.0,,False,,False,,False
1,9,778217.6897953744,319093.7434539164,0.0,,False,,False,,False
1,10,714363.793907885,326355.65848049783,0.0,,False,,False,,False
1,11,566037.903530405,292762.9923148717,0.0,,False,,False,,False
1,12,399440.1119776045,291477.5011202101,0.0,,False,,False,,False
1,13,555248.950209958,223875.2487682754,0.0,,False,,False,,False
1,14,515523.56195427576,194776.97641956768,0.0,,False,,False,,False
1,15,497989.29103068274,200655.35104936827,0.0,,False,,False,,False
1,16,652625.0305494457,275419.6784135351,0.0,,False,,False,,False
1,17,712124.241818303,264634.66250077874,0.0,,False,,False,,False
1,18,685969.4727721121,266540.52728213585,0.0,,False,,False,,False
1,19,671572.3521962274,289400.9607891157,0.0,,False,,False,,False
1,20,570988.0246172986,273559.18197009864,0.0,,False,,False,,False
1,21,313075.16274522874,296467.4205374037,0.0,,False,,False,,False
1,22,485476.23808571615,250995.5341327125,0.0,,False,,False,,False
1,23,513426.2036481592,205019.35648061192,0.0,,False,,False,,False
1,24,513097.38052389526,184460.59958239496,0.0,,False,,False,,False
1,25,581901.3974982782,219404.31529052567,0.0,,False,,False,,False
1,26,722975.4049190163,240059.94299091608,0.0,,False,,False,,False
1,27,772281.0993356884,265513.57286850264,0.0,,False,,False,,False
1,28,697931.5248061498,293733.24977852445,0.0,,False,,False,,False
1,29,645613.0996023021,261102.38719045828,0.0,,False,,False,,False
1,30,589970.8947099468,236083.12612096363,0.0,,False,,False,,False
1,31,481299.2956964162,206588.0746747989,0.002811808470854199,0.002811808470854199,True,481299.2956964162,True,5.842120476793243e-09,True
1,32,381443.71125774854,290407.26289449923,0.0,,False,,False,,False
1,33,514590.4152502832,212623.47154287927,0.0,,False,,False,,False
1,34,458770.46812859643,187664.4144093185,0.0,,False,,False,,False
1,35,536888.1779199715,208967.05271331102,0.0,,False,,False,,False
1,36,645142.0826945724,207727.64759082047,0.0,,False,,False,,False
1,37,754284.6986158325,233388.4364527639,0.0,,False,,False,,False
1,38,781088.2267990846,274303.312012625,0.0,,False,,False,,False
1,39,681445.9330356151,297648.61019496014,0.0,,False,,False,,False
1,40,584238.7078139927,235840.97436949747,0.0,,False,,False,,False
1,41,568855.1178653158,194474.66109034614,0.0,,False,,False,,False
1,42,498211.4688173475,177423.39596921913,0.01914196497493489,0.01914196497493489,True,498211.4688173475,True,3.8421365570676276e-08,True
1,43,394569.97489391005,267964.6921941844,0.0,,False,,False,,False
1,44,504050.30105090095,195574.6412594881,0.01402924522430212,0.01402924522430212,True,504050.30105090095,True,2.783302617824524e-08,True
1,45,463907.2185562887,190766.45881182392,0.0,,False,,False,,False
1,46,580372.8143260237,257517.97546484898,0.0,,False,,False,,False
1,47,700091.0928925326,240516.8241816207,0.0,,False,,False,,False
1,48,688431.2026483591,252862.40493063247,0.0,,False,,False,,False
1,49,601550.800950921,271035.60712406534,0.0,,False,,False,,False
1,50,545739.7409407008,235745.0651852762,0.0,,False,,False,,False
1,51,560652.3139816481,219908.13958188554,0.0,,False,,False,,False
1,52,547223.8885556222,192584.26938331235,0.0,,False,,False,,False
1,53,473576.3958319447,182672.79941347425,0.03932675074688522,0.03932675074688522,True,473576.3958319447,True,8.304204156501261e-08,True
1,54,359785.820613655,255948.77073967626,0.0,,False,,False,,False
1,55,450141.0828945321,193097.60163196726,0.0,,False,,False,,False
1,56,432482.39241040667,182287.29831831408,0.0,,False,,False,,False
1,57,559959.1192872536,272642.9339139177,0.0,,False,,False,,False
1,58,659343.6868181918,259283.7569108765,0.0,,False,,False,,False
1,59,605567.775333822,244987.03823901407,0.0,,False,,False,,False
1,60,512244.217823102,232310.05486198593,0.0,,False,,False,,False
1,61,492257.1041347285,203586.69355956532,0.0,,False,,False,,False
1,62,524730.6094336689,209534.11932369464,0.0,,False,,False,,False
1,63,484232.04248039273,175846.55435872302,0.04604502657636709,0.04604502657636709,True,484232.04248039273,True,9.508876434634439e-08,True
1,64,421098.0026216977,160821.13717741455,0.06393470622459163,0.06393470622459163,False,,False,1.518285668099659e-07,False
1,65,320149.30347263877,260284.2535035964,0.0,,False,,False,,False
1,66,438490.0797618253,198014.94492803974,0.0,,False,,False,,False
1,67,406434.2687018151,145283.0549214847,0.0016487286753285922,0.0016487286753285922,True,406434.2687018151,True,4.056569050131449e-09,True
1,68,463036.2816325623,208114.8701024064,0.0,,False,,False,,False
1,69,510395.69863805006,224459.6217535004,0.0,,False,,False,,False
1,70,502468.3952098469,205495.06900884124,0.02122883280662577,0.02122883280662577,True,502468.3952098469,True,4.224909070700841e-08,True
1,71,491466.15121420147,176005.1140007202,0.0,,False,,False,,False
1,72,512128.6853740362,167746.04142209823,0.0,,False,,False,,False
1,73,480419.4716612232,155398.82148533108,0.035438540420174004,0.035438540420174004,True,480419.4716612232,True,7.376582863644659e-08,True
1,74,421044.6799528982,117766.56629166963,0.1242547047490769,0.1242547047490769,False,,False,2.951104969738061e-07,False
1,75,373347.5527116798,108889.45791056381,0.0,,False,,False,,False
1,76,376271.4123841898,216560.627102122,0.0,,False,,False,,False
1,77,414868.1374836143,129444.69909249141,0.0,,False,,False,,False
1,78,409589.19327245647,131688.02780049958,11.98372609995626,11.98372609995626,False,,False,2.925791572822272e-05,False
1,79,427070.14152725,160277.69401645352,0.0,,False,,False,,False
1,80,440231.95360927813,161861.54302554898,0.004884441782966387,0.004884441782966387,True,440231.95360927813,True,1.109515504933453e-08,True
1,81,436917.0610322379,150929.54375531178,0.0,,False,,False,,False
1,82,440427.4700615431,141204.7453703102,0.1465295010984479,0.1465295010984479,False,,False,3.326983693318961e-07,False
1,83,398275.9003754804,117050.00581710867,0.0,,False,,False,,False
1,84,357475.17163234006,102978.98909886267,0.0,,False,,False,,False
1,85,310533.4488657823,175997.17379440423,0.0,,False,,False,,False
1,86,386855.9621409051,168448.26454067574,0.0,,False,,False,,False
1,87,427772.2233331111,162710.43794724127,0.0,,False,,False,,False
1,88,407358.528294341,141938.95493261318,2.422452116773266,2.422452116773266,False,,False,5.946732297262472e-06,False
1,89,389886.4671510141,114038.37893630283,0.02235874400330499,0.02235874400330499,True,389886.4671510141,True,5.734680705048636e-08,True
1,90,361598.7913528405,94443.51210039725,0.0,,False,,False,,False
1,91,319642.7381190427,76991.97902855392,0.0,,False,,False,,False
1,92,237054.81125997016,186756.39889985762,0.0,,False,,False,,False
1,93,285765.06920838053,195467.9609993461,0.0,,False,,False,,False
1,94,294350.0188851118,157923.60417388132,0.0,,False,,False,,False
1,95,309804.7057255215,133588.1850580928,0.0,,False,,False,,False
1,96,279348.5747294984,103310.09484257897,0.0,,False,,False,,False
2,0,445279.8329223043,533133.2084220188,0.0,,False,,False,,False
2,1,605443.3557732897,551486.2755952268,0.0,,False,,False,,False
2,2,571254.6379612966,551238.8144159076,0.01325651385558044,0.01325651385558044,True,571254.6379612966,False,2.3205962761003597e-08,False
2,3,479681.8414094957,519219.34340443346,0.0,,False,,False,,False
2,4,516758.8704481325,558816.2135481342,0.0,,False,,False,,False
2,5,428696.4829256369,534191.2488759161,0.019815041028670103,0.019815041028670103,True,428696.4829256369,True,4.62216085689401e-08,True
2,6,577049.0346375168,528785.0862284432,0.0,,False,,False,,False
2,7,568668.4885245172,440561.66207346274,0.0,,False,,False,,False
2,8,416192.317092137,309792.9674287528,0.0,,False,,False,,False
2,9,345050.9898020395,201795.28100768809,0.0,,False,,False,,False
2,10,505881.04601301963,404272.1262949083,0.0,,False,,False,,False
2,11,626052.5672643249,473091.16575960437,0.0,,False,,False,,False
2,12,477237.88575618214,579751.9579385001,0.0,,False,,False,,False
2,13,627092.3593059165,566094.4003978624,0.0,,False,,False,,False
2,14,398951.32084694155,340737.75212609296,0.0,,False,,False,,False
2,15,321793.4190939589,164738.5094931291,0.0,,False,,False,,False
2,16,347228.33211135544,180290.81847843493,0.0,,False,,False,,False
2,17,386180.54166944383,195138.98836977698,0.0,,False,,False,,False
2,18,419302.8061054455,187255.3008907005,0.0,,False,,False,,False
2,19,406878.62427514495,163769.3033777962,0.0,,False,,False,,False
2,20,427896.6428936434,225386.06456645727,0.0,,False,,False,,False
2,21,275251.616343398,452334.720683608,0.0,,False,,False,,False
2,22,628816.4589304359,581110.5580655064,0.0,,False,,False,,False
2,23,640049.7678242128,468647.8713052232,0.0,,False,,False,,False
2,24,351440.82294652174,169186.78421580122,0.0,,False,,False,,False
2,25,353849.23015396914,166762.5781568191,0.0,,False,,False,,False
2,26,392721.45570885815,182989.22911128605,0.0,,False,,False,,False
2,27,418822.9020862493,177496.50770314323,0.0,,False,,False,,False
2,28,405918.81623675255,166675.45958377587,0.014865763640899053,0.014865763640899053,True,405918.81623675255,True,3.6622504417801076e-08,True
2,29,361412.162012042,152327.5368067141,0.0008449164947301831,0.0008449164947301831,True,361412.162012042,True,2.3378197624185957e-09,True
2,30,347308.3161145548,162310.83511635553,0.006030816256290942,0.006030816256290942,True,347308.3161145548,True,1.7364445296788578e-08,True
2,31,383425.5371147992,213452.0844230413,0.0,,False,,False,,False
2,32,398586.9492768113,531609.4250658887,0.0,,False,,False,,False
2,33,653975.8714923682,496942.8025393356,0.0,,False,,False,,False
2,34,594832.1446821747,335464.2765158761,0.0,,False,,False,,False
2,35,393325.7792885866,181372.3887425014,0.0,,False,,False,,False
2,36,396525.139416561,175080.00392174872,0.0,,False,,False,,False
2,37,455891.04401341936,175255.43707297073,0.0,,False,,False,,False
2,38,485076.31806971936,175907.96882073142,0.0,,False,,False,,False
2,39,445013.2195783065,190878.3814182741,0.0007916475707607253,0.0007916475707607253,True,445013.2195783065,True,1.7789304585398355e-09,True
2,40,370832.5001666333,178617.09992431305,0.0,,False,,False,,False
2,41,328227.6877957741,157342.09479926305,0.0,,False,,False,,False
2,42,324397.3427536714,145159.88600958124,0.014204354352943663,0.014204354352943663,True,324397.3427536714,True,4.378690106512256e-08,True
2,43,393361.32773445314,457283.88356812345,0.0,,False,,False,,False
2,44,619422.7821102447,391388.4670840504,0.0,,False,,False,,False
2,45,539732.0535892821,258421.25213643015,0.0,,False,,False,,False
2,46,398533.6266080117,168463.76334418482,0.0,,False,,False,,False
2,47,397529.38301228633,159363.72990104984,0.0,,False,,False,,False
2,48,452167.344308916,163588.37644006804,0.0,,False,,False,,False
2,49,484783.0433913217,186353.92786214637,0.0,,False,,False,,False
2,50,468537.403630385,201881.79106964788,0.004098858614263734,0.004098858614263734,True,468537.403630385,True,8.74819935933482e-09,True
2,51,370805.8388322335,186455.83959625196,0.014127132894342762,0.014127132894342762,True,370805.8388322335,True,3.8098463980051855e-08,True
2,52,330956.0310160189,163479.109920855,0.0012799526753954798,0.0012799526753954798,True,330956.0310160189,True,3.8674402501930165e-09,True
2,53,319509.4314470439,158775.89982724414,0.01833793857914429,0.01833793857914429,True,319509.4314470439,True,5.739404466432364e-08,True
2,54,333000.06665333593,375882.3625011332,0.0,,False,,False,,False
2,55,478695.3720367038,339634.1072039498,0.0,,False,,False,,False
2,56,422279.988446755,193024.9092138236,0.0,,False,,False,,False
2,57,407945.0776511363,158446.01115687634,0.0,,False,,False,,False
2,58,397058.3661045568,141740.36386307955,0.0,,False,,False,,False
2,59,390517.4520651424,142420.63654476445,0.18904214505581868,0.18904214505581868,False,,False,4.840811698840144e-07,False
2,60,389264.3693483525,179523.73745022892,0.0,,False,,False,,False
2,61,384207.6029238596,192851.3787228784,0.014937279961862985,0.014937279961862985,True,384207.6029238596,True,3.8878147772685235e-08,True
2,62,329071.96338510065,161496.7930178183,0.016615989678432055,0.016615989678432055,True,329071.96338510065,True,5.049348327188537e-08,True
2,63,324663.9560976692,155171.72139045212,0.0,,False,,False,,False
2,64,277304.5390921815,160257.85023983597,0.03292824690389805,0.03292824690389805,False,,False,1.1874398814998139e-07,False
2,65,221991.15732409072,289781.10805414704,0.0,,False,,False,,False
2,66,345841.9427225665,311380.5755873148,0.0,,False,,False,,False
2,67,376555.7999511209,229372.27248076678,0.0,,False,,False,,False
2,68,371481.2593036947,221122.9776701381,0.0,,False,,False,,False
2,69,335408.47386078327,147656.3533411668,0.0,,False,,False,,False
2,70,315616.876624675,136103.45117405234,0.0,,False,,False,,False
2,71,299415.6724210713,165955.59184342006,0.0,,False,,False,,False
2,72,289044.4133395542,173140.87238799152,0.016151013825094783,0.016151013825094783,True,289044.4133395542,True,5.58772738019379e-08,True
2,73,268381.87917971954,145530.85956280227,0.03693183796673137,0.03693183796673137,False,,False,1.3760928300975302e-07,False
2,74,262045.36870403693,145238.12154858414,0.00479186598547325,0.00479186598547325,True,262045.36870403693,True,1.8286398302598312e-08,True
2,75,218134.15094758818,139148.04455977175,0.0,,False,,False,,False
2,76,230940.47857095246,232640.12784928305,0.0,,False,,False,,False
2,77,315812.3930769401,256681.05810463606,0.0,,False,,False,,False
2,78,326770.2015152525,249444.9866174368,0.0,,False,,False,,False
2,79,287675.79817369854,170028.88455095259,0.0,,False,,False,,False
2,80,260356.81752538373,138279.09475498516,0.0,,False,,False,,False
2,81,240822.94652180665,145414.25872797935,0.014274593794511875,0.014274593794511875,True,240822.94652180665,True,5.9274226151116803e-08,True
2,82,217636.47270545887,123522.44278729023,0.01694786996204439,0.01694786996204439,True,217636.47270545887,True,7.78723793459978e-08,True
2,83,194965.4513541736,104077.96219002432,0.0,,False,,False,,False
2,84,189748.716923282,115300.9039858543,0.0,,False,,False,,False
2,85,202323.97964851468,188794.70196439442,0.0,,False,,False,,False
2,86,271412.38418982865,215463.00939989637,0.0,,False,,False,,False
2,87,249096.8472972072,169014.9363356473,0.0,,False,,False,,False
2,88,221075.7848430313,132452.1998380457,0.0,,False,,False,,False
2,89,210535.67064364895,130852.04081448296,0.0,,False,,False,,False
2,90,198369.2150458796,108580.44026913874,0.0,,False,,False,,False
2,91,194734.38645604206,113810.12601687347,0.0,,False,,False,,False
2,92,183678.8197915972,169969.48052009798,0.0,,False,,False,,False
2,93,212739.6742873647,171161.69607665806,0.0,,False,,False,,False
2,94,211753.20491457253,133932.1889664626,0.0,,False,,False,,False
2,95,195552.00071096886,103095.33254401172,0.0,,False,,False,,False
2,96,200670.9769157279,135832.4705864164,0.0,,False,,False,,False
3,0,88560.06576462483,14065.099861457771,0.0,,False,,False,,False
3,1,84356.46204092512,13883.209899214193,0.0,,False,,False,,False
3,2,84098.73580839387,13310.822320666051,0.0,,False,,False,,False
3,3,83396.6540025328,12463.026058508442,0.0,,False,,False,,False
3,4,82543.49130173963,11672.79380122886,0.0,,False,,False,,False
3,5,87049.25681530357,13902.294553871816,0.0,,False,,False,,False
3,6,82810.10464573749,12305.122906565446,0.0,,False,,False,,False
3,7,114563.75391588347,175201.51803333903,0.0,,False,,False,,False
3,8,169663.845008776,258832.98209722765,0.0,,False,,False,,False
3,9,204439.11217756444,307148.5539232835,0.0,,False,,False,,False
3,10,174569.53053833672,291193.87649069185,0.0,,False,,False,,False
3,11,112928.52540602988,183621.1274954808,0.0,,False,,False,,False
3,12,89590.97069474992,16118.20202335405,0.0,,False,,False,,False
3,13,104601.30196182984,142949.27772291648,0.0,,False,,False,,False
3,14,168446.31073785241,255083.11071744497,0.0,,False,,False,,False
3,15,228772.0233731031,298153.25027667,0.10686513048041596,0.10686513048041596,True,228772.0233731031,True,4.671249959009637e-07,True
3,16,243204.6923948543,274501.4089397146,0.0791486723573431,0.0791486723573431,True,243204.6923948543,True,3.2544056439849233e-07,True
3,17,256313.18180808282,292122.57049911725,0.043509387647635116,0.043509387647635116,True,256313.18180808282,True,1.6975087797167305e-07,True
3,18,275322.7132351307,341513.59173345816,0.0,,False,,False,,False
3,19,253975.87149236817,356419.53779133986,0.0,,False,,False,,False
3,20,159985.78062165342,264483.12426949857,0.0,,False,,False,,False
3,21,92497.05614432666,15784.911023666797,0.0,,False,,False,,False
3,22,105703.30378368768,161862.55796363938,0.0,,False,,False,,False
3,23,203363.7716901064,308609.03551320353,0.13935897657952942,0.13935897657952942,True,203363.7716901064,True,6.85269433298523e-07,True
3,24,296891.73276455817,338379.02744808013,0.16543711439858286,0.16543711439858286,True,296891.73276455817,True,5.572304518488503e-07,True
3,25,296322.957630696,265492.03589322104,0.1776709270462867,0.1776709270462867,True,296322.957630696,True,5.995854268831779e-07,True
3,26,272158.9015530226,184358.8110023974,0.15906455498623068,0.15906455498623068,True,272158.9015530226,True,5.844547214092917e-07,True
3,27,230016.21897842645,111696.8945940465,0.09094357269616704,0.09094357269616704,True,230016.21897842645,True,3.953789567539008e-07,True
3,28,264969.2283765468,261078.05319010947,0.0583283025172412,0.0583283025172412,True,264969.2283765468,True,2.201323635752566e-07,True
3,29,316052.34508653806,357952.57375697646,0.04394505010489054,0.04394505010489054,True,316052.34508653806,True,1.390435818245803e-07,True
3,30,262294.2078251016,356887.0886380432,0.0,,False,,False,,False
3,31,150503.2326867959,258178.99324790202,0.0,,False,,False,,False
3,32,88613.38843342439,14734.214382666667,0.0,,False,,False,,False
3,33,196956.16432269095,343533.03310929175,0.13525014998275556,0.13525014998275556,True,196956.16432269095,True,6.86701786907076e-07,True
3,34,323633.05116754427,389144.09273429157,0.150487585150444,0.150487585150444,True,323633.05116754427,True,4.649944886887861e-07,True
3,35,315314.71483481076,255163.39471617344,0.1979110404857708,0.1979110404857708,True,315314.71483481076,True,6.276619237051902e-07,True
3,36,267057.69957119675,66433.49141012329,0.17397567472116046,0.17397567472116046,True,267057.69957119675,True,6.514535061168648e-07,True
3,37,297878.20213735016,84342.86718530006,0.17857869471984886,0.17857869471984886,True,297878.20213735016,True,5.995023920464885e-07,True
3,38,300570.99691172864,124379.09664711596,0.13883179982041108,0.13883179982041108,True,300570.99691172864,True,4.6189353346418535e-07,True
3,39,240929.59185940574,123727.99872697676,0.09805686317495513,0.09805686317495513,True,240929.59185940574,True,4.0699385417203596e-07,True
3,40,230149.52565042532,185472.26314968805,0.06562689907839205,0.06562689907839205,True,230149.52565042532,True,2.8514896519088596e-07,True
3,41,297869.3150258836,341733.199824401,0.0,,False,,False,,False
3,42,225697.08280566105,335339.9553826075,0.0,,False,,False,,False
3,43,99277.92219333908,122435.72043170605,0.0,,False,,False,,False
3,44,287986.8470750294,420691.4184396113,0.14585984639916313,0.14585984639916313,True,287986.8470750294,True,5.064809309196061e-07,True
3,45,362309.76027016813,393294.057459188,0.16179053118604933,0.16179053118604933,True,362309.76027016813,True,4.4655305743186415e-07,True
3,46,274025.1949610077,105252.06655182727,0.1768362499357073,0.1768362499357073,True,274025.1949610077,True,6.453284339816642e-07,True
3,47,290315.2702792773,54890.33298838126,0.19816507632115585,0.19816507632115585,True,290315.2702792773,True,6.825857838291631e-07,True
3,48,323197.5827056809,64831.2411993508,0.1924243892415524,0.1924243892415524,True,323197.5827056809,True,5.953769444395355e-07,True
3,49,350374.36957053025,96518.53126142717,0.15543505884382738,0.15543505884382738,True,350374.36957053025,True,4.43625653995043e-07,True
3,50,309200.3821457929,117914.13197612035,0.10438784618271907,0.10438784618271907,True,309200.3821457929,True,3.3760581231590636e-07,True
3,51,225581.55035659522,85901.86783138325,0.06318215858595437,0.06318215858595437,True,225581.55035659522,True,2.8008566518882933e-07,True
3,52,293194.6943944544,310018.0330864203,0.013612567674758649,0.013612567674758649,False,,False,4.6428424303083576e-08,False
3,53,247239.4410006887,329707.6253842477,0.0,,False,,False,,False
3,54,175449.35457352968,345344.23074696475,0.0,,False,,False,,False
3,55,322220.00044435554,444399.2492032712,0.13955751893047896,0.13955751893047896,True,322220.00044435554,True,4.331125278940569e-07,True
3,56,352782.7767779777,384294.6983385009,0.1435282089983144,0.1435282089983144,True,352782.7767779777,True,4.0684585089210077e-07,True
3,57,251087.5602657245,63092.680726766994,0.1722404178503325,0.1722404178503325,True,251087.5602657245,True,6.859775038956589e-07,True
3,58,285658.42387078126,57258.505346643826,0.24316831641895034,0.24316831641895034,False,,False,8.512555419298557e-07,False
3,59,317065.47579373,54115.50083938925,0.17244288965555624,0.17244288965555624,True,317065.47579373,True,5.438715433267185e-07,True
3,60,351458.5971694549,55568.34145766993,0.10225736044828454,0.10225736044828454,True,351458.5971694549,True,2.909513702946393e-07,True
3,61,328867.5598213689,85434.91383900607,0.06611903731437314,0.06611903731437314,True,328867.5598213689,True,2.010506519715324e-07,True
3,62,238663.37843542392,99233.68322514796,0.00019930415346467651,0.00019930415346467651,True,238663.37843542392,True,8.350847740915686e-10,True
3,63,298615.8323890777,313380.037635337,0.004997443093937007,0.004997443093937007,True,298615.8323890777,True,1.6735358785081605e-08,True
3,64,253833.67770890266,333555.5170100107,0.0,,False,,False,,False
