time(s),temp(C),target_temp,ramp_time,hold_time,stage
0.00599980354309082,22.8,181.1585235595703,0.75,450,RAMP
0.14600491523742676,22.8,181.1585235595703,0.75,450,RAMP
0.3440065383911133,22.8,181.1585235595703,0.75,450,RAMP
0.5120029449462891,22.8,181.1585235595703,0.75,450,RAMP
0.6730024814605713,22.8,181.1585235595703,0.75,450,RAMP
0.8250026702880859,22.8,181.1585235595703,0.75,450,RAMP
0.9690325260162354,22.8,181.2,0.75,450,RAMP
1.1390321254730225,22.8,181.2,0.75,450,RAMP
1.2970194816589355,22.8,181.2,0.75,450,RAMP
1.4850003719329834,22.8,181.2,0.75,450,RAMP
1.6360316276550293,22.9,181.2,0.75,450,RAMP
1.7810313701629639,22.9,181.2,0.75,450,RAMP
1.9040017127990723,22.9,181.2,0.75,450,RAMP
2.0530009269714355,22.9,181.2,0.75,450,RAMP
2.2090024948120117,22.9,181.2,0.75,450,RAMP
2.351001024246216,22.9,181.2,0.75,450,RAMP
2.5480031967163086,23.0,181.2,0.75,450,RAMP
2.7080087661743164,23.0,181.2,0.75,450,RAMP
2.850999355316162,23.1,181.2,0.75,450,RAMP
2.9960033893585205,23.1,181.2,0.75,450,RAMP
3.1400015354156494,23.1,181.2,0.75,450,RAMP
3.2830018997192383,23.2,181.2,0.75,450,RAMP
3.4350011348724365,23.2,181.2,0.75,450,RAMP
3.5920026302337646,23.2,181.2,0.75,450,RAMP
3.726003408432007,23.4,181.2,0.75,450,RAMP
3.875011444091797,23.4,181.2,0.75,450,RAMP
4.06000280380249,23.5,181.2,0.75,450,RAMP
4.241018533706665,23.5,181.2,0.75,450,RAMP
4.401031970977783,23.5,181.2,0.75,450,RAMP
4.561002492904663,23.6,181.2,0.75,450,RAMP
4.7060041427612305,23.6,181.2,0.75,450,RAMP
4.848003387451172,23.8,181.2,0.75,450,RAMP
5.008013963699341,23.8,181.2,0.75,450,RAMP
5.137003421783447,23.8,181.2,0.75,450,RAMP
5.281012535095215,23.9,181.2,0.75,450,RAMP
5.420001029968262,23.9,181.2,0.75,450,RAMP
5.590004205703735,23.9,181.2,0.75,450,RAMP
5.781006097793579,23.9,181.2,0.75,450,RAMP
5.9310078620910645,23.9,181.2,0.75,450,RAMP
6.0630059242248535,24.1,181.2,0.75,450,RAMP
6.223015069961548,24.1,181.2,0.75,450,RAMP
6.364009618759155,24.1,181.2,0.75,450,RAMP
6.541002035140991,24.2,181.2,0.75,450,RAMP
6.687000513076782,24.2,181.2,0.75,450,RAMP
6.809013843536377,24.4,181.2,0.75,450,RAMP
6.9570112228393555,24.4,181.2,0.75,450,RAMP
7.129006862640381,24.4,181.2,0.75,450,RAMP
7.341009140014648,24.5,181.2,0.75,450,RAMP
7.514009714126587,24.5,181.2,0.75,450,RAMP
7.662003755569458,24.6,181.2,0.75,450,RAMP
7.814012050628662,24.6,181.2,0.75,450,RAMP
7.948005676269531,24.7,181.2,0.75,450,RAMP
8.173002243041992,24.7,181.2,0.75,450,RAMP
8.329004526138306,24.7,181.2,0.75,450,RAMP
8.476005554199219,24.9,181.2,0.75,450,RAMP
8.613004207611084,24.9,181.2,0.75,450,RAMP
8.759007453918457,24.9,181.2,0.75,450,RAMP
8.899002075195312,25.0,181.2,0.75,450,RAMP
9.096013069152832,25.0,181.2,0.75,450,RAMP
9.243006467819214,25.1,181.2,0.75,450,RAMP
9.394004821777344,25.1,181.2,0.75,450,RAMP
9.546015739440918,25.1,181.2,0.75,450,RAMP
9.692005395889282,25.2,181.2,0.75,450,RAMP
9.882001876831055,25.2,181.2,0.75,450,RAMP
10.027003049850464,25.3,181.2,0.75,450,RAMP
10.170004844665527,25.3,181.2,0.75,450,RAMP
10.323002099990845,25.3,181.2,0.75,450,RAMP
10.494003772735596,25.3,181.2,0.75,450,RAMP
10.664016008377075,25.3,181.2,0.75,450,RAMP
10.821000576019287,25.4,181.2,0.75,450,RAMP
10.967040538787842,25.4,181.2,0.75,450,RAMP
11.10400128364563,25.4,181.2,0.75,450,RAMP
11.241009712219238,25.5,181.2,0.75,450,RAMP
11.38300633430481,25.5,181.2,0.75,450,RAMP
11.509004592895508,25.5,181.2,0.75,450,RAMP
11.6850004196167,25.6,181.2,0.75,450,RAMP
11.846004962921143,25.6,181.2,0.75,450,RAMP
12.002000331878662,25.7,181.2,0.75,450,RAMP
12.162036418914795,25.7,181.2,0.75,450,RAMP
12.32600474357605,25.7,181.2,0.75,450,RAMP
12.450002193450928,25.8,181.2,0.75,450,RAMP
12.595002889633179,25.8,181.2,0.75,450,RAMP
12.742007732391357,25.8,181.2,0.75,450,RAMP
12.887001752853394,25.9,181.2,0.75,450,RAMP
13.026003360748291,25.9,181.2,0.75,450,RAMP
13.158007860183716,25.9,181.2,0.75,450,RAMP
13.30003309249878,26.0,181.2,0.75,450,RAMP
13.493003129959106,26.0,181.2,0.75,450,RAMP
13.668999195098877,26.1,181.2,0.75,450,RAMP
13.83600115776062,26.1,181.2,0.75,450,RAMP
13.98900032043457,26.1,181.2,0.75,450,RAMP
14.13001298904419,26.2,181.2,0.75,450,RAMP
14.261005640029907,26.2,181.2,0.75,450,RAMP
