,x_(nm),baseline_dark,baseline_light,baseline_mirror,baseline_calibration,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
13,193.312532925,1081,1072,0.7956261498651602,-0.08840290554057335,1101.9332332965441,-409.29774790094916,1072,0.7956261498651602,,999.8123021632455
14,193.8566057,1091,1083,0.7908861747409445,-0.09886077184261806,1104.2986781295328,-131.89863810705447,1072,1.8783546650097431,,1018.8648737869603
15,194.400573125,1109,1102,0.7942231778648126,-0.1134604539806875,1106.369197703271,211.3776264739272,1082,3.0634322574785626,,1041.5278323230598
16,194.9444352,1113,1105,0.7947581770897779,-0.09934477213622224,1108.1593615481995,616.4729188434162,1099,1.3908268099071113,,1067.596114207657
17,195.488191925,1116,1118,0.7914877943554887,0.39574389717774433,1109.6837391947588,1079.3291120028284,1113,-1.187231691533233,,1096.8646558768644
18,196.0318433,1119,1126,0.7911116722494277,0.11301595317848967,1110.9569001733898,1595.8880789535838,1120,0.11301595317848967,,1129.1283937667954
19,196.575389325,1115,1109,0.7900325230816138,-0.13167208718026896,1111.9934140145333,2162.091692697098,1111,0.5266883487210758,,1164.1822643135629
20,197.11883,1115,1091,0.798472358442206,-0.03326968160175858,1112.8078502486303,2773.881826234792,1097,0.5988542688316545,,1201.8212039532796
21,197.662165325,1120,1091,0.7981102791346143,-0.02752104410809015,1113.4147784061213,3427.2003525680802,1105,0.41281566162135225,,1241.8401491220582
22,198.2053953,1118,1098,0.8040599544843242,-0.04020299772421621,1113.8287680174471,4117.989144698384,1112,0.24121798634529729,,1284.034036256012
23,198.74851992499998,1102,1092,0.8074165803696804,-0.08074165803696805,1114.0643886130485,4842.190075627121,1102,-0.0,,1328.1978017912536
24,199.2915392,1105,1096,0.8060625325032217,-0.08956250361146907,1114.1362097233666,5595.745018355703,1112,-0.6269375252802835,,1374.1263821638963
25,199.83445312499998,1135,1123,0.8122546130835153,-0.06768788442362628,1114.0588008788209,6374.595845885403,1143,-0.5415030753890102,-inf,1421.614713810025
26,200.3772617,1139,2095,0.8144257223941842,0.0008519097514583517,1114.5587442523968,7066.570137488821,1196,0.048558855833126045,-inf,1464.2529842125248
27,200.919964925,1112,6115,0.8150182986479615,0.00016290591617988437,1114.4175632516942,7774.664907472274,1412,0.048871774853965315,inf,1507.772135269173
28,201.4625628,1099,10696,0.8232603193402961,8.57830904803893e-05,1113.4993544587433,8498.174296133386,1663,0.04838166303093956,inf,1552.1533670071503
29,202.005055325,1100,12623,0.8194894939197722,7.111772055191984e-05,1113.1017463588994,9237.413961810962,1787,0.048857874019168926,inf,1598.121520306205
30,202.5474425,1106,13523,0.8269202298982968,6.659581460081315e-05,1112.639493533241,9991.327504586548,1848,0.04941409443380336,inf,1645.5068744478606
31,203.089724325,1105,14182,0.8298864771900701,6.34615337761008e-05,1111.7276722009346,10759.1308749913,1896,0.05019807321689573,inf,1693.2999841445687
32,203.63190079999998,1118,14854,0.8293789756785952,6.0379948724417236e-05,1110.6313393281628,11541.522911050994,1943,0.04981345769764422,inf,1741.8863167908341
33,204.173971925,1122,15337,0.8303112569560028,5.841092205107301e-05,1109.970916668533,12335.328410609289,1965,0.04924040728905455,-0.08935779410614585,1792.6520645993903
34,204.71593769999998,1123,15696,0.832804584655424,5.7147092887903925e-05,1109.8874040181897,13131.288364402113,1996,0.049889412091140124,-0.04928660839846283,1844.3988085800006
35,205.257798125,1121,16037,0.8371769300637781,5.612610150601891e-05,1110.001789394982,13922.64196244509,2013,0.05006448254336887,-0.04718107554991876,1896.760719382056
36,205.7995532,1114,16468,0.8381556767340916,5.458875060141277e-05,1110.3742327119314,14705.622981267701,2031,0.05005788430149551,-0.05183031776797771,1949.5709755599978
37,206.34120292499998,1112,17069,0.840625124319978,5.268064951557173e-05,1110.772588280574,15482.32437880783,2081,0.051047549380589,-0.06772325241456971,2002.4878932704773
38,206.88274729999998,1101,17682,0.8415937915656597,5.0756515986108177e-05,1110.0660717116823,16249.183514915088,2130,0.052228454949705315,-0.07890333847941546,2054.7726788828345
39,207.424186325,1095,18012,0.8431564976534377,4.984078132372393e-05,1108.562277741264,16998.020068404396,2155,0.05283122820314737,-0.08828647816960838,2106.2730526172327
40,207.96552,1093,18269,0.844165982526256,4.9147996188068e-05,1107.7385897755116,17728.874923553987,2178,0.05332557586405378,-0.05944992070329707,2157.3335296382293
41,208.506748325,1086,18640,0.8476484869242688,4.82880532598991e-05,1107.575392421098,18442.470678837217,2199,0.053744603278267696,0.017584050046457595,2207.691793698569
42,209.0478713,1094,19066,0.8491768105118729,4.72499894564808e-05,1107.0442818636677,19134.78665428399,2255,0.054857237758974206,0.057711587487935895,2256.7826904346216
