,x_(nm),baseline_dark,baseline_light,baseline_mirror,baseline_calibration,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1056,1064,0.3621226043733797,0.04526532554667246,1048.5687191502943,3744.4712554268776,1057,0.04526532554667246,2.7892541942479503,1299.3219942387532
1,186.775442325,1057,1042,1.18800459154587,-0.07920030610305799,1054.965254813423,2819.8730179509466,1043,1.108804285442812,2.7742211176526608,1211.8653183705346
2,187.3207793,1062,1032,1.908567993433533,-0.06361893311445109,1060.9509483264353,2011.1382487263706,1048,0.8906650636023152,2.7466558843996483,1135.7935799122097
3,187.86601092499998,1069,1039,1.7279185264672412,-0.05759728421557471,1066.5380213785236,1314.3049109080935,1060,0.5183755579401724,2.7072851232220447,1070.704940202173
4,188.41113719999998,1071,1042,1.043047789334166,-0.035967165149454,1071.7386956588794,725.4109676510602,1055,0.575474642391264,2.6568354628529836,1016.1975605788192
5,188.956158125,1065,1043,0.840365554154959,-0.03819843427977086,1076.5651928566942,240.4943821102147,1039,0.9931592912740425,2.596033532025598,971.8696023805422
6,189.50107369999998,1062,1054,0.8202728553565946,-0.10253410691957432,1081.0297346611599,-144.40688255949908,1020,4.306432490622122,2.525605959473021,937.3192269457369
7,190.045883925,1079,1077,0.837733819880384,-0.418866909940192,1085.1445427614683,-433.2548632031353,1031,20.105611677129215,2.4462793739283857,912.1445956127973
8,190.59058879999998,1094,1090,0.8116271105193998,-0.20290677762984996,1088.9218388468112,-630.0115966657536,1052,8.522084660453698,2.358780404124825,895.943869720118
9,191.135188325,1110,1093,0.8262856362484797,-0.04860503742638116,1092.3738446063799,-738.6391197924045,1068,2.041411571908009,2.2638356787954717,888.3152106060934
10,191.67968249999998,1112,1091,0.8012221689422371,-0.038153436616297005,1095.5127817293665,-763.0994694281485,1077,1.3353702815703952,2.1621718266734593,888.8567796091179
11,192.22407132499998,1095,1086,0.7775424502505143,-0.08639360558339047,1098.3508719049628,-707.3546824180371,1072,1.987052928417981,2.05451547649192,897.166738067586
12,192.7683548,1089,1082,0.7753865851703869,-0.11076951216719813,1100.90033682236,-575.3667956071281,1064,2.7692378041799532,1.9415932569839878,912.843247319892
13,193.312532925,1089,1070,0.7956261498651602,-0.04187506051921896,1103.1733981707505,-371.0978458404784,1061,1.1725016945381308,1.824131796882795,935.4844687044301
14,193.8566057,1091,1079,0.7908861747409445,-0.06590718122841203,1105.1822776393255,-98.50986996314123,1067,1.5817723494818887,1.7028577249214751,964.6885635595954
15,194.400573125,1096,1097,0.7942231778648126,0.7942231778648126,1106.939196917277,238.43509517982602,1079,-13.501794023701814,1.5784976698331605,1000.0536932237817
