,x_(nm),baseline_dark,baseline_light,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1200,1214,1176.3873979845116,4294.060572140499,1200,0.0,0.40835493755206054,1193.897290443349
1,186.775442325,1192,1210,1182.0148698344033,3231.5648020085455,1199,0.3888888888888889,0.36182728958104343,1195.8334373646237
2,187.3207793,1189,1210,1187.3417771817642,2303.5399528623057,1188,-0.047619047619047616,0.3180665308244525,1197.9360812281684
3,187.86601092499998,1191,1212,1192.3750406822942,1505.2310150507665,1196,0.23809523809523808,0.2769999350496479,1200.1953875083325
4,188.41113719999998,1189,1222,1197.1215809916935,831.882978922913,1196,0.21212121212121213,0.23855477602398983,1202.601521679466
5,188.956158125,1183,1229,1201.5883187656614,278.7408348277322,1189,0.13043478260869565,0.20265832751483834,1205.1446492159184
6,189.50107369999998,1183,1235,1205.782174659898,-158.95042688579179,1192,0.17307692307692307,0.1692378632895536,1207.8149355920398
7,190.045883925,1197,1241,1209.7100693301027,-485.94581586867116,1215,0.4090909090909091,0.13822065711549564,1210.6025462821794
8,190.59058879999998,1217,1246,1213.3789234319759,-707.0003417719217,1233,0.5517241379310345,0.10953398276002474,1213.4976467606873
9,191.135188325,1224,1248,1216.7956576212168,-826.8690142465557,1238,0.5833333333333334,0.08310511399050091,1216.490402501913
10,191.67968249999998,1228,1256,1219.9671925535254,-850.3068429435889,1246,0.6428571428571429,0.05886132457428428,1219.5709789802063
11,192.22407132499998,1222,1257,1222.9004488846017,-782.0688375140344,1240,0.5142857142857142,0.03672988827873508,1222.7295416699171
12,192.7683548,1212,1246,1225.6023472701452,-626.9100076089053,1226,0.4117647058823529,0.01663807887121327,1225.9562560453946
13,193.312532925,1208,1231,1228.0798083658558,-389.58536287922107,1218,0.43478260869565216,-0.0014868298809209146,1229.2412875809891
14,193.8566057,1217,1237,1230.3397528274334,-74.84991297598935,1221,0.2,-0.017717564210307235,1232.57480175105
15,194.400573125,1224,1245,1232.3891013105776,312.5413324497745,1232,0.38095238095238093,-0.032126850349585845,1235.946964029927
16,194.9444352,1243,1257,1234.2347744709882,767.833363747055,1241,-0.14285714285714285,-0.0447874145313964,1239.3479398919699
17,195.488191925,1262,1272,1235.8836929643653,1286.271171264837,1251,-1.1,-0.05577198298837882,1242.7678948115283
18,196.0318433,1269,1279,1237.3427774464083,1863.0997453521086,1254,-1.5,-0.06515328195317299,1246.196994262952
19,196.575389325,1261,1269,1238.6189485728173,2493.564076357855,1242,-2.375,-0.07300403765841879,1249.625403720591
20,197.11883,1238,1251,1239.7191269992918,3172.909154631063,1233,-0.38461538461538464,-0.07939697633675619,1253.0432886587946
21,197.662165325,1237,1265,1240.6502333815317,3896.3799705207175,1244,0.25,-0.08440482422082485,1256.4408145519126
22,198.2053953,1245,1272,1241.419188375237,4659.2215143758,1257,0.4444444444444444,-0.08810030754326481,1259.8081468742948
23,198.74851992499998,1234,1262,1242.032912636107,5456.678776545308,1246,0.42857142857142855,-0.09055615253671578,1263.135451100291
24,199.2915392,1237,1263,1242.4983268198423,6283.996747378214,1238,0.038461538461538464,-0.09184508543381786,1266.4128927042507
25,199.83445312499998,1264,1289,1242.8223515821185,7136.420417223357,1263,-0.04,-0.09203983246720875,1269.6306371605003
26,200.3772617,1260,2380,1243.4920156741703,7883.259869985578,1272,0.010714285714285714,-0.10323545282499301,1272.8466782939347
27,200.919964925,1237,6836,1243.3706539219224,8644.282701759783,1277,0.007144132880871584,-0.10201225880297704,1275.7091893360873
28,201.4625628,1229,12021,1242.6742621576695,9422.099526602913,1288,0.005467012601927354,-0.1127993375979746,1277.796552583273
29,202.005055325,1226,14156,1242.3572900858217,10214.30566943739,1293,0.005181747873163186,-0.1147176803008142,1280.5197852725748
30,202.5474425,1231,15096,1242.1008629866803,11016.718340166044,1303,0.005192931842769564,-0.11617265830858348,1283.3129402704233
31,203.089724325,1238,15804,1241.37482162674,11828.303653536663,1303,0.004462446793903611,-0.11909092968025324,1285.1124600783462
32,203.63190079999998,1244,16480,1240.150716890506,12648.66028675597,1306,0.004069309530060384,-0.11987590671828087,1286.2410926634561
33,204.173971925,1237,16957,1239.2651928695768,13475.181385761593,1299,0.003944020356234096,-0.11195200556798968,1288.311739790231
34,204.71593769999998,1241,17288,1239.225531722099,14298.12097669229,1299,0.003614382750669907,-0.09691743681440806,1290.8354209608124
35,205.257798125,1245,17555,1239.5082108314787,15111.219484019733,1299,0.0033108522378908645,-0.07742379360967222,1293.2213640172804
36,205.7995532,1242,17928,1239.844617092096,15910.020702620364,1295,0.003176315474050102,-0.05223057367716251,1295.9334526263087
