time(s),temp(C),target_temp,ramp_time,hold_time,stage
0.005001544952392578,22.2,212.7899932861328,0.75,450,RAMP
0.1509997844696045,22.2,212.7899932861328,0.75,450,RAMP
0.2940030097961426,22.2,212.7899932861328,0.75,450,RAMP
0.45200085639953613,22.2,212.7899932861328,0.75,450,RAMP
0.6450042724609375,22.2,212.7899932861328,0.75,450,RAMP
0.7859992980957031,22.2,212.7899932861328,0.75,450,RAMP
0.9250037670135498,22.2,212.7899932861328,0.75,450,RAMP
1.073009967803955,22.2,212.8,0.75,450,RAMP
1.251999855041504,22.2,212.8,0.75,450,RAMP
1.413001537322998,22.2,212.8,0.75,450,RAMP
1.5520286560058594,22.2,212.8,0.75,450,RAMP
1.7010023593902588,22.2,212.8,0.75,450,RAMP
1.8440062999725342,22.2,212.8,0.75,450,RAMP
1.9690017700195312,22.2,212.8,0.75,450,RAMP
2.1009998321533203,22.2,212.8,0.75,450,RAMP
2.2310006618499756,22.2,212.8,0.75,450,RAMP
2.373004198074341,22.2,212.8,0.75,450,RAMP
2.5140347480773926,22.2,212.8,0.75,450,RAMP
2.691002368927002,22.2,212.8,0.75,450,RAMP
2.8530335426330566,22.2,212.8,0.75,450,RAMP
2.9910011291503906,22.2,212.8,0.75,450,RAMP
3.1400067806243896,22.2,212.8,0.75,450,RAMP
3.283001661300659,22.2,212.8,0.75,450,RAMP
3.4240026473999023,22.2,212.8,0.75,450,RAMP
3.5510313510894775,22.2,212.8,0.75,450,RAMP
3.692002534866333,22.2,212.8,0.75,450,RAMP
3.8880083560943604,22.2,212.8,0.75,450,RAMP
4.043004035949707,22.3,212.8,0.75,450,RAMP
4.243003606796265,22.3,212.8,0.75,450,RAMP
4.435000419616699,22.3,212.8,0.75,450,RAMP
4.578005313873291,22.3,212.8,0.75,450,RAMP
4.722001314163208,22.3,212.8,0.75,450,RAMP
4.8810014724731445,22.3,212.8,0.75,450,RAMP
5.032031536102295,22.3,212.8,0.75,450,RAMP
5.170032024383545,22.3,212.8,0.75,450,RAMP
5.3120036125183105,22.3,212.8,0.75,450,RAMP
5.472003698348999,22.3,212.8,0.75,450,RAMP
5.61400294303894,22.4,212.8,0.75,450,RAMP
5.792032718658447,22.4,212.8,0.75,450,RAMP
5.921002388000488,22.4,212.8,0.75,450,RAMP
6.0640037059783936,22.4,212.8,0.75,450,RAMP
6.208002328872681,22.4,212.8,0.75,450,RAMP
6.346004486083984,22.4,212.8,0.75,450,RAMP
6.479006290435791,22.4,212.8,0.75,450,RAMP
6.622015953063965,22.4,212.8,0.75,450,RAMP
6.788004159927368,22.4,212.8,0.75,450,RAMP
6.984031677246094,22.4,212.8,0.75,450,RAMP
7.183001756668091,22.4,212.8,0.75,450,RAMP
7.327001333236694,22.4,212.8,0.75,450,RAMP
7.486001253128052,22.4,212.8,0.75,450,RAMP
7.656006097793579,22.5,212.8,0.75,450,RAMP
7.805015802383423,22.5,212.8,0.75,450,RAMP
7.958004474639893,22.5,212.8,0.75,450,RAMP
8.10803508758545,22.5,212.8,0.75,450,RAMP
8.240006446838379,22.5,212.8,0.75,450,RAMP
8.408002376556396,22.5,212.8,0.75,450,RAMP
8.585999488830566,22.5,212.8,0.75,450,RAMP
8.732032060623169,22.5,212.8,0.75,450,RAMP
8.87700343132019,22.5,212.8,0.75,450,RAMP
9.0200035572052,22.5,212.8,0.75,450,RAMP
9.171002388000488,22.5,212.8,0.75,450,RAMP
9.308006763458252,22.6,212.8,0.75,450,RAMP
9.448030948638916,22.6,212.8,0.75,450,RAMP
9.574004650115967,22.6,212.8,0.75,450,RAMP
9.724002599716187,22.6,212.8,0.75,450,RAMP
9.916033267974854,22.6,212.8,0.75,450,RAMP
10.057003736495972,22.7,212.8,0.75,450,RAMP
10.18301773071289,22.7,212.8,0.75,450,RAMP
10.331002235412598,22.7,212.8,0.75,450,RAMP
10.470031976699829,22.7,212.8,0.75,450,RAMP
10.601032257080078,22.7,212.8,0.75,450,RAMP
10.747002363204956,22.7,212.8,0.75,450,RAMP
10.901001453399658,22.7,212.8,0.75,450,RAMP
11.067999124526978,22.7,212.8,0.75,450,RAMP
11.207003355026245,22.8,212.8,0.75,450,RAMP
11.401999235153198,22.8,212.8,0.75,450,RAMP
11.545003414154053,22.8,212.8,0.75,450,RAMP
11.69000506401062,22.8,212.8,0.75,450,RAMP
11.838003396987915,22.8,212.8,0.75,450,RAMP
11.987033367156982,22.9,212.8,0.75,450,RAMP
12.136000871658325,22.9,212.8,0.75,450,RAMP
12.279003143310547,22.9,212.8,0.75,450,RAMP
12.457003116607666,22.9,212.8,0.75,450,RAMP
12.631999492645264,22.9,212.8,0.75,450,RAMP
12.782001495361328,23.0,212.8,0.75,450,RAMP
12.931999444961548,23.0,212.8,0.75,450,RAMP
13.08400011062622,23.0,212.8,0.75,450,RAMP
13.223002195358276,23.1,212.8,0.75,450,RAMP
13.363038539886475,23.1,212.8,0.75,450,RAMP
13.495005130767822,23.1,212.8,0.75,450,RAMP
13.638002634048462,23.2,212.8,0.75,450,RAMP
13.796032905578613,23.2,212.8,0.75,450,RAMP
13.973006248474121,23.3,212.8,0.75,450,RAMP
14.119033336639404,23.3,212.8,0.75,450,RAMP
14.27300763130188,23.3,212.8,0.75,450,RAMP
14.421005725860596,23.4,212.8,0.75,450,RAMP
14.572017192840576,23.4,212.8,0.75,450,RAMP
14.70903491973877,23.4,212.8,0.75,450,RAMP
14.854000329971313,23.5,212.8,0.75,450,RAMP
14.990004062652588,23.5,212.8,0.75,450,RAMP
15.17300271987915,23.6,212.8,0.75,450,RAMP
15.345010757446289,23.6,212.8,0.75,450,RAMP
15.49700379371643,23.6,212.8,0.75,450,RAMP
15.632034301757812,23.6,212.8,0.75,450,RAMP
15.774003267288208,23.6,212.8,0.75,450,RAMP
15.924001932144165,23.6,212.8,0.75,450,RAMP
16.066999912261963,23.7,212.8,0.75,450,RAMP
16.207002878189087,23.7,212.8,0.75,450,RAMP
16.354002475738525,23.8,212.8,0.75,450,RAMP
16.5290629863739,23.8,212.8,0.75,450,RAMP
16.719000577926636,23.8,212.8,0.75,450,RAMP
16.89703130722046,24.0,212.8,0.75,450,RAMP
17.025002479553223,24.0,212.8,0.75,450,RAMP
17.154001712799072,24.0,212.8,0.75,450,RAMP
17.30500602722168,24.1,212.8,0.75,450,RAMP
17.44300079345703,24.1,212.8,0.75,450,RAMP
17.581003665924072,24.3,212.8,0.75,450,RAMP
17.72503352165222,24.3,212.8,0.75,450,RAMP
17.856001615524292,24.3,212.8,0.75,450,RAMP
17.997031688690186,24.4,212.8,0.75,450,RAMP
18.1760036945343,24.4,212.8,0.75,450,RAMP
18.315999746322632,24.4,212.8,0.75,450,RAMP
18.445003747940063,24.6,212.8,0.75,450,RAMP
18.609001636505127,24.6,212.8,0.75,450,RAMP
18.751031398773193,24.6,212.8,0.75,450,RAMP
18.89203405380249,24.7,212.8,0.75,450,RAMP
19.024040937423706,24.7,212.8,0.75,450,RAMP
19.173004627227783,24.9,212.8,0.75,450,RAMP
19.355007648468018,24.9,212.8,0.75,450,RAMP
19.53603458404541,24.9,212.8,0.75,450,RAMP
19.67901086807251,25.0,212.8,0.75,450,RAMP
19.83500385284424,25.0,212.8,0.75,450,RAMP
19.976032733917236,25.0,212.8,0.75,450,RAMP
20.111004114151,25.2,212.8,0.75,450,RAMP
20.25300145149231,25.2,212.8,0.75,450,RAMP
20.391041040420532,25.2,212.8,0.75,450,RAMP
20.521002292633057,25.2,212.8,0.75,450,RAMP
20.666000366210938,25.2,212.8,0.75,450,RAMP
20.8560049533844,26.3,212.8,0.75,450,RAMP
21.054001808166504,26.3,212.8,0.75,450,RAMP
21.20199942588806,26.5,212.8,0.75,450,RAMP
21.341004371643066,26.5,212.8,0.75,450,RAMP
21.484999656677246,26.5,212.8,0.75,450,RAMP
21.643004894256592,26.7,212.8,0.75,450,RAMP
21.788004159927368,26.7,212.8,0.75,450,RAMP
21.92400360107422,26.7,212.8,0.75,450,RAMP
22.071000814437866,26.9,212.8,0.75,450,RAMP
22.236002445220947,26.9,212.8,0.75,450,RAMP
22.4140043258667,27.1,212.8,0.75,450,RAMP
22.555004358291626,27.1,212.8,0.75,450,RAMP
22.704001665115356,27.1,212.8,0.75,450,RAMP
22.842001914978027,27.1,212.8,0.75,450,RAMP
22.987000465393066,27.1,212.8,0.75,450,RAMP
23.145007610321045,27.1,212.8,0.75,450,RAMP
23.290029048919678,27.2,212.8,0.75,450,RAMP
23.430001497268677,27.2,212.8,0.75,450,RAMP
23.61800265312195,27.3,212.8,0.75,450,RAMP
