time(s),temp(C),target_temp,ramp_time,hold_time,stage
0.011023759841918945,22.0,223.42251586914062,0.75,450,RAMP
0.14699983596801758,22.0,223.42251586914062,0.75,450,RAMP
0.2930018901824951,22.0,223.42251586914062,0.75,450,RAMP
0.4530348777770996,22.0,223.42251586914062,0.75,450,RAMP
0.6090290546417236,22.0,223.42251586914062,0.75,450,RAMP
0.7730000019073486,22.0,223.42251586914062,0.75,450,RAMP
0.8959994316101074,22.0,223.42251586914062,0.75,450,RAMP
1.0260288715362549,22.0,223.4,0.75,450,RAMP
1.2230005264282227,22.0,223.4,0.75,450,RAMP
1.3960294723510742,22.0,223.4,0.75,450,RAMP
1.5400290489196777,22.0,223.4,0.75,450,RAMP
1.6640522480010986,22.0,223.4,0.75,450,RAMP
1.8130016326904297,22.0,223.4,0.75,450,RAMP
1.9559977054595947,22.0,223.4,0.75,450,RAMP
2.100003719329834,22.0,223.4,0.75,450,RAMP
2.219998359680176,22.0,223.4,0.75,450,RAMP
2.3540024757385254,22.0,223.4,0.75,450,RAMP
2.4830000400543213,22.0,223.4,0.75,450,RAMP
2.6490323543548584,22.0,223.4,0.75,450,RAMP
2.803004503250122,22.1,223.4,0.75,450,RAMP
2.977001905441284,22.1,223.4,0.75,450,RAMP
3.1169986724853516,22.1,223.4,0.75,450,RAMP
3.266007900238037,22.1,223.4,0.75,450,RAMP
3.4270284175872803,22.1,223.4,0.75,450,RAMP
3.5699996948242188,22.2,223.4,0.75,450,RAMP
3.721998691558838,22.2,223.4,0.75,450,RAMP
3.870002269744873,22.2,223.4,0.75,450,RAMP
3.9980101585388184,22.2,223.4,0.75,450,RAMP
4.172996759414673,22.2,223.4,0.75,450,RAMP
4.342028379440308,22.3,223.4,0.75,450,RAMP
4.495028734207153,22.3,223.4,0.75,450,RAMP
4.637000322341919,22.3,223.4,0.75,450,RAMP
4.780029773712158,22.3,223.4,0.75,450,RAMP
4.921999216079712,22.3,223.4,0.75,450,RAMP
