sample,position,xrf_avg,xrf_std
22,7,415170.29927347857,342288.87705343607
22,8,436863.7383634383,295060.64316936536
22,9,409118.17636472697,289935.3002185874
22,10,355111.1999822258,309353.7040226079
22,11,264711.50214401557,301496.8779229286
22,12,310089.09329245257,415059.00332306104
22,13,461943.16692217096,424935.753339621
22,14,379977.3378657601,262160.0294320349
22,15,337799.1068452975,105858.08875829073
22,16,363491.7460952253,79233.1089424629
22,17,389744.2733675486,116003.47993085913
22,18,426643.5601768535,211836.177241987
22,19,406629.78515408025,292314.01061129017
22,20,279561.8654046968,306483.9772136079
22,21,258206.13655046767,427297.79830869794
22,22,466351.1742096025,474132.25256241753
22,23,474660.6234308693,323610.1460821549
22,24,386296.07411850954,172690.65966953212
22,25,397324.97944855463,177547.0247156493
22,26,365464.6848408095,112646.10841174627
22,27,341522.806549801,41825.29402211707
22,28,339923.1264858138,110997.23793408617
22,29,330707.19189495425,204298.52508846205
22,30,325019.4405563331,296764.06192405825
22,31,254251.37194783264,295630.22632673476
22,32,429825.1460818946,547592.4208231447
22,33,576204.7590481903,489734.7181801001
22,34,385069.6527361193,225496.3052649355
22,35,321580.12841876055,198107.3896645301
22,36,328858.6727099024,215805.0131646693
22,37,357892.8658712701,194705.42372382004
22,38,387504.7212779665,157426.38533372228
22,39,352054.0336377168,132006.93641555376
22,40,261343.2868981758,127973.95027086572
22,41,265386.9226154768,211034.6662670099
22,42,326014.79704059183,288384.1028623762
22,43,470705.8588282344,569779.4766378473
22,44,579439.6676220311,515080.09082856204
22,45,304436.89039969776,188977.9033427441
22,46,222000.04443555727,96464.38577842615
22,47,211060.0102201781,110649.32884350966
22,48,269057.29965118086,187037.64837893515
22,49,337203.6703770357,199577.2343643732
22,50,338225.68819569406,141996.5850265171
22,51,274202.9371903396,119423.3802828902
22,52,249487.8802017374,149081.32690401468
22,53,371205.7588482303,283747.8104200747
22,54,366380.05732186895,521525.8820891071
22,55,516901.06423159805,520666.411180723
22,56,360585.6606456485,312372.938463381
22,57,231473.70525894812,93903.46043203592
22,58,222986.5138083493,114070.49629422222
22,59,223946.32184674166,131478.0259498613
22,60,222586.59379235253,133072.55290015964
22,61,255655.53555955467,131775.39233871264
22,62,263902.7750005553,133652.7460698086
22,63,252838.32122464388,143601.02326749978
22,64,385949.4767713123,314941.7159603046
22,65,200768.73514186047,353522.2114132388
22,66,468519.6294074517,516732.11572446476
22,67,529085.2940523006,434803.82390150154
22,68,351840.74296251853,236166.28806223287
22,69,289319.9137950187,150707.55397214103
22,70,277286.7648692483,185636.97956319392
22,71,256233.1978048834,201862.11004091593
22,72,260818.94732164667,185549.15956228148
22,73,261956.49758937093,163557.94261644618
22,74,223537.5147192783,127364.12606799605
22,75,347175.0094425559,331161.27301468106
22,76,301921.83785465127,432254.15527014324
22,77,537412.5174965006,464882.56960532255
22,78,501082.00582105794,357379.75788716524
22,79,325792.6192539269,218210.39389142767
22,80,264764.8248128151,184404.63680042376
22,81,243080.27283432192,197658.20916717954
22,82,238618.942878091,196038.32801862506
22,83,297549.37901308626,279847.6772370504
22,84,378839.78759803594,394140.5546672662
22,85,302366.193427981,383638.29993210564
22,86,399306.80530560546,391402.7328145224
22,87,333471.0835610656,305628.9127923853
22,88,313279.5663089604,294004.0394066921
22,89,300526.5613543957,295762.3745007786
22,90,261467.70645870818,275210.74585297913
22,91,251647.4482881201,293589.623908998
22,92,172374.4140060876,227003.47688360748
22,93,224657.29076406936,292593.8806398867
22,94,233686.59601413045,295748.956175379
22,95,248190.3619276145,304446.2246292823
22,96,232406.85196294068,284700.030526078
14,0,180728.29878468747,307401.92315078294
14,1,255077.87331422602,387599.85598992096
14,2,275411.5843497967,363229.5912831616
14,3,318656.2687462507,388582.3369926342
14,4,316141.21620120417,386878.0716951273
14,5,263511.7420960252,422348.7008616299
14,6,366184.5408696038,455694.5273353849
14,7,381630.3405985469,376466.1174547445
14,8,346419.6049678952,296919.52460335277
14,9,262223.1109333688,215859.55223021418
14,10,288209.02486169426,237656.6732745377
14,11,376626.8968428535,263979.0966052192
14,12,259512.5419360572,441494.235607993
14,13,458130.59610300156,523710.02122111537
14,14,445795.2853873669,379086.91517124086
14,15,391237.3080939367,211628.05331274815
14,16,371134.6619564974,158830.73459888206
14,17,331249.30569441663,200408.15602691655
14,18,372787.6646892843,223032.10912079804
14,19,424652.84720833605,179725.19930808689
14,20,403608.1672554377,238963.63630883378
14,21,142913.63949432332,274344.16136433603
14,22,403590.39303250454,543434.7965806536
14,23,506138.7722455508,484672.6970726878
14,24,356808.6382723454,130730.65543409204
14,25,385700.6376502476,91750.07565850233
14,26,365038.1034904129,114831.88351310343
14,27,300073.3186695993,147068.49775929772
14,28,325134.9730053988,164482.06744491917
14,29,392294.8743584616,127622.33559241325
14,30,377142.349307916,113170.50131956996
14,31,392614.810371259,327405.5546905338
14,32,257930.63609500317,468907.42642071255
14,33,488942.21155768837,565938.5595888235
14,34,509035.970583661,437492.25290345727
14,35,342153.7914639293,89497.55884013126
14,36,388508.9648736918,83623.4187881423
14,37,378973.09427003475,111190.40033486267
14,38,303272.6787975737,139498.6648424636
14,39,300979.8040391921,145817.52373146688
14,40,356897.5093870114,110936.31913928612
14,41,359439.2232664577,97412.57295022486
14,42,393547.95707525156,336715.03077384114
14,43,318736.2527494501,534127.5134244276
14,44,546024.1285076317,572438.9662857291
14,45,539456.5531338175,403882.4853944261
14,46,389557.64402675006,117890.55478159596
14,47,415223.621942278,85110.74691962595
14,48,401404.163611722,104433.93482517835
14,49,349174.60952253983,132745.12726392515
14,50,322779.888466751,144858.84008891985
14,51,362949.63229576295,142189.81198213057
14,52,374458.4416450042,145986.32702339598
14,53,362132.01804083626,360787.12937319855
14,54,243346.8861783198,442971.3003393746
14,55,543189.1399497878,556391.2486443601
14,56,617823.1020462574,420717.58524999453
14,57,417054.3669043968,144184.16502942282
14,58,402568.375213846,99468.69326111315
14,59,386962.6074785042,112633.50119983395
14,60,355804.3946766201,125304.09718824064
14,61,340358.59494767705,147104.84937905113
14,62,362958.51940722956,152071.55122928182
14,63,403759.24815036985,254344.8179320666
14,64,322833.2111355506,359731.3002751645
14,65,144691.06178764242,281811.68685507565
14,66,467053.2560154635,535030.6258495918
14,67,636619.342798107,480033.5432162818
14,68,457224.1107334088,288248.5038972129
14,69,375044.9910017995,131685.9040456194
14,70,368521.85118531843,141823.2040350539
14,71,361758.7593592392,139760.03956380393
14,72,356310.9600302161,137088.4478141764
14,73,364389.34435335145,190949.79022091764
14,74,400231.06489813136,345522.44776202436
14,75,276095.8919327245,364726.9989363575
14,76,254242.484836366,380047.9973012118
14,77,414485.99169055064,465990.7770260931
14,78,433228.9097736008,419571.9583609946
14,79,432429.0697416071,379053.64939660893
14,80,430029.54964562634,319619.9267558012
14,81,371010.24239596515,188778.9971714532
14,82,370548.1125997022,205027.40466433106
14,83,382527.93885667296,302422.38038704585
14,84,308062.8318780688,361807.49895457196
14,85,172383.30111755425,277635.4340663593
14,86,250758.73714146056,376069.68002684106
14,87,299557.8662045368,411604.78314544336
14,88,369357.23966317845,386467.37223399925
14,89,376866.84885245166,323283.9356286817
14,90,334208.71381279296,315264.86041020113
14,91,274798.37365860154,329055.7682732259
14,92,87840.20973583059,15939.410385024014
14,93,91359.50587660243,42144.356137009214
14,94,166588.90444133393,247490.22616429356
14,95,243693.48352551708,330323.8533489086
14,96,207576.2625252727,299076.3271245421
13,0,207265.21362394182,330771.4617336695
13,1,280974.91612788546,390713.74151987844
13,2,278593.1702548379,356593.71092522476
13,3,268479.6374058521,328713.7645836027
13,4,253531.51591903836,300713.29535912146
13,5,276353.61816525576,406155.27576881845
13,6,403972.5388255681,438973.70619000954
13,7,388766.69110622315,365031.61524638254
13,8,363767.2465506898,334520.8836059971
13,9,326894.6210757848,312674.3203708377
13,10,341869.4038969983,273602.3490240247
13,11,376138.1057121908,282977.9273186435
13,12,242040.48079273032,374445.6886812623
13,13,435512.89742051583,456257.3092775084
13,14,402728.3432202448,348394.3335090206
13,15,263378.43542402616,161339.94746591803
13,16,223404.20804727933,138326.0146216024
13,17,252251.77186784853,152716.21084429484
13,18,322922.0822502165,110449.72566610965
13,19,342838.09904685715,116296.43504240803
13,20,348579.1730542779,256336.8174889793
13,21,163265.12475282716,359999.4809633653
13,22,365722.41107334086,481272.4357911428
13,23,419924.9039081072,351944.3834283806
13,24,280690.5285609544,115413.14430570602
13,25,215654.64684840798,101159.0249379917
13,26,181323.73525294932,84815.83552145325
13,27,289933.1244862138,150394.6823559322
13,28,384358.6838187917,101392.00039966911
13,29,367224.3329111954,158991.4012695657
13,30,273678.5976138105,186984.64574081215
13,31,265831.27818880667,317567.8940171049
13,32,291355.06232086907,544265.5709727568
13,33,463924.9927792218,552940.1025591287
13,34,427363.41620564763,307962.1560199123
13,35,295274.2784776377,76874.61864572765
13,36,256162.1009131506,96980.346427509
13,37,214819.25837054802,105478.4509942172
13,38,298935.7684018751,147334.7077422834
13,39,392214.8903552622,146170.39565136304
13,40,352107.3563065164,197814.98390168007
13,41,224008.53162700785,182049.8621320046
13,42,212739.67428736467,214153.24078473364
13,43,280619.43166922167,512897.6644157509
13,44,539963.1184874135,601702.6340437768
13,45,530347.263880557,441312.7683065355
13,46,303948.0992690349,88318.5622080523
13,47,258561.62100913137,97275.68257458665
13,48,233837.67690906255,97788.62179170724
13,49,308951.5430247283,149375.24103257273
13,50,351911.8398542513,189116.92723940592
13,51,266213.42398187023,192771.58833855024
13,52,175431.58035059652,93300.19598084348
13,53,235126.30807171887,155662.7300319528
13,54,151409.7180563887,322576.89850815554
13,55,420511.4532649026,570720.1467554637
13,56,570943.5890599657,530268.5403243621
13,57,375231.620342598,324275.4589132588
13,58,238370.10375702626,89592.71398330703
13,59,235952.8094381123,94483.87214444105
13,60,290368.592948077,158717.68921704873
13,61,271687.8846452931,185276.38548852803
13,62,214845.91970494782,132552.79438260157
13,63,212988.51340842934,57672.693316183475
13,64,288857.78399875574,165190.4656902799
13,65,92372.63658379432,22783.898603771817
13,66,211335.51067564255,380130.89344323904
13,67,380003.9992001599,493027.8130271017
13,68,441458.3749916682,456564.4230429669
13,69,392916.97216112324,380547.94520959794
13,70,313155.146748428,286902.70440233476
13,71,254926.7924192938,147008.6868865328
13,72,231838.07682907852,119556.41031635128
13,73,217414.2949187939,57466.844536733755
13,74,270683.6410495678,192527.34507323938
13,75,397289.4310026883,346680.2077839684
13,76,91341.73165366924,16754.77675762537
13,77,166766.64667066585,281424.24536374485
13,78,286760.4256926392,406280.3427781907
13,79,356248.75024995,422598.5134189319
13,80,362594.14783709915,392731.8630843854
13,81,371632.3401986269,362770.74009589787
13,82,370681.4192717012,330435.0782575039
13,83,357297.4294030082,321722.79269024235
13,84,359750.2721677885,363143.48015432706
13,85,91946.05523339775,16807.17964275254
13,86,95687.52916083446,17562.19152013599
13,87,156715.32360194626,252199.47639146037
13,88,258001.73298673597,363738.04179856385
13,89,316754.42689239926,386823.9061674781
13,90,308489.4132284655,359075.2960076346
13,91,290190.85071874515,350586.8790828768
13,92,92186.0072429958,17123.888763366438
13,93,92852.54060299047,15687.944410807579
13,94,94381.12377524492,22078.25729464169
13,95,92905.86327179005,21670.404472500424
13,96,92754.78237685793,22967.992963075463
47,0,164642.6270301495,226980.84133211648
47,1,289017.7520051545,368601.5521361803
47,2,334430.89159945794,377719.557808869
47,3,262374.191828301,284769.56669954903
47,4,220951.365282499,237842.49944051867
47,5,232344.64218267455,327653.0314572384
47,6,317660.91226199205,334949.26126637566
47,7,440747.40607434063,340329.7856848338
47,8,523868.55962140905,309228.9834670703
47,9,452176.2314203825,246956.35764942138
47,10,410664.53375991463,233707.4937332356
47,11,384723.05538892216,291674.02351176704
47,12,266506.6986602679,375290.11197136587
47,13,385771.73454198043,385928.63381613913
47,14,373774.1340620764,287702.350659973
47,15,410433.4688617831,178918.36558250283
47,16,459205.9365904596,93145.90982507926
47,17,460521.2290875158,104051.62940295023
47,18,464324.91279521864,117019.81177703419
47,19,445893.0436134995,193999.27119699516
47,20,463356.2176453597,360754.0841385851
47,21,222453.28712035363,337881.42873581185
47,22,359501.43304672395,386115.6765059705
47,23,371845.63087382517,270950.2179566395
47,24,330564.9981114887,138697.67081499836
47,25,345086.53824790585,145136.92447795314
47,26,316141.2162012041,149538.27962637608
47,27,308924.88169032853,167660.16969632846
47,28,338092.38152369525,168270.8613807997
47,29,384945.23317558697,161663.6905605989
47,30,444479.9928903107,298120.3304149669
47,31,285338.4878579839,336599.7282096241
47,32,303548.17925303825,387800.5741388303
47,33,415605.76773534174,354360.41711863317
47,34,371650.11442155996,141225.48902087015
47,35,393627.9410784509,117329.42339471728
47,36,318967.3176475815,124695.56231590347
47,37,208953.7648025949,98729.79121210598
47,38,170161.52325090527,70814.06117778302
47,39,195978.58206136545,107144.56753621426
47,40,322691.0173520851,195735.4574987513
47,41,392694.7943744584,227091.1675958497
47,42,289933.1244862138,280491.84154153016
47,43,398098.1581461484,484027.44343410956
47,44,516305.6277633361,422025.73520456726
47,45,418147.4816147881,130903.14690985411
47,46,428758.6927059032,119644.56792581902
47,47,327916.6388944432,128773.691928626
47,48,250509.89802039583,107306.60149025799
47,49,225990.35748405865,117055.85382247856
47,50,228976.4269368348,126726.64153122787
47,51,338750.0277722233,189529.29159582188
47,52,389886.46715101413,188627.75990433982
47,53,340509.67584260926,274572.27436572814
47,54,371036.903730365,481403.7006708368
47,55,487022.5954809037,445523.29173814197
47,56,420689.19549423445,221778.85151173317
47,57,393930.1028683152,184614.53233011658
47,58,317767.55759959115,166421.69565675853
47,59,311688.7733564397,156045.49657555806
47,60,326574.68506298726,162410.80489980048
47,61,306694.216712213,140122.17365535858
47,62,362576.37361416593,152795.80945036837
47,63,364940.3452642804,170912.89123246388
47,64,321100.22439956444,268775.96303525026
47,65,208038.39232153568,320722.406636044
47,66,341256.1932058032,384078.76219630765
47,67,404674.62063142925,341087.9053991674
47,68,349823.3686596014,283126.6560334326
47,69,308756.0265724632,229869.11706294914
47,70,346073.00762069796,212240.50195436654
47,71,353484.8585838387,177175.6951303733
47,72,327490.05754404666,146453.92107989048
47,73,344224.4884356461,160670.8857764916
47,74,339007.7540047545,219456.06288061631
47,75,283010.0646537359,289013.4764806961
47,76,177315.64798151478,264331.6790372131
47,77,279384.12317536486,362095.11397202767
47,78,332537.936857073,334740.4446049518
47,79,349974.4495545334,285294.2455347705
47,80,310720.0782065809,231063.55754101241
47,81,278459.8635828389,178808.878383262
47,82,266328.95643093594,149861.76826661182
47,83,283792.13046279625,190408.30463800166
47,84,313252.9049745606,276377.64255916665
47,85,157817.32542380408,226537.72469438266
47,86,253193.80568330773,313360.7160187418
47,87,290048.65693527955,303013.05502943567
47,88,252838.3212246439,241034.51953590714
47,89,227945.5220067097,195875.40927937056
47,90,224657.29076406936,194178.69463918413
47,91,236041.68055277824,225371.22431032447
47,92,110520.11819858247,104970.89648932875
47,93,154706.83641049563,201054.49900231828
47,94,177804.43911217753,219128.78242660352
47,95,167877.53560399025,184468.6704364183
47,96,171050.2343975649,188339.4408362158
40,0,174649.5145415361,326240.3115018436
40,1,259796.92950298826,452182.5924374604
40,2,188051.27863316223,345267.408680552
40,3,97882.64569308357,107217.22803874248
40,4,90906.26319180605,13522.533721686323
40,5,291683.88544513314,410415.91815885075
40,6,394045.6353173809,446087.8499992459
40,7,462396.4096069674,479291.0753769505
40,8,407802.8838676709,441665.6707868562
40,9,274416.2278655379,336608.8369253545
40,10,181314.84814148277,242111.2428231692
40,11,109835.81061565463,128844.52676503349
40,12,345548.6680441689,454955.98136755545
40,13,472225.55488902214,424050.812591441
40,14,499215.7124130729,354847.6038985677
40,15,546859.5169854917,343767.95689274534
40,16,512039.8142593702,329513.1922277785
40,17,406905.28560954466,291065.89903199766
40,18,328387.65580217284,259389.89677731108
40,19,279970.6725321601,292494.4922368719
40,20,187269.21282410182,257350.97164852978
40,21,313190.69519429444,475866.928560324
40,22,502166.2334199826,481825.3067669405
40,23,443626.83018951747,269024.8683259692
40,24,376689.1066231197,106136.82075395905
40,25,405030.1050900929,110474.12375754959
40,26,404674.62063142913,74149.05944114251
40,27,377480.0595436466,78306.62316014014
40,28,365757.95951920707,158370.42441724043
40,29,354222.4888355661,250133.982284859
40,30,321233.5310715634,338108.27635501255
40,31,208358.3283343331,309096.5220030918
40,32,432926.7479837365,499250.34528486495
40,33,532497.9448554734,364525.6613033653
40,34,406140.99402341736,99601.24860484843
40,35,360399.03130485007,109165.26553809701
40,36,378404.31913617265,112242.24195385067
40,37,406967.4953898108,73499.99882441504
40,38,386802.6394721054,77117.81642513444
40,39,335959.4747717122,93059.60703686689
40,40,291044.0134195382,98981.04887952149
40,41,377711.12444177817,320622.06875472475
40,42,301797.4182941189,357128.3220578391
40,43,475451.5763513962,487342.45491838705
40,44,585740.6296518473,352460.29114541237
40,45,412797.44051189756,173219.66831025045
40,46,360096.86951498577,122559.76440374074
40,47,391877.1801195316,113204.04539667259
40,48,420946.92172676563,97283.57012532243
40,49,388313.4484214267,95483.44736558157
40,50,353618.16525583767,106078.40673335947
40,51,313430.64720389247,108240.79510835625
40,52,383478.8597835987,270997.903287289
40,53,331107.11191095103,335883.1519732382
40,54,430767.1798973539,400006.4124944362
40,55,579048.6347175009,313355.3807017477
40,56,418485.1918505188,203934.8889383179
40,57,388242.351529694,163119.01609047104
40,58,397493.83456641994,132420.28579565557
40,59,404185.8295007664,120551.69338845681
40,60,364931.4581528138,113941.12410526814
40,61,333479.97067253204,119633.02304730171
40,62,329214.15716856613,133569.41646652055
40,63,385140.74962785206,252643.87892638493
40,64,327232.3313115154,322152.14993441396
40,65,360603.4348685818,370903.49048115447
40,66,529671.8434090959,321763.4887115628
40,67,450078.873114266,224775.97682953085
40,68,429283.0322824323,214669.63241095858
40,69,389557.6440267502,197130.21457208224
40,70,360487.902419516,161071.82986218057
40,71,348463.64060521225,170674.71401093874
40,72,331462.5963696149,184860.5738364039
40,73,329187.4958341664,167336.8148790572
40,74,410495.6786420494,278725.7374902991
40,75,321055.7888422315,326410.67416891066
40,76,376538.0257281877,292808.51743727986
40,77,421933.3910995578,231003.2690744847
40,78,408949.32124686165,231901.20753759236
40,79,380972.6943500188,253637.8694826981
40,80,356390.94403341546,228744.69306152308
40,81,343575.7292985847,212390.15762354137
40,82,327383.4122064475,209110.75014772027
40,83,327765.5579995112,204792.08559919035
40,84,385265.1691883845,297394.5970795441
40,85,268746.25074984995,194492.83549075565
40,86,306516.4744828811,214390.87630786173
40,87,327107.91175098316,244981.7068594946
40,88,336661.55657757336,245870.05809719238
40,89,339487.6580239507,226591.18520262613
40,90,335746.184096514,205651.50079995723
40,91,315856.8286342731,229537.6242113092
40,92,175831.5003665933,141233.37035067033
40,93,215681.30818280784,182998.10158935326
40,94,243560.17685351815,206962.77897728927
40,95,235997.24499544527,205018.67923534772
40,96,215370.259281477,191205.11250035226
49,0,155844.38667821986,172948.8072010757
49,1,181688.10682307978,176068.8326953379
49,2,202492.83476638,194109.25451236093
49,3,231064.89813148478,220601.3794362299
49,4,235641.76053678148,273100.10391764034
49,5,221244.63996089663,291100.0051940695
49,6,237294.7632695682,248106.08840287995
49,7,208216.13455086754,170271.88013124527
49,8,218258.57050812055,188774.6204811532
49,9,242769.2239329911,209325.112410699
49,10,247212.7796662889,264601.1645132798
49,11,243364.66040125303,296729.2924385708
49,12,279313.02628363203,379545.062087396
49,13,350667.6442489279,368876.69727103884
49,14,276584.6830633873,211014.0176160081
49,15,219511.6532249105,107197.20644034652
49,16,203425.98147037256,109431.54366645447
49,17,179199.71561243304,116648.07058615188
49,18,146344.06452042918,119249.9645869997
49,19,178186.5849052411,187981.4203533002
49,20,198235.90837388072,209970.52314724564
49,21,273527.5167188784,402307.54763857403
49,22,393290.23084272025,437643.9687261243
49,23,305467.7953298228,291035.5621420258
49,24,235001.88851118658,84305.91713423697
49,25,247754.8934657512,92774.7253565529
49,26,267084.3609055966,110127.0600008345
49,27,270763.6250527671,147325.0663258587
49,28,194494.43444644398,147656.98344697081
49,29,133875.4471327956,82769.43121024068
49,30,164767.04659068183,147223.92718123744
49,31,177893.31022684346,201701.92491873624
49,32,354533.537736897,485497.87475175946
49,33,353351.55191183975,410071.2627272733
49,34,201924.0596325179,88832.66248055069
49,35,234841.92050478782,109915.33689716969
49,36,246421.8267457619,103464.57307307664
49,37,249630.07398520288,116083.87861469667
49,38,314879.2463729476,147519.24137608768
49,39,291852.74056299846,165437.47681841688
49,40,185971.69454997883,134490.57670521436
49,41,161336.6215645759,117978.93492452563
49,42,235721.74453998083,297583.93868819636
49,43,343842.34264258255,494738.85830320633
49,44,262018.7073696371,311627.93991589255
49,45,181545.9130396142,69201.59562430833
49,46,228780.91048456967,102662.97771107365
49,47,242689.2399297917,94132.86023384673
49,48,246430.71385722843,116230.50241733613
49,49,281845.85305161186,141311.1377820012
49,50,272274.4340020884,149720.36161791862
49,51,194921.0157968406,118528.61071803959
49,52,172205.55888822227,88501.35078666318
49,53,280512.7863316225,338355.64814978786
49,54,348845.7863982758,503910.6436480877
49,55,286867.07103023835,371026.16283548926
49,56,203345.99746717315,111683.45466395722
49,57,272078.91754982324,147630.0223566903
49,58,272754.33802128455,132233.64689463188
49,59,273909.662511942,121378.77592814188
49,60,261378.83534404222,130300.42195585901
49,61,203781.46592903635,96118.84566780555
49,62,165886.8226354728,31789.83747228172
49,63,173316.44782154672,37941.45720803027
49,64,278504.29914017196,323825.84352503286
49,65,284911.9065075873,432803.9656924703
49,66,353147.14834810805,435025.9269183985
49,67,286227.1990046434,237545.58651335325
49,68,359305.9165944588,212283.92603027495
49,69,383256.6819969339,220557.24847358413
49,70,310364.59374791704,155180.1754728947
49,71,256499.8111488812,97056.86247034499
49,72,209993.55684418665,53784.563641946675
49,73,197462.72967628684,39634.488595951705
49,74,245222.06669777143,207558.4504403112
49,75,274398.45364260476,314921.86718471517
49,76,284067.6309182607,388273.73548005125
49,77,382039.1477260103,396488.83002573624
49,78,423017.6186984825,337689.39410951326
49,79,387877.9799595635,235714.12583970238
49,80,296634.0065320268,141513.99303945995
49,81,243417.98307005252,63952.47785808695
49,82,214268.25745961908,44944.62777344948
49,83,257077.47339420998,236749.39617782045
49,84,370352.5961474371,389981.68593378743
49,85,270488.1245973027,388070.50109344686
49,86,305592.2148903552,355417.59396928345
49,87,308178.36432713456,288758.4300705566
49,88,325801.50636539346,304133.55558780365
49,89,327258.9926459152,328767.6140430322
49,90,353164.92257104133,405181.43841540255
49,91,402417.2943189139,472100.9078055331
49,92,158466.08456086557,227683.81769905603
49,93,221022.4621742318,305743.8435602775
49,94,244022.30664978107,329796.81925930176
49,95,259361.46104112506,353359.26814705716
49,96,299762.2697682685,427937.1787754147
12,0,184229.8207025261,275333.6928157964
12,1,287089.2488169033,327676.1798724661
12,2,311697.6604679064,333033.51865066105
12,3,241827.190117532,299812.57718957704
12,4,146797.3072052256,204745.18591014948
12,5,277482.2813215134,359550.8052807362
12,6,360772.289986447,337399.6579289805
12,7,434633.0733853229,283250.29271240736
12,8,450345.48645826377,278555.5857388887
12,9,384234.2642582594,279839.9350612636
12,10,321277.9666288964,280895.1465208613
12,11,226123.66415605764,268795.2244402419
12,12,292314.8703592614,384593.00998036086
12,13,468501.8551845185,393108.3126493573
12,14,441724.988335666,243187.28971291488
12,15,405954.3646826188,105301.97107575677
12,16,393450.1988491189,95964.00161347324
12,17,396302.9616298962,115251.67714228772
12,18,437636.91706103215,176414.28079753806
12,19,386704.881245973,284142.96286007564
12,20,216765.53578173253,272218.9546095521
12,21,222000.04443555733,366288.43096803816
