INPUT_fuel_oxidizer_ratio,INPUT_acac_amount,INPUT_concentration,INPUT_anneal_temperature,sample,conductance_mean,conductance_std,conductance_mean_nz,conductance_std_nz,conductive_fraction,condxrf_avg,condxrf_std,condxrf_count,manual,condxrfman_avg,condxrfman_std
1.2647808778723524,0.4362735572356588,0.006197547697945489,205.7505798339844,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
0.4760352002131872,0.003161327232805705,0.006008727762458066,263.44757080078125,11,0.07174569016405144,0.08528230601279052,0.165698379664595,0.03506456741083254,0.4329896907216495,6.270577603269768e-07,1.2844958094721492e-07,30,False,6.270577603269768e-07,1.2844958094721492e-07
0.18351631084851427,0.9794145522733568,0.007135125824731986,226.2304992675781,12,0.011305959167419343,0.048092628086807934,0.07311186928264507,0.10216659619860274,0.15463917525773194,3.1063144163970244e-08,2.8834676657477528e-08,10,False,3.1063144163970244e-08,2.8834676657477528e-08
0.5662413660365836,0.4472778729425845,0.00770569192310948,181.0500030517578,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
1.700225167906734,0.4364719852998853,0.010151609737363105,261.66070556640625,14,0.07107418218089939,0.06343276896187648,0.12311063699191503,0.023736262102605286,0.5773195876288659,3.447144821094005e-07,5.575186107993264e-08,45,False,3.447144821094005e-07,5.575186107993264e-08
0.4083173577916658,0.8859279036378206,0.009972425719053636,258.59295654296875,15,0.0124852534449609,0.07242796474470499,0.09315919878163133,0.17783782933277606,0.13402061855670105,7.288561685044672e-08,4.30556831832962e-08,9,False,7.288561685044672e-08,4.30556831832962e-08
0.3192894100237961,0.8546553642375007,0.0065060399063961724,200.2307891845703,16,0.0408023146429913,0.0673189910801356,0.09423391715167037,0.07369761412321392,0.4329896907216495,3.221408860788783e-07,7.767901260621941e-08,26,False,3.221408860788783e-07,7.767901260621941e-08
1.555961848892651,0.7844684671889218,0.006628745232132132,191.37966918945312,17,0.02835585297857768,0.07712759792796928,0.0550103547784407,0.10037001116915162,0.5154639175257731,1.2190655036399948e-07,6.74793866368344e-08,38,False,1.2190655036399948e-07,6.74793866368344e-08
1.22516904234653,0.8388251693268431,0.006027813441606176,187.7301025390625,18,0.009736677870825312,0.01578135602199647,0.023611443836751383,0.016623654758746716,0.4123711340206185,8.980047445031154e-08,5.649512349413368e-08,32,False,8.980047445031154e-08,5.649512349413368e-08
0.677137989085406,0.001599420684595816,0.006823829994651747,187.97076416015625,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
0.6161539878046057,0.6854556291285439,0.008193314611046278,235.84002685546875,20,0.026982738828904892,0.15738666060639958,0.11379676810451192,0.307551609231893,0.2371134020618557,1.3693593448852133e-07,1.4227576977181338e-07,20,False,1.3693593448852133e-07,1.4227576977181338e-07
1.9138782140494752,0.8349009770548428,0.010236019850055228,206.0760040283203,21,0.04540787261711345,0.34409819100636074,0.15730584442357154,0.6265633040581389,0.28865979381443296,4.430965979769042e-08,3.572702693223492e-08,21,False,4.430965979769042e-08,3.572702693223492e-08
1.9052461236346188,0.2639737768695874,0.00893651282466279,194.2229461669922,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
0.7871135572733367,0.7843903609949696,0.005931705305819456,278.2362060546875,23,0.08837232921502297,0.08325631944960475,0.15038799883960055,0.04969399676174535,0.5876288659793815,6.462279471904813e-07,1.8861286042756735e-07,53,False,6.462279471904813e-07,1.8861286042756735e-07
1.828055230368973,0.3646567817411741,0.008200177819608367,243.98753356933597,24,0.057056634282905534,0.051111413050432986,0.09709637763933048,0.02362010160958085,0.5876288659793815,3.5043544528272515e-07,7.739572042164987e-08,44,False,3.5043544528272515e-07,7.739572042164987e-08
0.47493179963474697,0.3926618966855892,0.0108333062250077,265.2755126953125,25,0.028408211223334718,0.15249815210711903,0.22963304072195564,0.3765310021346226,0.12371134020618554,1.792188975262671e-08,1.3129060288344429e-08,5,False,1.792188975262671e-08,1.3129060288344429e-08
1.5931866677417452,0.6225943564398634,0.006446742364642682,242.4893341064453,26,0.0352968891081991,0.039484606376592415,0.06847596486990626,0.027432772494069974,0.5154639175257731,2.7923639825153264e-07,5.658742274082508e-08,33,False,2.7923639825153264e-07,5.658742274082508e-08
1.5989927708122915,0.4231594778853558,0.009479139573492194,256.02850341796875,27,0.062375605139044436,0.06367725826208334,0.12347823874463901,0.021954270136765437,0.5051546391752577,3.6319622151115725e-07,7.242470311784549e-08,42,False,3.6319622151115725e-07,7.242470311784549e-08
1.0416879613227503,0.6514632343041622,0.009139424174762493,193.8902282714844,28,0.002052216494374988,0.00813585889509913,0.014218928568169559,0.016900289215189438,0.14432989690721648,2.2202100883631985e-08,1.7306244757480794e-08,8,False,2.2202100883631985e-08,1.7306244757480794e-08
