Unnamed: 0,Current,Voltage,sample,position
1,0.0002,0.027801999999999997,25,53
2,0.0004,0.0550246,25,53
3,0.0006,0.08211610000000001,25,53
4,0.0008,0.109448,25,53
5,0.001,0.13658800000000001,25,53
0,0.0,0.00101805,25,54
1,0.0002,10.0021,25,54
2,0.0004,10.002,25,54
3,0.0006,10.0019,25,54
4,0.0008,10.0019,25,54
5,0.001,10.0019,25,54
0,0.0,-0.945902,25,55
1,0.0002,-0.344086,25,55
2,0.0004,0.11089600000000001,25,55
3,0.0006,0.515478,25,55
4,0.0008,0.899611,25,55
5,0.001,1.29565,25,55
0,0.0,3.8367400000000003,25,56
1,0.0002,10.0019,25,56
2,0.0004,10.0018,25,56
3,0.0006,10.0018,25,56
4,0.0008,10.0019,25,56
5,0.001,10.002,25,56
0,0.0,4.94917,25,57
1,0.0002,10.0017,25,57
2,0.0004,10.0016,25,57
3,0.0006,10.0015,25,57
4,0.0008,10.0015,25,57
5,0.001,10.0016,25,57
0,0.0,4.823119999999999,25,58
1,0.0002,10.0018,25,58
2,0.0004,10.0016,25,58
3,0.0006,10.0016,25,58
4,0.0008,10.0016,25,58
5,0.001,10.0016,25,58
0,0.0,0.00193834,25,59
1,0.0002,0.0734782,25,59
2,0.0004,0.145178,25,59
3,0.0006,0.21646999999999997,25,59
4,0.0008,0.288444,25,59
5,0.001,10.002,25,59
0,0.0,4.19318,25,6
1,0.0002,10.0019,25,6
2,0.0004,10.0018,25,6
3,0.0006,10.0018,25,6
4,0.0008,10.0018,25,6
5,0.001,10.0019,25,6
0,0.0,0.00010252,25,60
1,0.0002,0.00033617,25,60
2,0.0004,0.000452995,25,60
3,0.0006,0.000584126,25,60
4,0.0008,0.0007343289999999999,25,60
5,0.001,0.0009012219999999999,25,60
0,0.0,0.000150204,25,61
1,0.0002,0.00171423,25,61
2,0.0004,0.00320911,25,61
3,0.0006,0.00471115,25,61
4,0.0008,0.0062418,25,61
5,0.001,0.00777006,25,61
0,0.0,4.56762,25,62
1,0.0002,10.0019,25,62
2,0.0004,10.0017,25,62
3,0.0006,10.0017,25,62
4,0.0008,10.0016,25,62
5,0.001,10.0016,25,62
0,0.0,0.00102997,25,63
1,0.0002,10.0021,25,63
2,0.0004,10.002,25,63
3,0.0006,10.0019,25,63
4,0.0008,10.0019,25,63
5,0.001,10.0019,25,63
0,0.0,0.07539989999999999,25,64
1,0.0002,10.0022,25,64
2,0.0004,10.0021,25,64
3,0.0006,10.002,25,64
4,0.0008,10.0019,25,64
5,0.001,10.0019,25,64
0,0.0,9.77516e-05,25,65
1,0.0002,0.00118732,25,65
2,0.0004,0.00224352,25,65
3,0.0006,0.00328064,25,65
4,0.0008,0.00433922,25,65
