sample,position,conductance
13,83,0.0
13,84,0.0
13,85,0.0
13,86,0.0
13,87,0.0
13,88,0.0
13,89,0.0
13,9,0.0
13,90,0.0
13,91,0.0
13,92,0.0
13,93,0.0
13,94,0.0
13,95,0.0
13,96,0.0
47,0,0.0
47,1,0.0
47,10,0.04042651357877501
47,11,0.0
47,12,0.16250693411284034
47,13,0.20557420325679454
47,14,0.12685844104876007
47,15,0.0
47,16,0.057185326000268336
47,17,0.02305195957792784
47,18,0.09362598945115974
47,19,0.1137152535935441
47,2,0.0
47,20,0.08315684777337141
47,21,0.1442970953510052
47,22,0.18809758518842218
47,23,0.28301624563788563
47,24,0.1666957808785865
47,25,0.22871474776708645
47,26,0.25759031728300935
47,27,0.5480701354390917
47,28,0.1073888845294115
47,29,0.09380230672066522
47,3,0.0
47,30,0.10495129472789909
47,31,0.0
47,32,0.22635217941579142
47,33,0.18978768207992974
47,34,0.1909602943080055
47,35,0.15386297732554263
47,36,0.3494006119851547
47,37,0.021983568256286435
47,38,0.01101069930099519
47,39,0.09703550300328344
47,4,0.0
47,40,0.09149320372144684
47,41,0.09845457886964591
47,42,0.0
47,43,0.4036864647965216
47,44,0.18245178711525475
47,45,0.1830773904875838
47,46,0.2711250889435536
47,47,0.15052604552165655
47,48,0.16675256408866804
47,49,0.0
47,5,0.0
47,50,0.1521329363677913
47,51,0.14047240871049335
47,52,0.0
47,53,0.0
47,54,0.0
47,55,0.20097296755679014
47,56,0.07204057819356396
47,57,0.07850062461264845
47,58,0.10526742399560401
47,59,0.11865068408051904
47,6,0.08306485585280904
47,60,0.09326604499074063
47,61,0.1602277431361581
47,62,0.0
47,63,0.027890015722996358
47,64,0.0
47,65,0.0
47,66,0.0
47,67,0.0
47,68,0.031241853407778793
47,69,0.11992046052746086
47,7,0.2081687901543656
47,70,0.14235217032152464
47,71,0.0794634717204829
47,72,0.07980675819589753
47,73,0.012582660100351565
47,74,0.0
47,75,0.0
47,76,0.0
47,77,0.0
47,78,0.0
47,79,0.0
47,8,0.12184148469836738
47,80,0.0
47,81,0.0
47,82,0.15500841031346238
47,83,0.0
47,84,0.0
47,85,0.0
47,86,0.0
47,87,0.0
47,88,0.0
47,89,0.0
47,9,0.05673547098809402
47,90,0.0
47,91,0.0
47,92,0.0
47,93,0.0
47,94,0.0
47,95,0.0
47,96,0.0
40,0,0.0
40,1,0.0
40,10,0.0
40,11,0.0
40,12,0.20988013116069007
40,13,0.053499747099052614
40,14,4.660328619743814
40,15,0.0171896608708287
40,16,0.11346469302937758
40,17,0.21158928627321602
40,18,0.0
40,19,0.0
40,2,0.0
40,20,0.0
40,21,0.0
40,22,0.0
40,23,0.030291577857349896
40,24,0.051405365787548
40,25,0.5443115477561065
40,26,0.11828747116848498
40,27,0.11535946131745942
40,28,0.15471423672670642
40,29,0.12667240372015132
40,3,0.0
40,30,0.0
40,31,0.0
40,32,0.0
40,33,0.680576979551724
40,34,0.050219111363498006
40,35,0.0
40,36,0.02762447564058938
40,37,0.19751176930309322
40,38,0.09488762424771904
40,39,0.1352253706595022
40,4,0.0
40,40,0.2022605768954188
40,41,0.03174338574408173
40,42,0.0
40,43,0.0
40,44,0.35424835886856704
40,45,0.03132146677802491
40,46,0.04476920881263965
40,47,0.07197008795654655
40,48,0.07813947673341264
40,49,0.07070807776151153
40,5,0.0
40,50,0.0
40,51,0.14913450641399806
40,52,0.0952011999159237
40,53,0.0
40,54,0.0
40,55,0.0177139351808141
40,56,0.018711217576751104
40,57,0.0
40,58,0.0
40,59,0.052116222004235775
40,6,0.0
40,60,0.030065165386971533
40,61,0.04804307844398349
40,62,0.035557422150897404
40,63,0.007738024750348518
40,64,0.0
40,65,0.0
40,66,0.0
40,67,0.08019063375688877
40,68,0.0
40,69,0.008296579338709646
40,7,0.0
40,70,0.011295445429516654
40,71,0.02518865356949038
40,72,0.0057272105323696205
40,73,0.00492581996606532
40,74,0.0
40,75,0.0
40,76,0.0
40,77,0.00035296566160955095
40,78,0.0003272931996748948
40,79,0.0
40,8,0.0
40,80,0.0
40,81,0.0
40,82,0.0
40,83,0.0
40,84,0.0
40,85,0.0
40,86,0.0
40,87,0.06860482820199433
40,88,0.0
40,89,0.0
40,9,0.0
40,90,0.0
40,91,0.0
40,92,0.0
40,93,0.0
40,94,0.0
40,95,0.0
40,96,0.0
49,0,0.0
49,1,0.0
49,10,0.0
49,11,0.0
49,12,0.10891869872652253
49,13,0.17427518514808943
49,14,0.0861050179851856
49,15,0.10562336533696151
49,16,0.04185693133442168
49,17,0.0
49,18,0.0
49,19,0.0
49,2,0.04416851183253924
49,20,0.0
49,21,0.10860441771741436
49,22,0.10042119518437327
49,23,0.09964074529284665
49,24,0.17794017219270458
49,25,0.12763608399730686
49,26,0.22955539857974394
49,27,0.22376406317179162
49,28,0.0
49,29,0.0
49,3,0.0
49,30,0.02122346322380858
49,31,0.0
49,32,0.07724124720117719
49,33,0.09835870238455215
49,34,0.11621790092706184
49,35,0.08981090762454186
49,36,0.12201360800339543
49,37,0.15139140051427658
49,38,0.04595281873113041
49,39,0.07962724439341727
49,4,0.0
49,40,0.05242214067084538
49,41,0.10482389062255953
49,42,0.0
49,43,0.08968229534404114
49,44,0.11316734378460694
49,45,0.08733980787488145
49,46,0.1151468150678819
49,47,0.09478947021691143
49,48,0.021976140033847957
49,49,0.059585518029258336
49,5,0.1146566120461676
49,50,0.09436634281485899
49,51,0.10359953628847553
49,52,0.09017229542530823
49,53,0.0
49,54,0.0
49,55,0.06128302044046995
49,56,0.025752491479972134
49,57,0.27646085867162906
49,58,0.03379465205907314
49,59,0.28829675389798826
49,6,0.15122397988893893
49,60,0.11167792978473519
49,61,0.12402886506058142
49,62,0.11687015708851725
49,63,0.12647589464305017
49,64,0.0
49,65,0.0
49,66,0.0
49,67,0.18787469847285104
49,68,0.017452675543155615
49,69,0.041743900336557206
49,7,0.031149361142177638
49,70,0.26079351717984733
49,71,0.13163020149669172
49,72,0.12495262287425908
49,73,0.10586328331646068
49,74,0.0
49,75,0.0
49,76,0.0
49,77,0.0
49,78,0.0
49,79,0.0
49,8,0.03347404146663834
49,80,0.0
49,81,0.4336163154704883
49,82,0.08634698709457932
49,83,0.0
49,84,0.0
49,85,0.0
49,86,0.0
49,87,0.0
49,88,0.0
49,89,0.0
49,9,0.04210731343580307
49,90,0.0
49,91,0.0
49,92,0.0
49,93,0.0
49,94,0.0
49,95,0.0
49,96,0.0
12,0,0.0
12,1,0.0
12,10,0.0
12,11,0.0
12,12,0.0
12,13,0.0
12,14,0.0
12,15,0.0
12,16,0.0
12,17,0.0
12,18,0.0
12,19,0.0
12,2,0.0
12,20,0.0
12,21,0.0
12,22,0.0
12,23,0.0
12,24,0.09877568944020143
12,25,0.10907653931928755
12,26,0.222072129662206
12,27,0.0
12,28,0.0
12,29,0.0
12,3,0.0
12,30,0.0
12,31,0.0
12,32,0.0
12,33,0.0
12,34,0.0
12,35,0.0
12,36,0.0
12,37,0.0
12,38,0.0
12,39,0.0
12,4,0.0
12,40,0.0
12,41,0.0
12,42,0.0
12,43,0.0
12,44,0.0
12,45,0.0
12,46,0.0
12,47,0.0
12,48,0.0
12,49,0.0
12,5,0.0
12,50,0.0
12,51,0.026537808168875687
12,52,0.0
12,53,0.0
12,54,0.0
12,55,0.0
12,56,0.0
12,57,0.0
12,58,0.0
12,59,0.0
12,6,0.0
12,60,0.028370277514001733
12,61,0.21314054060966708
12,62,0.020038856487807365
12,63,0.006660606086037463
12,64,0.0
12,65,0.0
12,66,0.0
12,67,0.0
12,68,0.0004784440616360347
12,69,0.0005637489798750805
12,7,0.0
12,70,0.0
12,71,0.004715398693207412
12,72,0.01910323571425237
12,73,0.0
12,74,0.3435136886524423
12,75,0.0
12,76,0.0
12,77,0.0
12,78,0.0
12,79,0.0
12,8,0.0
12,80,0.0
12,81,0.0
12,82,0.0020642683711664814
12,83,0.0
12,84,0.0
12,85,0.0
12,86,0.0
12,87,0.0
12,88,0.0
12,89,0.0
12,9,0.0
12,90,0.0015668074790122493
12,91,0.0
12,92,0.0
12,93,0.0
12,94,0.0
12,95,0.0
12,96,0.0
15,0,0.0
15,1,0.0
15,10,0.18955472755041747
15,11,0.0
15,12,0.026823215124829294
15,13,0.0
15,14,0.03276765669382254
15,15,0.0
15,16,0.0
15,17,0.0
15,18,0.6879117397445133
15,19,0.024205353376979617
15,2,0.0
15,20,0.0
15,21,0.0
15,22,0.01107556811869553
15,23,0.0
15,24,0.0123034630531091
15,25,0.0
15,26,0.0
15,27,0.046784634121604274
15,28,0.004259812798266767
15,29,0.05169675965818247
15,3,0.0
15,30,0.0
15,31,0.0
15,32,0.0
15,33,0.0
15,34,0.0
15,35,0.0
15,36,0.0
15,37,0.0
15,38,0.0
15,39,0.0
15,4,0.0
15,40,0.02735707856102939
15,41,0.0
15,42,0.0
15,43,0.0
15,44,0.0
15,45,0.0
15,46,0.0
15,47,0.0
15,48,0.0
15,49,0.07890384079098618
15,5,0.0
15,50,0.017425734568771438
15,51,0.0
15,52,0.0
15,53,0.0
15,54,0.0
15,55,0.0
15,56,0.0
15,57,0.0
15,58,0.0
15,59,0.0
15,6,0.0
15,60,0.0
15,61,0.0
15,62,0.0
15,63,0.0
15,64,0.0
15,65,0.0
15,66,0.0
15,67,0.0
15,68,0.0
15,69,0.0
15,7,0.0
15,70,0.0
15,71,0.0
15,72,0.0
15,73,0.0
15,74,0.0
15,75,0.0
15,76,0.0
15,77,0.0
15,78,0.0
15,79,0.0
15,8,0.0
15,80,0.0
15,81,0.0
15,82,0.0
15,83,0.0
15,84,0.0
15,85,0.0
15,86,0.0
15,87,0.0
15,88,0.0
15,89,0.0
15,9,0.0
15,90,0.0
15,91,0.0
15,92,0.0
15,93,0.0
15,94,0.0
15,95,0.0
15,96,0.0
23,0,0.0
23,1,0.0
23,10,0.08826668442087975
23,11,0.0
23,12,0.1894811437839763
23,13,0.20076658418028143
23,14,0.19429640138083668
23,15,0.17406855914004155
23,16,0.15706493210139075
23,17,0.14244193913944306
23,18,0.12393997020660165
23,19,0.0
23,2,0.0
23,20,0.0
23,21,0.1749395365226893
23,22,0.21128484426646868
23,23,0.21436999888190725
23,24,0.19143330491004537
23,25,0.1740272572429149
23,26,0.14084966149802064
23,27,0.1335826494458275
23,28,0.12074412534551143
23,29,0.071337077986407
23,3,0.0
23,30,0.0
23,31,0.0
23,32,0.1925129248364911
23,33,0.22267821772808086
23,34,0.21869737594391342
23,35,0.19953886568141013
23,36,0.18217998653950146
23,37,0.1670750657529888
23,38,0.15718244626858413
23,39,0.12343445436504785
23,4,0.0
23,40,0.08489252606200547
23,41,0.0
23,42,0.0
23,43,0.15068079736833828
23,44,0.21531329699562582
23,45,0.21303240983783658
23,46,0.20596367830533083
23,47,0.19411657346367367
23,48,0.17381078659809573
23,49,0.1455634193304685
23,5,0.1911963373337069
23,50,0.12695727307384955
23,51,0.08690789650113774
23,52,0.0
23,53,0.0
23,54,0.06202102601383331
23,55,0.15242511626225733
23,56,0.1737080895112822
23,57,0.17087716129095254
23,58,0.16899856520218137
23,59,0.16899860600292702
23,6,0.19615271665908202
23,60,0.14468827634303263
23,61,0.1350512104543527
23,62,0.0935780774370622
23,63,0.0
23,64,0.0
23,65,0.0
23,66,0.026761817416430193
23,67,0.13401556188704628
23,68,0.09055347974998777
23,69,0.06618452813740659
23,7,0.18594132196576627
23,70,0.12706710958630577
23,71,0.15632886232787072
23,72,0.0652113845662539
23,73,0.0
23,74,0.0
23,75,0.0
23,76,0.0
23,77,0.007416952043609216
23,78,0.0
23,79,0.0
23,8,0.1540404140430283
23,80,0.0
23,81,0.0
23,82,0.0
23,83,0.0
23,84,0.0
23,85,0.0
23,86,0.0
23,87,0.0
23,88,0.0
23,89,0.0
23,9,0.13746665451723275
23,90,0.0
23,91,0.0
23,92,0.0
23,93,0.0
23,94,0.0
23,95,0.0
23,96,0.0
24,0,0.0
24,1,0.0
24,10,0.0
24,11,0.0
24,12,0.12440729918951306
24,13,0.11252107157995818
24,14,0.10759352772978396
24,15,0.10204763685736135
24,16,0.0980993255671367
24,17,0.08915397904715919
24,18,0.07067726845887051
24,19,0.0
24,2,0.0
24,20,0.0
24,21,0.10793369725492222
24,22,0.1152100183998628
24,23,0.11993032048379887
24,24,0.11001667224084472
24,25,0.10092192903040191
24,26,0.09010573392986759
24,27,0.09123988882810571
24,28,0.07877058915505655
24,29,0.0
24,3,0.0
24,30,0.0
24,31,0.0
24,32,0.14030453098450185
24,33,0.12360601113690155
24,34,0.11044700902399396
24,35,0.10344995246474682
24,36,0.10600854943807132
24,37,0.10659360152415448
24,38,0.08965483720186482
24,39,0.08342386809303999
24,4,0.0
24,40,0.0
24,41,0.0
24,42,0.0
24,43,0.11441098731206666
24,44,0.1265740385797669
24,45,0.10565000372416262
24,46,0.104287738212748
24,47,0.09860690975242055
24,48,0.09701323281284117
24,49,0.09416625267146293
24,5,0.11505651781613194
24,50,0.09345320264125448
24,51,0.056173353214955445
24,52,0.0
24,53,0.0
24,54,0.11821597569006671
24,55,0.09083910350888744
24,56,0.09576649829320154
24,57,0.10692739843501058
24,58,0.08203009484964084
24,59,0.09046396122559539
24,6,0.11240046938436012
24,60,0.08188327317154794
24,61,0.0776581454047817
24,62,0.0
24,63,0.0
24,64,0.0
24,65,0.007424893266761525
24,66,0.08311882245326746
24,67,0.09463353501542186
24,68,0.16548373377638836
24,69,0.08614813121935665
24,7,0.09294716265839768
24,70,0.10901981684359278
24,71,0.09439971021986093
24,72,0.07652443088917395
24,73,0.0
24,74,0.0
24,75,0.0
24,76,0.0
24,77,0.07501315945140084
24,78,0.1293398006929102
24,79,0.0
24,8,0.08323663020545533
24,80,0.08880582302318869
24,81,0.0
24,82,0.0
24,83,0.0
24,84,0.0
24,85,0.0
24,86,0.0
24,87,0.0
24,88,0.0
24,89,0.03340289804975031
24,9,0.07130050335608921
24,90,0.0
24,91,0.0
24,92,0.0
24,93,0.0
24,94,0.0
24,95,0.0
24,96,0.0
48,0,0.0
48,1,0.0
48,10,0.05285072667106635
48,11,0.0
48,12,0.09439343453208499
48,13,0.07912300960417692
48,14,0.08387190579315829
48,15,0.08228032153268959
48,16,0.06930269362244434
48,17,0.07065029356206262
48,18,0.06927658617651036
48,19,0.06424375328159382
48,2,0.0
48,20,0.04469028356623353
48,21,0.0945304735524329
48,22,0.08929463805470862
48,23,0.09468886119465143
48,24,0.09802384626107993
48,25,0.09272126174033303
48,26,0.07298452707173356
48,27,0.0624657247222071
48,28,0.07375263161901222
48,29,0.06960022708366659
48,3,0.0
48,30,0.06754259115186263
48,31,0.06320251856619126
48,32,0.0856380102106199
48,33,0.09319204177240076
48,34,0.11308013237806465
48,35,0.08747001965076467
48,36,0.09016152308057707
48,37,0.0827651897179149
48,38,0.06084129782136872
48,39,0.05986230643309417
48,4,0.0
48,40,0.05666895204454697
48,41,0.07442193558909052
48,42,0.0402977705891672
48,43,0.07866911192743423
48,44,0.07686479904604192
48,45,0.062203765673793814
48,46,0.08416268647295216
48,47,0.07077135826513921
48,48,0.06817930573012973
48,49,0.06517072845559291
48,5,0.06335660104506712
48,50,0.037640678001099305
48,51,0.07078315187061159
48,52,0.06216826017239255
48,53,0.04529206018861877
48,54,0.1114913674623274
48,55,0.04688233949303647
48,56,0.0
48,57,0.041933459567024434
48,58,0.054708971134100934
48,59,0.05714539486488214
48,6,0.04547998323607815
48,60,0.07706658591556396
48,61,0.012774439791314193
48,62,0.015380425486287855
48,63,0.04782866732797769
48,64,0.03607962784173133
48,65,0.012560543839967471
48,66,0.010940330041156186
48,67,0.01064497905269616
48,68,0.036858643154362665
48,69,0.03312889492276495
48,7,0.04674367843501095
48,70,0.018310014919000157
48,71,0.020954622555310238
48,72,0.012210087391607342
48,73,0.01072528309672018
48,74,0.009745151480862078
48,75,0.0
48,76,0.0
48,77,0.0226841998140009
48,78,0.037693223710130806
48,79,0.023630456789388906
48,8,0.0358251370964023
48,80,0.0
48,81,0.012800499731509516
48,82,0.02710123575634059
48,83,0.0
48,84,0.021830380067540695
48,85,0.0
48,86,0.0
48,87,0.0
48,88,0.01999314520735747
48,89,0.0
48,9,0.027485335444678266
48,90,0.00011531109541243164
48,91,0.0
48,92,0.0
48,93,0.0
48,94,0.0
48,95,0.0
48,96,0.0
41,0,0.0
41,1,0.0
41,10,0.0
41,11,0.0
41,12,0.17768184312015706
41,13,0.14594685414109965
41,14,0.13127708410341404
41,15,0.11769944694627223
41,16,0.0247197211799083
41,17,0.0
41,18,0.13629245806991727
41,19,0.12481461686147399
41,2,0.0
41,20,0.0
41,21,0.07939913277091218
41,22,0.20304370637605965
41,23,0.21192528077715533
41,24,0.19640189484058942
41,25,0.0
41,26,0.0
41,27,0.015472582969792103
41,28,0.03683135729155245
41,29,0.09708691407787298
41,3,0.0
41,30,0.0917214871800549
41,31,0.0
41,32,0.02097345819352338
41,33,0.1965727788739752
41,34,0.03626499087870719
41,35,2.895470615316459
41,36,0.0
41,37,0.010708263436099845
41,38,0.0
41,39,0.08406617016385935
41,4,0.0
41,40,0.1259010320943943
41,41,0.1235904727282614
41,42,0.07167975410977147
41,43,0.0550609617270075
41,44,0.04354288148066198
41,45,0.043217388899206184
41,46,0.24812073796140766
41,47,1.1559110110349042
41,48,0.0
41,49,0.0955701070904008
41,5,0.19596917718393572
41,50,0.3417941379766293
41,51,0.11754862419830782
41,52,0.10299992353727103
41,53,0.0
41,54,0.0
41,55,0.005401674912773559
41,56,0.017763116608846448
41,57,0.0
41,58,0.03803128654653832
41,59,0.07394379215456362
41,6,0.13949794688914594
41,60,0.19392412447136273
41,61,0.5273961386541023
41,62,0.1364254220198621
41,63,0.0
41,64,0.0
41,65,0.0
41,66,0.0
41,67,0.03001783745666923
41,68,0.9878901601623975
41,69,0.012664451865109647
41,7,0.1423797913609251
41,70,0.009162882161807686
41,71,0.00935526100486582
41,72,0.010236856510559937
41,73,0.012814646130000204
41,74,0.0
41,75,0.0
41,76,0.0
41,77,0.0
41,78,0.23005880286568473
41,79,0.0
41,8,0.21900740213732448
41,80,0.0
41,81,0.07144259422470617
41,82,0.040854648905944584
41,83,0.0
41,84,0.0
41,85,0.0
41,86,0.0
41,87,0.0
41,88,0.0
41,89,0.0
41,9,0.0
41,90,0.0
41,91,0.0
41,92,0.0
41,93,0.0
41,94,0.0
41,95,0.0
41,96,0.0
46,0,0.0
46,1,0.0
46,10,0.0
46,11,0.0
46,12,0.01210576809585347
46,13,0.04179139407732361
46,14,0.0
46,15,0.0
46,16,0.0
46,17,0.0
46,18,0.002330799210738111
46,19,0.0
46,2,0.0
46,20,0.0
46,21,0.0
46,22,0.0
46,23,0.029904686927405333
46,24,0.0
46,25,0.0
46,26,0.0
46,27,0.0
46,28,0.004651860106073041
46,29,0.02077489035161264
46,3,0.0
46,30,0.03334828686396448
46,31,0.0
46,32,0.0
46,33,0.0
46,34,0.0
46,35,0.027020175482529666
46,36,0.01785830546927442
46,37,0.0
46,38,0.01576416698099289
46,39,0.05517171585730875
46,4,0.0
46,40,0.029734164884652137
46,41,0.02578908759442283
46,42,0.0
46,43,0.0688784928283713
46,44,0.0
46,45,4.18235422927128
46,46,0.08606449267348339
46,47,0.03260206209439977
46,48,0.03435747232076136
46,49,0.060650138290979566
46,5,0.0
46,50,0.009475617949040397
46,51,0.026709255464813817
46,52,0.0
46,53,0.0
46,54,0.0
46,55,0.0
46,56,0.17284899152799182
46,57,0.003781674120661497
46,58,0.34799242301183403
46,59,0.0
46,6,0.0
46,60,0.0
46,61,0.0042872096031780224
46,62,0.046880973661565774
46,63,0.0
46,64,0.0
46,65,0.0
46,66,0.0
46,67,0.0
46,68,2.0926675023385544
46,69,0.01037849080909024
46,7,0.0
46,70,0.0
46,71,0.0
46,72,0.04446815655954698
46,73,0.002803866981185771
46,74,0.0
46,75,0.0
46,76,0.0
46,77,0.02754544343963257
46,78,0.0
46,79,0.0
46,8,0.0
46,80,0.0
46,81,0.0
46,82,0.0
46,83,0.0
46,84,0.0
46,85,0.0
46,86,0.0
46,87,0.0
46,88,0.0
46,89,0.0
46,9,0.0
46,90,0.0
46,91,0.0
46,92,0.0
46,93,0.0
46,94,0.0
46,95,0.0
46,96,0.0
63,0,0.0
63,1,0.0
63,10,0.06844493785639644
63,11,0.07401663872891012
63,12,0.0
63,13,0.0
63,14,0.09481101996611725
63,15,0.13320088091451157
63,16,0.1364381723600042
63,17,0.13667957475079157
63,18,0.11625473738054823
63,19,0.1040548618853804
63,2,0.0
63,20,0.08698244899209394
63,21,0.0
63,22,0.0
63,23,0.08939799771473168
63,24,0.1254223822691453
63,25,0.1284063451812033
63,26,0.14198037060527646
63,27,0.13862198655604363
63,28,0.1313416559537219
63,29,0.1693395913182494
63,3,0.0
63,30,0.11135176348185506
63,31,0.07884011770379053
63,32,0.0
63,33,0.0
63,34,0.11063844785637607
63,35,0.10606218895842609
63,36,0.13989672823521665
63,37,0.1427534717899256
63,38,0.12328941441491023
63,39,0.10444357424710914
63,4,0.0
63,40,0.09558595006699205
63,41,0.10729866191670816
63,42,0.08891601533039123
63,43,0.0
63,44,0.0
63,45,0.08748309935874261
