sample,position,xrf_avg,xrf_std,cond,cond_nan,cond_nan_pass,xrf_avg_rel,xrf_avg_rel_pass,condxrf,condxrf_pass
0,25,210722.29998444745,31965.018917602018,0.059608356069663415,0.059608356069663415,True,210722.29998444745,True,2.828763546813169e-07,True
0,26,205585.54955675523,34982.31238084528,0.057298060047302826,0.057298060047302826,True,205585.54955675523,True,2.787066511767879e-07,True
0,27,196547.35719522755,32456.448948101468,0.06106521284934206,0.06106521284934206,True,196547.35719522755,True,3.1068956469705617e-07,True
0,28,184176.49803372647,29149.216222764513,0.05217440951053025,0.05217440951053025,True,184176.49803372647,True,2.8328483855185505e-07,True
0,29,172321.09133728806,24271.659746527217,0.05158324262358708,0.05158324262358708,True,172321.09133728806,True,2.993437554467549e-07,True
0,30,218231.90917372075,210521.1922947061,0.0,,False,,False,,False
0,31,185438.46786198308,227461.79314674673,0.0,,False,,False,,False
0,32,282156.90195294266,409670.8463649847,0.03858804682879985,0.03858804682879985,True,282156.90195294266,True,1.3676095307863656e-07,True
0,33,360567.8864227154,384422.02667533647,0.05190239902156561,0.05190239902156561,True,360567.8864227154,False,1.4394626081790687e-07,False
0,34,260694.5277611144,132120.74229864954,0.0597697498465198,0.0597697498465198,True,260694.5277611144,True,2.2927121010107812e-07,True
0,35,217280.988246795,27835.355291979282,0.062256382991307126,0.062256382991307126,True,217280.988246795,True,2.865247599140807e-07,True
0,36,214677.06458708245,27643.008430135385,0.05899763440556618,0.05899763440556618,True,214677.06458708245,True,2.748203890296541e-07,True
0,37,209833.58883778792,31341.84981247784,0.0635885623797892,0.0635885623797892,True,209833.58883778792,True,3.0304281946464924e-07,True
0,38,197347.19722722113,33361.26711624381,0.058776535349110974,0.058776535349110974,True,197347.19722722113,True,2.978331396388518e-07,True
0,39,181439.26770201503,27204.86063554065,0.06046281085820523,0.06046281085820523,True,181439.26770201503,True,3.332399409674962e-07,True
0,40,173583.06116554458,24653.728214819483,0.056552168587831325,0.056552168587831325,True,173583.06116554458,True,3.257931287079794e-07,True
0,41,198449.19904907895,134508.18626379714,0.03494836553733685,0.03494836553733685,False,,False,1.7610736503246701e-07,False
0,42,187980.18174142946,202685.06767186726,0.0,,False,,False,,False
0,43,275633.7621364616,422419.0295113625,0.0,,False,,False,,False
0,44,445182.0746961718,471930.96370195533,0.039668798401778095,0.039668798401778095,True,445182.0746961718,False,8.910690851344652e-08,False
0,45,393921.2157568485,338983.84793631564,0.02307114552967139,0.02307114552967139,True,393921.2157568485,False,5.8567918169485614e-08,False
0,46,265235.8417205447,133717.2611439852,0.08509179581372675,0.08509179581372675,False,,False,3.208156004171577e-07,False
0,47,250696.52736119443,137480.00779368874,0.07327205521572731,0.07327205521572731,False,,False,2.922739137513445e-07,False
0,48,223546.40183074487,92559.63241588604,0.05607137212815446,0.05607137212815446,True,223546.40183074487,True,2.5082654728036346e-07,True
0,49,199942.23377546712,32693.575378431608,0.05980502791976367,0.05980502791976367,True,199942.23377546712,True,2.991115323184998e-07,True
0,50,188966.65111422152,26984.06578538357,0.06516229274085543,0.06516229274085543,True,188966.65111422152,True,3.448348814811131e-07,True
0,51,184789.7087249216,28467.314417875656,0.04869334199240075,0.04869334199240075,True,184789.7087249216,True,2.6350678470350193e-07,True
0,52,196111.88873336432,73007.00460175447,0.02665829545411701,0.02665829545411701,True,196111.88873336432,True,1.359341120331664e-07,True
0,53,203212.69079517425,221423.65185037593,0.0,,False,,False,,False
0,54,172836.5438023506,308171.6774573215,0.0,,False,,False,,False
0,55,358852.6739096625,455215.5628163087,0.0,,False,,False,,False
0,56,437796.88506743097,399719.87813291897,0.002117263208469245,0.002117263208469245,False,,False,4.836176959420662e-09,False
0,57,323668.59961341065,248278.657416879,0.04786934895497106,0.04786934895497106,True,323668.59961341065,True,1.4789617841256812e-07,True
0,58,248803.57261880953,190679.85432428855,0.01734638862189905,0.01734638862189905,False,,False,6.971921037675512e-08,False
0,59,222711.01335288488,143153.79453686788,0.03898877270946319,0.03898877270946319,True,222711.01335288488,True,1.7506441249802768e-07,True
0,60,217440.95625319376,99680.86501748188,0.07345001707975217,0.07345001707975217,False,,False,3.3779292707959355e-07,False
0,61,220729.1874958341,109719.19480608436,0.0518766834910162,0.0518766834910162,True,220729.1874958341,True,2.350241220001559e-07,True
0,62,231109.3336888177,146368.10880103766,0.02805232150693544,0.02805232150693544,True,231109.3336888177,True,1.2138117080423552e-07,True
0,63,257868.42631473698,199756.86274953102,0.0,,False,,False,,False
0,64,221564.5759736941,243006.37725338817,0.0,,False,,False,,False
0,65,89288.80890488565,20245.487522708103,0.0,,False,,False,,False
0,66,176373.61416605566,266325.5994256025,0.0,,False,,False,,False
0,67,277260.1035348485,320603.2570023889,0.0,,False,,False,,False
0,68,309022.63991646114,288694.54551134125,0.0,,False,,False,,False
0,69,306791.9749383456,271417.7216422101,0.00015374544557226317,0.00015374544557226317,False,,False,5.011390718520607e-10,False
0,70,307565.1536359394,243259.73618053345,0.05579380751225679,0.05579380751225679,True,307565.1536359394,True,1.8140484008893656e-07,True
0,71,274362.9051967384,188524.81904806398,0.014304215036327231,0.014304215036327231,False,,False,5.2136111571169063e-08,False
0,72,229660.73451976266,156256.46969953206,0.04679061969730682,0.04679061969730682,True,229660.73451976266,True,2.037380042136912e-07,True
0,73,224239.59652513935,189965.95759261714,0.0,,False,,False,,False
0,74,278735.36403830344,296592.57012331195,0.0,,False,,False,,False
0,75,226781.3104045857,301470.5721147061,0.0,,False,,False,,False
0,76,89582.08358328333,15755.021478578039,0.0,,False,,False,,False
0,77,106956.38650047766,55951.68977571738,0.0,,False,,False,,False
0,78,174160.72341087335,191564.6028025053,0.0,,False,,False,,False
0,79,233828.78979759602,246604.55727555288,0.0,,False,,False,,False
0,80,248145.92637028144,227453.28975934625,0.0,,False,,False,,False
0,81,257299.65118087488,207811.8610056123,0.0,,False,,False,,False
0,82,262427.5144971005,223331.0129669269,0.0,,False,,False,,False
0,83,261050.0122197782,261495.15278386505,0.0,,False,,False,,False
0,84,239178.83090048647,305832.6236123845,0.0,,False,,False,,False
0,85,86871.51458597169,13846.935338580914,0.0,,False,,False,,False
0,86,91608.34499766713,16341.984396787937,0.0,,False,,False,,False
0,87,102717.23433091157,28449.774577022818,0.0,,False,,False,,False
0,88,129423.00428803125,87390.52209444981,0.0,,False,,False,,False
0,89,169966.00679864018,154815.25456873336,0.0,,False,,False,,False
0,90,209913.5728409873,212811.60325397245,0.0,,False,,False,,False
0,91,229189.71761203316,264163.68214445905,0.0,,False,,False,,False
0,92,86080.56166544468,12427.201047101482,0.0,,False,,False,,False
0,93,88213.46841742758,14456.858468192888,0.0,,False,,False,,False
0,94,91777.2001155324,15299.894790999062,0.0,,False,,False,,False
0,95,93607.9450776511,15876.460863748584,0.0,,False,,False,,False
0,96,93190.2508387211,17940.421404771634,0.0,,False,,False,,False
1,0,421782.3102046257,473257.9114073879,0.0,,False,,False,,False
1,1,510920.0382145793,412427.2794865093,0.0018092598877377495,0.0018092598877377495,True,510920.0382145793,True,3.5411801307700633e-09,True
1,2,653949.2101579686,463397.51245893963,0.0011538554766180131,0.0011538554766180131,True,653949.2101579686,True,1.764442037232963e-09,True
1,3,679988.4467550935,442883.1481542708,49.76114649681533,49.76114649681533,True,679988.4467550935,True,7.317939993580131e-05,True
1,4,556519.8071496811,344704.107765628,0.0,,False,,False,,False
1,5,611139.9942233776,705101.6251646479,0.0,,False,,False,,False
1,6,775853.7181452599,582420.1451758862,0.0,,False,,False,,False
1,7,676691.3284009865,327655.55789213185,0.0,,False,,False,,False
1,8,800782.0658090605,349371.0268471477,0.0,,False,,False,,False
1,9,825861.4943677931,297708.5398588744,0.0,,False,,False,,False
1,10,724112.9551867406,217388.61690121636,0.0,,False,,False,,False
1,11,709351.4630407252,267482.1065261239,0.0,,False,,False,,False
1,12,233882.1124663956,449051.98291457776,0.0,,False,,False,,False
1,13,663307.3385322934,677692.0418966877,0.0,,False,,False,,False
1,14,855508.8982203556,539319.3918908002,0.0,,False,,False,,False
1,15,762869.6482925636,341323.61104449147,0.0,,False,,False,,False
1,16,856708.6582683462,314984.60978041013,0.0,,False,,False,,False
1,17,811259.9702281767,256118.10309633426,0.0,,False,,False,,False
1,18,723864.116065676,198203.71119586323,0.0,,False,,False,,False
1,19,716283.4099846695,258615.89743731017,0.0,,False,,False,,False
1,20,689435.4462440846,263477.7204950705,0.0,,False,,False,,False
1,21,120562.55415583545,89932.97683595029,0.0,,False,,False,,False
1,22,135012.99740051987,118529.06049893993,0.0,,False,,False,,False
1,23,315172.52105134533,435613.9598351813,0.0,,False,,False,,False
1,24,599391.2328645382,510005.60505296435,0.0,,False,,False,,False
1,25,809020.4181385945,450406.304364726,0.013003467560388794,0.013003467560388794,True,809020.4181385945,True,1.607310182641293e-08,True
1,26,926552.4672843207,359279.7176744589,0.0,,False,,False,,False
1,27,877193.4501988494,317658.5997249333,0.0,,False,,False,,False
1,28,872785.4429114178,355449.79012889357,0.0,,False,,False,,False
1,29,816832.189117732,343425.2644041368,0.0,,False,,False,,False
1,30,739212.1575684863,281045.96946085326,0.0,,False,,False,,False
1,31,520544.77993290225,355423.9707252889,0.0,,False,,False,,False
1,32,145775.2893865671,125324.42690201386,0.0,,False,,False,,False
1,33,149410.1179764047,125072.16450322793,0.0,,False,,False,,False
1,34,129325.24606189867,181465.94753400132,0.0,,False,,False,,False
1,35,253327.11235530672,394083.072793497,0.0,,False,,False,,False
1,36,484889.68872892094,529268.2546022967,0.0,,False,,False,,False
1,37,761012.2419960451,511610.6308966634,0.0,,False,,False,,False
1,38,834961.8965095871,470380.5082265258,0.0,,False,,False,,False
1,39,788135.7061920948,559971.0497913556,0.0,,False,,False,,False
1,40,692705.9032637917,481159.03220196755,0.0,,False,,False,,False
1,41,670772.5121642338,316021.6157981349,0.0,,False,,False,,False
1,42,605265.6135439578,265976.03760554985,0.0,,False,,False,,False
1,43,122517.71867848649,108460.5614059559,0.0,,False,,False,,False
1,44,164216.0456797529,148912.47420922038,0.0,,False,,False,,False
1,45,165842.38707813984,145519.55180396352,0.0,,False,,False,,False
1,46,117692.01715212507,97374.0635436948,0.0,,False,,False,,False
1,47,164829.25637094802,275861.56817876466,0.0,,False,,False,,False
1,48,372245.55088982213,456264.2467827225,0.0,,False,,False,,False
1,49,459908.0183963207,504790.88062589866,0.0,,False,,False,,False
1,50,387149.23681930284,544667.7564378818,0.0,,False,,False,,False
1,51,324210.71341287286,420769.85035687406,0.0,,False,,False,,False
1,52,461276.63356217643,362730.4820804736,0.0,,False,,False,,False
1,53,600830.9449221267,251983.82015653967,0.0,,False,,False,,False
1,54,94452.22066697765,41630.654656158826,0.0,,False,,False,,False
1,55,158199.4712168677,147241.60913832675,0.0,,False,,False,,False
1,56,219644.95989690945,180559.12894111106,0.0,,False,,False,,False
1,57,185678.41987158122,154961.27702213882,0.0,,False,,False,,False
1,58,157355.1956275411,121515.14388273259,0.0,,False,,False,,False
1,59,166197.87153680372,147627.07292121233,0.0,,False,,False,,False
1,60,148432.53571507914,138121.92306932606,0.0,,False,,False,,False
1,61,93812.34864138279,38335.20610344145,0.0,,False,,False,,False
1,62,97171.67677575591,47003.44777751415,0.0,,False,,False,,False
1,63,217165.4557977293,229711.0229392327,0.0,,False,,False,,False
1,64,365464.6848408096,285781.3368163974,0.0,,False,,False,,False
1,65,92452.62058699367,18235.512505602437,0.0,,False,,False,,False
1,66,134915.23917438733,114971.58041370158,0.0,,False,,False,,False
1,67,169850.47434957448,151621.9239489931,0.0,,False,,False,,False
1,68,189579.86180541667,158661.97858922585,0.0,,False,,False,,False
1,69,220702.52616143433,165050.81447039807,0.0,,False,,False,,False
1,70,273180.91937168123,207570.73678163503,0.0,,False,,False,,False
1,71,295185.40736297186,218824.1461790612,0.0,,False,,False,,False
1,72,249478.9930902708,207564.71755839282,0.0,,False,,False,,False
1,73,196716.2123130929,173118.66167372846,0.0,,False,,False,,False
1,74,153107.15634650842,108164.14830402684,0.0,,False,,False,,False
1,75,163274.01186429375,123394.96360025527,0.0,,False,,False,,False
1,76,106094.33668821787,49231.193354811534,0.0,,False,,False,,False
1,77,125592.65924592856,80237.6371616387,0.0,,False,,False,,False
1,78,150432.13579506314,123137.55876469742,0.0,,False,,False,,False
1,79,183972.0944699948,158180.76653823894,0.0,,False,,False,,False
1,80,269092.84809704724,209202.77079289086,0.0,,False,,False,,False
1,81,338856.6731098224,197245.49671992933,0.0,,False,,False,,False
1,82,345557.5551556354,193819.1066806261,0.0,,False,,False,,False
1,83,342118.24301806296,215939.8994238387,0.0,,False,,False,,False
1,84,282050.2566153436,208311.6853948716,0.0,,False,,False,,False
1,85,111506.58757137458,70557.46170260728,0.0,,False,,False,,False
1,86,117149.90335266276,70181.95083290919,0.0,,False,,False,,False
1,87,107649.58119487211,43967.14252753611,0.0,,False,,False,,False
1,88,128418.76069230595,91635.01882970124,0.0,,False,,False,,False
1,89,166046.79064187154,120501.16793316195,0.0,,False,,False,,False
1,90,230824.94612188663,170862.92786733026,0.0,,False,,False,,False
1,91,286875.9581417049,216972.07866292962,0.0,,False,,False,,False
1,92,97162.78966428932,35896.98494760913,0.0,,False,,False,,False
1,93,109329.24526205867,48390.747111437726,0.0,,False,,False,,False
1,94,114146.05967695346,50965.599924784896,0.0,,False,,False,,False
1,95,106778.64427114572,42077.63389052352,0.0,,False,,False,,False
1,96,116678.8864449332,75284.3174555529,0.0,,False,,False,,False
2,0,223217.57870648085,355667.35680166085,0.0,,False,,False,,False
2,1,367704.2369303916,459859.64334739593,0.0,,False,,False,,False
2,2,373987.4247372747,430948.5917031378,0.0,,False,,False,,False
2,3,249861.13888333444,325241.7690234196,0.0,,False,,False,,False
2,4,122188.89555422244,123272.95753279839,0.0,,False,,False,,False
2,5,293132.48461418826,424092.7165222869,0.0,,False,,False,,False
2,6,491226.19920460344,492984.3004550474,0.0,,False,,False,,False
2,7,529618.5207402963,445881.2807402546,0.0,,False,,False,,False
2,8,487280.321713435,397018.9209493361,0.0,,False,,False,,False
2,9,420458.1305961029,361447.3294816106,0.0,,False,,False,,False
2,10,272878.7575818169,286888.0991987828,0.0,,False,,False,,False
2,11,145633.09560310154,137655.74999253108,0.0,,False,,False,,False
2,12,247212.7796662889,373886.9884963788,0.0,,False,,False,,False
2,13,502886.08944877685,492954.5590741792,0.0,,False,,False,,False
2,14,548779.1330622764,411860.8721483895,0.0,,False,,False,,False
2,15,401510.8089493211,292964.3518681057,0.0,,False,,False,,False
2,16,388660.045768624,253538.79017460512,0.0,,False,,False,,False
2,17,437894.64329356345,296273.8305647836,0.0034679934549054943,0.0034679934549054943,True,437894.64329356345,True,7.91969828363614e-09,True
2,18,382385.7450732075,277686.2767365437,0.0,,False,,False,,False
2,19,350978.69315025874,292531.0999007373,0.0,,False,,False,,False
2,20,252180.67497611578,290655.53468217514,0.0,,False,,False,,False
2,21,130551.66744428886,212919.18517733106,0.0,,False,,False,,False
2,22,381203.7592481504,439882.8071150489,0.0,,False,,False,,False
2,23,523655.2689462107,393462.35460464563,0.0,,False,,False,,False
2,24,382794.55220067094,203526.29994929387,0.02189031330026196,0.02189031330026196,True,382794.55220067094,True,5.718554032291056e-08,True
2,25,301530.80495012103,147820.72623469145,0.010810105524466592,0.010810105524466592,True,301530.80495012103,True,3.5850750062683615e-08,True
2,26,398453.6426048123,272263.3355469142,0.0,,False,,False,,False
2,27,410628.9853140481,270828.3609143,0.0,,False,,False,,False
2,28,386029.46077451174,217280.11676360684,0.0,,False,,False,,False
2,29,553844.7865982361,311879.86622735136,0.0,,False,,False,,False
2,30,483983.20335932815,368993.12430375937,0.0,,False,,False,,False
2,31,179261.92539269914,209124.4465460559,0.0,,False,,False,,False
2,32,195658.646048568,330414.479308728,0.0,,False,,False,,False
2,33,440880.7127463396,449769.3662713745,0.0,,False,,False,,False
2,34,522117.79866248963,342901.6152650307,0.0,,False,,False,,False
2,35,350241.06289853127,131125.76847239866,0.0,,False,,False,,False
2,36,320940.2563931657,159562.2533512935,0.0,,False,,False,,False
2,37,418067.49761158886,258336.97066207786,0.0,,False,,False,,False
2,38,476526.9168388544,253794.20599529232,0.03360595443743103,0.03360595443743103,True,476526.9168388544,True,7.052267825784845e-08,True
2,39,451420.82694572204,218335.0684409468,0.0,,False,,False,,False
2,40,570650.3143815681,308708.0073165834,0.0,,False,,False,,False
2,41,564775.9337021484,357299.62155339256,0.0,,False,,False,,False
2,42,282663.4673065386,290334.5819039516,0.0,,False,,False,,False
2,43,209966.8955097869,331929.7852539519,0.0,,False,,False,,False
2,44,534559.7547157236,512951.91397755453,0.0,,False,,False,,False
2,45,592974.7383856562,424426.37378284096,0.0,,False,,False,,False
2,46,344482.21466817736,153422.19160325802,0.0,,False,,False,,False
2,47,360976.69355017866,142800.88686772945,0.0,,False,,False,,False
2,48,416272.3010953364,183186.49995262665,0.0,,False,,False,,False
2,49,448665.8223910773,209973.7459895018,0.0,,False,,False,,False
2,50,427594.4811037792,200780.65907971092,0.0,,False,,False,,False
2,51,514572.6410273501,301456.4177839733,0.0,,False,,False,,False
2,52,555364.4826590237,343097.4893930753,0.0,,False,,False,,False
2,53,340171.96560687857,310921.7955069575,0.0,,False,,False,,False
2,54,164491.54613521733,246235.62961964536,0.0,,False,,False,,False
2,55,577724.4551089782,545967.8959725768,0.0,,False,,False,,False
2,56,664711.5021440156,489823.73219686036,0.0,,False,,False,,False
2,57,323108.71159101505,185148.54976222038,0.0,,False,,False,,False
2,58,334670.8436090558,151580.20146190454,0.0,,False,,False,,False
2,59,377515.60798951314,174385.13179299457,0.0,,False,,False,,False
2,60,407207.44739940896,209000.1864122475,0.0,,False,,False,,False
2,61,517532.0491457264,348775.8975130158,0.0,,False,,False,,False
2,62,601790.7529605189,413475.29884312727,0.0,,False,,False,,False
2,63,463711.70210402366,407070.2933786576,0.0,,False,,False,,False
2,64,235783.95432024702,261423.16636842786,0.0,,False,,False,,False
2,65,131644.78215468008,182494.8823403677,0.0,,False,,False,,False
2,66,497909.3070274833,520607.9207502852,0.0,,False,,False,,False
2,67,649470.1059788042,465775.07623570313,0.0,,False,,False,,False
2,68,394667.7331200426,265794.7387515002,0.0,,False,,False,,False
2,69,318647.38163478405,163881.7572353818,0.0,,False,,False,,False
2,70,356088.78224355116,188389.94725577548,0.0,,False,,False,,False
2,71,459401.45304272475,278280.24206352286,0.0,,False,,False,,False
2,72,581394.8321446822,412217.07135204994,0.00031081673312964467,0.00031081673312964467,True,581394.8321446822,True,5.346052560926389e-10,True
2,73,503872.55882156896,470769.39247956406,0.0,,False,,False,,False
2,74,285054.10029105283,385958.92755061976,0.0,,False,,False,,False
2,75,151223.08871559016,194436.84730655878,0.0,,False,,False,,False
2,76,266728.87644693285,361860.9938532257,0.0,,False,,False,,False
2,77,423408.65160301275,372639.686322282,0.0,,False,,False,,False
2,78,416849.9633406651,262735.1070095878,0.0,,False,,False,,False
2,79,374076.29585194064,215643.05146748348,0.0,,False,,False,,False
2,80,400524.339576529,257213.12327810487,0.0,,False,,False,,False
2,81,408913.7728009953,326675.23479438626,0.0004989786975301623,0.0004989786975301623,True,408913.7728009953,True,1.220254074868245e-09,True
2,82,371143.5490679641,381147.8942287112,0.0,,False,,False,,False
2,83,246217.42318203015,310318.69167883456,0.0,,False,,False,,False
2,84,124703.94809926901,120620.96526307293,0.0,,False,,False,,False
2,85,170605.87882423511,141013.31746444677,0.0,,False,,False,,False
2,86,288813.3484414228,204937.11723081765,0.0,,False,,False,,False
2,87,341513.9194383345,220394.56187144405,0.0,,False,,False,,False
2,88,349530.09398120356,260327.96436334352,0.0,,False,,False,,False
2,89,275269.3905663311,245288.7802058241,0.0,,False,,False,,False
2,90,203168.25523784122,129317.9020164179,0.028651830871434983,0.028651830871434983,True,203168.25523784122,True,1.410251362246203e-07,True
2,91,190210.84671954488,101563.2831805357,0.0,,False,,False,,False
2,92,150458.79712946294,117913.61755645355,0.0,,False,,False,,False
2,93,196031.904730165,137564.07062068762,0.0,,False,,False,,False
2,94,205665.5335599546,127841.87409762706,0.0,,False,,False,,False
2,95,208518.2963407318,118565.12737136347,0.0,,False,,False,,False
2,96,218765.1358617165,109840.34540095212,0.0,,False,,False,,False
3,0,128054.38912217553,220062.57338305516,0.0,,False,,False,,False
3,1,217556.48870225952,370230.23724160885,0.0,,False,,False,,False
3,2,254642.40485236282,376324.40355697466,0.0,,False,,False,,False
3,3,214117.17656468702,268720.0827515254,0.0,,False,,False,,False
3,4,189064.40934035406,235627.59050557308,0.0,,False,,False,,False
3,5,193001.39972005592,334894.2768809319,0.0,,False,,False,,False
3,6,314470.4392454841,434178.6232850239,0.11114939590303324,0.11114939590303324,True,314470.4392454841,True,3.5344942491165924e-07,True
3,7,351343.0647203892,416485.0037082243,0.11859797539701937,0.11859797539701937,True,351343.0647203892,True,3.3755604509058315e-07,True
3,8,325410.4734608633,352871.13399492577,0.11321973889102067,0.11321973889102067,True,325410.4734608633,True,3.4792899468442424e-07,True
3,9,279952.89830922696,248392.40045915372,0.09497967299312697,0.09497967299312697,False,,False,3.3927018997394156e-07,False
3,10,269368.3485525117,231127.17642659642,0.0,,False,,False,,False
3,11,255104.5346486258,246206.30401736265,0.0,,False,,False,,False
3,12,184345.35315159184,352716.7273299613,0.0,,False,,False,,False
3,13,335266.28007731785,470132.8123142647,0.13469180926600752,0.13469180926600752,True,335266.28007731785,True,4.0174576827393856e-07,True
3,14,399422.33775467117,418060.3091948864,0.1343713197855049,0.1343713197855049,True,399422.33775467117,False,3.364141338235244e-07,False
3,15,322291.09733608825,273723.9781464621,0.13641914744074266,0.13641914744074266,True,322291.09733608825,True,4.2327929182134205e-07,True
3,16,248679.15305827712,85590.78548171553,0.12908391542495615,0.12908391542495615,True,248679.15305827712,True,5.190781528627201e-07,True
3,17,231998.04483547725,49402.828350853866,0.1260902869499705,0.1260902869499705,True,231998.04483547725,True,5.43497196450031e-07,True
3,18,255673.30978248786,116215.95302049535,0.11809710804645365,0.11809710804645365,True,255673.30978248786,True,4.619062824622714e-07,True
3,19,289719.83381101553,190263.70633145707,0.09888876574883054,0.09888876574883054,False,,False,3.413254952138892e-07,False
3,20,268719.5894154502,248265.53584966104,0.0,,False,,False,,False
3,21,93163.58950432132,47964.544979796134,0.0,,False,,False,,False
3,22,325437.13479526306,503851.22151191795,0.11625008448890065,0.11625008448890065,True,325437.13479526306,True,3.572121066086547e-07,True
3,23,420084.8719145058,500734.45247439283,0.1451315918509854,0.1451315918509854,True,420084.8719145058,False,3.454815956346128e-07,False
3,24,271190.2064031637,230054.21423363363,0.155172228427264,0.155172228427264,True,271190.2064031637,True,5.721896468362058e-07,True
3,25,226301.4063853895,32184.725403199565,0.1459685366904428,0.1459685366904428,True,226301.4063853895,True,6.45018248105182e-07,True
3,26,231704.77015707962,35188.041733466736,0.1450527530960733,0.1450527530960733,True,231704.77015707962,True,6.260240261680314e-07,True
3,27,225803.72814326012,35137.30113058303,0.13968379778694962,0.13968379778694962,True,225803.72814326012,True,6.186071369837078e-07,True
3,28,220204.84791930488,27099.15643031572,0.12817655844841905,0.12817655844841905,True,220204.84791930488,True,5.820787310522335e-07,True
3,29,220746.96171876727,33784.180951080634,0.11921444831427785,0.11921444831427785,True,220746.96171876727,True,5.400502339242053e-07,True
3,30,262587.4825034992,187742.2261135229,0.0,,False,,False,,False
3,31,227554.4891021795,253283.729216882,0.0,,False,,False,,False
3,32,162794.10784509758,379094.8915642253,0.0,,False,,False,,False
3,33,450443.2446843964,635188.4290094629,0.1273647193359203,0.1273647193359203,True,450443.2446843964,False,2.82754200088312e-07,False
3,34,503854.7845986357,606528.2602444983,0.15642881070080325,0.15642881070080325,True,503854.7845986357,False,3.1046407711581514e-07,False
3,35,216178.98642493715,31725.369792954312,0.16456553699086504,0.16456553699086504,True,216178.98642493715,True,7.612466859631909e-07,True
3,36,229820.7025261613,33328.80083823671,0.16480569643826629,0.16480569643826629,True,229820.7025261613,True,7.171055289046724e-07,True
3,37,231598.12481948046,32285.238173380167,0.15799455970561366,0.15799455970561366,True,231598.12481948046,True,6.821927415377943e-07,True
3,38,228487.63580617198,29975.332455818443,0.15310078854561132,0.15310078854561132,True,228487.63580617198,True,6.700615900086954e-07,True
3,39,227501.16643337996,29215.591936494355,0.14379530450812655,0.14379530450812655,True,227501.16643337996,True,6.320640318573254e-07,True
3,40,223226.46581794738,32116.705206071383,0.1327912415449919,0.1327912415449919,True,223226.46581794738,True,5.948723018053332e-07,True
3,41,233953.20935812828,114931.38148181305,0.09304158593370718,0.09304158593370718,False,,False,3.9769313782433316e-07,False
3,42,249478.9930902708,292355.43694346497,0.0,,False,,False,,False
3,43,165655.75773734134,379515.6798536198,0.0,,False,,False,,False
3,44,498060.3879224154,668343.3208508849,0.0,,False,,False,,False
3,45,566526.6946610677,634097.6336967757,0.1514814616446233,0.1514814616446233,True,566526.6946610677,False,2.6738627336042686e-07,False
