,x_(nm),baseline_dark,baseline_light,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1296,1326,1277.2971879930806,4461.696386730804,1276,-0.6666666666666666,-0.4113423627327747,1270.310648820081
1,186.775442325,1291,1314,1283.2898191626264,3374.701486477523,1281,-0.43478260869565216,-0.5213519998505836,1274.6620096062923
2,187.3207793,1284,1302,1288.914739512963,2425.2169874239084,1281,-0.16666666666666666,-0.617637464457026,1278.902734478728
3,187.86601092499998,1283,1303,1294.183024740294,1608.381492519608,1277,-0.3,-0.7007729069271655,1283.0351770380773
4,188.41113719999998,1286,1311,1299.1057505408223,919.3336047142666,1279,-0.28,-0.7713324776360652,1287.061690885029
5,188.956158125,1301,1322,1303.6939926107516,353.21192695753234,1283,-0.8571428571428571,-0.8298903269587878,1290.9846296202716
6,189.50107369999998,1306,1323,1307.958826646285,-94.8449378009509,1282,-1.411764705882353,-0.8770206052703969,1294.806346844494
7,190.045883925,1304,1331,1311.9113283436257,-429.69838661153426,1303,-0.037037037037037035,-0.9132974629459555,1298.5291961583853
8,190.59058879999998,1311,1342,1315.5625733989773,-656.2098165245743,1317,0.1935483870967742,-0.9392950503605267,1302.1555311626337
9,191.135188325,1322,1345,1318.9236375085432,-779.2406245904231,1308,-0.6086956521739131,-0.9555875178891736,1305.6877054579284
10,191.67968249999998,1333,1350,1322.0055963685265,-803.6522078594353,1313,-1.1764705882352942,-0.9627490159069595,1309.1280726449581
11,192.22407132499998,1332,1342,1324.8195256751308,-734.3059633819621,1316,-1.6,-0.9613536947889475,1312.4789863244116
12,192.7683548,1328,1330,1327.376501124559,-576.0632882083601,1314,-7.0,-0.9519757049102006,1315.7428000969776
13,193.312532925,1323,1332,1329.6875984130147,-333.7855793889821,1307,-1.7777777777777777,-0.935189196645782,1318.921867563345
14,193.8566057,1322,1335,1331.7638932367015,-12.334233974183917,1303,-1.4615384615384615,-0.9115683203707549,1322.0185423242024
15,194.400573125,1325,1341,1333.6164612918221,383.4293509856843,1320,-0.3125,-0.8816872264601825,1325.0351779802386
16,194.9444352,1332,1350,1335.2563782745804,848.643778440266,1341,0.5,-0.8461200652891278,1327.9741281321426
17,195.488191925,1340,1365,1336.6947198811795,1378.44765133921,1339,-0.04,-0.8054409872326542,1330.837746380603
18,196.0318433,1352,1370,1337.9425618078228,1967.97957263216,1348,-0.2222222222222222,-0.7602241426658243,1333.6283863263088
19,196.575389325,1346,1362,1339.0109797507134,2612.3781452687654,1350,0.25,-0.7110436819637016,1336.3484015699485
20,197.11883,1338,1353,1339.911049406055,3306.7819721986634,1347,0.6,-0.6584737555013498,1339.0001457122112
21,197.662165325,1346,1358,1340.6538464700507,4046.3296563715144,1350,0.3333333333333333,-0.6030885136538309,1341.5859723537853
22,198.2053953,1349,1361,1341.250446638904,4826.15980073695,1345,-0.3333333333333333,-0.5454621067962087,1344.10823509536
23,198.74851992499998,1339,1357,1341.711925608818,5641.411008244637,1325,-0.7777777777777778,-0.48616868530354657,1346.5692875376237
24,199.2915392,1338,1365,1342.049359075996,6487.221881844196,1320,-0.6666666666666666,-0.4257823995509076,1348.9714832812654
25,199.83445312499998,1364,1385,1342.2738227366162,7358.731024485124,1349,-0.7142857142857143,-0.36487739991335033,1351.3171759269483
26,200.3772617,1358,2492,1342.9957190423083,8120.808285578229,1358,0.0,-0.3251564603552801,1353.8512763595745
