,x_(nm),baseline_dark,baseline_light,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1055,1071,1032.0825135730788,4109.536466287867,1044,-0.6875,,1045.9525566717566
1,186.775442325,1053,1079,1040.0399151307024,3063.6378142677922,1037,-0.6153846153846154,,1047.9123696051545
2,187.3207793,1050,1080,1047.46673994868,2149.9654817837563,1045,-0.16666666666666666,,1050.0816497022927
3,187.86601092499998,1046,1082,1054.3794520743302,1363.857957500053,1054,0.2222222222222222,,1052.4477619268955
4,188.41113719999998,1050,1081,1060.7945155549717,700.6537300809755,1049,-0.03225806451612903,,1054.9980712426877
5,188.956158125,1051,1078,1066.728394437923,155.69128819081743,1048,-0.1111111111111111,,1057.7199426133936
6,189.50107369999998,1059,1080,1072.197552770503,-275.690879506129,1056,-0.14285714285714285,,1060.6007410027382
7,190.045883925,1075,1103,1077.2184546000303,-598.1542843455691,1076,0.03571428571428571,,1063.6278313744458
8,190.59058879999998,1083,1117,1081.8075639738233,-816.3604376632102,1085,0.058823529411764705,,1066.788578692241
9,191.135188325,1083,1112,1085.9813449392009,-934.9708507947598,1091,0.27586206896551724,,1070.070347919848
10,191.67968249999998,1095,1114,1089.7562615434817,-958.6470350759228,1095,0.0,,1073.460504020992
11,192.22407132499998,1089,1098,1093.1487778339845,-892.0505018424055,1086,-0.3333333333333333,,1076.9464119593972
12,192.7683548,1082,1087,1096.1753578580276,-739.8427624299184,1081,-0.2,,1080.515436698788
13,193.312532925,1087,1095,1098.85246566293,-506.6853281741651,1080,-0.875,,1084.1549432028896
14,193.8566057,1092,1105,1101.19656529601,-197.23971041085133,1077,-1.1538461538461537,,1087.8522964354258
15,194.400573125,1094,1123,1103.2241208045866,183.83257952431268,1084,-0.3448275862068966,,1091.5948613601217
16,194.9444352,1101,1134,1104.9515962359783,631.870030295624,1103,0.06060606060606061,,1095.3700029407019
17,195.488191925,1128,1132,1106.3954556375038,1142.2111305673748,1113,-3.75,,1099.1650861408905
18,196.0318433,1136,1136,1107.5721630564817,1710.1943690038556,1112,-inf,,1102.9674759244122
19,196.575389325,1117,1137,1108.4981825402306,2331.158234269364,1094,-1.15,,1106.7645372549919
20,197.11883,1107,1127,1109.1899781360694,3000.4412150281896,1080,-1.35,,1110.543635096354
21,197.662165325,1116,1124,1109.6640138913165,3713.381799944632,1103,-1.625,,1114.2921344122228
22,198.2053953,1114,1120,1109.9367538532906,4465.318477682973,1120,1.0,,1117.9974001663231
23,198.74851992499998,1109,1110,1110.0246620693104,5251.589736907519,1106,-3.0,,1121.6467973223796
24,199.2915392,1112,1113,1109.9442025866947,6067.5340662825565,1104,-8.0,,1125.2276908441165
25,199.83445312499998,1128,1141,1109.7118394527408,6908.489954472223,1125,-0.23076923076923078,-inf,1128.7274456952375
26,200.3772617,1122,2226,1110.1211805476696,7646.489863869931,1125,0.002717391304347826,-inf,1131.48010147453
27,200.919964925,1106,6632,1109.283970191829,8398.581190966792,1126,0.003619254433586681,-inf,1133.401957009197
28,201.4625628,1095,11718,1107.8563500871833,9166.954902715628,1141,0.004330226866233644,-inf,1135.402092912615
29,202.005055325,1091,13819,1107.066751228772,9949.929307571894,1152,0.004792583280955374,-inf,1138.203538018959
30,202.5474425,1098,14763,1106.603252621782,10743.303223175857,1157,0.004317599707281376,-inf,1140.7663593739164
31,203.089724325,1117,15461,1105.6086661079314,11547.253346621445,1156,0.0027189068600111544,-inf,1142.683798047499
32,203.63190079999998,1127,16123,1104.4525357312525,12361.012208656812,1155,0.0018671645772205922,-inf,1144.1757910711233
33,204.173971925,1110,16604,1104.012299259305,13181.344696368862,1157,0.0030334322963727896,-inf,1146.4851752021343
34,204.71593769999998,1100,16943,1104.050624023173,13999.225033409322,1160,0.0037871615224389322,-inf,1149.4114702484549
35,205.257798125,1104,17185,1103.7819429658446,14808.939500328148,1165,0.003793296436788757,-inf,1152.2610478153304
36,205.7995532,1098,17526,1103.8230084486413,15605.537837776319,1157,0.003591429267104943,-inf,1155.1907630976698
37,206.34120292499998,1091,18076,1104.009150830122,16388.831955423368,1162,0.004180158963791581,-inf,1157.764298172077
38,206.88274729999998,1094,18698,1103.669777344879,17157.389816303552,1166,0.00408997955010225,inf,1159.3542096083497
39,207.424186325,1089,18999,1103.3277084418462,17901.045029332145,1167,0.004355108877721943,inf,1160.5601485877146
40,207.96552,1084,19230,1103.1574667602677,18618.616163446153,1168,0.004629119365149344,inf,1162.0684500214957
41,208.506748325,1092,19560,1103.182178531769,19313.426827334337,1169,0.004169374052414988,inf,1163.320392307844
42,209.0478713,1114,19925,1103.6720650524148,19981.0621305122,1171,0.003030141938227633,inf,1164.409159890349
43,209.588888925,1108,20424,1104.7214659448473,20615.09062492882,1167,0.003054462621660799,inf,1165.6910009286507
44,210.12980119999997,1083,20777,1106.27452490428,21212.635937393417,1160,0.0039098202498222805,0.10323071196055474,1167.202654646742
45,210.670608125,1089,21124,1107.4075516999042,21760.017554191072,1150,0.003044671824307462,0.1363661451111962,1168.463793064373
46,211.2113097,1094,21466,1108.0876124034307,22253.77850007885,1140,0.002258001178087571,0.15936772481564362,1169.3288183197583
47,211.751905925,1104,21673,1109.019660694445,22693.22190763054,1143,0.001896057173416306,0.16831064566428264,1170.037667897325
48,212.29239679999998,1108,21979,1109.9973951844677,23066.716845228213,1159,0.002443582003737243,0.2552283551732415,1170.3527373213212
49,212.83278232499998,1111,22336,1111.072187365491,23380.539038256364,1161,0.002355712603062426,0.22078730232065374,1169.9881311014747
50,213.37306249999997,1106,22721,1112.3868717298028,23636.31239665632,1165,0.002729585935692806,0.008797805973849654,1169.3861469115723
51,213.91323732499998,1103,23213,1113.7727241839918,23826.18326575868,1172,0.0031207598371777476,0.002459164930219599,1168.7467666311584
52,214.45330679999998,1140,23819,1115.4066230265478,23986.381707399487,1189,0.002160589091229772,0.0023289548890354237,1168.019592742735
53,214.993270925,1158,24274,1116.1389838954235,24229.524519241193,1191,0.0014275826267520332,0.0022168802930697647,1166.4280731160165
54,215.5331297,1131,24695,1115.8281954290937,24595.058687625526,1168,0.0015701918180274995,0.0021346955217159146,1164.6416679879276
55,216.07288312499998,1118,25161,1116.0839203605756,25005.26261070418,1163,0.0018716466331156678,0.002088262884204505,1164.3841310108726
56,216.61253119999998,1131,25514,1117.3989444834324,25426.73836326935,1175,0.0018045359471763115,0.0020344811274329946,1165.1107386350543
57,217.152073925,1141,25770,1120.0184828648225,25862.81863688822,1191,0.002030127085955581,0.0019347153726903307,1166.481347255861
58,217.69151129999997,1131,26019,1123.1657115676244,26319.469297152318,1179,0.0019286403085824494,0.0017991804030886413,1167.7137421005916
59,218.230843325,1121,26443,1125.290697411018,26795.10108949189,1162,0.001619145407155833,0.0017109578988683898,1169.0069537248637
60,218.77006999999998,1130,26938,1126.8372783075276,27283.69784140019,1165,0.001356168629882207,0.001663345468035451,1170.7036399465221
61,219.30919132499997,1132,27514,1128.7586581802316,27776.060930031854,1161,0.0010992343264346904,0.0016019193336518803,1172.1338422161093
62,219.84820729999998,1121,27976,1130.93759768056,28273.48528845446,1157,0.0013405324892943587,0.0015193209487899925,1173.0420621078392
63,220.38711792499998,1130,28366,1132.9884935105902,28788.734490021874,1178,0.0017623733294169482,0.0014524838507697403,1173.9463634510182
64,220.9259232,1134,29011,1134.8432580579183,29329.716664023537,1184,0.0017935932847867417,0.0013977670123764138,1175.04337584088
65,221.464623125,1133,29607,1136.398083761785,29884.49308025039,1162,0.0010184729929058089,0.0013652619051914248,1176.3405966159823
66,222.0032177,1128,29977,1137.1202745248825,30444.14247208259,1167,0.0013518666158272383,0.0013576724078058298,1177.3449908264968
67,222.54170692499997,1118,30343,1137.8236879657304,31004.81888604439,1185,0.0022925577416595382,0.0013461222100577643,1178.2192801648737
68,223.0800908,1128,30768,1139.54241319167,31567.26111576645,1186,0.0019568151147098516,0.0012985218091592237,1179.2677750345194
69,223.61836932499997,1125,31148,1141.0978504609172,32131.848580941194,1174,0.0016320820704126837,0.0012560914894573297,1180.2566762553854
70,224.1565425,1125,31866,1141.8247978436439,32691.482864843427,1156,0.0010084252301486615,0.001250781467840801,1181.2067770504202
71,224.69461032499999,1133,32595,1142.399510747673,33242.59034179646,1140,0.00022249062360943362,0.0012255958110445715,1181.5812362680697
72,225.23257279999999,1137,33247,1142.6177263357954,33783.06102063403,1153,0.0004982871379632513,0.0011859313134971188,1181.3679585041336
73,225.77042992499997,1138,34202,1142.7176379985738,34300.80855738456,1175,0.001119041858214372,0.0011465265612625375,1181.1273188520463
74,226.30818169999998,1133,34839,1142.6854968402235,34795.30963328661,1178,0.0013350738740876996,0.0011194656954083674,1180.9498289881765
75,226.84582812499997,1130,35280,1142.1335251081346,35265.837233005725,1176,0.0013469985358711568,0.0010987448692699288,1180.436793585336
76,227.3833692,1149,35852,1140.9460689936132,35705.38687172914,1193,0.0012679019104976515,0.0011020043020457013,1179.8556479195227
77,227.92080492499997,1142,36185,1139.2435842261214,36110.81068653807,1194,0.0014838912193590732,0.0011308445140736196,1179.355274185123
78,228.45813529999998,1163,36350,1138.5675100228552,36482.10847357741,1225,0.0017620143803109103,0.0011372924479087568,1179.38227366416
79,228.99536032499998,1196,36600,1139.1125959817668,36806.46721329971,1254,0.0016382329680262118,0.0011109593711599078,1179.835171804548
80,229.53248,1181,37081,1139.1769009490367,37075.348252507836,1222,0.0011420612813370474,0.0010753611138856018,1179.5597635280299
81,230.069494325,1156,37770,1138.759292396182,37292.79727740081,1198,0.0011471022013437482,0.0010525530524317004,1179.1135020045529
82,230.60640329999998,1132,38193,1138.7242293143454,37449.53915150894,1175,0.001160249318690807,0.0010351019784402954,1179.1595279621058
83,231.143206925,1125,38398,1139.0210197286242,37531.5544859446,1176,0.0013682826711024065,0.001028541978187724,1179.7457247049538
84,231.67990519999998,1144,38441,1138.581417472628,37535.352737320616,1173,0.0007775424296860337,0.001054191933062542,1180.2040589820608
85,232.216498125,1155,38465,1137.2829962173332,37470.664046750055,1158,8.040739748056821e-05,0.0010968271649043804,1180.0728442320096
86,232.75298569999998,1147,38612,1135.935174069606,37340.17803347683,1168,0.000560523154944615,0.0011459227387811853,1179.9259326371832
87,233.289367925,1130,38733,1134.979048223041,37140.79163740898,1175,0.0011967130282158338,0.0011884066409052246,1179.8965095471926
88,233.8256448,1121,38549,1134.369272237175,36866.12996896801,1178,0.0015229240141070857,0.0012304793799861086,1180.1288137896443
89,234.36181632499998,1123,38061,1134.0605902738237,36512.35830936078,1174,0.0013806919703286589,0.001290693556261391,1180.974087748284
90,234.89788249999998,1120,37495,1133.5541688373244,36096.91782373257,1166,0.0012646048109965636,0.0013696902082671366,1181.9246189041426
91,235.433843325,1135,36964,1132.6903893632707,35625.51967201907,1175,0.0011164140779815234,0.0014388787732458812,1182.0472943894313
92,235.9696988,1137,36482,1131.7759632154532,35087.485152550915,1180,0.0012165794313198472,0.001527540640515033,1182.4403044236335
93,236.505448925,1119,35838,1130.0440553579704,34482.79850053162,1176,0.0016417523546185086,0.0016572062836647402,1182.9579378921153
94,237.04109369999998,1112,35147,1127.7265849735904,33819.70074067298,1173,0.0017922726604965476,0.0017981531161888418,1182.945298874244
95,237.576633125,1104,34378,1125.4418673129412,33099.96545788063,1164,0.0018032097132896555,0.0019327055236433954,1182.609073818184
96,238.11206719999998,1101,33530,1123.2471630161285,32334.556501845404,1168,0.0020660519905023283,0.0020546641599572357,1181.7462003669166
97,238.64739592499998,1105,32541,1121.2734829780754,31537.875376565113,1171,0.002099503753658226,0.002158682032875648,1180.3133253301094
98,239.1826193,1108,31607,1119.4938277197457,30721.8688305505,1167,0.0019344896553985377,0.002270412997239682,1179.1539106208293
99,239.71773732499997,1107,30571,1117.853677319963,29907.70617680977,1175,0.002307901167526473,0.0024030019251844313,1178.69038936327
100,240.25275,1120,29393,1116.1524383338026,29093.09255022708,1186,0.002334382626534149,0.002539880606899962,1178.2204126933566
101,240.787657325,1131,28274,1114.600172144308,28280.4556162082,1192,0.0022473565928600374,0.002685336971338466,1178.0469093297472
102,241.3224593,1141,27197,1113.6549865228897,27490.412149765038,1198,0.0021875959471906663,0.0028386907131212427,1178.6867879226936
103,241.85715592499997,1143,26098,1112.3383768601566,26718.682280458837,1202,0.002364255660188339,0.003015634348055692,1179.6784751636278
104,242.3917472,1123,25170,1111.5341004326046,25965.956624158596,1196,0.0030357217116480225,0.0032037950769137785,1181.5425264445175
105,242.92623312499998,1112,24411,1111.8845273958427,25248.658338806737,1202,0.0038628267307609767,0.0033806095507815884,1184.2002536863577
106,243.46061369999998,1110,23484,1112.4388094860374,24591.320505560245,1205,0.00424599982122106,0.0035431754727809676,1186.6750322770392
107,243.994888925,1104,22682,1112.3993521936864,24000.827108201316,1203,0.004588006302715729,0.003706438962011487,1188.6596525402385
108,244.52905879999997,1098,22215,1111.6823710616109,23474.8778228268,1206,0.005114362835630061,0.0038728973770188473,1190.1457337651814
109,245.063123325,1109,21855,1110.9620829463647,23021.90991868401,1204,0.004579195989588354,0.004046594143624132,1192.0293098371194
110,245.59708249999997,1125,21354,1110.797571858911,22653.45312464565,1210,0.004201888378071086,0.004203362536579826,1194.0830596389271
111,246.130936325,1135,20865,1111.3788534281423,22388.388887630095,1216,0.004105423213380638,0.0043304423229239795,1196.148950146073
112,246.66468479999997,1124,20644,1112.002446261502,22239.77691453898,1210,0.004405737704918033,0.004443344611957464,1198.0413146390401
113,247.19832792499997,1097,20659,1112.1752701080218,22210.756098665457,1196,0.005060832225743789,0.004565634446173583,1200.2642868467913
114,247.7318657,1088,20896,1111.715440893317,22293.856893700453,1195,0.005401857835218094,0.004706998132955161,1203.1234909057732
115,248.265298125,1092,20988,1111.1076808081511,22483.136650886343,1199,0.005377965420184962,0.004850103657446446,1206.460350177784
116,248.79862519999998,1098,21034,1110.5436363224323,22773.246506149193,1206,0.005417335473515248,0.004994940689546853,1210.4496591089035
117,249.33184692499998,1089,21418,1110.6549412217505,23154.66203084963,1201,0.005509370849525309,0.005132707826258718,1215.184103830188
118,249.8649633,1100,22034,1111.0532741398233,23641.99601349929,1217,0.005588993981083405,0.005271987672803657,1220.8356474665102
119,250.397974325,1127,22696,1110.8426011913987,24241.678361910337,1244,0.005424451759469609,0.005419419991694275,1226.918661804321
120,250.93087999999997,1123,23541,1110.0631724387654,24956.481505809392,1253,0.005798911588901776,0.0055701158627189384,1233.505696618246
121,251.46368032499998,1119,24716,1109.24974518107,25778.031212484504,1261,0.006017714116201212,0.005715582876828581,1240.766336723345
122,251.99637529999998,1119,25835,1108.7170264331935,26681.748556025672,1270,0.006109402815989642,0.005868763616816126,1249.1725520396599
123,252.52896492499997,1117,26870,1107.7056331966537,27654.690412013333,1280,0.006329359686250146,0.0060380501743655035,1258.4591949987303
124,253.06144919999997,1114,27899,1106.6502752044,28695.68814695635,1289,0.006533507560201606,0.006215977335921248,1268.917393372419
125,253.593828125,1111,29111,1105.9937937438915,29807.960134996825,1307,0.007,0.006417095592420983,1281.785635008696
126,254.1261017,1101,30443,1105.8014904074626,30983.282520554792,1311,0.0071569763478972126,0.006639711698534334,1297.4613468028474
