sample,position,conductance
13,41,0.029411296967399057
13,42,0.0
13,43,0.0
13,44,0.0
13,45,0.0
13,46,0.016166228552250136
13,47,0.08259315608330745
13,48,0.05399572199608297
13,49,0.025738686514380656
13,5,0.0
13,50,0.02018987685054822
13,51,0.06092846980237065
13,52,0.04603059291842342
13,53,0.0
13,54,0.0
13,55,0.0
13,56,0.0
13,57,0.0
13,58,0.0
13,59,0.0
13,6,0.08465530656951782
13,60,0.0
13,61,0.0
13,62,0.0
13,63,0.0
13,64,0.0
13,65,0.0
13,66,0.0
13,67,0.0
13,68,0.0
13,69,0.0
13,7,0.0963040036738601
13,70,0.0
13,71,0.0
13,72,0.0
13,73,0.019767520684274748
13,74,0.0
13,75,0.0
13,76,0.0
13,77,0.0
13,78,0.0
13,79,0.0
13,8,0.1185549205245919
13,80,0.0
13,81,0.0
13,82,0.0
13,83,0.0
13,84,0.0
13,85,0.0
13,86,0.0
13,87,0.0
13,88,0.0
13,89,0.0
13,9,0.09684709441768505
13,90,0.0
13,91,0.0
13,92,0.0
13,93,0.0
13,94,0.0
13,95,0.0
13,96,0.0
47,0,0.0
47,1,0.12109263266368238
47,10,0.0
47,11,0.0
47,12,0.08814233728294948
47,13,0.14893043480665957
47,14,0.1594185322905083
47,15,0.22155246560200145
47,16,0.20026022385659986
47,17,0.22470633289858
47,18,0.09391312794174483
47,19,0.0
47,2,0.11098143019073822
47,20,0.0
47,21,0.0
47,22,0.05151164415196949
47,23,0.1921976538706959
47,24,0.22878617007212146
47,25,0.21263136631600205
47,26,0.1397835591370322
47,27,0.0467973216689449
47,28,0.07829754296717484
47,29,0.08604686739311117
47,3,0.0
47,30,0.0
47,31,0.0
47,32,0.0
47,33,0.14746435049326817
47,34,0.1090562405369368
47,35,0.1680120814127502
47,36,0.2095803677087551
47,37,0.18169528973130894
47,38,0.07551471096690436
47,39,0.07218929187357921
47,4,0.0
47,40,0.06319167234865118
47,41,0.07486582173100258
47,42,0.0
47,43,0.0
47,44,0.09181893306399777
47,45,0.17633712029894677
47,46,0.2810388206551167
47,47,0.24983109633379988
47,48,0.1910471745965117
47,49,0.1018847737062762
47,5,0.16339325781063532
47,50,0.08866906841616647
47,51,0.13687071124180736
47,52,0.08997876886678036
47,53,0.0
47,54,0.0
47,55,0.0
47,56,0.0
47,57,0.3757850552430872
47,58,0.09177068053924713
47,59,0.0
47,6,0.1285977044942325
47,60,0.13511960159792438
47,61,0.1232842356800076
47,62,0.10545267935297546
47,63,0.18791680702821736
47,64,0.0
47,65,0.0
47,66,0.0
47,67,0.1307276938402231
47,68,0.2753197406141926
47,69,0.2380227423589641
47,7,0.14099858014429792
47,70,0.23738771772904724
47,71,0.10233574765291127
47,72,0.09981996044134965
47,73,0.10156780793817712
47,74,0.0
47,75,0.0
47,76,0.0
47,77,0.0
47,78,0.012759611963794956
47,79,0.015214627203488259
47,8,0.11723890978532883
47,80,0.0
47,81,0.08180584294727282
47,82,0.05733163970209495
47,83,0.0
47,84,0.0
47,85,0.0
47,86,0.0
47,87,0.0
47,88,0.0
47,89,0.0
47,9,0.09621234008478226
47,90,0.0
47,91,0.0
47,92,0.0
47,93,0.0
47,94,0.0
47,95,0.0
47,96,0.0
40,0,0.0
40,1,0.0
40,10,0.0
40,11,0.0
40,12,0.0
40,13,0.0
40,14,0.0
40,15,0.0
40,16,0.0
40,17,0.0
40,18,0.0
40,19,0.0
40,2,0.0
40,20,0.0
40,21,0.0
40,22,0.0
40,23,0.0
40,24,0.0
40,25,0.0
40,26,0.0
40,27,0.0
40,28,0.0
40,29,0.0
40,3,0.0
40,30,0.0
40,31,0.0
40,32,0.0
40,33,0.0
40,34,0.0
40,35,0.0
40,36,0.0
40,37,0.0
40,38,0.0
40,39,0.0
40,4,0.0
40,40,0.0
40,41,0.0
40,42,0.0
40,43,0.0
40,44,0.0
40,45,0.0
40,46,0.0
40,47,0.0
40,48,0.0
40,49,0.0
40,5,0.0
40,50,0.0
40,51,0.0
40,52,0.0
40,53,0.0
40,54,0.0
40,55,0.0
40,56,0.0
40,57,0.0
40,58,0.0
40,59,0.0
40,6,0.0
40,60,0.0
40,61,0.0
40,62,0.0
40,63,0.0
40,64,0.0
40,65,0.0
40,66,0.0
40,67,0.0
40,68,0.0
40,69,0.0
40,7,0.0
40,70,0.0
40,71,0.0
40,72,0.0
40,73,0.0
40,74,0.0
40,75,0.0
40,76,0.0
40,77,0.0
40,78,0.0
40,79,0.0
40,8,0.0
40,80,0.0
40,81,0.0
40,82,0.0
40,83,0.0
40,84,0.0
40,85,0.0
40,86,0.0
40,87,0.0
40,88,0.0
40,89,0.0
40,9,0.0
40,90,0.0
40,91,0.0
40,92,0.0
40,93,0.0
40,94,0.0
40,95,0.0
40,96,0.0
49,0,0.0
49,1,0.0
49,10,0.0
49,11,0.0
49,12,0.0
49,13,0.0
49,14,0.0
49,15,0.0
49,16,0.0
49,17,0.0
49,18,0.0
49,19,0.0
49,2,0.0
49,20,0.0
49,21,0.0
49,22,0.0
49,23,0.0
49,24,0.0
49,25,0.0
49,26,0.0
49,27,0.0
49,28,0.0
49,29,0.1296997996230738
49,3,0.0
49,30,0.022367380128576635
49,31,0.006135478231077815
49,32,0.0
49,33,0.0
49,34,0.0
49,35,0.0
49,36,0.023856054475777516
49,37,0.0
49,38,0.0
49,39,0.0
49,4,0.0
49,40,0.04954461071065301
49,41,0.043014103955994844
49,42,0.024112511458609907
49,43,0.0
49,44,0.0
49,45,0.0
49,46,0.0
49,47,0.0
49,48,0.0
49,49,0.0
49,5,0.0
49,50,0.0
49,51,0.04043813447794048
49,52,0.07652417573623906
49,53,0.029051315995563272
49,54,0.0
49,55,0.0
49,56,0.0
49,57,0.0
49,58,15.636159252168978
49,59,0.0
49,6,0.0
49,60,0.0
49,61,0.004379394174629968
49,62,0.054924809505067805
49,63,0.07078992709901613
49,64,0.06042422032362605
49,65,0.0
49,66,0.0044229146786586605
49,67,0.043518431625565394
49,68,3.803122145960566
49,69,0.3548478425124442
49,7,0.0
49,70,0.039702135297106804
49,71,0.008094905832394106
49,72,0.06274740405025526
49,73,0.09815471243929388
49,74,0.0
49,75,0.04775785403494167
49,76,0.0
49,77,0.0
49,78,0.01848303402700159
49,79,0.0
49,8,0.0
49,80,0.09682441507852145
49,81,0.07668645286702709
49,82,0.12464499547227052
49,83,0.0
49,84,0.0
49,85,0.0
49,86,0.003649441718832828
49,87,0.08308149748939579
49,88,0.04460334137011204
49,89,0.02327289517608737
49,9,0.0016347963507328516
49,90,0.0492148629870518
49,91,0.0
49,92,0.0
49,93,0.0
49,94,0.0
49,95,0.0
49,96,0.0
12,0,0.0
12,1,0.0
12,10,0.0
12,11,0.0
12,12,0.0
12,13,0.0
12,14,0.16280427100724554
12,15,0.18023392561205184
12,16,0.1710764472212052
12,17,0.2549065226828386
12,18,0.1753680888500919
12,19,0.12046170217031542
12,2,0.0
12,20,1.1591049557118407
12,21,0.0
12,22,0.0
12,23,0.00846405133606743
12,24,0.18004601461716424
12,25,0.16387660887323935
12,26,0.182963437893453
12,27,0.08243729877938623
12,28,0.0
12,29,0.11579168678547219
12,3,0.0
12,30,0.1274476433701781
12,31,0.0
12,32,0.0
12,33,0.0
12,34,0.034253565147760824
12,35,0.0
12,36,0.4635321080413878
12,37,0.15090519402743105
12,38,0.23443085655291424
12,39,0.0351319265322156
12,4,0.0
12,40,0.10521078981739913
12,41,0.17966059803109943
12,42,0.09256878306895797
12,43,0.0
12,44,0.0
12,45,0.011561972332745269
12,46,0.013065021710753159
12,47,0.007738345405115314
12,48,0.12038266898867633
12,49,0.19071233645906305
12,5,0.0
12,50,0.0
12,51,0.6425939940594938
12,52,0.0
12,53,0.11276746832522908
12,54,0.0
12,55,0.0
12,56,4.19432298384137
12,57,0.0
12,58,0.0
12,59,0.013712314140967932
12,6,0.0
12,60,0.017075009835205657
12,61,0.019026963014152534
12,62,0.32045558162894056
12,63,0.0
12,64,0.008754827192843451
12,65,0.0
12,66,0.0
12,67,0.0
12,68,0.0
12,69,0.0
12,7,0.0
12,70,0.0
12,71,0.0
12,72,0.0
12,73,0.0
12,74,0.0
12,75,0.0
12,76,0.0
12,77,0.0
12,78,0.0
12,79,0.0006744313628311624
12,8,0.0
12,80,0.0
12,81,0.0
12,82,0.0
12,83,1.9645462271479062
12,84,0.0
12,85,0.0
12,86,0.0
12,87,0.0
12,88,0.0
12,89,0.0
12,9,0.0
12,90,0.0
12,91,0.0
12,92,0.0
12,93,0.0
12,94,0.0
12,95,0.0
12,96,0.0
15,0,0.0
15,1,0.0
15,10,0.0
15,11,0.0
15,12,0.0
15,13,0.0
15,14,0.05990867436096592
15,15,0.06459314668559181
15,16,0.06216012839796118
15,17,0.06452500791122684
15,18,0.05794497164711145
15,19,0.0
15,2,0.0
15,20,0.0
15,21,0.0
15,22,0.06680184497152686
15,23,0.08112302074315637
15,24,0.07645047019769542
15,25,0.07568404183056988
15,26,0.07411170242838634
15,27,0.06863367174799323
15,28,0.07281590765444981
15,29,0.07214321252179433
15,3,0.0
15,30,0.0
15,31,0.0
15,32,0.0
15,33,0.07374688373324423
15,34,0.08644972766174543
15,35,0.08300625410621561
15,36,0.08149703534159687
15,37,0.07902072103924436
15,38,0.07990898594811895
15,39,0.0787196230814481
15,4,0.0
15,40,0.07742865626825621
15,41,0.05709308362558532
15,42,0.0
15,43,0.0
15,44,0.06313059289141407
15,45,0.07638919202060325
15,46,0.06845769602885705
15,47,0.06618909344628218
15,48,0.07435946491353956
15,49,0.0766444784551276
15,5,0.0
15,50,0.0678658596381809
15,51,0.05713322611331232
15,52,0.05752265930540975
15,53,0.0
15,54,0.0
15,55,0.0
15,56,0.06597936900536193
15,57,0.0885993350113625
15,58,0.08000261037088693
15,59,0.06946492901800655
15,6,0.0
15,60,0.07188520015689456
15,61,0.06040802948705771
15,62,0.05238381139672676
15,63,0.06502652129894933
15,64,0.0
15,65,0.0
15,66,0.0
15,67,0.0
15,68,0.0
15,69,0.03539833480670473
15,7,0.0
15,70,0.03599995824004843
15,71,0.04574018698196377
15,72,0.03721234557840117
15,73,0.019685770389758144
15,74,0.015307836993666769
15,75,0.0
15,76,0.0
15,77,0.0
15,78,0.0
15,79,0.0
15,8,0.0
15,80,0.0
15,81,0.0
15,82,0.0
15,83,0.0
15,84,0.0
15,85,0.0
15,86,0.0
15,87,0.0
15,88,0.0
15,89,0.0
15,9,0.0
15,90,0.0
15,91,0.0
15,92,0.0
15,93,0.0
15,94,0.0
15,95,0.0
15,96,0.0
23,0,0.0
23,1,0.0
23,10,0.05115975510556081
23,11,0.05413705933448769
23,12,0.0
23,13,0.0
23,14,0.0
23,15,0.04649859748605331
23,16,0.05729931702079074
23,17,0.05017550675469839
23,18,0.048397218929866946
23,19,0.05143855071736384
23,2,0.0
23,20,0.052700704043762626
23,21,0.0
23,22,0.0
23,23,0.0903001920233583
23,24,0.05650642641533358
23,25,0.059556438957159924
23,26,0.04996272245589904
23,27,0.05066277402861186
23,28,0.05450585498000918
23,29,0.04535290782112189
23,3,0.05087706795748085
23,30,0.055757388451370384
23,31,0.0
23,32,0.0
23,33,0.04701753028466292
23,34,0.057993171966779986
23,35,0.07145128272915317
23,36,0.06106650469503277
23,37,0.04985160246195697
23,38,0.06534054605841087
23,39,0.061019484785467024
23,4,0.0501309312500828
23,40,0.06902598808729772
23,41,0.059388987432187304
23,42,0.052056133616196425
23,43,0.0
23,44,0.0
23,45,0.06382502169708815
23,46,0.053148068278412196
23,47,0.0474230388439401
23,48,0.05731825099088925
23,49,0.04875477687985792
23,5,0.0
23,50,0.059872259967405535
23,51,0.05934708037799001
23,52,0.0606337185061428
23,53,0.0587920509619576
23,54,0.0
23,55,0.0
23,56,0.07447455409291666
23,57,0.047656427115962366
23,58,0.06137776779755789
23,59,0.054404830775911184
23,6,0.0
23,60,0.04319572994165397
23,61,0.049268567642734455
23,62,0.05581770384465963
23,63,0.050005204113028015
23,64,0.04199818987801623
23,65,0.0
23,66,0.0
23,67,0.03595191872565444
23,68,0.03655753181510599
23,69,0.04003017474572332
23,7,0.0
23,70,0.041045246520682394
23,71,0.04813849969007399
23,72,0.059673805927143365
23,73,0.046638136563925944
23,74,0.07084459867875832
23,75,0.03937104197993594
23,76,0.0
23,77,0.0
23,78,0.013140935519719678
23,79,0.04323060321575164
23,8,0.0407989007610452
23,80,0.07309535435165879
23,81,0.036356146053233895
23,82,0.021468528302942266
23,83,0.029863337899935408
23,84,0.015325659089821359
23,85,0.0
23,86,0.0
23,87,0.0
23,88,0.0
23,89,0.0
23,9,0.05061305606440756
23,90,0.0
23,91,0.0
23,92,0.0
23,93,0.0
23,94,0.0
23,95,0.0
23,96,0.0
24,0,0.0
24,1,0.0
24,10,0.0
24,11,0.0
24,12,0.0
24,13,0.0
24,14,0.0
24,15,0.0030760094074826095
24,16,0.0008662727969702798
24,17,0.0
24,18,0.0
24,19,0.0
24,2,0.0
24,20,0.0
24,21,0.0
24,22,0.0
24,23,0.0
24,24,0.0
24,25,0.0023825398088791225
24,26,0.0023815332239449753
24,27,0.0
24,28,0.0
24,29,0.0
24,3,0.0
24,30,0.0
24,31,0.0
24,32,0.0
24,33,0.0
24,34,0.0
24,35,0.0
24,36,0.0
24,37,0.0
24,38,0.0
24,39,0.0
24,4,0.0
24,40,0.0
24,41,0.0
24,42,0.0
24,43,0.0
24,44,0.0003493878288503754
24,45,0.0
24,46,0.0
24,47,0.0
24,48,0.0
24,49,0.0
24,5,0.0
24,50,0.0
24,51,0.0
24,52,0.0
24,53,0.0
24,54,0.0
24,55,0.00030305504596609035
24,56,0.0
24,57,0.0
24,58,0.0
24,59,0.0
24,6,0.0
24,60,0.0
24,61,0.0
24,62,0.0
24,63,0.0
24,64,0.0
24,65,0.0
24,66,0.0
24,67,0.0
24,68,0.0
24,69,0.0
24,7,0.0
24,70,0.0
24,71,0.0
24,72,0.0
24,73,0.0
24,74,0.0
24,75,0.0
24,76,0.0
24,77,0.0
24,78,0.0
24,79,0.0
24,8,0.0
24,80,0.0
24,81,0.0
24,82,0.0
24,83,0.0
24,84,0.0
24,85,0.0
24,86,0.0
24,87,0.0
24,88,0.0
24,89,0.0
24,9,0.0
24,90,0.0
24,91,0.0
24,92,0.0
24,93,0.0
24,94,0.0
24,95,0.0
24,96,0.0
48,0,0.0
48,1,0.0
48,10,0.0
48,11,0.0
48,12,0.0
48,13,0.0
48,14,0.06505830153221592
48,15,0.05239695483869035
48,16,0.22009080003163012
48,17,0.11304094431821088
48,18,0.0
48,19,0.0
48,2,0.0
48,20,0.0
48,21,0.0
48,22,0.0
48,23,0.09461557623791973
48,24,0.09739317429677256
48,25,0.06193476508519634
48,26,0.06750713044065279
48,27,0.07500939358709328
48,28,0.12746428291462372
48,29,0.11655931553705697
48,3,0.0
48,30,0.0
48,31,0.0
48,32,0.0
48,33,0.10100481756906651
48,34,0.14137202968529874
48,35,0.12521379136895966
48,36,0.1233981912169733
48,37,0.16540912410906505
48,38,0.11845449041935847
48,39,0.07442155975575479
48,4,0.0
48,40,0.07766622750113403
48,41,0.0696101414418408
48,42,0.0
48,43,0.0
48,44,0.1323601959611609
48,45,0.14905130441716732
48,46,0.1432411167486721
48,47,0.0933938027074596
48,48,0.11205302349071576
48,49,0.12765264475308416
48,5,0.0
48,50,0.14640538186183719
48,51,0.11128846606337717
48,52,0.07687086386708103
48,53,0.043227490411370695
48,54,0.0
48,55,0.0
48,56,0.1199352007244086
48,57,0.10366543963809502
48,58,0.0
48,59,0.13666673923019718
48,6,0.0
48,60,0.14160384765974857
48,61,0.09976565048700597
48,62,0.056201331152614616
48,63,0.052627093773624616
48,64,0.0
48,65,0.0
48,66,0.0
48,67,0.20805079292615405
48,68,1.0222852339368316
48,69,0.06051510195433088
48,7,0.0
48,70,0.1055625985078123
48,71,0.10206898945065956
48,72,0.08323668959124005
48,73,0.0
48,74,0.00782746828589403
48,75,0.0
48,76,0.0
48,77,0.0
48,78,0.012597390992143786
48,79,0.027881583013519954
48,8,0.0
48,80,0.030765157597596293
48,81,0.05734300059866092
48,82,0.0986960252939301
48,83,0.0
48,84,0.0
48,85,0.0
48,86,0.0
48,87,0.11897054313146173
48,88,0.0
48,89,0.0
48,9,0.0
48,90,0.0
48,91,0.0
48,92,0.0
48,93,0.0
48,94,0.0
48,95,0.0
48,96,0.0
41,0,0.0
41,1,0.0
41,10,0.0
41,11,0.0
41,12,0.0
41,13,0.0
41,14,0.0
41,15,0.0
41,16,0.0
41,17,0.0
41,18,0.0
41,19,0.0
41,2,0.0
41,20,0.0
41,21,0.0
41,22,0.0
41,23,0.0
41,24,0.0
41,25,0.0
41,26,0.0
41,27,0.0
41,28,0.0
41,29,0.0
41,3,0.0
41,30,0.0
41,31,0.0007080304351737622
41,32,0.0
41,33,0.0
41,34,0.0
41,35,0.0
41,36,0.0
41,37,0.0
41,38,0.0
41,39,0.0
41,4,0.0
41,40,0.0
41,41,0.0
41,42,0.0
41,43,0.0
41,44,0.0
41,45,0.0
41,46,0.0
41,47,0.0
41,48,0.0
41,49,0.0
41,5,0.0
41,50,0.0
41,51,0.0
41,52,0.0
41,53,0.01583643550251928
41,54,0.0
41,55,0.0
41,56,0.0
41,57,0.0
41,58,0.0
41,59,0.0
41,6,0.0
41,60,0.0
41,61,0.0
41,62,0.0
41,63,0.0
41,64,0.0035673750505229467
41,65,0.0
41,66,0.0
41,67,0.0
41,68,0.0
41,69,0.0
41,7,0.0
41,70,0.0
41,71,0.0
41,72,0.007597798798294151
41,73,0.006847337916419631
41,74,0.0863176212244672
41,75,0.0
41,76,0.0
41,77,0.0
41,78,0.0
41,79,0.04243950650008027
41,8,0.0
41,80,0.040909197565213114
41,81,0.0181791774792194
41,82,0.13601468803185385
41,83,0.05838624099871832
41,84,0.04511114709978177
41,85,0.0
41,86,0.0
41,87,0.02215992820183262
41,88,0.029293586010320716
41,89,0.03387689701851605
41,9,0.0
41,90,0.05320317708092255
41,91,0.028374124176922377
41,92,0.0
41,93,0.0
41,94,0.0
41,95,0.0
41,96,0.0
46,0,0.0
46,1,0.0
46,10,0.06003260113284947
46,11,0.0
46,12,0.0
46,13,0.10385980884305437
46,14,0.11667043901086131
46,15,0.10603533430592978
46,16,0.09599223505097494
46,17,0.08172149838702188
46,18,0.08066606197850108
46,19,0.05291068879814956
46,2,0.0
46,20,0.0
46,21,0.0
46,22,0.11507008836889626
46,23,0.12261996831149669
46,24,0.11311933847810851
46,25,0.1085000740513005
46,26,0.08934913051489157
46,27,0.09118315550121328
46,28,0.08574287133767694
46,29,0.0737672025116257
46,3,0.0
46,30,0.061238495200454796
46,31,0.0
46,32,0.0
46,33,0.12231851601778437
46,34,0.11547740338170624
46,35,0.1097534349885327
46,36,0.10350830302942922
46,37,0.10121041145719206
46,38,0.08861004012515787
46,39,0.09034186134692485
46,4,0.0
46,40,0.08839691376066543
46,41,0.06939602901051424
46,42,0.0
46,43,0.0936764514396665
46,44,0.12318070891553812
46,45,0.12412856207966405
46,46,0.11368436575248732
46,47,0.11264192379532474
46,48,0.10480897254641255
46,49,0.09733850794111881
46,5,0.0
46,50,0.09681524856761836
46,51,0.09242898961316022
46,52,0.0813118056842992
46,53,0.0
46,54,0.0
46,55,0.13626091863607487
46,56,0.1286088918166805
46,57,0.11698194275087546
46,58,0.11060515397896512
46,59,0.10379733658999947
46,6,0.0
46,60,0.10321356161322497
46,61,0.09002591331610578
46,62,0.08732172723623925
46,63,0.0
46,64,0.0
46,65,0.0
46,66,0.0
46,67,0.13801585644458134
46,68,0.10944658490694069
46,69,0.11134759218785287
46,7,0.1048276580887192
46,70,0.11468354917732979
46,71,0.09255723474947664
46,72,0.09242646336013635
46,73,0.1301770034382629
46,74,0.0
46,75,0.0
46,76,0.0
46,77,0.0
46,78,0.05646056235768661
46,79,0.19504504774354475
46,8,0.08920252496667166
46,80,0.06863510177556066
46,81,0.05642476563570558
46,82,0.0
46,83,0.0
46,84,0.0
46,85,0.0
46,86,0.0
46,87,0.0
46,88,0.0
46,89,0.0
46,9,0.07806455224737807
46,90,0.0
46,91,0.0
46,92,0.0
46,93,0.0
46,94,0.0
46,95,0.0
46,96,0.0
52,0,0.0
52,1,0.0
52,10,0.17458599114524784
52,11,0.0
52,12,0.0
52,13,0.13090836190252486
52,14,0.15045674368619014
52,15,0.15762128761055022
52,16,0.15073493509299857
52,17,0.13732524749197503
52,18,0.14736803324201775
52,19,0.10172585912755976
52,2,0.0
52,20,0.0
52,21,0.0
52,22,0.12268141975000851
52,23,0.16902792643180228
52,24,0.17842686639600155
52,25,0.17994671263705347
52,26,0.18773656483388393
52,27,0.1726659875137824
52,28,0.14269812181751326
52,29,0.154632750255572
52,3,0.0
52,30,0.131594908198217
52,31,0.0
52,32,0.0
52,33,0.16042910660697474
52,34,0.1919588703439861
52,35,0.18892033512848122
52,36,0.16526018445397442
52,37,0.22315234243810822
52,38,0.17818852778983726
52,39,0.1735746268610454
52,4,0.0
52,40,0.16821433871038474
52,41,0.1574184100380772
52,42,0.09550495036266639
52,43,0.0
52,44,0.15874626733665145
52,45,0.20577586393159172
52,46,0.20758036028833496
52,47,0.1284289261938225
