INPUT_fuel_oxidizer_ratio,INPUT_acac_amount,INPUT_concentration,INPUT_anneal_temperature,sample
2.3120159198661647,0.5180244972036533,0.0058131992659517535,220.0,0
0.4760779084075356,0.6665852711027156,0.011920879380418603,260.0,1
2.06649948516957,1.0,0.011851456161076602,200.0,2
0.5809064846459454,0.0,0.005917024845260163,220.0,3
1.0014959168585797,0.12820862409890546,0.011394504344554291,260.0,4
0.545190181124557,0.6367573950518375,0.011120457995820794,200.0,5
1.180697057281613,0.8388393814360828,0.005791496681547923,220.0,6
1.9290329357291052,1.0,0.011410295144428498,260.0,7
1.3341058644876205,0.7737148022660747,0.010409561847565597,192.4252471923828,8
1.674706919753092,0.6841313849680494,0.010234083968788577,190.64280700683594,9
1.0282961497778431,0.38608033211095943,0.006415627218232941,203.1641845703125,10
0.6452136388437372,0.011178907126504357,0.006409696801310352,195.52264404296875,11
0.17336365472451393,0.019415474663390938,0.006752833503509609,223.2492218017578,12
1.2406769928337964,0.9836896583563421,0.007490167990292096,207.5825958251953,13
0.8152226454050628,0.7914589896444978,0.006114038432686801,226.48399353027344,14
1.3845162503480504,0.23643772735376153,0.006117746431006453,221.90789794921875,15
2.0941323625990234,0.13234564372199553,0.01002517796207375,181.17393493652344,16
0.944585707793592,0.007982340566448433,0.010539466942366349,184.88221740722656,17
0.3921738108584888,0.5063462187842515,0.009020071481798788,180.9746856689453,18
0.8476334559733119,0.04651922589220343,0.007485153799340342,203.1106719970703,19
1.0628781397119968,0.4211705514771816,0.009839548868641303,263.54913330078125,20
1.0508060880032328,0.9461780117909829,0.009919132140173596,268.66552734375,21
1.763791611456933,0.013988510540355452,0.0074790914218995945,189.9866943359375,22
1.6500829281379457,0.4819745511103814,0.00932554852334889,242.27291870117188,23
1.6312391146780674,0.6245790031480124,0.009587372016685532,204.20494079589844,24
0.8636334285769811,0.5700251763650646,0.009101661054736405,223.5924835205078,25
0.9572675309658347,0.5703800507544642,0.006259418245753018,260.1452941894531,26
1.2051416428220987,0.5420777601532766,0.008186934259582836,216.8784942626953,27
1.798591394197721,0.5233461359873346,0.006535287523580906,185.0791015625,28
0.22379283541591743,0.15130610534567787,0.008887417558660366,219.84620666503906,29
0.3393128028427282,0.4189584574635216,0.009331201074151961,218.6456298828125,30
1.7660653359377714,0.7525945324864363,0.00960334486341982,232.6373748779297,31
0.9900452600337256,0.37567166886645337,0.006665024584549331,181.48265075683594,32
0.753038230264995,0.41246729280341526,0.010677343938128596,252.29083251953125,33
0.9178364863775802,0.604432207378639,0.007845174898386056,192.7153778076172,34
0.7396215230359218,0.3959023760614581,0.010964814185425753,205.5094451904297,35
1.8759134342987214,0.678002237373724,0.00729809705129709,240.7494659423828,36
0.41708367073648944,0.7184887999325112,0.007400458143021679,214.9920654296875,37
0.100708986203099,0.1049392431694812,0.006850047137647752,247.42330932617188,38
1.391718211982676,0.3321105350647942,0.009561656814577586,186.16893005371094,39
0.7282953955441686,0.037614839295238844,0.007334585894930406,190.24488830566406,40
0.30589326470662487,0.7173170429793552,0.010536530561973855,206.26528930664062,41
1.4433258542319352,0.2875961864731428,0.006983073466216231,210.4904327392578,42
0.29135677698275425,0.5855464778280166,0.010538602450383235,219.05838012695312,43
1.438724235870677,0.314662047083663,0.008001724499757395,224.25927734375,44
0.6447589777048057,0.9649681656590933,0.007454770988177571,253.4886016845703,45
0.8641247279596597,0.26199814154775297,0.006614368169357695,267.8675537109375,46
0.9582177880058991,0.7917284688802617,0.006994204945948965,245.9988250732422,47
0.8255257269221654,0.7685915807611866,0.00627515801902417,212.7899932861328,48
1.1495121350357709,0.8822352949075607,0.009970764036697848,210.9781494140625,49
1.474650128024213,0.8748109072534347,0.010690291242219197,241.06472778320312,50
0.676296824373651,0.5722787724171804,0.00861088085797125,230.32672119140625,51
1.1703854647507697,0.8961407798217134,0.00595532244372701,226.46768188476562,52
