sample,position,xrf_avg,xrf_std
25,86,263662.8229909573,234412.0198990375
25,87,306285.40958474966,299357.8222643818
25,88,317909.75138305675,295406.6515202059
25,89,302081.8058610499,256332.01827326888
25,90,286991.49059077067,234263.56306784184
25,91,270870.2703903663,194448.87865492332
25,92,141473.9274367348,52932.66396091573
25,93,146050.78984203152,85949.27802577287
25,94,173938.54562420846,139673.39498937398
25,95,185713.96831744758,142623.96768337922
25,96,178835.34404230257,106339.56995455336
22,0,110449.02130684973,149051.91309998272
22,1,194343.3535515119,287570.726848598
22,2,258028.39432113574,320663.1143227814
22,3,253842.5648203692,273595.8726391936
22,4,248448.08816014568,251058.54957702523
22,5,122766.55779955117,160036.30013434388
22,6,229305.25006109884,307345.7328381919
22,7,326903.5081872514,342558.41715525807
22,8,335417.3609722499,292477.0575697001
22,9,326832.4112955186,239450.9072999924
22,10,314292.69701615226,218637.93404900839
22,11,294536.6482259103,234007.5150377434
22,12,139181.05267835318,230051.3911482312
22,13,229482.99229043073,321588.37329788075
22,14,320655.8688262347,333567.5996634288
22,15,305867.71534581966,249706.8368720624
22,16,251407.49627852195,99176.62180074511
22,17,241062.89853140473,32118.210188800396
22,18,230113.977204559,32215.719001737507
22,19,229314.1371725654,106969.36045327672
22,20,254429.1141771645,194731.21072355795
22,21,93830.122864316,64768.897664704215
22,22,250509.8980203959,352416.03309971734
22,23,351707.43629051966,367954.3844419506
22,24,265413.5839498766,214826.66956129583
22,25,214161.61212201993,45621.0118217617
22,26,221031.34928569832,39403.32561236811
22,27,225928.1477037925,31100.46657620254
22,28,217272.1011353284,32315.981400181998
22,29,204172.4988335665,30560.518939448342
22,30,213770.57921748975,91403.38366553925
22,31,232433.51329734048,185039.7948374212
22,32,169477.21566797746,312947.7278010603
22,33,343806.79419671616,408114.4330339959
22,34,365615.76573574165,316741.7457612818
22,35,224808.37165900145,33277.85267112211
22,36,215947.92152680567,38180.90091450167
22,37,218996.20075984797,39631.37184700954
22,38,221209.09151503028,30019.952188249554
22,39,212757.44851029784,30144.99825390137
22,40,204723.49974449546,29750.133613102138
22,41,198955.7644026749,31684.460619355385
22,42,237756.8930658312,160435.88672060723
22,43,276291.40838498966,450892.8709225048
22,44,389850.91870514775,441135.84219729033
22,45,332040.25861494354,257713.5996523892
22,46,226950.16552245096,37262.5530378257
22,47,226994.6010797839,43661.17298881923
22,48,225919.26059232588,41848.51426863261
22,49,220613.6550467683,33892.854261566965
22,50,213219.5783065608,33957.99597649444
22,51,206234.30869381674,31888.652572413444
22,52,201204.2036037236,26979.007558417507
22,53,225839.27658912653,113975.27501746273
22,54,253140.48301450815,440609.6318042542
22,55,455037.88131262636,504948.03007083177
22,56,429905.13008509396,382649.57454113587
22,57,251754.09362571922,86169.52443756466
22,58,233953.20935812828,50427.64285450007
22,59,227758.89266591112,37391.950931398904
22,60,225803.72814326012,37090.34240433965
22,61,221217.9786264968,43184.856823104456
22,62,213681.70810282376,39724.20925449532
22,63,204225.8215023661,25743.033637634675
22,64,205754.40467462057,32279.66737089129
22,65,148423.6486036126,300365.7413957517
22,66,419809.3714590415,515578.4287667205
22,67,529547.4238485635,469168.4003284539
22,68,343984.536426048,263910.3076141194
22,69,251469.70605878814,84986.84986322289
22,70,240574.10740074198,50198.09999849856
22,71,237907.97396076328,42876.053247863274
22,72,232957.85287386953,43451.48281530545
22,73,225750.40547446057,47175.61879779748
22,74,220738.07460730066,58351.42036932866
22,75,249621.18687373624,145238.51634814584
22,76,232646.80397253876,371197.61559116316
22,77,438081.272634362,467025.6783357854
22,78,447048.3681041569,384061.8473696532
22,79,325214.95700859826,227681.3114205387
22,80,285693.9723166477,151122.7672899385
22,81,277357.86176098103,129309.43981527137
22,82,263733.91988269007,117177.96295803245
22,83,254651.2919638294,114313.81452325541
22,84,254420.22706569787,131173.52922047168
22,85,237312.53749250143,355664.02361239516
22,86,356924.17072141124,399762.68870756734
22,87,345664.2004932347,316858.6586374681
22,88,328378.76869070623,270679.02150956646
22,89,285996.13410651195,218605.21482354158
22,90,235881.71254637954,158684.31794600145
22,91,237303.65038103485,177782.79347829166
22,92,148334.77748894662,208215.1014675894
22,93,210748.96131884726,273514.7493914257
22,94,228834.23315336925,262528.9165941559
22,95,244502.21066897726,254264.95821972916
22,96,255833.27778888663,257727.35199843292
14,0,88329.00086649334,13718.441877505205
14,1,120011.55324490654,170715.31232050408
14,2,171432.3801906285,273560.42719680944
14,3,149863.36066120103,239343.03848778925
14,4,94203.381545913,78594.6815316241
14,5,139465.44024528423,214742.135267736
14,6,244200.048879113,342505.04056749376
14,7,304694.616632229,341821.2576737979
14,8,323375.3249350129,337920.69599949237
14,9,319669.3994534426,353758.6359097914
14,10,256588.68226354723,324809.1665439581
14,11,157079.6951720766,213522.48432505707
14,12,150121.08689373234,290862.197438382
14,13,318665.15585771727,417173.9835500847
14,14,429514.0971805639,401050.5028707575
14,15,406105.4455775511,293212.5945448183
14,16,401439.7120575884,273531.74685651716
14,17,372663.24512875197,303680.80257039
14,18,323917.43873447523,303866.0595685281
14,19,264009.4203381546,275274.7200845549
14,20,163567.28654269147,213971.70153425875
14,21,86347.17500944254,16674.276958128583
14,22,265911.262192006,421053.04184321524
14,23,444622.1866737763,445462.34225895914
14,24,387433.62438623374,290328.26875246176
14,25,301104.22359972436,73858.9617912386
14,26,311937.6124775044,60431.6064844872
14,27,268204.1369503876,80641.53093992281
14,28,234006.53202692786,105675.77660446308
14,29,298766.91328400985,241012.3638217299
14,30,246812.85965029214,277242.98453477153
14,31,121451.26530249503,156000.10902374913
14,32,143660.15685751734,293242.54838315136
14,33,357652.91386167204,455710.1934162155
14,34,432215.77906640887,379981.282753331
14,35,282396.8539625407,53092.79250582374
14,36,288475.63820569206,49208.76358216794
14,37,323028.7275878156,48883.7147575653
14,38,309440.33415539097,70281.32840623612
14,39,253033.83767690897,76955.92801997354
14,40,265591.32617920847,167643.88049613076
14,41,267137.6835743962,257311.16806951154
14,42,174916.12788553396,229989.28892542148
14,43,241578.35099646734,426728.21573673404
14,44,380315.0481014907,442395.5272958882
14,45,366122.3310893376,285956.8206900934
14,46,268061.9431669221,65087.28107716918
14,47,281241.52947188326,61589.01872175965
14,48,295620.8758248349,69775.85497346692
14,49,326441.37839098834,89586.89995082577
14,50,308222.7998844674,95373.95536558527
14,51,250172.1877846652,70668.40821092883
14,52,277313.4262036481,231748.06487463586
14,53,209833.58883778795,251587.4160903156
14,54,285009.6647337199,422370.19414068985
14,55,376440.26750205504,399146.2898806257
14,56,285942.81143771234,159660.2162365671
14,57,251967.38430091747,102214.49196329169
14,58,256819.74716167868,81875.18638451285
14,59,283258.9037748005,112541.83561356447
14,60,334244.2622586593,132238.71055275347
14,61,314994.7788220133,119411.23726452107
14,62,251220.86693772342,86248.91359093528
14,63,292581.4837032593,258688.4910169223
14,64,224461.77431180427,279099.1768560328
14,65,282770.1126441378,427217.63517316227
14,66,381808.08282787877,408001.01123571245
14,67,299406.78530960466,215289.32603362895
14,68,236450.48768024164,120764.37213039178
14,69,240698.5269612743,97787.20351624126
14,70,282201.3375102756,125266.66048257393
14,71,299077.9621853406,139492.2431301899
14,72,266266.7466506698,125314.95385230413
14,73,247319.425003888,118762.14988024897
14,74,295985.2473949654,305296.17094824987
14,75,225777.0668088604,318666.3642418489
14,76,389388.78890888486,455285.7099421482
14,77,375809.2825879267,344558.06866465806
14,78,228043.28023284223,117936.97517139149
14,79,223626.38583394425,112890.28239050986
14,80,238467.86198315883,111824.28006571399
14,81,235721.74453998075,108338.96430041592
14,82,233028.94976560236,102741.30621697467
14,83,311377.7244551089,256732.56990862708
14,84,299646.73731920274,344858.4644118406
14,85,404967.8953098268,398215.79415831144
14,86,285151.8585171854,233405.1667946696
14,87,211033.3488857783,108834.5852286565
14,88,215530.2272878757,105677.61964586665
14,89,240351.9296140771,123736.88731690474
14,90,305814.3926770201,236436.85365784718
14,91,362140.9051523029,357148.98619266535
14,92,291497.2561043346,312207.78013990103
14,93,268097.49161278846,254776.69763594493
14,94,263938.32344642177,236299.94207031067
14,95,274567.30876047007,246468.65142574327
14,96,286351.6185651758,294535.6118145215
13,0,156262.08091714984,252866.7749362414
13,1,259512.54193605718,353975.1863804272
13,2,297531.604790153,345581.20405556535
13,3,295585.3273789686,359684.29885519535
13,4,268381.87917971954,369854.2703288578
13,5,176249.19460552328,317319.93399359385
13,6,293861.227754449,399528.31669673393
13,7,359314.8037059254,353587.2928659021
13,8,378964.2071585682,306445.0505291894
13,9,377204.55908818217,323193.71242574067
13,10,357564.042747006,360116.0641684094
13,11,304241.37394743273,369740.29629646457
13,12,92274.87835766176,64661.04126210459
13,13,312301.9840476349,446884.2794175809
13,14,410726.7435401808,438511.4048885154
13,15,275216.0678975315,190189.9943111609
13,16,251718.5451798528,50338.58258966524
13,17,256126.5524672842,53699.96197818782
13,18,265235.8417205447,181275.4865366006
13,19,320931.3692816992,324757.003218297
13,20,286431.6025683751,368855.2388186165
13,21,86356.06212090913,13356.077894191038
13,22,161692.10602323976,310471.1168511409
13,23,409758.04839032184,494069.4626197497
13,24,440036.43715701293,429261.2516466124
13,25,251540.8029505209,94868.14953867544
13,26,281268.1908062831,88339.61978542217
13,27,261441.04512430838,63291.97510223804
13,28,232042.48039281025,63448.31226339228
13,29,249630.07398520288,191127.37998458563
13,30,324823.924104068,356462.777639561
13,31,247443.8445644204,345922.3262848063
13,32,86915.95014330464,13042.271341609008
13,33,265306.9386122775,440059.2556249627
13,34,453038.28123264224,472540.00553726533
13,35,408398.3203359327,333688.063667754
13,36,273669.7105023439,109340.6262695198
13,37,278957.5418249682,96314.43861099756
13,38,269554.97789331013,84404.01135185677
13,39,274531.7603146036,97001.34344682288
13,40,261432.15801284177,109991.09586119528
13,41,334422.0044879912,292990.6447730398
13,42,272834.32202448393,316882.0322978872
13,43,86560.4656846408,13434.39099343675
13,44,308587.1714545979,443883.9814381799
13,45,439254.3713479526,418989.882359835
13,46,325908.1517029927,189473.05306494716
13,47,270461.46326290286,103715.42216302056
13,48,260774.5117643137,85764.43643505337
13,49,266533.35999466764,86928.89546526046
13,50,307156.34650847595,104307.98450232111
13,51,312550.82316869945,116480.57811657168
13,52,354062.5208291674,296845.5539425912
13,53,283143.3713257348,330920.86491907155
13,54,84987.44695505341,13294.792017972872
13,55,333551.06756426493,468969.5523393342
13,56,429914.0171965606,438615.37571592856
13,57,280086.20498122583,157315.70360831966
13,58,253264.90257504047,115506.26193301613
13,59,244546.64622631017,90151.09964305114
13,60,255824.39067741996,91184.01744632031
13,61,294243.37354751263,105862.52572370105
13,62,310728.9653180474,116477.37085148205
13,63,400435.46846186306,349424.303268137
13,64,315510.2312870759,387073.5867737372
13,65,85849.49676731316,13684.56458234628
13,66,326610.23350885377,449435.06379917136
13,67,422075.58488302334,427000.98835725413
13,68,297718.2341309515,186230.33790640542
13,69,287524.71727876645,176640.20291802476
13,70,264098.2914528205,157857.3749008011
13,71,269546.0907818435,144904.04586943454
13,72,312773.00095536443,156379.05228779328
13,73,334821.924503988,154277.5546036896
13,74,420004.88791130646,337315.81523588276
13,75,303130.48501410824,368427.3308582053
13,76,258374.99166833298,365774.1177430846
13,77,368806.23875224945,372280.2956972408
13,78,354462.4408451642,254781.45051004493
13,79,324521.7623142038,223833.16201027
13,80,286778.19991557236,198226.82981389944
13,81,302810.5490013108,190678.00322844385
13,82,353058.27723344206,210068.19302259004
13,83,412779.66628896433,265154.48306505516
13,84,428705.37003710365,364119.4524460771
13,85,277588.92665911256,321707.6105430185
13,86,326156.9908240574,278462.87164946465
13,87,289870.9147059476,204400.63405508813
13,88,279872.91430602764,182052.4916251795
13,89,272754.33802128455,176115.22757644876
13,90,326228.08771579014,244744.52087074541
13,91,402612.8107711791,336621.5187942367
13,92,215565.7757337421,227430.53541042225
13,93,226665.77795551997,171335.51141089184
13,94,240582.9945122086,164744.75156663865
13,95,233242.24044080064,187657.99279278968
13,96,252082.9167499833,259282.81352810794
47,0,238094.60330156187,284515.2549444356
47,1,255237.8413206247,275702.6777053706
47,2,283152.2584372014,298125.75478889863
47,3,308791.5750183296,363485.0572877887
47,4,222631.0293496856,329046.1360339463
47,5,323730.8093936768,319177.72813342646
47,6,270425.91481703654,272671.78479019646
47,7,269866.02679464105,240679.23009128254
47,8,268346.3307338531,183239.70684075373
47,9,310648.981314848,286767.4573230209
47,10,311750.9831367059,361034.2665801514
47,11,223030.94936568235,303739.7693125799
47,12,276824.6350729854,332324.66852204833
47,13,283569.9526761314,303840.62406972307
47,14,185305.16118998412,77549.8502506878
47,15,192512.60858939317,85424.40028759577
47,16,257752.8938656712,104620.16404247978
47,17,272665.46690661856,119089.6361127528
47,18,269128.3965429136,240540.1481619031
47,19,291443.93343553506,299581.4118928537
47,20,202537.270323713,235709.2002581116
47,21,93910.10686751535,15140.560516197835
47,22,222862.09424781706,306101.77936812956
47,23,288608.94487769104,289579.5893269569
47,24,246786.19831589228,116080.39503443026
47,25,270274.8339221044,121928.09442008164
47,26,312790.7751782975,87087.01952862559
47,27,308587.17145459785,110635.6488629443
47,28,225030.54944566631,120869.08884820643
47,29,225412.6952387299,162713.4741383401
47,30,244297.80710524556,198492.16813807533
47,31,155844.38667821986,154260.94230143988
47,32,92532.60459019303,14608.43800610166
47,33,222222.22222222216,291235.4496797981
47,34,306525.36159434775,273208.06926261436
47,35,292865.8712701903,106817.99068993023
47,36,323242.0182630139,89056.93475358006
47,37,343948.98798018164,46231.85746427881
47,38,294803.2615699081,112446.46403089285
47,39,215583.54995667524,118599.0555924457
47,40,196760.6478704258,99880.5966740403
47,41,216454.48688040164,142168.0540609051
47,42,208811.57101912948,208421.1785373907
47,43,90648.53695927477,13827.957053805163
47,44,239392.1215756848,348117.6405187657
47,45,323135.3729254148,328107.3410581569
47,46,267955.2978293229,102686.90002725068
47,47,289426.55913261784,71329.041767077
47,48,331818.0808282786,55922.46650125085
47,49,249336.7993068052,101204.24806268352
47,50,197196.116332289,98978.487465074
47,51,227678.90866271176,114875.29715571005
47,52,204856.80641649442,112258.43911513672
47,53,238032.3935212957,245848.10396221327
47,54,88640.04976782418,13161.401024200992
47,55,217254.32691239525,353132.702051486
47,56,313386.21164655953,375209.3105500737
47,57,313137.3725254948,262083.8327933474
47,58,300562.109800262,82020.14308136632
47,59,325454.9090181963,78892.89324447131
47,60,249461.2188673375,104637.80297127871
47,61,211308.84934124278,112906.9986682051
47,62,239685.3962540824,125138.68727434697
47,63,205398.92021595672,108855.60006222887
47,64,265475.79373014276,304539.39169269835
47,65,90470.79472994288,14312.664735988936
47,66,147597.14723721918,244079.8262616596
47,67,330742.7403408207,412218.2060051043
47,68,414734.8308116154,368685.6817498447
47,69,314052.74500655406,90008.58683797852
47,70,284538.6478259903,100730.02235613923
47,71,220773.62305316707,95602.57690358348
47,72,203905.88548956864,100856.15260768693
47,73,216374.50287720223,105011.5794837818
47,74,231766.97993734575,178765.7402585875
47,75,299362.3497522717,338556.3338785997
47,76,91421.71565686859,39361.683865393534
47,77,296793.9745384256,419871.8125167029
47,78,428234.35312937404,397593.6746174963
47,79,333399.9866693327,170775.57658766376
47,80,241427.27010153513,88960.56020045729
47,81,211237.75244950998,83222.00474180927
47,82,212748.56139883125,87484.91396106491
47,83,225270.50145526443,89320.70773360333
47,84,313786.1316625563,255530.7647240555
47,85,173591.94827701122,292339.56096093287
47,86,303103.82367970847,357224.392181341
47,87,329960.6745317602,262823.9321132094
47,88,242929.19193938977,160812.73014930208
47,89,200439.91201759636,92933.68679887788
47,90,230273.94521095773,118084.14865021908
47,91,280112.86631562567,174471.05706847465
47,92,154715.7235219622,217122.59042082023
47,93,231180.43058055048,264427.1280179667
47,94,240920.70474793925,241496.14602280033
47,95,237214.7792663689,236265.02183447042
47,96,251167.54426892393,232732.35987373817
40,0,92923.63749472324,15154.841777278718
40,1,90079.76182541266,14796.71766328653
40,2,88213.4684174276,13721.52167032591
40,3,88017.95196516249,13454.024256667704
40,4,86889.28880890485,13798.212947936203
40,5,134817.48094825476,227028.53776124195
40,6,224612.8552067364,372929.7372261244
40,7,270417.0277055699,398707.4981392119
40,8,252625.03054944563,361430.7571156537
40,9,204883.46775089423,305776.44661044836
40,10,128996.42293763466,192774.64066558587
40,11,85227.39896465148,14475.219559486415
40,12,170179.29747383852,306829.9557789095
40,13,296767.31320402585,433636.14507028664
40,14,358763.8027949965,435102.12831341935
40,15,328876.44693283556,376474.3285359775
40,16,308684.9296807305,341135.7754266221
40,17,280806.0610100202,310440.84957885544
40,18,235881.71254637957,269849.8389240517
40,19,205692.1948943544,257007.3121074986
40,20,151098.66915505784,207699.89399058203
40,21,94194.49443444642,14229.16191229096
40,22,304596.8584060965,465578.6935809609
40,23,441218.4229820702,500666.90422801656
40,24,323339.7764891466,307458.79985998716
40,25,237028.14992557032,69321.76751722793
40,26,232584.59419227255,113397.5691628325
40,27,259574.75171632334,197866.44975016758
40,28,263067.38652269536,235464.24455216766
40,29,242458.17503166027,250225.13010904606
40,30,269706.0587882423,334688.4757703259
40,31,215627.98551400827,319838.54287323245
40,32,94434.44644404447,17327.529208189564
40,33,399040.19196160766,508821.3417331614
40,34,457561.82096913946,477986.2412131934
40,35,236015.01921837847,78472.7795841727
40,36,272940.96736208297,97650.95882457694
40,37,283338.88777799986,95861.2578118025
40,38,259254.81570352585,82760.68144879687
40,39,208696.03857006365,86415.26043032859
40,40,177057.92174898347,118224.28751812443
40,41,255237.8413206247,292822.10314228665
40,42,316869.959341465,376707.76729181764
40,43,93305.78328778683,17274.574236593086
40,44,404096.9583861004,469765.9071972289
40,45,481974.7161678775,428132.79570388154
40,46,249114.6215201403,102509.51355196416
40,47,273500.8553844786,115832.1371111931
40,48,322637.69468328543,95644.84425429888
40,49,315181.4081628117,57177.35735274769
40,50,270319.2694794373,86544.69555606101
40,51,230691.63944988768,97673.17017466355
40,52,209931.34706392046,99782.06627833776
40,53,319616.076784643,313138.542716402
40,54,92034.92634806369,13790.53494917819
40,55,413268.4574196272,466082.2834582949
40,56,540220.8447199449,408624.4377619168
40,57,311528.805350041,157837.9479002309
40,58,256562.0209291474,114141.640945068
40,59,272576.5957919526,102700.18993134415
40,60,316514.4748828011,115254.87191709151
40,61,339514.3193583504,102607.10598084817
40,62,302917.1943389099,97662.60252051982
40,63,264284.92079361895,114165.5945665748
40,64,333968.7618031948,244883.5193530866
40,65,120393.69903797015,145980.0689721248
40,66,447510.49790041987,451778.9271813183
40,67,604056.9663845008,380357.97810660966
40,68,386527.1390166411,214965.07707142958
40,69,298002.62169788254,171014.36890094363
40,70,273385.3229354128,136329.0882289805
40,71,329036.41493923427,133206.09831514733
40,72,401884.0676309182,133720.07676606133
40,73,354746.82841209526,162189.9269460549
40,74,284538.6478259903,149384.68721293373
40,75,297602.70168188575,173648.17848378263
40,76,421693.4390899598,426636.6737067324
40,77,559514.7637139239,372941.3758753035
40,78,371481.2593036948,232215.51203116524
40,79,299184.6075229398,195731.37194137668
40,80,293443.53351551906,180490.34504038352
40,81,331684.7741562798,156993.41269341658
40,82,359759.1592792552,153485.21718368065
40,83,334146.50403252675,170306.63988253544
40,84,269759.38145704183,148448.75851605047
40,85,389655.4022528827,381389.29361820826
40,86,336066.1201093115,275431.00540186546
40,87,258374.99166833295,184837.75327401608
40,88,278877.5578217689,187282.25835580862
40,89,302170.67697571596,176130.10014607504
40,90,281374.83614388225,143972.79774989057
40,91,261192.20600324371,125888.15332988105
40,92,278930.8804905685,289661.0807755519
40,93,288084.60530116194,241999.92805276456
40,94,302632.8067719789,217711.26215942137
40,95,287346.9750494345,190566.86727215617
40,96,265360.26128107705,189607.01654360536
49,0,406736.43049167935,447978.660620206
49,1,584674.1762758559,527241.8552037991
49,2,653424.8705814392,535355.6262187575
49,3,534310.9155946588,449698.41908500507
49,4,379826.256970828,332249.02179112495
49,5,525308.2716789974,464692.6921440278
49,6,662400.8531627008,355776.3526438711
49,7,745130.973805239,353620.31097639125
49,8,732075.80706081,383970.1526881553
49,9,654589.0821835632,317105.66353139933
49,10,562874.091848297,244970.16131867794
49,11,418840.6763091825,169133.54229573885
49,12,492283.76546912844,485989.2650954242
49,13,640280.8327223444,348920.8516939887
49,14,546717.3232020262,219725.00680434305
49,15,533466.6400053322,222877.26476115617
49,16,518136.37272545486,201377.44457452832
49,17,504041.4139394343,140546.13290410722
49,18,478268.79068630724,135431.93760219734
49,19,404621.29796262964,123380.72710183336
49,20,391850.51878513175,192924.35759524608
49,21,361714.32380190626,476619.83328718477
49,22,605878.8242351529,432057.6796599971
49,23,531564.7981514807,242679.25555520414
49,24,428776.46692883637,175345.61813049664
49,25,439538.75891488366,198083.31532053495
49,26,489555.4222488835,218438.6020271468
49,27,546415.161412162,214294.094137188
49,28,527583.372214446,203299.8669181911
49,29,436819.30280610535,168450.15080397454
49,30,363651.71410162403,132230.18858780566
49,31,335150.747628252,172853.96528199068
49,32,456299.8511408829,493096.8820098681
49,33,646981.7147681575,390213.3255442911
49,34,449287.92019373894,160550.84020533232
49,35,455953.25379368564,205874.57436737343
49,36,484178.71981159324,223320.25824722066
49,37,557435.1796307404,280580.9191482876
49,38,639969.7838210136,271539.71791845665
49,39,631331.5114754826,227903.5154554728
49,40,479264.1471705658,208411.36962132738
49,41,339354.3513519518,161284.77925805704
49,42,303823.67970850266,165124.74468100222
49,43,396036.3482858984,417873.1110419379
49,44,598769.1350618765,345587.6050760481
49,45,591890.5107867315,323627.17184672126
49,46,686413.828345442,357350.0344274431
49,47,623119.8204803483,323423.1104803574
49,48,645533.1155991025,325269.0331384618
49,49,666622.2311093336,300502.7163745539
49,50,595676.4202715013,232592.7023388974
49,51,459996.8895109867,205378.88670842638
49,52,323242.018263014,170466.50089885003
49,53,257726.23253127144,147666.74492939172
49,54,259112.6219200604,275503.5392748823
49,55,452078.47319425,293427.55934636533
49,56,582336.8659601412,358085.37990842585
49,57,626941.2784109844,397086.1401910311
49,58,541171.7656468705,354744.95545013493
49,59,611397.7204559088,331840.2062299553
49,60,633348.8857783999,315846.6779700754
49,61,519504.98789131053,264331.7489550269
49,62,402390.6329845141,202178.74195762823
49,63,276895.7319647181,137681.73006086765
49,64,223466.41782754555,111886.75686468495
49,65,152716.12344197824,104856.74707648401
49,66,301575.24050745403,219742.9190408225
49,67,377613.36621564574,273556.45013128896
49,68,361367.72645470896,259181.4043860301
49,69,346695.10542335967,225620.3955197096
49,70,406158.7682463507,275219.93804550875
49,71,468208.5805061209,289414.6139391873
49,72,430349.48565842386,239227.3685981433
49,73,342784.77637805766,186992.8682579795
49,74,239507.65402475052,95559.11804434464
49,75,210775.62265324706,104857.74208232708
49,76,197764.89146615117,162905.10843938673
49,77,235464.01830744956,166191.43192731755
49,78,271767.86864849244,171210.83093586852
49,79,305183.4077628918,189485.2420320594
49,80,269741.60723410867,159765.28785249384
49,81,295629.7629363015,167086.1570223778
49,82,299815.5924370681,160621.38162387247
49,83,242351.52969406112,123307.59072936824
49,84,188931.10266835513,73309.96725430588
49,85,168153.03605945467,116160.91590366742
49,86,202483.94765491335,128026.5735561703
49,87,214028.30545002103,108745.37958225493
49,88,214588.19347241655,81451.42335350683
49,89,209700.28216578902,78733.95652775149
49,90,204981.22597702674,98788.26921057566
49,91,170890.2663911661,83717.21928083664
49,92,168090.82627918854,89856.91734909746
49,93,209780.26616898834,97975.25490188165
49,94,216801.08422759883,81239.76872756601
49,95,183056.72198893546,54201.869902812956
49,96,165682.4190717411,48297.40444035802
12,0,93616.83218911769,14307.680895586274
12,1,120002.66613343994,189015.2740308513
12,2,203781.4659290364,338792.979032755
12,3,264098.29145282053,395530.07746527623
12,4,242715.90126419158,366667.0017176649
12,5,93981.20375924812,15252.986459121821
12,6,163442.8669821591,268602.24390013766
12,7,286218.3118931769,390634.96988036187
12,8,360665.64464884787,392798.83433345787
12,9,369188.38454531314,366436.70057222905
12,10,359341.4650403252,342725.53341082466
12,11,310142.4159612521,299373.62444427784
12,12,95509.78693150257,15858.741016126605
12,13,139225.48823568618,231372.63913309263
12,14,309440.334155391,420658.8314620578
12,15,438685.5962140905,434283.8678384853
12,16,367846.4307138572,272486.1628124623
12,17,318887.33364438213,96654.7943217165
12,18,338270.123753027,162261.08607941354
12,19,356613.12182008027,225995.37344425378
12,20,368548.51251971815,311647.5704384083
12,21,95945.25539336575,14877.842144400911
