,x_(nm),baseline_dark,baseline_light,baseline_mirror,baseline_calibration,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1210,1185,0.3621226043733797,-0.014484904174935188,1185.8559561866984,4014.9314531811897,1191,0.27521317932376854,,1345.5484788980905
1,186.775442325,1205,1187,1.18800459154587,-0.06600025508588166,1191.6707128198793,3045.917019076631,1194,0.7260028059446982,,1294.8689604143544
2,187.3207793,1197,1180,1.908567993433533,-0.11226870549609017,1197.0988363866745,2198.1325292574793,1196,0.11226870549609017,,1250.8112680195445
3,187.86601092499998,1187,1174,1.7279185264672412,-0.13291680972824932,1202.152716503469,1467.4496736382098,1194,-0.9304176680977452,,1213.159558917907
4,188.41113719999998,1193,1179,1.043047789334166,-0.07450341352386901,1206.844742786648,849.7401421332984,1185,0.5960273081909521,,1181.6979903136871
5,188.956158125,1196,1194,0.840365554154959,-0.4201827770774795,1211.187304852597,340.8756246572211,1191,2.1009138853873974,,1156.2107194111318
6,189.50107369999998,1192,1211,0.8202728553565946,0.04317225554508392,1215.192792317701,-63.27218887554682,1196,0.1726890221803357,,1136.4819034144862
7,190.045883925,1209,1218,0.837733819880384,0.09308153554226489,1218.873594798345,-366.8316085505294,1213,0.37232614216905957,,1122.295699527997
8,190.59058879999998,1229,1221,0.8116271105193998,-0.10145338881492498,1222.2421019109145,-573.930944453251,1226,0.3043601664447749,,1113.4362649559098
9,191.135188325,1233,1216,0.8262856362484797,-0.04860503742638116,1225.3107032717942,-688.6985066692368,1236,-0.14581511227914348,,1109.6877569024707
10,191.67968249999998,1238,1226,0.8012221689422371,-0.06676851407851976,1228.0917884973699,-715.2626052840087,1239,-0.06676851407851976,,1110.8343325719256
11,192.22407132499998,1230,1231,0.7775424502505143,0.7775424502505143,1230.5977472040263,-657.7515503830928,1223,-5.4427971517536,,1116.6601491685208
12,192.7683548,1226,1226,0.7753865851703869,inf,1232.8409690081487,-520.2936520520143,1215,-inf,,1126.9493638965018
13,193.312532925,1228,1212,0.7956261498651602,-0.049726634366572514,1234.8338435261223,-307.01722037629406,1218,0.49726634366572514,,1141.4861339601152
14,193.8566057,1238,1211,0.7908861747409445,-0.029292080545960907,1236.5887603743322,-22.05056544146146,1223,0.4393812081894136,,1160.0546165636065
15,194.400573125,1247,1226,0.7942231778648126,-0.03782015132689583,1238.118109169164,330.47800266696277,1227,0.7564030265379167,,1182.438968911222
16,194.9444352,1246,1237,0.7947581770897779,-0.08830646412108643,1239.4342795270022,746.4401738634542,1248,-0.17661292824217287,,1208.4233482072073
