,x_(nm),baseline_dark,baseline_light,baseline_mirror,baseline_calibration,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1268,1260,0.3621226043733797,-0.04526532554667246,1255.204767731959,4122.418316463835,1257,0.49791858101339703,-0.6761601628587631,1507.5712867311097
1,186.775442325,1261,1259,1.18800459154587,-0.594002295772935,1260.8799946877632,3142.565402797157,1262,-0.594002295772935,-0.4213566350157353,1424.5188530629157
2,187.3207793,1275,1261,1.908567993433533,-0.13632628524525234,1266.1469638266526,2285.3827032635436,1262,1.7722417081882804,-0.18803300150451796,1352.3615897318457
3,187.86601092499998,1276,1265,1.7279185264672412,-0.15708350240611282,1271.019815250725,1546.6795292734168,1260,2.513336038497805,0.024544660091785575,1290.717687194214
4,188.41113719999998,1266,1275,1.043047789334166,0.11589419881490734,1275.5126890620784,922.2651922371979,1259,-0.8112593917043514,0.2171102721900724,1239.2053359063354
5,188.956158125,1264,1270,0.840365554154959,0.14006092569249315,1279.6397253628106,407.949003565308,1263,-0.14006092569249315,0.3903977572072391,1197.4427263245252
6,189.50107369999998,1263,1261,0.8202728553565946,-0.4101364276782973,1283.4150642550198,-0.4597253318324874,1266,-1.2304092830348918,0.5451410375601827,1165.0480489050974
7,190.045883925,1279,1278,0.837733819880384,-0.837733819880384,1286.8528458408036,-307.1516830438004,1284,-4.18866909940192,0.6820740356658,1141.6394941043673
8,190.59058879999998,1297,1291,0.8116271105193998,-0.13527118508656663,1289.96721022226,-516.3175581601763,1307,-1.3527118508656664,0.801930673940988,1126.8352523786496
9,191.135188325,1305,1301,0.8262856362484797,-0.20657140906211993,1292.7722975014872,-632.1480392705371,1303,0.41314281812423986,0.9054448748026432,1120.2535141842586
10,191.67968249999998,1308,1315,0.8012221689422371,0.11446030984889101,1295.282247780583,-658.8338149644642,1306,-0.22892061969778202,0.993350560667663,1121.51246997751
11,192.22407132499998,1296,1309,0.7775424502505143,0.059810957711578024,1297.5112011616452,-600.5655738315327,1310,0.8373534079620923,1.0663816539529436,1130.2303102147175
12,192.7683548,1287,1299,0.7753865851703869,0.06461554876419891,1299.4732977467716,-461.5340044613231,1296,0.5815399388777902,1.1252720770753828,1146.0252253521965
13,193.312532925,1283,1285,0.7956261498651602,0.3978130749325801,1301.1826776380606,-245.92979544341597,1292,3.5803176743932212,1.1707557524518761,1168.5154058462617
14,193.8566057,1284,1287,0.7908861747409445,0.26362872491364814,1302.6534809376096,42.05636463261271,1304,5.272574498272963,1.2035666024993215,1197.3190421532277
15,194.400573125,1297,1300,0.7942231778648126,0.26474105928827085,1303.899847747517,398.2337871771824,1316,5.030080126477146,1.2244385496346148,1232.0543247294095
16,194.9444352,1315,1311,0.7947581770897779,-0.19868954427244448,1304.9359181698803,818.4117836007163,1319,-0.7947581770897779,1.2341055162746546,1272.3394440311215
17,195.488191925,1324,1327,0.7914877943554887,0.2638292647851629,1305.7758323067976,1298.3996653136328,1328,1.0553170591406515,1.2333014248363359,1317.7925905146785
18,196.0318433,1333,1329,0.7911116722494277,-0.19777791806235692,1306.4337302603672,1834.006743726356,1337,-0.7911116722494277,1.2227601977365565,1368.0319546363958
19,196.575389325,1324,1317,0.7900325230816138,-0.11286178901165911,1306.9237521326863,2421.042330249307,1331,-0.7900325230816138,1.2032157573922135,1422.6757268525876
20,197.11883,1309,1310,0.798472358442206,0.798472358442206,1307.2600380258534,3055.3157362929064,1317,6.387778867537648,1.175402026220203,1481.3420976195687
21,197.662165325,1313,1319,0.7981102791346143,0.13301837985576906,1307.4567280419662,3732.6362732675716,1321,1.0641470388461525,1.1400529266374222,1543.6492573936544
22,198.2053953,1307,1320,0.8040599544843242,0.0618507657295634,1307.5279622831226,4448.813252583734,1327,1.237015314591268,1.0979023810607673,1609.215396631159
23,198.74851992499998,1297,1307,0.8074165803696804,0.08074165803696805,1307.4878808514209,5199.655985651806,1316,1.534091502702393,1.0496843119071357,1677.6587057883971
24,199.2915392,1308,1312,0.8060625325032217,0.20151563312580542,1307.3506238489583,5980.973783882205,1321,2.6197032306354706,0.9961326415934263,1748.597375321684
25,199.83445312499998,1323,1337,0.8122546130835153,0.05801818664882252,1307.1303313778092,6788.575958685233,1342,1.102345546327628,0.9379812925365204,1821.6495956872966
26,200.3772617,1319,2353,0.8144257223941842,0.0007876457663386694,1307.431153593488,7507.521733221447,1423,0.08191515969922161,0.9177869295984219,1886.7683299734629
27,200.919964925,1302,6512,0.8150182986479615,0.00015643345463492542,1306.957258375023,8243.540442591973,1803,0.07837316077209763,0.8596062474609524,1952.772112618595
28,201.4625628,1288,11312,0.8232603193402961,8.212892251998165e-05,1306.346213957256,8997.538811750945,2223,0.07679054255618284,0.8690582720824169,2019.199460916403
29,202.005055325,1286,13342,0.8194894939197722,6.797358111477871e-05,1306.123422954062,9769.267027565556,2406,0.07613041084855215,0.907539214543644,2087.2638338353813
30,202.5474425,1292,14264,0.8269202298982968,6.374654871248048e-05,1305.9730911232166,10553.23237219396,2494,0.07662335155240153,0.8480879702459234,2156.291331626949
31,203.089724325,1298,14956,0.8298864771900701,6.0761932727344426e-05,1305.3903372669572,11349.013341185313,2559,0.07662079716918133,0.8008258381082549,2225.9162834944873
32,203.63190079999998,1301,15610,0.8293789756785952,5.796205015574779e-05,1304.485877369791,12159.599175519033,2610,0.07587232365387386,0.712485723973363,2296.5286869464326
33,204.173971925,1301,16085,0.8303112569560028,5.6162828527868155e-05,1304.387551246889,12981.906883507874,2635,0.07492121325617612,0.5159051014450349,2368.2755668304603
34,204.71593769999998,1312,16456,0.832804584655424,5.499237880714633e-05,1304.9215837278057,13807.792656685051,2673,0.07484462755652616,0.38083914332960683,2440.1807515458545
35,205.257798125,1312,16779,0.8371769300637781,5.412665223144618e-05,1305.6472626786315,14630.938684907645,2708,0.07556080651509887,0.2886796479585558,2511.343201431468
36,205.7995532,1308,17202,0.8381556767340916,5.273409316308617e-05,1306.6695281886089,15444.932863711227,2741,0.07556795550270248,0.17167631034503847,2582.2898366893432
37,206.34120292499998,1309,17817,0.840625124319978,5.092228763750776e-05,1307.2433124192823,16251.877098008703,2808,0.07633250916862412,0.08141105166853702,2652.706516568841
38,206.88274729999998,1307,18484,0.8415937915656597,4.8995388692184885e-05,1307.2222020883576,17049.565131712734,2871,0.07662878791457715,-0.018647000095396236,2721.343269383173
39,207.424186325,1296,18847,0.8431564976534377,4.804036793649579e-05,1306.8977100273821,17827.75485288421,2891,0.07662438685871079,-0.024362195193169914,2787.996579763928
40,207.96552,1294,19118,0.844165982526256,4.736119740385188e-05,1306.8523182857798,18584.740424471318,2906,0.07634625021500924,0.040026287287498276,2853.2650116649884
41,208.506748325,1305,19511,0.8476484869242688,4.655874365177792e-05,1307.168656141677,19322.67448866302,2943,0.07626322210161222,0.12276503714343881,2917.14962966313
42,209.0478713,1322,19990,0.8491768105118729,4.54883656798732e-05,1307.9337017825746,20038.845953475346,2995,0.07610203578242786,0.04263512971844641,2979.2351582141723
43,209.588888925,1314,20555,0.8502736512177026,4.41907204000677e-05,1309.1081791206798,20729.01735033597,3025,0.07561032260451583,0.014542835126740133,3038.6552130285495
44,210.12980119999997,1300,21036,0.8513731200582484,4.313807864097327e-05,1310.9194319236876,21387.4729665447,3034,0.07480142836344765,-0.07042345183454617,3094.9791388252816
45,210.670608125,1295,21490,0.8534308197221572,4.225951075623457e-05,1312.6820086524924,22000.94466465789,3071,0.0750528911030726,-0.16322638859734742,3147.0617907539768
