time(s),temp(C),target_temp,ramp_time,hold_time,stage
0.011001825332641602,22.8,211.99356079101562,0.75,450,RAMP
0.15500092506408691,22.8,211.99356079101562,0.75,450,RAMP
0.32500505447387695,22.8,211.99356079101562,0.75,450,RAMP
0.5100023746490479,22.8,211.99356079101562,0.75,450,RAMP
0.6650030612945557,22.8,211.99356079101562,0.75,450,RAMP
0.8050334453582764,22.8,211.99356079101562,0.75,450,RAMP
0.9399986267089844,22.8,212.0,0.75,450,RAMP
1.117002248764038,22.8,212.0,0.75,450,RAMP
1.295001745223999,22.8,212.0,0.75,450,RAMP
1.4210033416748047,22.8,212.0,0.75,450,RAMP
1.5450026988983154,22.8,212.0,0.75,450,RAMP
1.6940038204193115,22.8,212.0,0.75,450,RAMP
1.8219988346099854,22.8,212.0,0.75,450,RAMP
1.9650440216064453,22.8,212.0,0.75,450,RAMP
2.091003656387329,22.8,212.0,0.75,450,RAMP
2.234999179840088,22.8,212.0,0.75,450,RAMP
2.36500883102417,22.8,212.0,0.75,450,RAMP
2.5250051021575928,22.8,212.0,0.75,450,RAMP
2.701000452041626,22.8,212.0,0.75,450,RAMP
2.8450028896331787,22.8,212.0,0.75,450,RAMP
2.988999366760254,22.9,212.0,0.75,450,RAMP
3.1270031929016113,22.9,212.0,0.75,450,RAMP
3.2600011825561523,22.9,212.0,0.75,450,RAMP
3.4020309448242188,22.9,212.0,0.75,450,RAMP
3.5270066261291504,22.9,212.0,0.75,450,RAMP
3.6910057067871094,22.9,212.0,0.75,450,RAMP
3.832016944885254,23.0,212.0,0.75,450,RAMP
4.039998531341553,23.0,212.0,0.75,450,RAMP
4.202998399734497,23.0,212.0,0.75,450,RAMP
4.348004341125488,23.0,212.0,0.75,450,RAMP
4.4900007247924805,23.0,212.0,0.75,450,RAMP
4.630007743835449,23.1,212.0,0.75,450,RAMP
4.776005268096924,23.1,212.0,0.75,450,RAMP
4.907031059265137,23.1,212.0,0.75,450,RAMP
5.048005104064941,23.1,212.0,0.75,450,RAMP
5.194004058837891,23.1,212.0,0.75,450,RAMP
5.32100248336792,23.2,212.0,0.75,450,RAMP
5.49300479888916,23.2,212.0,0.75,450,RAMP
5.66999888420105,23.2,212.0,0.75,450,RAMP
5.848013639450073,23.2,212.0,0.75,450,RAMP
5.976006746292114,23.2,212.0,0.75,450,RAMP
6.120999574661255,23.3,212.0,0.75,450,RAMP
6.262002468109131,23.3,212.0,0.75,450,RAMP
6.3910017013549805,23.3,212.0,0.75,450,RAMP
6.54201078414917,23.3,212.0,0.75,450,RAMP
6.727002859115601,23.3,212.0,0.75,450,RAMP
6.868999719619751,23.3,212.0,0.75,450,RAMP
6.994004726409912,23.4,212.0,0.75,450,RAMP
7.166004419326782,23.4,212.0,0.75,450,RAMP
7.349004030227661,23.5,212.0,0.75,450,RAMP
7.4940025806427,23.5,212.0,0.75,450,RAMP
7.621002912521362,23.5,212.0,0.75,450,RAMP
7.7559990882873535,23.6,212.0,0.75,450,RAMP
7.895004987716675,23.6,212.0,0.75,450,RAMP
8.039998769760132,23.6,212.0,0.75,450,RAMP
8.181007385253906,23.6,212.0,0.75,450,RAMP
8.325002908706665,23.6,212.0,0.75,450,RAMP
8.465999126434326,23.7,212.0,0.75,450,RAMP
8.660004377365112,23.7,212.0,0.75,450,RAMP
8.850003242492676,23.7,212.0,0.75,450,RAMP
8.995003700256348,23.7,212.0,0.75,450,RAMP
9.124003887176514,23.7,212.0,0.75,450,RAMP
9.269031047821045,23.7,212.0,0.75,450,RAMP
9.410005331039429,23.8,212.0,0.75,450,RAMP
9.5490083694458,23.8,212.0,0.75,450,RAMP
9.682003736495972,23.8,212.0,0.75,450,RAMP
9.827005624771118,23.8,212.0,0.75,450,RAMP
9.966005563735962,23.8,212.0,0.75,450,RAMP
10.14100170135498,23.9,212.0,0.75,450,RAMP
10.291001319885254,23.9,212.0,0.75,450,RAMP
10.498013019561768,23.9,212.0,0.75,450,RAMP
10.662025451660156,23.9,212.0,0.75,450,RAMP
10.80099868774414,23.9,212.0,0.75,450,RAMP
10.945001602172852,24.0,212.0,0.75,450,RAMP
11.073000431060791,24.0,212.0,0.75,450,RAMP
11.217000007629395,24.0,212.0,0.75,450,RAMP
11.35503101348877,24.0,212.0,0.75,450,RAMP
11.485998630523682,24.0,212.0,0.75,450,RAMP
11.648008108139038,24.0,212.0,0.75,450,RAMP
11.806034326553345,24.1,212.0,0.75,450,RAMP
11.983999013900757,24.1,212.0,0.75,450,RAMP
12.1229989528656,24.2,212.0,0.75,450,RAMP
12.256030321121216,24.2,212.0,0.75,450,RAMP
12.399036407470703,24.2,212.0,0.75,450,RAMP
12.522000312805176,24.2,212.0,0.75,450,RAMP
12.66500210762024,24.2,212.0,0.75,450,RAMP
12.813001871109009,24.2,212.0,0.75,450,RAMP
12.96400499343872,24.3,212.0,0.75,450,RAMP
13.13899827003479,24.3,212.0,0.75,450,RAMP
13.309014320373535,24.4,212.0,0.75,450,RAMP
13.491004228591919,24.4,212.0,0.75,450,RAMP
13.639999151229858,24.4,212.0,0.75,450,RAMP
13.772998809814453,24.5,212.0,0.75,450,RAMP
13.901002883911133,24.5,212.0,0.75,450,RAMP
14.045001983642578,24.5,212.0,0.75,450,RAMP
14.196000576019287,24.6,212.0,0.75,450,RAMP
14.332008123397827,24.6,212.0,0.75,450,RAMP
14.470998287200928,24.6,212.0,0.75,450,RAMP
14.635998725891113,24.7,212.0,0.75,450,RAMP
14.842004537582397,24.7,212.0,0.75,450,RAMP
14.999999046325684,24.7,212.0,0.75,450,RAMP
15.147005319595337,24.7,212.0,0.75,450,RAMP
15.291008710861206,24.7,212.0,0.75,450,RAMP
15.4180006980896,24.7,212.0,0.75,450,RAMP
15.562003135681152,24.7,212.0,0.75,450,RAMP
15.699004650115967,24.7,212.0,0.75,450,RAMP
15.830038070678711,24.8,212.0,0.75,450,RAMP
16.008002281188965,24.8,212.0,0.75,450,RAMP
16.1800057888031,24.9,212.0,0.75,450,RAMP
16.342039585113525,24.9,212.0,0.75,450,RAMP
16.489031076431274,24.9,212.0,0.75,450,RAMP
16.634000062942505,25.1,212.0,0.75,450,RAMP
16.77700686454773,25.1,212.0,0.75,450,RAMP
16.917998790740967,25.2,212.0,0.75,450,RAMP
17.04900288581848,25.2,212.0,0.75,450,RAMP
17.189026355743408,25.2,212.0,0.75,450,RAMP
17.313002347946167,25.3,212.0,0.75,450,RAMP
17.49300456047058,25.3,212.0,0.75,450,RAMP
