,x_(nm),baseline_dark,baseline_light,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1055,1071,1032.0825135730788,4109.536466287867,1050,-0.3125,,1045.4244413456393
1,186.775442325,1053,1079,1040.0399151307024,3063.6378142677922,1055,0.07692307692307693,,1046.2700867349029
2,187.3207793,1050,1080,1047.46673994868,2149.9654817837563,1051,0.03333333333333333,,1047.4439398852585
3,187.86601092499998,1046,1082,1054.3794520743302,1363.857957500053,1044,-0.05555555555555555,,1048.9282946302205
4,188.41113719999998,1050,1081,1060.7945155549717,700.6537300809755,1042,-0.25806451612903225,,1050.7054448033039
5,188.956158125,1051,1078,1066.728394437923,155.69128819081743,1041,-0.37037037037037035,,1052.757684238023
6,189.50107369999998,1059,1080,1072.197552770503,-275.690879506129,1040,-0.9047619047619048,,1055.0673067678931
7,190.045883925,1075,1103,1077.2184546000303,-598.1542843455691,1051,-0.8571428571428571,,1057.6166062264283
8,190.59058879999998,1083,1117,1081.8075639738233,-816.3604376632102,1067,-0.47058823529411764,,1060.3878764471438
9,191.135188325,1083,1112,1085.9813449392009,-934.9708507947598,1084,0.034482758620689655,,1063.3634112635536
10,191.67968249999998,1095,1114,1089.7562615434817,-958.6470350759228,1088,-0.3684210526315789,,1066.5255045091733
11,192.22407132499998,1089,1098,1093.1487778339845,-892.0505018424055,1073,-1.7777777777777777,,1069.8564500175169
12,192.7683548,1082,1087,1096.1753578580276,-739.8427624299184,1060,-4.4,,1073.3385416220992
13,193.312532925,1087,1095,1098.85246566293,-506.6853281741651,1056,-3.875,,1076.9540731564355
14,193.8566057,1092,1105,1101.19656529601,-197.23971041085133,1079,-1.0,,1080.6853384540395
15,194.400573125,1094,1123,1103.2241208045866,183.83257952431268,1094,0.0,,1084.5146313484267
16,194.9444352,1101,1134,1104.9515962359783,631.870030295624,1104,0.09090909090909091,,1088.4242456731117
17,195.488191925,1128,1132,1106.3954556375038,1142.2111305673748,1110,-4.5,,1092.3964752616089
18,196.0318433,1136,1136,1107.5721630564817,1710.1943690038556,1112,-inf,,1096.413613947433
19,196.575389325,1117,1137,1108.4981825402306,2331.158234269364,1099,-0.9,,1100.4579555640992
20,197.11883,1107,1127,1109.1899781360694,3000.4412150281896,1083,-1.2,,1104.5117939451216
21,197.662165325,1116,1124,1109.6640138913165,3713.381799944632,1095,-2.625,,1108.557422924015
22,198.2053953,1114,1120,1109.9367538532906,4465.318477682973,1108,-1.0,,1112.5771363342947
23,198.74851992499998,1109,1110,1110.0246620693104,5251.589736907519,1100,-9.0,,1116.5532280094744
24,199.2915392,1112,1113,1109.9442025866947,6067.5340662825565,1101,-11.0,,1120.4679917830697
25,199.83445312499998,1128,1141,1109.7118394527408,6908.489954472223,1118,-0.7692307692307693,-inf,1124.3037214885737
26,200.3772617,1122,2226,1110.1211805476696,7646.489863869931,1119,-0.002717391304347826,-inf,1127.639267027544
27,200.919964925,1106,6632,1109.283970191829,8398.581190966792,1113,0.0012667390517553383,-inf,1130.6582029037813
28,201.4625628,1095,11718,1107.8563500871833,9166.954902715628,1124,0.002729925633060341,-inf,1133.465922217922
29,202.005055325,1091,13819,1107.066751228772,9949.929307571894,1146,0.004321181646763042,-inf,1136.5062402319202
30,202.5474425,1098,14763,1106.603252621782,10743.303223175857,1170,0.005268935236004391,-inf,1139.035833201183
31,203.089724325,1117,15461,1105.6086661079314,11547.253346621445,1172,0.003834355828220859,-inf,1140.844209381844
32,203.63190079999998,1127,16123,1104.4525357312525,12361.012208656812,1171,0.0029341157642037877,-inf,1142.248703254865
33,204.173971925,1110,16604,1104.012299259305,13181.344696368862,1167,0.003678843423260617,-inf,1144.1362205259243
34,204.71593769999998,1100,16943,1104.050624023173,13999.225033409322,1164,0.004039638957268194,-inf,1146.5992661215212
35,205.257798125,1104,17185,1103.7819429658446,14808.939500328148,1170,0.0041042223742304585,-inf,1149.215724025437
36,205.7995532,1098,17526,1103.8230084486413,15605.537837776319,1166,0.0041392744095446795,-inf,1151.8825341457118
37,206.34120292499998,1091,18076,1104.009150830122,16388.831955423368,1168,0.004533411833971151,-inf,1154.1027656345336
38,206.88274729999998,1094,18698,1103.669777344879,17157.389816303552,1154,0.0034083162917518746,inf,1155.5472604135773
39,207.424186325,1089,18999,1103.3277084418462,17901.045029332145,1143,0.003015075376884422,inf,1156.2009785045873
40,207.96552,1084,19230,1103.1574667602677,18618.616163446153,1137,0.0029207538851537527,inf,1157.0474302928499
41,208.506748325,1092,19560,1103.182178531769,19313.426827334337,1140,0.002599090318388564,inf,1158.0195474415962
42,209.0478713,1114,19925,1103.6720650524148,19981.0621305122,1156,0.0022327361650098347,inf,1158.7996783618887
43,209.588888925,1108,20424,1104.7214659448473,20615.09062492882,1159,0.002640298198384759,inf,1159.4717434143247
44,210.12980119999997,1083,20777,1106.27452490428,21212.635937393417,1145,0.003148166954402356,0.1666154001231547,1160.2064146413059
45,210.670608125,1089,21124,1107.4075516999042,21760.017554191072,1141,0.0025954579485899677,0.2666077241523651,1160.5838184330114
46,211.2113097,1094,21466,1108.0876124034307,22253.77850007885,1148,0.002650697035146279,0.35747793569116054,1160.5471698112988
47,211.751905925,1104,21673,1109.019660694445,22693.22190763054,1155,0.0024794593806213234,0.40073817085772073,1160.4852658044128
48,212.29239679999998,1108,21979,1109.9973951844677,23066.716845228213,1163,0.0026352354942264385,0.48641254650194754,1160.2573784230453
49,212.83278232499998,1111,22336,1111.072187365491,23380.539038256364,1151,0.001884570082449941,0.31169584187751914,1159.7604702258038
50,213.37306249999997,1106,22721,1112.3868717298028,23636.31239665632,1158,0.002405736756881795,0.022824160906658408,1159.2976737864733
51,213.91323732499998,1103,23213,1113.7727241839918,23826.18326575868,1159,0.002532790592492085,0.002183529547597629,1158.5779972366083
52,214.45330679999998,1140,23819,1115.4066230265478,23986.381707399487,1172,0.0014109969575378104,0.001912024836923024,1157.4594441549984
53,214.993270925,1158,24274,1116.1389838954235,24229.524519241193,1173,0.0006489011939781969,0.0017322718052373894,1155.3439715508623
54,215.5331297,1131,24695,1115.8281954290937,24595.058687625526,1152,0.0008911899507723646,0.0016024365449263736,1153.121882715328
55,216.07288312499998,1118,25161,1116.0839203605756,25005.26261070418,1158,0.0016636858961028157,0.0015367107547139844,1152.7056558472225
56,216.61253119999998,1131,25514,1117.3989444834324,25426.73836326935,1173,0.0017225115859410246,0.001502409039550265,1153.6750549276092
57,217.152073925,1141,25770,1120.0184828648225,25862.81863688822,1178,0.0015022940436071298,0.001426067181980996,1155.1798228725231
