,x_(nm),baseline_dark,baseline_light,baseline_mirror,baseline_calibration,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1061,1058,0.3621226043733797,-0.12070753479112656,1037.7151155253255,3825.782694758304,1034,3.259103439360417,,1176.2758094045548
1,186.775442325,1050,1059,1.18800459154587,0.1320005101717633,1045.2404159986838,2877.4892354490826,1035,-1.9800076525764496,,1128.6388817742866
2,187.3207793,1048,1051,1.908567993433533,0.6361893311445109,1052.2813873170614,2047.8285819085163,1040,-5.089514649156087,,1087.314134516893
3,187.86601092499998,1055,1054,1.7279185264672412,-1.7279185264672412,1058.8525990108988,1332.7426071380228,1040,25.918777897008617,,1052.0973133714053
4,188.41113719999998,1056,1067,1.043047789334166,0.094822526303106,1064.9686206106371,728.1731841390206,1030,-2.465385683880756,,1022.7841640768546
5,188.956158125,1061,1067,0.840365554154959,0.14006092569249315,1070.6440216467167,230.0621859129269,1022,-5.462376102007233,,999.1704323722715
6,189.50107369999998,1064,1059,0.8202728553565946,-0.1640545710713189,1075.893371649579,-165.64851453883966,1032,5.249746274282205,,981.0518639966872
7,190.045883925,1073,1073,0.837733819880384,inf,1080.731240149664,-463.01704421486147,1050,-inf,,968.2242046891325
8,190.59058879999998,1087,1083,0.8116271105193998,-0.20290677762984996,1085.172196677413,-666.1015301137209,1058,5.884296551265649,,960.4832001886386
9,191.135188325,1093,1084,0.8262856362484797,-0.09180951513871997,1089.2308107632668,-778.9600992339997,1061,2.937904484439039,,957.6245962342364
10,191.67968249999998,1105,1092,0.8012221689422371,-0.06163247453401824,1092.921651937666,-805.6508785742794,1072,2.033871659622602,,959.4441385649568
11,192.22407132499998,1107,1082,0.7775424502505143,-0.03110169801002057,1096.2592897310515,-750.2319951331433,1069,1.1818645243807817,,965.7375729198308
12,192.7683548,1088,1076,0.7753865851703869,-0.06461554876419891,1099.2582936738638,-616.7615759091718,1061,1.7446198166333704,,976.3006450378895
13,193.312532925,1081,1072,0.7956261498651602,-0.08840290554057335,1101.9332332965441,-409.29774790094916,1057,2.1216697329737606,,990.9291006581636
14,193.8566057,1091,1083,0.7908861747409445,-0.09886077184261806,1104.2986781295328,-131.89863810705447,1070,2.076076208694979,,1009.4186855196845
15,194.400573125,1109,1102,0.7942231778648126,-0.1134604539806875,1106.369197703271,211.3776264739272,1088,2.3826695335944374,,1031.5651453614828
16,194.9444352,1113,1105,0.7947581770897779,-0.09934477213622224,1108.1593615481995,616.4729188434162,1102,1.0927924934984445,,1057.1642259225896
17,195.488191925,1116,1118,0.7914877943554887,0.39574389717774433,1109.6837391947588,1079.3291120028284,1116,0.0,,1086.011672942036
18,196.0318433,1119,1126,0.7911116722494277,0.11301595317848967,1110.9569001733898,1595.8880789535838,1127,0.9041276254279174,,1117.903232158853
19,196.575389325,1115,1109,0.7900325230816138,-0.13167208718026896,1111.9934140145333,2162.091692697098,1114,0.13167208718026896,,1152.6346493120714
20,197.11883,1115,1091,0.798472358442206,-0.03326968160175858,1112.8078502486303,2773.881826234792,1092,0.7652026768404474,,1190.001670140722
21,197.662165325,1120,1091,0.7981102791346143,-0.02752104410809015,1113.4147784061213,3427.2003525680802,1096,0.6605050585941636,,1229.8000403838364
22,198.2053953,1118,1098,0.8040599544843242,-0.04020299772421621,1113.8287680174471,4117.989144698384,1098,0.8040599544843242,,1271.825505780445
23,198.74851992499998,1102,1092,0.8074165803696804,-0.08074165803696805,1114.0643886130485,4842.190075627121,1088,1.1303832125175526,,1315.873812069579
24,199.2915392,1105,1096,0.8060625325032217,-0.08956250361146907,1114.1362097233666,5595.745018355703,1097,0.7165000288917526,,1361.7407049902693
25,199.83445312499998,1135,1123,0.8122546130835153,-0.06768788442362628,1114.0588008788209,6374.595845885403,1127,0.5415030753890102,-inf,1409.2219302815195
26,200.3772617,1139,2095,0.8144257223941842,0.0008519097514583517,1114.5587442523968,7066.570137488821,1180,0.03492829980979242,-inf,1452.7352374911952
27,200.919964925,1112,6115,0.8150182986479615,0.00016290591617988437,1114.4175632516942,7774.664907472274,1393,0.04577656244654751,inf,1497.0542028131722
28,201.4625628,1099,10696,0.8232603193402961,8.57830904803893e-05,1113.4993544587433,8498.174296133386,1640,0.046408651949890606,inf,1542.6569118213026
29,202.005055325,1100,12623,0.8194894939197722,7.111772055191984e-05,1113.1017463588994,9237.413961810962,1765,0.04729328416702669,inf,1590.2271625631079
30,202.5474425,1106,13523,0.8269202298982968,6.659581460081315e-05,1112.639493533241,9991.327504586548,1836,0.0486149446585936,inf,1638.2999841445699
