time(s),temp(C),target_temp,ramp_time,hold_time,stage
0.00500798225402832,28.4,228.55636596679688,0.75,450,RAMP
0.156005859375,28.4,228.55636596679688,0.75,450,RAMP
0.35500359535217285,28.4,228.55636596679688,0.75,450,RAMP
0.5380020141601562,28.4,228.55636596679688,0.75,450,RAMP
0.7300024032592773,28.4,228.55636596679688,0.75,450,RAMP
0.879004955291748,28.4,228.55636596679688,0.75,450,RAMP
1.0040006637573242,28.4,228.6,0.75,450,RAMP
1.1950035095214844,28.4,228.6,0.75,450,RAMP
1.3550024032592773,28.4,228.6,0.75,450,RAMP
1.5040009021759033,28.4,228.6,0.75,450,RAMP
1.6470005512237549,28.4,228.6,0.75,450,RAMP
1.8010306358337402,28.4,228.6,0.75,450,RAMP
1.951030969619751,28.5,228.6,0.75,450,RAMP
2.0710012912750244,28.5,228.6,0.75,450,RAMP
2.202000379562378,28.5,228.6,0.75,450,RAMP
2.344006299972534,28.6,228.6,0.75,450,RAMP
2.506007671356201,28.6,228.6,0.75,450,RAMP
2.685004711151123,28.6,228.6,0.75,450,RAMP
2.845005750656128,28.7,228.6,0.75,450,RAMP
2.9890329837799072,28.7,228.6,0.75,450,RAMP
3.1340010166168213,28.8,228.6,0.75,450,RAMP
3.2780070304870605,28.8,228.6,0.75,450,RAMP
3.420001983642578,28.8,228.6,0.75,450,RAMP
3.597001314163208,29.0,228.6,0.75,450,RAMP
3.73700213432312,29.0,228.6,0.75,450,RAMP
3.879005193710327,29.1,228.6,0.75,450,RAMP
4.061002731323242,29.1,228.6,0.75,450,RAMP
4.268999099731445,29.1,228.6,0.75,450,RAMP
4.411007642745972,29.3,228.6,0.75,450,RAMP
4.555010080337524,29.3,228.6,0.75,450,RAMP
4.707034587860107,29.5,228.6,0.75,450,RAMP
4.855046033859253,29.5,228.6,0.75,450,RAMP
5.028002023696899,29.5,228.6,0.75,450,RAMP
5.162012815475464,29.6,228.6,0.75,450,RAMP
5.321002721786499,29.6,228.6,0.75,450,RAMP
5.443002462387085,29.6,228.6,0.75,450,RAMP
5.616998672485352,29.8,228.6,0.75,450,RAMP
5.817000865936279,29.8,228.6,0.75,450,RAMP
5.9580042362213135,29.8,228.6,0.75,450,RAMP
6.100032567977905,29.8,228.6,0.75,450,RAMP
6.233002662658691,29.8,228.6,0.75,450,RAMP
6.394002199172974,30.0,228.6,0.75,450,RAMP
6.535000324249268,30.0,228.6,0.75,450,RAMP
6.681009769439697,30.0,228.6,0.75,450,RAMP
6.831001043319702,30.1,228.6,0.75,450,RAMP
6.974005222320557,30.1,228.6,0.75,450,RAMP
7.155003547668457,30.3,228.6,0.75,450,RAMP
7.333009243011475,30.3,228.6,0.75,450,RAMP
7.490006446838379,30.3,228.6,0.75,450,RAMP
7.640006065368652,30.4,228.6,0.75,450,RAMP
7.763002395629883,30.4,228.6,0.75,450,RAMP
7.928004264831543,30.6,228.6,0.75,450,RAMP
8.067999601364136,30.6,228.6,0.75,450,RAMP
8.258004665374756,30.6,228.6,0.75,450,RAMP
8.40700101852417,30.8,228.6,0.75,450,RAMP
8.548003196716309,30.8,228.6,0.75,450,RAMP
8.724003553390503,30.9,228.6,0.75,450,RAMP
8.90100908279419,30.9,228.6,0.75,450,RAMP
9.041006326675415,30.9,228.6,0.75,450,RAMP
9.190014600753784,31.0,228.6,0.75,450,RAMP
9.333000659942627,31.0,228.6,0.75,450,RAMP
9.476004838943481,31.0,228.6,0.75,450,RAMP
9.634003400802612,31.1,228.6,0.75,450,RAMP
9.765026092529297,31.1,228.6,0.75,450,RAMP
9.908003330230713,31.3,228.6,0.75,450,RAMP
10.075001239776611,31.3,228.6,0.75,450,RAMP
10.287003517150879,31.4,228.6,0.75,450,RAMP
10.468999862670898,31.4,228.6,0.75,450,RAMP
10.612013101577759,31.4,228.6,0.75,450,RAMP
10.753000497817993,31.4,228.6,0.75,450,RAMP
10.88499927520752,31.4,228.6,0.75,450,RAMP
11.091002225875854,31.4,228.6,0.75,450,RAMP
11.236001253128052,31.5,228.6,0.75,450,RAMP
11.363030910491943,31.5,228.6,0.75,450,RAMP
11.508002519607544,31.6,228.6,0.75,450,RAMP
11.679002523422241,31.6,228.6,0.75,450,RAMP
11.890015363693237,31.6,228.6,0.75,450,RAMP
12.037001848220825,31.8,228.6,0.75,450,RAMP
12.178004741668701,31.8,228.6,0.75,450,RAMP
12.322055101394653,31.9,228.6,0.75,450,RAMP
12.465001344680786,31.9,228.6,0.75,450,RAMP
12.60900092124939,31.9,228.6,0.75,450,RAMP
12.754001140594482,32.0,228.6,0.75,450,RAMP
12.898001670837402,32.0,228.6,0.75,450,RAMP
13.028002500534058,32.0,228.6,0.75,450,RAMP
13.167999744415283,32.1,228.6,0.75,450,RAMP
13.345004558563232,32.1,228.6,0.75,450,RAMP
13.504001379013062,32.1,228.6,0.75,450,RAMP
13.646002054214478,32.2,228.6,0.75,450,RAMP
13.77600359916687,32.2,228.6,0.75,450,RAMP
13.920000791549683,32.3,228.6,0.75,450,RAMP
14.064000368118286,32.3,228.6,0.75,450,RAMP
14.208004236221313,32.3,228.6,0.75,450,RAMP
14.350999355316162,32.4,228.6,0.75,450,RAMP
14.475001573562622,32.4,228.6,0.75,450,RAMP
14.645004987716675,32.4,228.6,0.75,450,RAMP
