2021-01-18 11:13:00,150 - data_pipeline - INFO - CampaignParameters - Reading Campaign Parameters
2021-01-18 11:13:00,156 - data_pipeline - INFO - ProcessConductance - Processing Conductivity
2021-01-18 11:13:00,156 - data_pipeline - INFO - ProcessConductance - Processing Conductivity for sample 25
2021-01-18 11:13:00,157 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 0
2021-01-18 11:13:00,171 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 1
2021-01-18 11:13:00,175 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 10
2021-01-18 11:13:00,180 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 11
2021-01-18 11:13:00,184 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 12
2021-01-18 11:13:00,189 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 13
2021-01-18 11:13:00,193 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 14
2021-01-18 11:13:00,198 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 15
2021-01-18 11:13:00,203 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 16
2021-01-18 11:13:00,208 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 17
2021-01-18 11:13:00,212 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 18
2021-01-18 11:13:00,222 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 19
2021-01-18 11:13:00,226 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 2
2021-01-18 11:13:00,231 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 20
2021-01-18 11:13:00,235 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 21
2021-01-18 11:13:00,239 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 22
2021-01-18 11:13:00,244 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 23
2021-01-18 11:13:00,249 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 24
2021-01-18 11:13:00,254 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 25
2021-01-18 11:13:00,261 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 26
2021-01-18 11:13:00,266 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 27
2021-01-18 11:13:00,273 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 28
2021-01-18 11:13:00,279 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 29
2021-01-18 11:13:00,285 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 3
2021-01-18 11:13:00,290 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 30
2021-01-18 11:13:00,296 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 31
2021-01-18 11:13:00,302 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 32
2021-01-18 11:13:00,307 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 33
2021-01-18 11:13:00,313 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 34
2021-01-18 11:13:00,317 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 35
2021-01-18 11:13:00,322 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 36
2021-01-18 11:13:00,328 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 37
2021-01-18 11:13:00,332 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 38
2021-01-18 11:13:00,337 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 39
2021-01-18 11:13:00,341 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 4
2021-01-18 11:13:00,346 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 40
2021-01-18 11:13:00,352 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 41
2021-01-18 11:13:00,358 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 42
2021-01-18 11:13:00,366 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 43
2021-01-18 11:13:00,371 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 44
2021-01-18 11:13:00,378 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 45
2021-01-18 11:13:00,382 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 46
2021-01-18 11:13:00,387 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 47
2021-01-18 11:13:00,391 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 48
2021-01-18 11:13:00,396 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 49
2021-01-18 11:13:00,403 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 5
2021-01-18 11:13:00,407 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 50
2021-01-18 11:13:00,415 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 51
2021-01-18 11:13:00,423 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 52
2021-01-18 11:13:00,430 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 53
2021-01-18 11:13:00,438 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 54
2021-01-18 11:13:00,443 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 55
2021-01-18 11:13:00,450 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 56
2021-01-18 11:13:00,456 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 57
2021-01-18 11:13:00,461 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 58
2021-01-18 11:13:00,468 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 59
2021-01-18 11:13:00,472 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 6
2021-01-18 11:13:00,476 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 60
2021-01-18 11:13:00,481 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 61
2021-01-18 11:13:00,488 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 62
2021-01-18 11:13:00,494 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 63
2021-01-18 11:13:00,501 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 64
2021-01-18 11:13:00,507 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 65
2021-01-18 11:13:00,512 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 66
2021-01-18 11:13:00,517 - data_pipeline - INFO - ProcessConductance - Processing conductivity for sample 25, position 67
