time(s),temp(C),target_temp,ramp_time,hold_time,stage
0.006998777389526367,23.9,199.0947723388672,0.75,450,RAMP
0.15104436874389648,23.9,199.0947723388672,0.75,450,RAMP
0.29500579833984375,23.9,199.0947723388672,0.75,450,RAMP
0.4739978313446045,23.9,199.0947723388672,0.75,450,RAMP
0.6300086975097656,23.9,199.0947723388672,0.75,450,RAMP
0.7800071239471436,23.9,199.0947723388672,0.75,450,RAMP
0.9190165996551514,23.9,199.1,0.75,450,RAMP
1.1120033264160156,23.9,199.1,0.75,450,RAMP
1.3060002326965332,23.9,199.1,0.75,450,RAMP
1.4500017166137695,23.9,199.1,0.75,450,RAMP
1.579000473022461,23.9,199.1,0.75,450,RAMP
1.7049987316131592,23.9,199.1,0.75,450,RAMP
1.8490304946899414,23.9,199.1,0.75,450,RAMP
1.975029468536377,23.9,199.1,0.75,450,RAMP
2.104999303817749,23.9,199.1,0.75,450,RAMP
2.2440013885498047,23.9,199.1,0.75,450,RAMP
2.390002965927124,23.9,199.1,0.75,450,RAMP
2.548039197921753,23.9,199.1,0.75,450,RAMP
2.729001522064209,23.9,199.1,0.75,450,RAMP
2.8770344257354736,23.9,199.1,0.75,450,RAMP
3.015031099319458,23.9,199.1,0.75,450,RAMP
3.1430294513702393,24.0,199.1,0.75,450,RAMP
3.282031536102295,24.0,199.1,0.75,450,RAMP
3.4160008430480957,24.0,199.1,0.75,450,RAMP
3.536000967025757,24.0,199.1,0.75,450,RAMP
3.7200276851654053,24.0,199.1,0.75,450,RAMP
3.8579983711242676,24.0,199.1,0.75,450,RAMP
4.0020012855529785,24.0,199.1,0.75,450,RAMP
4.146999835968018,24.0,199.1,0.75,450,RAMP
4.295001745223999,24.0,199.1,0.75,450,RAMP
4.437028408050537,24.0,199.1,0.75,450,RAMP
4.564000844955444,24.0,199.1,0.75,450,RAMP
4.710033178329468,24.1,199.1,0.75,450,RAMP
4.8700034618377686,24.1,199.1,0.75,450,RAMP
5.005028963088989,24.1,199.1,0.75,450,RAMP
5.2059996128082275,24.1,199.1,0.75,450,RAMP
5.329003095626831,24.1,199.1,0.75,450,RAMP
5.5039989948272705,24.1,199.1,0.75,450,RAMP
5.68400502204895,24.1,199.1,0.75,450,RAMP
5.851001501083374,24.1,199.1,0.75,450,RAMP
5.985008955001831,24.1,199.1,0.75,450,RAMP
6.1130053997039795,24.1,199.1,0.75,450,RAMP
6.247030973434448,24.1,199.1,0.75,450,RAMP
6.3939995765686035,24.2,199.1,0.75,450,RAMP
6.533001184463501,24.2,199.1,0.75,450,RAMP
6.674027442932129,24.2,199.1,0.75,450,RAMP
6.799999952316284,24.2,199.1,0.75,450,RAMP
6.961000204086304,24.2,199.1,0.75,450,RAMP
7.15402889251709,24.2,199.1,0.75,450,RAMP
7.28303074836731,24.2,199.1,0.75,450,RAMP
7.4420342445373535,24.2,199.1,0.75,450,RAMP
7.565999507904053,24.3,199.1,0.75,450,RAMP
7.71600079536438,24.3,199.1,0.75,450,RAMP
7.85802960395813,24.3,199.1,0.75,450,RAMP
7.98600172996521,24.3,199.1,0.75,450,RAMP
8.10999846458435,24.3,199.1,0.75,450,RAMP
8.274998903274536,24.3,199.1,0.75,450,RAMP
8.466001272201538,24.3,199.1,0.75,450,RAMP
8.59399938583374,24.3,199.1,0.75,450,RAMP
8.753997087478638,24.4,199.1,0.75,450,RAMP
8.896018266677856,24.4,199.1,0.75,450,RAMP
9.04199743270874,24.4,199.1,0.75,450,RAMP
9.184010744094849,24.4,199.1,0.75,450,RAMP
9.329000234603882,24.4,199.1,0.75,450,RAMP
9.467004776000977,24.4,199.1,0.75,450,RAMP
9.628001928329468,24.4,199.1,0.75,450,RAMP
9.755997896194458,24.4,199.1,0.75,450,RAMP
9.93506145477295,24.5,199.1,0.75,450,RAMP
10.055029392242432,24.5,199.1,0.75,450,RAMP
10.19102931022644,24.5,199.1,0.75,450,RAMP
10.30903148651123,24.5,199.1,0.75,450,RAMP
10.448000431060791,24.5,199.1,0.75,450,RAMP
10.59099793434143,24.5,199.1,0.75,450,RAMP
10.735020399093628,24.5,199.1,0.75,450,RAMP
10.87900447845459,24.5,199.1,0.75,450,RAMP
11.067003965377808,24.5,199.1,0.75,450,RAMP
11.258029222488403,24.5,199.1,0.75,450,RAMP
11.453030824661255,24.5,199.1,0.75,450,RAMP
11.597038269042969,24.6,199.1,0.75,450,RAMP
11.756030082702637,24.6,199.1,0.75,450,RAMP
11.880000352859497,24.6,199.1,0.75,450,RAMP
12.01502537727356,24.7,199.1,0.75,450,RAMP
12.156997919082642,24.7,199.1,0.75,450,RAMP
12.30000114440918,24.7,199.1,0.75,450,RAMP
12.491996765136719,24.7,199.1,0.75,450,RAMP
12.66300106048584,24.7,199.1,0.75,450,RAMP
12.859997987747192,24.8,199.1,0.75,450,RAMP
13.003998041152954,24.8,199.1,0.75,450,RAMP
13.152004480361938,24.9,199.1,0.75,450,RAMP
13.291999816894531,24.9,199.1,0.75,450,RAMP
13.415998458862305,24.9,199.1,0.75,450,RAMP
13.547000408172607,24.9,199.1,0.75,450,RAMP
13.688029527664185,24.9,199.1,0.75,450,RAMP
13.832003593444824,24.9,199.1,0.75,450,RAMP
14.005031824111938,25.0,199.1,0.75,450,RAMP
14.170999765396118,25.0,199.1,0.75,450,RAMP
