,x_(nm),baseline_dark,baseline_light,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1024,1035,1004.6427805761867,4039.6002700386953,1005,-1.7272727272727273,-0.008125683142933523,994.2422000246631
1,186.775442325,1016,1027,1011.4453645996366,2999.461542888423,1010,-0.5454545454545454,-0.04644781056245034,999.7912196325063
2,187.3207793,1024,1015,1017.8663023216051,2090.9545153071904,1015,1.0,-0.08087580342095618,1005.1831161879356
3,187.86601092499998,1033,1015,1023.9153444735409,1309.433057322285,1011,1.2222222222222223,-0.11155732508642283,1010.419193153797
4,188.41113719999998,1027,1021,1029.602241786893,650.2510389609961,1002,4.166666666666667,-0.13864003892682203,1015.5007539929368
5,188.956158125,1008,1026,1034.9367449931103,108.76233025061174,1001,-0.3888888888888889,-0.16227160831012563,1020.4291021682012
6,189.50107369999998,1008,1027,1039.9286048236415,-319.67919878157954,1007,-0.05263157894736842,-0.1825996966043054,1025.2055411424362
7,190.045883925,1031,1042,1044.5875720099357,-639.7196781082894,1026,-0.45454545454545453,-0.19977196717733306,1029.8313743784884
8,190.59058879999998,1048,1059,1048.9233972834413,-856.0052377022294,1041,-0.6363636363636364,-0.21393608339718048,1034.3079053392037
9,191.135188325,1061,1062,1052.9458313756074,-973.1820075361111,1045,-16.0,-0.2252397086318194,1038.6364374874283
10,191.67968249999998,1072,1065,1056.664625017883,-995.8961175826462,1050,3.142857142857143,-0.23383050624922158,1042.8182742860083
11,192.22407132499998,1067,1058,1060.0895289417167,-928.7936978145444,1049,2.0,-0.2398561396173589,1046.8547191977902
12,192.7683548,1059,1055,1063.2302938785574,-776.5208782045202,1043,4.0,-0.24346427210420307,1050.74707568562
13,193.312532925,1050,1049,1066.0966705598541,-543.7237887252841,1043,7.0,-0.24480256707772588,1054.496647212344
14,193.8566057,1053,1057,1068.6984097170555,-235.04855934954685,1043,-2.5,-0.24401868790589912,1058.1047372408082
15,194.400573125,1065,1079,1071.0452620816104,144.8586799499799,1052,-0.9285714285714286,-0.2412602979566946,1061.572649233859
16,194.9444352,1076,1097,1073.1469783849677,591.3517992005827,1071,-0.23809523809523808,-0.2366750605980841,1064.9016866543423
17,195.488191925,1089,1104,1075.0133093585762,1099.7846684295537,1093,0.26666666666666666,-0.23041063919803934,1068.0931529651048
18,196.0318433,1102,1113,1076.654005733885,1665.5111576641757,1100,-0.18181818181818182,-0.22261469712453227,1071.148351628992
19,196.575389325,1093,1108,1078.0788182423425,2283.8851369317445,1082,-0.7333333333333333,-0.21343489774553442,1074.068586108851
20,197.11883,1084,1091,1079.297497615398,2950.260476259541,1075,-1.2857142857142858,-0.2030189044290178,1076.855159867527
21,197.662165325,1094,1098,1080.3197945845002,3659.991045674862,1082,-3.0,-0.19151438054295408,1079.509376367867
22,198.2053953,1087,1101,1081.1554598810976,4408.43071520499,1073,-1.0,-0.17906898945531516,1082.0325390727166
23,198.74851992499998,1067,1090,1081.8142442366395,5190.933354877207,1069,0.08695652173913043,-0.16583039453407272,1084.4259514449222
24,199.2915392,1072,1087,1082.3058983825747,6002.852834718818,1082,0.6666666666666666,-0.15194625914719842,1086.6909169473304
25,199.83445312499998,1107,1105,1082.6401730503314,6839.54302475694,1105,1.0,-0.13756424666266212,1088.8287390427658
26,200.3772617,1102,2168,1083.6682597567121,7574.178282633665,1101,-0.0009380863039399625,-0.18055711287743603,1090.8712315114515
27,200.919964925,1064,6534,1083.7446148270424,8321.230016534757,1081,0.0031078610603290677,-0.19444701160099914,1092.4280504654482
28,201.4625628,1065,11614,1083.5747355545786,9082.090760832461,1072,0.0006635700066357001,-0.16074797965109802,1093.7049536795641
29,202.005055325,1071,13725,1083.9948356700963,9858.407211941192,1084,0.0010273431326062905,-0.1131880771327174,1095.4168157828958
30,202.5474425,1075,14639,1084.2461663910638,10647.407959409975,1095,0.001474491300501327,0.038034128750423606,1097.1991664590155
31,203.089724325,1080,15309,1083.1424494325825,11446.659244829789,1101,0.0014758591608686486,0.06775491387094726,1098.1295839090142
32,203.63190079999998,1082,15960,1081.31543183309,12254.874062832445,1101,0.0012770533673880898,0.10812813786381807,1098.4682325760282
33,204.173971925,1078,16433,1079.9946771161087,13069.76629142198,1106,0.001823510257245197,0.1371688724639693,1099.432671181659
34,204.71593769999998,1086,16762,1079.2763596004233,13882.594033839689,1121,0.002232712426639449,0.1595828194386073,1101.0613150920535
35,205.257798125,1091,17015,1079.0127749212686,14685.926023239203,1126,0.0021979402160261243,-0.31792075470824094,1102.7473555459708
36,205.7995532,1080,17391,1079.1675236131982,15475.38268137414,1123,0.002636257740175342,-0.2692486685258862,1104.449885614602
37,206.34120292499998,1080,17959,1079.0034428865679,16252.700038505658,1119,0.002310563422003673,-0.24062985053294328,1106.053432693811
38,206.88274729999998,1077,18591,1078.2428594078933,17016.882624747686,1105,0.0015987210231814548,-0.13634739524534398,1107.1310788466117
39,207.424186325,1064,18901,1076.9532265736277,17756.29212439659,1093,0.0016258339406850927,0.08845758213542136,1107.6546014632056
40,207.96552,1059,19100,1075.458583433353,18469.113116944536,1096,0.002050884097333851,0.047544673430194216,1107.847267208749
