Unnamed: 0,Current,Voltage,sample,position
0,0.0,4.64113,25,0
1,0.0002,10.0017,25,0
2,0.0004,10.0016,25,0
3,0.0006,10.0015,25,0
4,0.0008,10.0015,25,0
5,0.001,10.0015,25,0
0,0.0,4.38896,25,1
1,0.0002,10.002,25,1
2,0.0004,10.0018,25,1
3,0.0006,10.0017,25,1
4,0.0008,10.0017,25,1
5,0.001,10.0017,25,1
0,0.0,4.05601,25,10
1,0.0002,10.002,25,10
2,0.0004,10.0017,25,10
3,0.0006,10.0017,25,10
4,0.0008,10.0017,25,10
5,0.001,10.0017,25,10
0,0.0,4.2891900000000005,25,11
1,0.0002,10.002,25,11
2,0.0004,10.0017,25,11
3,0.0006,10.0017,25,11
4,0.0008,10.0017,25,11
5,0.001,10.0017,25,11
0,0.0,3.99116,25,12
1,0.0002,10.002,25,12
2,0.0004,10.0018,25,12
3,0.0006,10.0017,25,12
4,0.0008,10.0017,25,12
5,0.001,10.0016,25,12
0,0.0,4.1706900000000005,25,13
1,0.0002,10.002,25,13
2,0.0004,10.0018,25,13
3,0.0006,10.0017,25,13
4,0.0008,10.0017,25,13
5,0.001,10.0017,25,13
0,0.0,4.355580000000001,25,14
1,0.0002,10.0019,25,14
2,0.0004,10.0017,25,14
3,0.0006,10.0017,25,14
4,0.0008,10.0017,25,14
5,0.001,10.0016,25,14
0,0.0,4.21885,25,15
1,0.0002,10.002,25,15
2,0.0004,10.0017,25,15
3,0.0006,10.0017,25,15
4,0.0008,10.0017,25,15
5,0.001,10.0017,25,15
0,0.0,4.171930000000001,25,16
1,0.0002,10.002,25,16
2,0.0004,10.0018,25,16
3,0.0006,10.0017,25,16
4,0.0008,10.0017,25,16
5,0.001,10.0018,25,16
0,0.0,4.06652,25,17
1,0.0002,10.002,25,17
2,0.0004,10.0017,25,17
3,0.0006,10.0017,25,17
4,0.0008,10.0017,25,17
5,0.001,10.0016,25,17
0,0.0,4.01671,25,18
1,0.0002,10.0019,25,18
2,0.0004,10.0017,25,18
3,0.0006,10.0017,25,18
4,0.0008,10.0017,25,18
5,0.001,10.0017,25,18
0,0.0,4.03302,25,19
1,0.0002,10.0019,25,19
2,0.0004,10.0017,25,19
3,0.0006,10.0017,25,19
4,0.0008,10.0017,25,19
5,0.001,10.0017,25,19
0,0.0,4.33847,25,2
1,0.0002,10.0019,25,2
2,0.0004,10.0017,25,2
3,0.0006,10.0017,25,2
4,0.0008,10.0017,25,2
5,0.001,10.0017,25,2
0,0.0,4.41971,25,20
1,0.0002,10.002,25,20
2,0.0004,10.0018,25,20
3,0.0006,10.0017,25,20
4,0.0008,10.0017,25,20
5,0.001,10.0017,25,20
0,0.0,4.05331,25,21
1,0.0002,10.0019,25,21
2,0.0004,10.0017,25,21
3,0.0006,10.0017,25,21
4,0.0008,10.0017,25,21
5,0.001,10.0017,25,21
0,0.0,4.42218,25,22
1,0.0002,10.002,25,22
2,0.0004,10.0017,25,22
3,0.0006,10.0017,25,22
4,0.0008,10.0017,25,22
5,0.001,10.0017,25,22
0,0.0,4.1980900000000005,25,23
1,0.0002,10.0019,25,23
2,0.0004,10.0017,25,23
3,0.0006,10.0017,25,23
4,0.0008,10.0017,25,23
5,0.001,10.0017,25,23
0,0.0,4.2481,25,24
1,0.0002,10.0019,25,24
2,0.0004,10.0017,25,24
3,0.0006,10.0017,25,24
4,0.0008,10.0017,25,24
5,0.001,10.0017,25,24
0,0.0,4.26702,25,25
1,0.0002,10.0019,25,25
2,0.0004,10.0017,25,25
3,0.0006,10.0017,25,25
4,0.0008,10.0017,25,25
5,0.001,10.0017,25,25
0,0.0,4.362509999999999,25,26
1,0.0002,10.002,25,26
2,0.0004,10.0018,25,26
3,0.0006,10.0017,25,26
4,0.0008,10.0017,25,26
5,0.001,10.0017,25,26
0,0.0,4.06977,25,27
1,0.0002,10.002,25,27
2,0.0004,10.0017,25,27
3,0.0006,10.0017,25,27
4,0.0008,10.0017,25,27
5,0.001,10.0018,25,27
0,0.0,4.13162,25,28
1,0.0002,10.002,25,28
2,0.0004,10.0018,25,28
3,0.0006,10.0017,25,28
4,0.0008,10.0017,25,28
5,0.001,10.0017,25,28
0,0.0,4.007219999999999,25,29
1,0.0002,10.002,25,29
2,0.0004,10.0017,25,29
3,0.0006,10.0017,25,29
4,0.0008,10.0017,25,29
5,0.001,10.0017,25,29
0,0.0,4.27687,25,3
1,0.0002,10.0019,25,3
2,0.0004,10.0017,25,3
3,0.0006,10.0017,25,3
4,0.0008,10.0017,25,3
5,0.001,10.0017,25,3
0,0.0,4.144819999999999,25,30
1,0.0002,10.0019,25,30
2,0.0004,10.0017,25,30
3,0.0006,10.0016,25,30
4,0.0008,10.0017,25,30
5,0.001,10.0017,25,30
0,0.0,3.9974800000000004,25,31
1,0.0002,10.0019,25,31
2,0.0004,10.0016,25,31
3,0.0006,10.0016,25,31
4,0.0008,10.0016,25,31
5,0.001,10.0016,25,31
0,0.0,3.8623,25,32
1,0.0002,10.0018,25,32
2,0.0004,10.0016,25,32
3,0.0006,10.0015,25,32
4,0.0008,10.0016,25,32
5,0.001,10.0016,25,32
0,0.0,4.14811,25,33
1,0.0002,10.0019,25,33
2,0.0004,10.0017,25,33
3,0.0006,10.0017,25,33
4,0.0008,10.0017,25,33
5,0.001,10.0017,25,33
0,0.0,4.0054300000000005,25,34
1,0.0002,10.0019,25,34
2,0.0004,10.0017,25,34
3,0.0006,10.0016,25,34
4,0.0008,10.0017,25,34
5,0.001,10.0016,25,34
0,0.0,4.54229,25,35
1,0.0002,10.002,25,35
2,0.0004,10.0017,25,35
3,0.0006,10.0017,25,35
4,0.0008,10.0017,25,35
5,0.001,10.0017,25,35
0,0.0,3.9241699999999997,25,36
1,0.0002,10.0019,25,36
2,0.0004,10.0017,25,36
3,0.0006,10.0017,25,36
4,0.0008,10.0017,25,36
5,0.001,10.0017,25,36
0,0.0,4.37665,25,37
1,0.0002,10.002,25,37
2,0.0004,10.0018,25,37
3,0.0006,10.0017,25,37
4,0.0008,10.0017,25,37
5,0.001,10.0017,25,37
0,0.0,4.03843,25,38
1,0.0002,10.0019,25,38
2,0.0004,10.0017,25,38
3,0.0006,10.0017,25,38
4,0.0008,10.0017,25,38
5,0.001,10.0017,25,38
0,0.0,4.08669,25,39
1,0.0002,10.0019,25,39
2,0.0004,10.0017,25,39
3,0.0006,10.0017,25,39
4,0.0008,10.0017,25,39
5,0.001,10.0017,25,39
0,0.0,4.29945,25,4
1,0.0002,10.002,25,4
2,0.0004,10.0017,25,4
3,0.0006,10.0017,25,4
4,0.0008,10.0017,25,4
5,0.001,10.0017,25,4
0,0.0,3.85437,25,40
1,0.0002,10.0019,25,40
2,0.0004,10.0017,25,40
3,0.0006,10.0017,25,40
4,0.0008,10.0017,25,40
5,0.001,10.0017,25,40
0,0.0,3.7275400000000003,25,41
1,0.0002,10.0019,25,41
2,0.0004,10.0017,25,41
3,0.0006,10.0016,25,41
4,0.0008,10.0016,25,41
5,0.001,10.0016,25,41
0,0.0,4.01326,25,42
1,0.0002,10.0019,25,42
2,0.0004,10.0017,25,42
3,0.0006,10.0016,25,42
4,0.0008,10.0016,25,42
5,0.001,10.0016,25,42
0,0.0,3.7764300000000004,25,43
1,0.0002,10.0019,25,43
2,0.0004,10.0017,25,43
3,0.0006,10.0017,25,43
4,0.0008,10.0016,25,43
5,0.001,10.0016,25,43
0,0.0,3.87059,25,44
1,0.0002,10.0019,25,44
2,0.0004,10.0017,25,44
3,0.0006,10.0017,25,44
4,0.0008,10.0017,25,44
5,0.001,10.0016,25,44
0,0.0,3.9058300000000004,25,45
1,0.0002,10.0019,25,45
2,0.0004,10.0017,25,45
3,0.0006,10.0017,25,45
4,0.0008,10.0017,25,45
5,0.001,10.0017,25,45
0,0.0,4.17734,25,46
1,0.0002,10.0019,25,46
2,0.0004,10.0017,25,46
3,0.0006,10.0017,25,46
4,0.0008,10.0017,25,46
5,0.001,10.0017,25,46
0,0.0,3.71881,25,47
1,0.0002,10.0019,25,47
2,0.0004,10.0017,25,47
3,0.0006,10.0016,25,47
4,0.0008,10.0016,25,47
5,0.001,10.0017,25,47
0,0.0,4.14709,25,48
1,0.0002,10.0019,25,48
2,0.0004,10.0017,25,48
3,0.0006,10.0017,25,48
4,0.0008,10.0017,25,48
5,0.001,10.0017,25,48
0,0.0,4.15112,25,49
1,0.0002,10.0019,25,49
2,0.0004,10.0017,25,49
3,0.0006,10.0017,25,49
4,0.0008,10.0017,25,49
5,0.001,10.0017,25,49
0,0.0,3.97022,25,5
1,0.0002,10.002,25,5
2,0.0004,10.0017,25,5
3,0.0006,10.0017,25,5
4,0.0008,10.0017,25,5
5,0.001,10.0017,25,5
0,0.0,3.9494,25,50
1,0.0002,10.0019,25,50
2,0.0004,10.0017,25,50
3,0.0006,10.0016,25,50
4,0.0008,10.0017,25,50
5,0.001,10.0016,25,50
0,0.0,4.32572,25,51
1,0.0002,10.0019,25,51
2,0.0004,10.0017,25,51
3,0.0006,10.0017,25,51
4,0.0008,10.0017,25,51
5,0.001,10.0017,25,51
0,0.0,4.4315,25,52
1,0.0002,10.002,25,52
2,0.0004,10.0018,25,52
3,0.0006,10.0017,25,52
4,0.0008,10.0017,25,52
5,0.001,10.0017,25,52
0,0.0,4.17856,25,53
1,0.0002,10.0019,25,53
2,0.0004,10.0017,25,53
3,0.0006,10.0016,25,53
4,0.0008,10.0016,25,53
5,0.001,10.0017,25,53
0,0.0,4.3608199999999995,25,54
1,0.0002,10.0018,25,54
2,0.0004,10.0016,25,54
3,0.0006,10.0016,25,54
4,0.0008,10.0016,25,54
5,0.001,10.0016,25,54
0,0.0,4.57188,25,55
1,0.0002,10.0019,25,55
2,0.0004,10.0017,25,55
3,0.0006,10.0017,25,55
4,0.0008,10.0017,25,55
5,0.001,10.0017,25,55
0,0.0,4.67678,25,56
1,0.0002,10.0019,25,56
2,0.0004,10.0017,25,56
3,0.0006,10.0016,25,56
4,0.0008,10.0017,25,56
5,0.001,10.0017,25,56
0,0.0,4.30149,25,57
1,0.0002,10.0019,25,57
2,0.0004,10.0017,25,57
3,0.0006,10.0017,25,57
4,0.0008,10.0017,25,57
5,0.001,10.0017,25,57
0,0.0,4.18588,25,58
1,0.0002,10.002,25,58
2,0.0004,10.0018,25,58
3,0.0006,10.0017,25,58
4,0.0008,10.0017,25,58
5,0.001,10.0017,25,58
0,0.0,4.1305,25,59
1,0.0002,10.0021,25,59
2,0.0004,10.0018,25,59
3,0.0006,10.0018,25,59
4,0.0008,10.0018,25,59
5,0.001,10.0017,25,59
0,0.0,4.56047,25,6
1,0.0002,10.002,25,6
2,0.0004,10.0018,25,6
3,0.0006,10.0018,25,6
4,0.0008,10.0017,25,6
5,0.001,10.0017,25,6
0,0.0,3.8761300000000003,25,60
1,0.0002,10.0019,25,60
2,0.0004,10.0017,25,60
3,0.0006,10.0017,25,60
4,0.0008,10.0017,25,60
5,0.001,10.0017,25,60
0,0.0,4.173019999999999,25,61
1,0.0002,10.002,25,61
2,0.0004,10.0018,25,61
3,0.0006,10.0017,25,61
4,0.0008,10.0017,25,61
5,0.001,10.0017,25,61
0,0.0,4.06527,25,62
1,0.0002,10.002,25,62
2,0.0004,10.0017,25,62
3,0.0006,10.0017,25,62
4,0.0008,10.0017,25,62
5,0.001,10.0017,25,62
0,0.0,4.33415,25,63
1,0.0002,10.0019,25,63
2,0.0004,10.0017,25,63
3,0.0006,10.0017,25,63
4,0.0008,10.0017,25,63
5,0.001,10.0017,25,63
0,0.0,3.8429,25,64
1,0.0002,10.0019,25,64
2,0.0004,10.0017,25,64
3,0.0006,10.0016,25,64
4,0.0008,10.0016,25,64
5,0.001,10.0016,25,64
0,0.0,4.11474,25,65
1,0.0002,10.0019,25,65
2,0.0004,10.0017,25,65
3,0.0006,10.0016,25,65
4,0.0008,10.0017,25,65
5,0.001,10.0017,25,65
0,0.0,4.313359999999999,25,66
1,0.0002,10.0019,25,66
2,0.0004,10.0017,25,66
3,0.0006,10.0017,25,66
4,0.0008,10.0018,25,66
5,0.001,10.0018,25,66
0,0.0,4.17935,25,67
1,0.0002,10.002,25,67
2,0.0004,10.0018,25,67
3,0.0006,10.0017,25,67
4,0.0008,10.0017,25,67
5,0.001,10.0017,25,67
0,0.0,3.87494,25,68
1,0.0002,10.0019,25,68
2,0.0004,10.0017,25,68
3,0.0006,10.0017,25,68
4,0.0008,10.0017,25,68
5,0.001,10.0017,25,68
0,0.0,4.23641,25,69
1,0.0002,10.0019,25,69
2,0.0004,10.0017,25,69
3,0.0006,10.0017,25,69
4,0.0008,10.0017,25,69
5,0.001,10.0017,25,69
0,0.0,4.13316,25,7
1,0.0002,10.002,25,7
2,0.0004,10.0018,25,7
3,0.0006,10.0017,25,7
4,0.0008,10.0017,25,7
5,0.001,10.0017,25,7
0,0.0,4.16784,25,70
1,0.0002,10.002,25,70
2,0.0004,10.0018,25,70
3,0.0006,10.0017,25,70
4,0.0008,10.0017,25,70
5,0.001,10.0017,25,70
0,0.0,4.27206,25,71
1,0.0002,10.002,25,71
2,0.0004,10.0018,25,71
3,0.0006,10.0017,25,71
4,0.0008,10.0017,25,71
5,0.001,10.0018,25,71
0,0.0,4.40036,25,72
1,0.0002,10.002,25,72
2,0.0004,10.0018,25,72
3,0.0006,10.0017,25,72
4,0.0008,10.0017,25,72
5,0.001,10.0017,25,72
0,0.0,3.92697,25,73
1,0.0002,10.002,25,73
2,0.0004,10.0018,25,73
3,0.0006,10.0017,25,73
4,0.0008,10.0017,25,73
5,0.001,10.0017,25,73
0,0.0,4.1507,25,74
1,0.0002,10.002,25,74
2,0.0004,10.0017,25,74
3,0.0006,10.0017,25,74
4,0.0008,10.0017,25,74
5,0.001,10.0017,25,74
0,0.0,4.26103,25,75
1,0.0002,10.0019,25,75
2,0.0004,10.0017,25,75
3,0.0006,10.0017,25,75
4,0.0008,10.0017,25,75
5,0.001,10.0017,25,75
0,0.0,3.99935,25,76
1,0.0002,10.0018,25,76
2,0.0004,10.0016,25,76
3,0.0006,10.0016,25,76
4,0.0008,10.0016,25,76
5,0.001,10.0016,25,76
0,0.0,3.94135,25,77
1,0.0002,10.0019,25,77
2,0.0004,10.0016,25,77
3,0.0006,10.0016,25,77
4,0.0008,10.0016,25,77
5,0.001,10.0016,25,77
0,0.0,4.20656,25,78
1,0.0002,10.0019,25,78
2,0.0004,10.0016,25,78
3,0.0006,10.0017,25,78
4,0.0008,10.0016,25,78
5,0.001,10.0016,25,78
0,0.0,4.15095,25,79
1,0.0002,10.0019,25,79
2,0.0004,10.0017,25,79
3,0.0006,10.0017,25,79
4,0.0008,10.0017,25,79
5,0.001,10.0017,25,79
0,0.0,3.9706599999999996,25,8
1,0.0002,10.0019,25,8
2,0.0004,10.0017,25,8
3,0.0006,10.0016,25,8
4,0.0008,10.0017,25,8
5,0.001,10.0017,25,8
0,0.0,4.34061,25,80
1,0.0002,10.002,25,80
2,0.0004,10.0018,25,80
3,0.0006,10.0017,25,80
4,0.0008,10.0017,25,80
5,0.001,10.0017,25,80
0,0.0,4.38285,25,81
1,0.0002,10.0019,25,81
2,0.0004,10.0017,25,81
3,0.0006,10.0017,25,81
4,0.0008,10.0017,25,81
5,0.001,10.0017,25,81
0,0.0,4.1885,25,82
1,0.0002,10.002,25,82
2,0.0004,10.0017,25,82
3,0.0006,10.0017,25,82
4,0.0008,10.0017,25,82
5,0.001,10.0017,25,82
0,0.0,4.99406,25,83
1,0.0002,10.002,25,83
2,0.0004,10.0018,25,83
3,0.0006,10.0018,25,83
4,0.0008,10.0017,25,83
5,0.001,10.0017,25,83
0,0.0,4.48304,25,84
1,0.0002,10.0019,25,84
2,0.0004,10.0017,25,84
3,0.0006,10.0017,25,84
4,0.0008,10.0017,25,84
5,0.001,10.0017,25,84
0,0.0,4.3474,25,85
1,0.0002,10.0019,25,85
2,0.0004,10.0017,25,85
3,0.0006,10.0017,25,85
4,0.0008,10.0017,25,85
5,0.001,10.0017,25,85
0,0.0,4.14241,25,86
1,0.0002,10.0019,25,86
2,0.0004,10.0017,25,86
3,0.0006,10.0017,25,86
4,0.0008,10.0017,25,86
5,0.001,10.0017,25,86
0,0.0,4.09192,25,87
1,0.0002,10.0019,25,87
2,0.0004,10.0017,25,87
3,0.0006,10.0017,25,87
4,0.0008,10.0017,25,87
5,0.001,10.0017,25,87
0,0.0,4.22572,25,88
1,0.0002,10.0019,25,88
2,0.0004,10.0017,25,88
3,0.0006,10.0017,25,88
4,0.0008,10.0017,25,88
5,0.001,10.0017,25,88
0,0.0,4.00345,25,89
1,0.0002,10.0019,25,89
2,0.0004,10.0018,25,89
3,0.0006,10.0017,25,89
4,0.0008,10.0017,25,89
5,0.001,10.0017,25,89
0,0.0,4.46939,25,9
1,0.0002,10.002,25,9
2,0.0004,10.0017,25,9
3,0.0006,10.0017,25,9
4,0.0008,10.0017,25,9
5,0.001,10.0017,25,9
0,0.0,4.4173599999999995,25,90
1,0.0002,10.0021,25,90
2,0.0004,10.0018,25,90
3,0.0006,10.0018,25,90
4,0.0008,10.0018,25,90
5,0.001,10.0018,25,90
0,0.0,4.12371,25,91
1,0.0002,10.002,25,91
2,0.0004,10.0018,25,91
3,0.0006,10.0018,25,91
4,0.0008,10.0018,25,91
5,0.001,10.0017,25,91
0,0.0,4.1939,25,92
1,0.0002,10.002,25,92
2,0.0004,10.0018,25,92
3,0.0006,10.0017,25,92
4,0.0008,10.0017,25,92
5,0.001,10.0017,25,92
0,0.0,4.458819999999999,25,93
1,0.0002,10.0019,25,93
2,0.0004,10.0017,25,93
3,0.0006,10.0017,25,93
4,0.0008,10.0017,25,93
5,0.001,10.0017,25,93
0,0.0,4.05524,25,94
1,0.0002,10.0019,25,94
2,0.0004,10.0017,25,94
3,0.0006,10.0017,25,94
4,0.0008,10.0016,25,94
5,0.001,10.0017,25,94
0,0.0,4.43992,25,95
1,0.0002,10.002,25,95
2,0.0004,10.0018,25,95
3,0.0006,10.0017,25,95
4,0.0008,10.0017,25,95
5,0.001,10.0017,25,95
0,0.0,4.053730000000001,25,96
1,0.0002,10.002,25,96
2,0.0004,10.0018,25,96
3,0.0006,10.0017,25,96
4,0.0008,10.0017,25,96
5,0.001,10.0018,25,96
0,0.0,4.74735,22,0
1,0.0002,10.0018,22,0
2,0.0004,10.0016,22,0
3,0.0006,10.0016,22,0
4,0.0008,10.0016,22,0
5,0.001,10.0016,22,0
0,0.0,4.33355,22,1
1,0.0002,10.002,22,1
2,0.0004,10.0019,22,1
3,0.0006,10.0018,22,1
4,0.0008,10.0018,22,1
5,0.001,10.0018,22,1
0,0.0,0.07020950000000001,22,10
1,0.0002,10.0021,22,10
2,0.0004,10.002,22,10
3,0.0006,10.0018,22,10
4,0.0008,10.0018,22,10
5,0.001,10.0018,22,10
0,0.0,4.48399,22,11
1,0.0002,10.0019,22,11
2,0.0004,10.0017,22,11
3,0.0006,10.0017,22,11
4,0.0008,10.0017,22,11
5,0.001,10.0017,22,11
0,0.0,4.05697,22,12
1,0.0002,10.002,22,12
2,0.0004,10.0017,22,12
3,0.0006,10.0017,22,12
4,0.0008,10.0017,22,12
5,0.001,10.0017,22,12
0,0.0,4.67799,22,13
1,0.0002,10.0019,22,13
2,0.0004,10.0021,22,13
3,0.0006,10.0018,22,13
4,0.0008,10.0018,22,13
5,0.001,10.0018,22,13
0,0.0,0.00105858,22,14
1,0.0002,10.0021,22,14
2,0.0004,10.002,22,14
3,0.0006,10.0018,22,14
4,0.0008,10.0019,22,14
5,0.001,10.0018,22,14
0,0.0,0.0010848,22,15
1,0.0002,10.0021,22,15
2,0.0004,10.002,22,15
3,0.0006,10.0019,22,15
4,0.0008,10.0019,22,15
5,0.001,10.0019,22,15
0,0.0,0.00104666,22,16
1,0.0002,10.0021,22,16
2,0.0004,10.002,22,16
3,0.0006,10.0018,22,16
4,0.0008,10.0019,22,16
5,0.001,10.0018,22,16
0,0.0,0.00349283,22,17
1,0.0002,3.3820300000000003,22,17
2,0.0004,10.0021,22,17
3,0.0006,10.002,22,17
4,0.0008,10.0019,22,17
5,0.001,10.0019,22,17
0,0.0,0.00980616,22,18
1,0.0002,10.0021,22,18
2,0.0004,10.002,22,18
3,0.0006,10.0018,22,18
4,0.0008,10.0018,22,18
5,0.001,10.0018,22,18
0,0.0,5.3913,22,19
1,0.0002,10.0017,22,19
2,0.0004,10.0015,22,19
3,0.0006,10.0015,22,19
4,0.0008,10.0015,22,19
5,0.001,10.0015,22,19
0,0.0,4.69724,22,2
