sample,position,xrf_avg,xrf_std,cond,cond_nan,cond_nan_pass,xrf_avg_rel,xrf_avg_rel_pass,condxrf,condxrf_pass
1,43,156359.8391432824,140459.02238867874,0.0,,False,,False,,False
1,44,306791.9749383456,273225.31850642373,0.0,,False,,False,,False
1,45,540078.6509364793,374993.61224537547,0.0,,False,,False,,False
1,46,649718.9450998689,321722.381734403,0.0,,False,,False,,False
1,47,641676.1092225999,272737.62730166625,0.0,,False,,False,,False
1,48,667910.8622719899,269783.2251727388,0.0,,False,,False,,False
1,49,687329.2008265014,251828.75869753546,0.0,,False,,False,,False
1,50,684911.9065075874,215684.0207323247,0.0,,False,,False,,False
1,51,594894.3544624408,239286.042140949,0.0,,False,,False,,False
1,52,543038.0590548556,218368.90379764934,0.0,,False,,False,,False
1,53,529547.4238485637,195710.64101343972,0.0,,False,,False,,False
1,54,123219.80048434756,98954.58411823401,0.0,,False,,False,,False
1,55,194805.4833477748,132375.39727312626,0.0,,False,,False,,False
1,56,322264.4360016884,228095.89306735317,0.0,,False,,False,,False
1,57,472501.05534448655,284459.1666516039,0.0,,False,,False,,False
1,58,511435.4906796418,252014.20905926308,0.0,,False,,False,,False
1,59,510369.0373036502,216969.6426713921,0.0,,False,,False,,False
1,60,519967.1176875736,236961.58887372378,0.0,,False,,False,,False
1,61,514617.076584683,232750.23649027912,0.0,,False,,False,,False
1,62,495900.8198360328,235699.2398815025,0.0,,False,,False,,False
1,63,470332.6001466374,221236.86132584923,0.0,,False,,False,,False
1,64,408042.835877269,190516.50847439372,0.05124373485862015,0.05124373485862015,True,408042.835877269,True,1.2558420428690784e-07,True
1,65,101570.79695172072,32292.862522680665,0.0,,False,,False,,False
1,66,130578.32877868865,65609.83457034775,0.0,,False,,False,,False
1,67,193570.17485391806,118135.3916158308,0.0,,False,,False,,False
1,68,259343.68681819193,149347.3531803209,0.0,,False,,False,,False
1,69,320167.07769557193,182701.69360045827,0.0,,False,,False,,False
1,70,374893.9101068673,167415.14633670633,0.0,,False,,False,,False
1,71,384660.84560865595,116295.71855485512,0.0,,False,,False,,False
1,72,362834.0998466971,96220.43449388898,0.0,,False,,False,,False
1,73,355831.05601102,123761.04573568788,0.0,,False,,False,,False
1,74,350027.772223333,151690.13373173887,0.0,,False,,False,,False
1,75,320566.9977115686,139591.41151955767,0.0,,False,,False,,False
1,76,107462.95185407359,39755.58301850026,0.0,,False,,False,,False
1,77,126899.06463151805,50742.04762640141,0.0,,False,,False,,False
1,78,152831.65589104395,79582.3171542929,0.05630699927372015,0.05630699927372015,True,152831.65589104395,True,3.6842497678532174e-07,True
1,79,201932.9467439845,134592.542524768,0.0,,False,,False,,False
1,80,249381.23486413824,142212.52959146962,0.0,,False,,False,,False
1,81,280877.1579017529,120957.12944638422,0.0,,False,,False,,False
1,82,303770.357039703,109862.92845418457,0.0,,False,,False,,False
1,83,305556.66644448874,93475.71654682294,0.0,,False,,False,,False
1,84,291541.69166166754,89417.67986025193,0.0,,False,,False,,False
1,85,116465.59576973492,59023.03340245974,0.0,,False,,False,,False
1,86,132160.23461974267,62551.52480219107,0.0,,False,,False,,False
1,87,143420.20484791926,52691.88249230126,0.0,,False,,False,,False
1,88,159097.0694749938,69463.56205521591,0.0,,False,,False,,False
1,89,185722.85542891413,102976.77332801264,0.0,,False,,False,,False
1,90,220044.8799129062,117465.30966169786,0.02386728629551501,0.02386728629551501,True,220044.8799129062,True,1.0846553805279034e-07,True
1,91,239045.52422848754,119430.70848646162,0.0,,False,,False,,False
1,92,113284.00986469367,51474.49638255089,0.0,,False,,False,,False
1,93,119131.72920971355,41792.20272291642,0.0,,False,,False,,False
1,94,121584.57197449394,38044.84501652811,0.0,,False,,False,,False
1,95,130551.66744428885,62314.3064504551,0.0,,False,,False,,False
1,96,149765.6024350685,79447.49397799981,0.0,,False,,False,,False
2,0,453313.78168810677,491959.3292087653,0.0,,False,,False,,False
2,1,529049.7456064342,529952.9392829668,0.0,,False,,False,,False
2,2,578328.7786887066,528601.2624706839,0.0,,False,,False,,False
2,3,515594.65884600853,503795.85918857716,0.0,,False,,False,,False
2,4,391112.8885334044,441194.70270535385,0.0,,False,,False,,False
2,5,499366.7933080049,455541.7653024249,0.0,,False,,False,,False
2,6,498646.9372792106,379779.3765869241,0.030359874897364636,0.030359874897364636,True,498646.9372792106,True,6.088451091872452e-08,True
2,7,402443.95565331366,304732.1572784803,0.0,,False,,False,,False
2,8,355991.0240174186,213495.4851426879,0.015850200210671798,0.015850200210671798,False,,False,4.452415690654113e-08,False
2,9,391655.0023328667,247719.0220432836,0.0,,False,,False,,False
2,10,427310.09353684814,327021.82012615784,0.0,,False,,False,,False
2,11,472732.12024261814,390099.6162033489,0.0,,False,,False,,False
2,12,433762.13646159647,438293.5192285926,0.005430371275259855,0.005430371275259855,True,433762.13646159647,True,1.2519237662277231e-08,True
2,13,547108.3561065564,357267.98869387835,0.0,,False,,False,,False
2,14,355200.0710968917,159017.71302688206,0.0,,False,,False,,False
2,15,282965.62909640284,140977.6024515378,0.0,,False,,False,,False
2,16,250696.52736119443,130238.54729283327,0.0,,False,,False,,False
2,17,291292.8525406029,169650.08039048413,0.0,,False,,False,,False
2,18,302979.4041191761,169717.67422867764,0.0,,False,,False,,False
2,19,290768.5129640738,165024.53711286135,0.0,,False,,False,,False
2,20,341567.2421071341,257277.57826151673,0.0,,False,,False,,False
2,21,276984.6030793841,382685.2202468855,0.0,,False,,False,,False
2,22,516216.75664867024,401968.3206866377,0.0,,False,,False,,False
2,23,521726.7657579595,263088.2536391763,0.0,,False,,False,,False
2,24,377106.8008620497,131804.53294170322,0.0,,False,,False,,False
2,25,352605.0345486457,172301.45607312256,0.0,,False,,False,,False
2,26,298287.00926481374,190615.03455647372,0.0,,False,,False,,False
2,27,289693.1724766157,190938.46081896496,0.0,,False,,False,,False
2,28,330093.9812037592,209679.93528270136,0.0,,False,,False,,False
2,29,400835.3884778599,279675.6774708719,0.0,,False,,False,,False
2,30,372307.7606700881,284905.7932436611,0.03376779704608476,0.03376779704608476,True,372307.7606700881,True,9.069861177566833e-08,True
2,31,321038.0146192982,181120.2417655197,0.03473299617021579,0.03473299617021579,True,321038.0146192982,True,1.0818966785414428e-07,True
2,32,375356.0399031304,432923.75221737963,0.0,,False,,False,,False
2,33,570357.0397031704,362842.7020254345,0.0,,False,,False,,False
2,34,541820.5247839321,225216.6303112358,0.0,,False,,False,,False
2,35,534008.7538047945,260147.69712842602,0.0,,False,,False,,False
2,36,491190.6507587371,246626.04600858345,0.0,,False,,False,,False
2,37,353475.9714723721,212207.86935379053,0.0,,False,,False,,False
2,38,307858.42831433704,202785.54859552675,0.0,,False,,False,,False
2,39,355635.53955875477,217703.06686115693,0.0,,False,,False,,False
2,40,434633.0733853229,282600.267195298,0.0,,False,,False,,False
2,41,402994.95656424266,286262.16294941213,0.05107080149494447,0.05107080149494447,True,402994.95656424266,True,1.2672814054635227e-07,True
2,42,314221.60012441955,168095.40274568682,0.1078623900872614,0.1078623900872614,False,,False,3.432685405603946e-07,False
2,43,428767.57981736993,435819.79940628377,0.0,,False,,False,,False
2,44,601541.9138394544,339333.8966475625,0.0,,False,,False,,False
2,45,492203.781465929,207651.01445428468,0.0,,False,,False,,False
2,46,549934.4575529337,308554.49487955385,0.0,,False,,False,,False
2,47,579484.1031793641,329852.96894540545,0.0,,False,,False,,False
2,48,534435.3351551911,371161.3135023922,0.0,,False,,False,,False
2,49,513763.9138838898,382608.03082137584,0.0,,False,,False,,False
2,50,535048.5458463861,356097.55169265025,0.0,,False,,False,,False
2,51,535199.6267413184,350761.7215402257,0.04444733987115604,0.04444733987115604,True,535199.6267413184,True,8.304815184902785e-08,True
