INPUT_fuel_oxidizer_ratio,INPUT_acac_amount,INPUT_concentration,INPUT_anneal_temperature,sample,conductance_mean,conductance_std,conductance_mean_nz,conductance_std_nz,conductive_fraction,condxrf_avg,condxrf_std,condxrf_count,manual,condxrfman_avg,condxrfman_std
1.0827245416628473,0.9408246828310736,0.006258836568125098,208.3402557373047,20,0.08111458172685558,0.16634233773771914,0.16057376382663247,0.20497755354243224,0.5051546391752577,4.5646667729827e-07,1.4104686399862578e-07,36,False,4.5646667729827e-07,1.4104686399862578e-07
1.1824891596087022,0.9919519580460512,0.007216189441139105,201.1848297119141,21,0.010426518007366352,0.028732490936516013,0.04397270637889288,0.04479482284402125,0.2371134020618557,7.292806177120691e-08,6.391058089510042e-08,16,False,7.292806177120691e-08,6.391058089510042e-08
1.2411663517347096,0.7862181295387826,0.005868824063781631,188.1389312744141,22,0.002697137837476112,0.0049486975548176685,0.009689717416117884,0.004497228294620563,0.27835051546391754,3.674932074600125e-08,1.6069703846550978e-08,24,False,3.674932074600125e-08,1.6069703846550978e-08
1.0527064981333405,0.6576613302944416,0.009822274355997309,180.636474609375,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
1.994453740882273,0.5929851984186832,0.011053304586871078,180.02757263183594,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
1.8102469686744909,0.14871395707989282,0.008753177075953224,181.8005523681641,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
0.6455293023384361,0.6167358602771479,0.00630599786893895,180.0062255859375,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
1.1003763803585205,0.00396513438806981,0.011750045477732163,183.13819885253903,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
0.7620335101096108,0.03180387100087437,0.006985268714961111,217.77413940429688,28,0.03909550693745357,0.04468875482740086,0.08068647176453184,0.027673360931623037,0.4845360824742268,2.734179842928528e-07,4.007507981054577e-08,27,False,2.734179842928528e-07,4.007507981054577e-08
1.8264216833612184,0.9310109619054804,0.009132392736854272,224.55691528320312,29,0.012278227488171591,0.029838512303355973,0.05413582119784746,0.04073795226469836,0.2268041237113402,1.7586101282500483e-07,9.377338819200807e-08,18,False,1.7586101282500483e-07,9.377338819200807e-08
2.007012747850472,0.10951841605579272,0.010710007984648016,188.76502990722656,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
0.8476537187357409,0.9740191344454708,0.007410297162936387,270.44790649414057,31,0.017155918761406708,0.04957675032794809,0.11094160799043004,0.07409040749667567,0.15463917525773194,3.3391564749897954e-07,2.3055170111789022e-07,15,False,3.3391564749897954e-07,2.3055170111789022e-07
1.785844898092694,0.5394322184336099,0.010682412888005236,243.1016845703125,32,0.0951090268146617,0.09759877594900952,0.161852203526705,0.0735361613950438,0.5876288659793815,4.309496185485797e-07,1.26595425636095e-07,44,False,4.309496185485797e-07,1.26595425636095e-07
1.342012471995594,0.24101958187729064,0.010972943901470184,216.13864135742188,33,0.016316271200152097,0.01874582277654466,0.029861854838014214,0.01544806770042851,0.5463917525773195,7.916423337743041e-08,4.215715081867324e-08,44,False,7.916423337743041e-08,4.215715081867324e-08
1.0701168425205696,0.3109451428797688,0.010352541599847937,213.9108123779297,34,0.013050553954085685,0.017387552509483185,0.026372994448881488,0.016112100859992123,0.4948453608247423,5.773647782902691e-08,2.8764014510090864e-08,41,False,5.773647782902691e-08,2.8764014510090864e-08
0.8168513694790988,0.9427720045348038,0.01013747112929223,205.7041778564453,35,0.08452045829625215,0.6940204428620718,0.5465656303157638,1.6918111444154984,0.15463917525773194,5.627676171076168e-08,4.320904631598608e-08,10,False,5.627676171076168e-08,4.320904631598608e-08
1.0471548140881146,0.0390981309447798,0.006408030043847494,271.7425537109375,36,0.09820434297844112,0.09556567910585258,0.1831888705559383,0.03831400750616861,0.5360824742268041,6.620234863880088e-07,1.3262531837512225e-07,43,False,6.620234863880088e-07,1.3262531837512225e-07
1.742641538136564,0.12205377087713687,0.010473136893802758,247.79901123046875,37,0.015218865042115318,0.018119360157756056,0.025898770334827827,0.01679608976829781,0.5876288659793815,7.727847025165885e-08,1.979394122808058e-08,46,False,7.727847025165885e-08,1.979394122808058e-08
1.6973597964781484,0.00024644109729920235,0.006682157815903508,182.6995391845703,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
1.4218360177138871,0.4403529499655487,0.012356554414087985,185.01507568359372,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
1.5179454683629767,0.5985742049950044,0.008212018967348427,228.2280731201172,40,0.028381406455326105,0.043585061296050144,0.08880633632795591,0.024041072464661504,0.31958762886597936,2.780119423744751e-07,6.154576076698781e-08,26,False,2.780119423744751e-07,6.154576076698781e-08
1.7552931993476606,0.6155084011662998,0.00926853695432729,234.9199523925781,41,0.027736430083150597,0.044585959436242495,0.07686953480187449,0.04162337699623412,0.3608247422680412,2.77935878843506e-07,1.704789435641008e-07,27,False,2.77935878843506e-07,1.704789435641008e-07
1.9505708617303976,0.2200962751870226,0.01029692035730185,250.6461181640625,42,0.0176818581388751,0.021907761250691996,0.03363020077393892,0.019403610987170236,0.5257731958762887,8.297578047364031e-08,4.0445202229381314e-08,42,False,8.297578047364031e-08,4.0445202229381314e-08
1.9343768171811848,0.5443536020179269,0.0066189016511663855,233.92300415039062,43,0.03248505035214249,0.03641364427348138,0.06302099768315643,0.025454742253535605,0.5154639175257731,2.650288891398782e-07,6.834979468325077e-08,32,False,2.650288891398782e-07,6.834979468325077e-08
1.655665735989328,0.3711442111961117,0.006438066663276185,225.9360656738281,44,0.0051080841630671385,0.008374895560259075,0.011522887530639821,0.009181677222971012,0.4432989690721649,4.301633536081042e-08,2.4690074267118112e-08,38,False,4.301633536081042e-08,2.4690074267118112e-08
1.7426846709673065,0.9339548673709624,0.00749055094916293,262.9286499023437,45,0.028488354605346745,0.05236676027538121,0.06579453325520558,0.062280115249952625,0.4329896907216495,1.2690711505618444e-07,9.258679141248529e-08,29,False,1.2690711505618444e-07,9.258679141248529e-08
1.8689874504201085,0.19418728641352506,0.007746824672095758,243.15219116210938,46,0.018106085529949828,0.020872526381785227,0.031932550843729694,0.0180785969985522,0.5670103092783505,1.0905601089336543e-07,2.498717732397571e-08,38,False,1.0905601089336543e-07,2.498717732397571e-08
1.3014221340848866,0.7058063075503666,0.0078797085545698,265.31875610351557,47,0.052683638598711335,0.066657554097593,0.1087300626398936,0.0554629446981559,0.4845360824742268,3.516839631950531e-07,1.305317951384367e-07,38,False,3.516839631950531e-07,1.305317951384367e-07
0.7771206867911475,0.3087104306694112,0.011302965816653484,217.81951904296875,48,0.057099909540414176,0.0759341644674374,0.1288067726841901,0.06140592495461026,0.4432989690721649,3.500090190951109e-07,1.5790946424182383e-07,32,False,3.500090190951109e-07,1.5790946424182383e-07
0.7981396947173981,1.0,0.006338625347929887,241.6945953369141,49,0.05365870004258872,0.06422875092623327,0.12104404428211872,0.03390262381204779,0.4432989690721649,5.313531320894165e-07,9.005483695214507e-08,39,False,5.313531320894165e-07,9.005483695214507e-08
0.5085255935904907,0.8940829679695809,0.006674349615267874,269.87307739257807,50,0.0809015758189313,0.07949451862892011,0.14268096098975158,0.048273633161604934,0.5670103092783505,5.722284817706411e-07,9.638530028313317e-08,42,False,5.722284817706411e-07,9.638530028313317e-08
1.5528419213265447,0.5395235700610036,0.006899839617698422,227.1857147216797,51,0.02740361888355821,0.0278880650021666,0.053163020634102914,0.011805764785471537,0.5154639175257731,2.0283454265951196e-07,4.768124054100576e-08,44,False,2.0283454265951196e-07,4.768124054100576e-08
1.6310019325153189,0.9466299258750082,0.009315802715423272,231.0165863037109,52,0.01828874205273344,0.03757828681861824,0.055437749347348235,0.04712806546551953,0.32989690721649484,1.5796581002362182e-07,1.1466110007536616e-07,27,False,1.5796581002362182e-07,1.1466110007536616e-07
0.7796628978139069,0.9027891782601768,0.007275243269530563,266.06658935546875,53,0.029636767568981717,0.05572826457998047,0.11056794054581642,0.0513617665786937,0.26804123711340205,3.9564552809690645e-07,1.3743242778100868e-07,24,False,3.9564552809690645e-07,1.3743242778100868e-07
1.8130308062042142,0.7570755042344808,0.010274401108340304,203.8439483642578,54,0.0025335494826048623,0.007407411790448228,0.0204795249843893,0.008718108793057,0.12371134020618554,7.518398290858447e-08,4.021658817741384e-08,11,False,7.518398290858447e-08,4.021658817741384e-08
0.7438570448018068,0.2591889279090813,0.011232210417525928,223.2939453125,55,0.026080301807776717,0.04432549280772685,0.09369589908719783,0.026893115243622995,0.27835051546391754,1.865751700617171e-07,5.818895883116152e-08,19,False,1.865751700617171e-07,5.818895883116152e-08
0.7269344461964524,0.783271164814733,0.006128187235030031,241.86392211914062,56,0.07686828244348241,0.10130832603645527,0.19118521530814853,0.060590041526917465,0.4020618556701031,7.377711140160055e-07,1.1134274230581267e-07,26,False,7.377711140160055e-07,1.1134274230581267e-07
1.9312162864812268,0.301562196569912,0.008154030211453979,195.275146484375,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
0.6966460552796632,0.5129196495643721,0.007047114866879338,223.2632751464844,58,0.00588232188567327,0.02486525747003061,0.0713231528637884,0.05319032887524646,0.08247422680412371,1.9378347145757484e-07,1.3328282564418856e-07,7,False,1.9378347145757484e-07,1.3328282564418856e-07
1.6684002830724127,0.02134004749678111,0.006219859869869053,242.42926025390625,59,0.0156669998658921,0.05406714859163512,0.037065828951013007,0.07824852638354378,0.42268041237113396,7.823754469206204e-08,1.4552927068535093e-08,31,False,7.823754469206204e-08,1.4552927068535093e-08
0.7453484705405603,0.3377559096036093,0.00738964468506925,274.74383544921875,60,0.1012796675576124,0.09880585650126764,0.1444724669571824,0.08766919412863458,0.7010309278350515,4.3784267025868043e-07,1.7756548832237895e-07,50,False,4.3784267025868043e-07,1.7756548832237895e-07
1.9114890581809871,0.7709276923882521,0.005982236250336009,229.5456695556641,61,0.03246332111155327,0.04396756083411883,0.06845526408305798,0.040156935387832965,0.4742268041237113,2.471424285491377e-07,1.147725432359982e-07,40,False,2.471424285491377e-07,1.147725432359982e-07
1.202726342252897,0.9867168016121354,0.007115807688296333,262.63943481445307,62,0.019567201413070147,0.0400059133850452,0.09490092685339023,0.024759931247637517,0.20618556701030927,3.401836645847957e-07,7.122659315424117e-08,18,False,3.401836645847957e-07,7.122659315424117e-08
1.843081477205707,0.9232917480329668,0.007409058383386836,258.64727783203125,63,0.03180384162711861,0.09611643413848596,0.09951524638162923,0.1488920320533842,0.31958762886597936,1.8284882325806361e-07,1.1485375492932401e-07,24,False,1.8284882325806361e-07,1.1485375492932401e-07
1.0515054863822366,0.67110560429702,0.011458391440939984,211.9935607910156,64,0.4071667377666088,3.4881545130394422,0.5266023141781473,3.958961810278408,0.7731958762886598,3.1882054043167245e-08,2.3952479112749226e-08,47,False,3.1882054043167245e-08,2.3952479112749226e-08
