time(s),temp(C),target_temp,ramp_time,hold_time,stage
0.005972146987915039,21.8,256.3056640625,0.75,450,RAMP
0.15298771858215332,21.8,256.3056640625,0.75,450,RAMP
0.3079712390899658,21.8,256.3056640625,0.75,450,RAMP
0.4880030155181885,21.8,256.3056640625,0.75,450,RAMP
0.6799993515014648,21.8,256.3056640625,0.75,450,RAMP
0.8150002956390381,21.8,256.3056640625,0.75,450,RAMP
0.9579765796661377,21.8,256.3,0.75,450,RAMP
1.142976999282837,21.8,256.3,0.75,450,RAMP
1.288008689880371,21.8,256.3,0.75,450,RAMP
1.4569721221923828,21.8,256.3,0.75,450,RAMP
1.6079697608947754,21.8,256.3,0.75,450,RAMP
1.7540059089660645,21.8,256.3,0.75,450,RAMP
1.894972562789917,21.8,256.3,0.75,450,RAMP
2.0419723987579346,21.8,256.3,0.75,450,RAMP
2.182971715927124,21.8,256.3,0.75,450,RAMP
2.3279709815979004,21.8,256.3,0.75,450,RAMP
2.448969841003418,21.8,256.3,0.75,450,RAMP
2.64097261428833,21.8,256.3,0.75,450,RAMP
2.82100248336792,21.9,256.3,0.75,450,RAMP
2.9499704837799072,21.9,256.3,0.75,450,RAMP
3.092973470687866,21.9,256.3,0.75,450,RAMP
3.2349700927734375,21.9,256.3,0.75,450,RAMP
3.381000280380249,21.9,256.3,0.75,450,RAMP
3.522003650665283,21.9,256.3,0.75,450,RAMP
3.667999505996704,22.0,256.3,0.75,450,RAMP
3.7969987392425537,22.0,256.3,0.75,450,RAMP
3.9419748783111572,22.0,256.3,0.75,450,RAMP
4.115966558456421,22.0,256.3,0.75,450,RAMP
4.287972450256348,22.0,256.3,0.75,450,RAMP
4.431000471115112,22.0,256.3,0.75,450,RAMP
4.575976610183716,22.0,256.3,0.75,450,RAMP
4.707969427108765,22.0,256.3,0.75,450,RAMP
4.8320019245147705,22.1,256.3,0.75,450,RAMP
4.962969779968262,22.1,256.3,0.75,450,RAMP
5.10197114944458,22.1,256.3,0.75,450,RAMP
5.261000633239746,22.1,256.3,0.75,450,RAMP
5.390002489089966,22.1,256.3,0.75,450,RAMP
5.551976203918457,22.1,256.3,0.75,450,RAMP
5.714968681335449,22.1,256.3,0.75,450,RAMP
5.8899688720703125,22.1,256.3,0.75,450,RAMP
6.038986444473267,22.2,256.3,0.75,450,RAMP
6.191000699996948,22.2,256.3,0.75,450,RAMP
6.31998085975647,22.2,256.3,0.75,450,RAMP
6.443972587585449,22.2,256.3,0.75,450,RAMP
6.577969312667847,22.2,256.3,0.75,450,RAMP
6.715968608856201,22.2,256.3,0.75,450,RAMP
6.901002407073975,22.2,256.3,0.75,450,RAMP
7.0639989376068115,22.2,256.3,0.75,450,RAMP
7.232998847961426,22.3,256.3,0.75,450,RAMP
7.40897274017334,22.3,256.3,0.75,450,RAMP
