,x_(nm),baseline_dark,baseline_light,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1055,1071,1032.0825135730788,4109.536466287867,1047,-0.5,,1046.3880430417605
1,186.775442325,1053,1079,1040.0399151307024,3063.6378142677922,1047,-0.23076923076923078,,1047.6197381194047
2,187.3207793,1050,1080,1047.46673994868,2149.9654817837563,1045,-0.16666666666666666,,1049.1264814650256
3,187.86601092499998,1046,1082,1054.3794520743302,1363.857957500053,1046,0.0,,1050.8931106872676
4,188.41113719999998,1050,1081,1060.7945155549717,700.6537300809755,1048,-0.06451612903225806,,1052.9044633947756
5,188.956158125,1051,1078,1066.728394437923,155.69128819081743,1047,-0.14814814814814814,,1055.1453771961937
6,189.50107369999998,1059,1080,1072.197552770503,-275.690879506129,1052,-0.3333333333333333,,1057.6006897001664
7,190.045883925,1075,1103,1077.2184546000303,-598.1542843455691,1069,-0.21428571428571427,,1060.2552385153385
8,190.59058879999998,1083,1117,1081.8075639738233,-816.3604376632102,1076,-0.20588235294117646,,1063.0938612503542
9,191.135188325,1083,1112,1085.9813449392009,-934.9708507947598,1083,0.0,,1066.101395513858
10,191.67968249999998,1095,1114,1089.7562615434817,-958.6470350759228,1088,-0.3684210526315789,,1069.2626789144945
11,192.22407132499998,1089,1098,1093.1487778339845,-892.0505018424055,1072,-1.8888888888888888,,1072.5625490609082
12,192.7683548,1082,1087,1096.1753578580276,-739.8427624299184,1065,-3.4,,1075.9858435617434
13,193.312532925,1087,1095,1098.85246566293,-506.6853281741651,1066,-2.625,,1079.517400025645
14,193.8566057,1092,1105,1101.19656529601,-197.23971041085133,1073,-1.4615384615384615,,1083.142056061257
15,194.400573125,1094,1123,1103.2241208045866,183.83257952431268,1089,-0.1724137931034483,,1086.8446492772243
16,194.9444352,1101,1134,1104.9515962359783,631.870030295624,1100,-0.030303030303030304,,1090.6100172821912
17,195.488191925,1128,1132,1106.3954556375038,1142.2111305673748,1112,-4.0,,1094.422997684802
18,196.0318433,1136,1136,1107.5721630564817,1710.1943690038556,1124,-inf,,1098.2684280937017
19,196.575389325,1117,1137,1108.4981825402306,2331.158234269364,1108,-0.45,,1102.1311461175342
20,197.11883,1107,1127,1109.1899781360694,3000.4412150281896,1103,-0.2,,1105.9959893649445
21,197.662165325,1116,1124,1109.6640138913165,3713.381799944632,1114,-0.25,,1109.8477954445768
22,198.2053953,1114,1120,1109.9367538532906,4465.318477682973,1094,-3.3333333333333335,,1113.6714019650756
23,198.74851992499998,1109,1110,1110.0246620693104,5251.589736907519,1076,-33.0,,1117.4516465350855
24,199.2915392,1112,1113,1109.9442025866947,6067.5340662825565,1090,-22.0,,1121.173366763251
25,199.83445312499998,1128,1141,1109.7118394527408,6908.489954472223,1120,-0.6153846153846154,-inf,1124.821400258195
26,200.3772617,1122,2226,1110.1211805476696,7646.489863869931,1128,0.005434782608695652,-inf,1127.8978912319428
27,200.919964925,1106,6632,1109.283970191829,8398.581190966792,1113,0.0012667390517553383,-inf,1130.69713923303
28,201.4625628,1095,11718,1107.8563500871833,9166.954902715628,1120,0.0023533841664313284,-inf,1133.0226052685007
29,202.005055325,1091,13819,1107.066751228772,9949.929307571894,1143,0.004085480829666876,-inf,1135.493714466897
30,202.5474425,1098,14763,1106.603252621782,10743.303223175857,1158,0.0043907793633369925,-inf,1137.9089900110769
31,203.089724325,1117,15461,1105.6086661079314,11547.253346621445,1160,0.0029977691020635806,-inf,1139.845681668872
32,203.63190079999998,1127,16123,1104.4525357312525,12361.012208656812,1163,0.00240064017071219,-inf,1141.589843484542
33,204.173971925,1110,16604,1104.012299259305,13181.344696368862,1167,0.003678843423260617,-inf,1144.0388910280874
34,204.71593769999998,1100,16943,1104.050624023173,13999.225033409322,1170,0.0044183551095120874,-inf,1146.7899159663643
35,205.257798125,1104,17185,1103.7819429658446,14808.939500328148,1167,0.003917666811765437,-inf,1149.6476477383187
